#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
2134,Battle High IV,Damage dealt and potency of HP restoration actions are increased.,214880,40,0,0,33,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2135,Battle High V,Damage dealt and potency of HP restoration actions are increased.,214881,50,0,0,33,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2136,Mortal Flame,Enveloped by hungry flames that will not be quenched until they have burnt something to ash.,215981,10,131,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2137,Final Decree Nisi γ,**Decree Nisi γ** is issued.,215201,20,152,0,0,0,1,2,17,198,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2138,Final Decree Nisi δ,**Decree Nisi δ** is issued.,215202,20,153,0,0,0,1,2,17,198,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2139,Final Judgment: Decree Nisi γ,Sentenced to receive **Decree Nisi γ**. Disobedience will result in divine retribution.,215203,0,0,0,0,0,1,2,17,196,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2140,Final Judgment: Decree Nisi δ,Sentenced to receive **Decree Nisi δ**. Disobedience will result in divine retribution.,215204,0,0,0,0,0,1,2,17,196,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2141,Final Judgment: Penalty IV,Sentenced to receive enfeeblement IV. Disobedience will result in divine retribution.,215205,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2142,Compressed Water,Highly compressed aetherial energy covers the body. Water-aspected damage dealt when effect ends.,215696,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2143,Compressed Lightning,Highly compressed aetherial energy covers the body. Lightning-aspected damage dealt when effect ends.,215697,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2144,Water Resistance Down II,Water resistance is significantly reduced.,215698,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2145,Lightning Resistance Down II,Lightning resistance is significantly reduced.,215597,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,Enigma Codex,The codex is granting you the power to manipulate time.,215210,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2147,Enigma Codex,The codex is granting you the power to manipulate time.,215210,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
2148,Contact Prohibition Ordained,You have received an order prohibiting contact.,215211,0,132,0,0,0,1,2,17,199,0,18,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2149,Contact Regulation Ordained,You have received an order to regulate contact.,215212,0,132,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2150,Escape Prohibition Ordained,You have received an order prohibiting escape.,215213,0,133,0,0,0,1,2,17,199,0,0,0,9,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2151,Escape Detection Ordained,You have received an order to detect escape.,215214,0,133,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2152,Final Word: Contact Prohibition,You have been issued a writ of contact prohibition.,215215,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2153,Final Word: Contact Regulation,You have been issued a writ of contact regulation.,215216,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2154,Final Word: Escape Prohibition,You have been issued a writ of escape prohibition.,215217,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2155,Final Word: Escape Detection,You have been issued a writ of escape detection.,215218,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,Suppuration,Maximum HP is reduced and damage taken is increased.,215979,20,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2157,Oil,Covered in a sticky oil. Both movement speed and fire resistance are reduced.,215989,-10,6,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158,Heavy,Movement speed is reduced.,215002,0,6,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2159,Red Light,Movement has been halted.,216233,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2160,,,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2161,Forward March,Have received the order to advance. Order will be executed when status fades.,215774,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162,About Face,Have received the order to retreat. Order will be executed when status fades.,215775,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163,Left Face,Have received the order to move left. Order will be executed when status fades.,215776,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,Right Face,Have received the order to move right. Order will be executed when status fades.,215777,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165,Temporal Displacement,Time is stopped.,215579,0,0,0,0,0,1,2,17,200,0,21,0,26,0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2166,Magitek Field,Magic attacks are being absorbed and reflected.,215220,100,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167,,,0,0,0,0,0,0,1,1,0,0,0,20,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2168,Divine Veil,"A holy barrier is nullifying damage. When barrier is completely absorbed, creates a barrier around all nearby party members.",212508,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2169,Divine Veil,A holy barrier is nullifying damage.,212509,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2170,Flood of Shadow,HP recovery via healing actions is reduced.,214884,-20,0,0,53,0,98,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2171,Dark Missionary,Damage taken is reduced while HP recovered via healing actions is increased.,213122,-10,0,0,0,0,98,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2172,Arm's Length,Weakening enemies when attacked. Damage taken is reduced.,213915,5696,0,0,0,0,122,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2173,Meditative Brotherhood,Grants chance to open a chakra to the monk who applied the effect when a weaponskill is used or a spell is cast by any affected party member or self.,212529,0,0,0,0,0,21,1,16,0,0,0,0,5,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2174,Brotherhood,Damage dealt is increased.,212532,10,0,0,0,0,21,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2175,Life Surge,Next weaponskill will deal increased damage.,210302,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2176,Meditation,Deep in contemplation.,219501,0,0,0,0,5,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2177,Tactician,Damage taken is reduced.,213021,-10,0,0,0,0,96,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2178,Warden's Grace,Damage taken is reduced while HP recovered via healing actions is increased. Movement speed is also increased.,212618,-10,0,0,0,0,24,1,16,0,0,18,0,6,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2179,Testudo,A highly effective defensive maneuver is nullifying damage.,214801,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2180,Fast Draw,Weaponskill recast time is reduced.,219601,-10,0,0,0,3,149,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2181,Arm's Length,Damage dealt is reduced.,214885,-10,0,0,0,0,122,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2182,Excogitation,HP will be restored automatically upon falling below a certain level or expiration of effect duration.,212808,100,0,0,0,0,29,1,16,0,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2183,Nocturnal Field,A magicked barrier is nullifying damage.,213217,0,0,0,0,0,99,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2184,Retaliation,Delivering counter damage every time an attack is suffered.,214817,100,0,0,0,0,121,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2185,Feint,Sustaining increased damage from target who executed **Feint**.,213904,20,0,0,0,0,122,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2186,Concentrate,Next weaponskill will deal increased damage.,214815,20,0,0,0,0,123,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2187,Aetheric Burst,Weaponskill and spell cast time and recast time are increased.,214814,10,0,0,0,0,124,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2188,Largesse,Potency of all HP restoration actions is increased.,210407,25,0,0,0,0,125,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2189,Innovation,Efficiency of **Touch** actions is increased.,211652,0,0,0,50,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2190,Final Appraisal,Ready to stop short of completing synthesis.,216124,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2191,Muscle Memory,Efficiency of the next **Synthesis** action is significantly increased.,216125,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2192,Blight,Sustaining damage over time as lungs are filled with corruption. Damage taken from other attacks is also increased.,215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2193,,,0,0,0,0,0,0,1,1,0,0,0,28,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
2194,Burns,Sustaining fire damage over time.,215524,100,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
2195,,,0,0,0,0,0,0,1,1,0,0,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
2196,Light in the Dark,Unleashing the Light trapped within you in defiance of the Darkness. Damage dealt and HP recovery are increased.,215987,20,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2197,Death Becomes You,Shambling the line between dead and undead.,215728,0,0,0,64,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2198,Vulnerability Down,Damage taken is reduced.,215021,-10,0,0,40,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2199,Burns,Sustaining fire damage over time.,217181,100,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2200,Electrocution,Sustaining lightning damage over time.,219041,100,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2201,Ancient Double,Each action executed will be immediately repeated.,215219,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2202,,,0,0,0,0,0,0,1,2,0,100,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2203,Mortal Powder Mark,Emblazoned with a smoldering mark that will cause you to explode with a vengeance when the effect expires.,215303,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2204,Normal,Maintaining an average body temperature.,215286,0,211,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2205,Running Hot: +1,Body temperature has risen to 1 level above normal.,215287,0,212,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2206,Atlas,"Resisting the weight of a falling star. When this effect expires, impact will result in KO.",215231,0,0,0,0,0,1,2,17,200,0,4,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2207,Unwavering Will,"Protected by an unseen aegis, rendering all attacks ineffective.",215024,0,165,0,0,0,1,1,16,200,0,0,0,12,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2208,Blind to Rage,So consumed by inner rage that the feelings of others pale by comparison. Attacks of players under a Pall of Rage are ineffective.,215232,0,162,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2209,Blind to Grief,So consumed by inner grief that the feelings of others pale by comparison. Attacks of players under a Pall of Grief are ineffective.,215233,0,161,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2210,Pall of Rage,Afflicted with an unaccountable feeling of anger. Attacks are ineffective against targets Blind to Rage.,215234,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2211,Pall of Grief,Afflicted with an unaccountable feeling of loss. Attacks are ineffective against targets Blind to Grief.,215235,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2212,Running Hot: +2,Body temperature has risen to 2 levels above normal.,215288,0,213,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2213,Vulnerability Up,Damage taken is increased.,217101,50,0,0,0,16,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2214,Army's Paeon,Weaponskill and spell cast and recast time are reduced.,212605,-5,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2215,The Wanderer's Minuet,Damage dealt is increased.,212610,5,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2216,The Wanderer's Minuet,Critical hit rate is increased.,212610,2,0,0,105,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2217,Mage's Ballad,Damage dealt is increased.,212603,1,0,0,105,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2218,Army's Paeon,Direct hit rate is increased.,212605,3,0,0,105,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2219,Shadow of the Dragon,Drawing on power inherited from Nidhogg.,215731,0,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2220,Damage Up,Damage dealt is increased.,217061,20,0,0,57,16,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2221,Final Judgment: Penalty III,Sentenced to receive enfeeblement III. Disobedience will result in divine retribution.,215705,0,0,0,0,0,1,2,17,195,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2222,Final Decree Nisi α,**Decree Nisi α** is issued.,215221,20,150,0,0,0,1,2,17,197,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2223,Final Decree Nisi β,**Decree Nisi β** is issued.,215222,20,151,0,0,0,1,2,17,197,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2224,Final Judgment: Decree Nisi α,Sentenced to receive **Decree Nisi α**. Disobedience will result in divine retribution.,215223,0,0,0,0,0,1,2,17,196,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2225,Final Judgment: Decree Nisi β,Sentenced to receive **Decree Nisi β**. Disobedience will result in divine retribution.,215224,0,0,0,0,0,1,2,17,196,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2226,Veneration,Efficiency of **Synthesis** actions is increased.,216126,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2227,Nascent Flash,Absorbing HP with each physical attack delivered.,212558,0,110,0,83,0,22,1,16,65,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2228,Surge Protection,"Your body is covered in conductive matter, reducing the damage of certain attacks.",217011,0,0,0,0,4,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2229,Static Condensation,"Excess electricity is stored within your body, reducing HP recovery.",215229,-30,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2230,パニック,パニックに陥った状態。ラムウから遠ざかるように移動してしまう。,215605,0,17,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2231,Fury's Bolt,Overcharged with electricity. Next attack will deal increased damage or differ in range.,219741,0,160,0,0,14,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2232,System Shock,"Being electrified has weakened your heart. Further electrification will prove fatal, resulting in KO. ",215230,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2233,Electrified,Wracked by electricity. Nearby players will also be Electrified when the effect ends and the charge disperses.,217051,0,170,0,0,8,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2234,,,0,0,0,0,0,0,1,2,17,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
2235,Hated of the Vortex,The accursed taunt of the winds spurs you to fight only Garuda. Damage against all other targets is nullified.,215226,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2236,Hated of Embers,The accursed spitting of the flames spurs you to fight only Ifrit. Damage against all other targets is nullified.,215227,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2237,Irons of Purgatory,Manacled to burning chains. Will suffer damage if separated from similarly enchained party members.,215666,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2238,Astral Effect,"Due to a severe disruption in aetherial balance, damage taken from astrally charged attacks is increased. Damage taken from umbrally charged attacks is decreased, and will result in the Umbral Effect.",215236,0,154,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2239,Umbral Effect,"Due to a severe disruption in aetherial balance, damage taken from umbrally charged attacks is increased. Damage taken from astrally charged attacks is decreased, and will result in the Astral Effect.",215237,0,155,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2240,Forward with Thee,"Affected by displacement magicks. When this effect ends, you will be stunned, then forcibly moved forward.",215246,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2241,Back with Thee,"Affected by displacement magicks. When this effect ends, you will be stunned, then forcibly moved backward.",215247,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2242,Left with Thee,"Affected by displacement magicks. When this effect ends, you will be stunned, then forcibly moved leftward.",215248,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2243,Right with Thee,"Affected by displacement magicks. When this effect ends, you will be stunned, then forcibly moved rightward.",215249,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2244,Anemomorph,The flock of sin eaters have assumed the form of a cyclone.,215671,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
2245,Hated of Levin,"Ramuh has cursed you to discharge a burst of lightning-aspected damage at regular intervals. When this effect expires, you will Panic.",215252,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2246,Slow,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are increased.",215009,15,0,0,5,0,1,2,13,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2247,Waymark,"A lodestone by which the flock of sin eaters will chart their course. When this effect expires, you will be stunned.",215026,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2248,Blunt Resistance Down,Blunt resistance is reduced.,215064,-12,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2249,Unstable,Unable to keep your balance. Damage taken is increased.,215225,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,Lightheaded,Experiencing dizziness. Certain attacks will cause Concussion.,215228,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2251,Freezing,"Your body is slowly turning to ice. When this effect expires, you will experience a Deep Freeze.",215238,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2252,Deep Freeze,"Your body is encased in ice, preventing action.",215637,0,18,0,0,0,1,2,17,200,0,0,0,32,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2253,Refulgent Chain,Bound with chains of light. Your Refulgent Fate will be sealed when this effect expires.,215239,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2254,Refulgent Chain,Bound with chains of light. Your Refulgent Fate will be sealed when this effect expires.,215239,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2255,Refulgent Fate,"Cursed by binding light. If the distance between you and the player to whom you are bound becomes too great or too small, you will deal unaspected damage to those nearby.",215240,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2256,Refulgent Fate,"Cursed by binding light. If the distance between you and the player to whom you are bound becomes too great or too small, you will deal unaspected damage to those nearby.",215240,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2257,Lightsteeped,"Overflowing with astral energy. Upon accumulating 5 stacks, you will deal unaspected damage to those nearby.",217091,0,0,0,0,5,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2258,Wyrmclaw,Shredded by draconic talons. KO will occur when countdown reaches 0.,215241,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2259,Wyrmfang,Torn by draconic teeth. KO will occur when countdown reaches 0.,215242,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2260,Hated of Frost,Cursed by the lady herself. Damage from Hraesvelgr is increased.,215243,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2261,Hated of the Wyrm,Cursed by the great wyrm himself. Damage from Shiva is increased.,215244,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2262,Grace of Light,Blessed by Light. Damage dealt is increased.,215245,10,0,0,0,0,1,1,16,197,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2263,Shock Spikes,Elemental spikes are dealing lightning damage to attackers.,215502,100,0,0,19,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2264,Braced,Ready and able to **Stand Firm**.,215251,0,169,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2265,Standing Firm,Unbowed even by relentless onslaught.,215250,0,0,0,0,0,1,1,16,100,0,4,0,27,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2266,Seduced,Enthralled by an irresistible force and unable to act of your own volition.,215552,0,17,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
