#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown1,Unknown2
437,EX+: Supplemental Processing Materials,1310,1680,59,18,0,100,300,437,129,0,0,0,0,0,5220,10000,3,6,0,13,0,False,False
438,Hub Vicinity Gathering I,2800,3200,60,18,0,100,600,438,130,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
439,EX: Hub Vicinity Gathering II,2350,2950,60,18,0,100,600,439,131,0,0,438,0,0,5220,10100,0,5,0,0,0,False,False
440,High-grade Energization Materials I,4800,5100,61,18,0,100,600,440,132,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
441,EX: High-grade Energization Materials II,4200,5400,61,18,0,100,600,441,133,0,0,440,0,0,5222,10100,0,5,0,0,0,False,False
442,EX+: High-grade Energization Materials III,900,1200,61,18,0,100,180,442,134,0,0,441,0,0,5222,10000,3,6,0,0,0,False,False
443,EX: Fine-grade Water Filter Materials I,3000,3400,62,18,0,100,600,443,135,0,0,0,0,0,5220,10100,0,5,0,0,0,False,False
444,EX+: Fine-grade Water Filter Materials II,1750,2100,62,18,0,100,180,444,136,0,0,443,0,0,5236,10000,4,6,2,0,0,False,False
445,Fine-grade Air Filter Materials I,3000,3400,63,18,0,100,600,445,137,0,0,0,0,0,5227,10200,0,4,0,6,0,False,False
446,EX+: Fine-grade Air Filter Materials III,7000,7950,63,18,0,100,180,446,138,0,0,447,0,0,5236,10100,0,6,2,0,0,False,False
447,EX: Fine-grade Air Filter Materials II,900,1100,63,18,0,100,600,447,139,0,0,445,0,0,5233,10000,3,5,1,0,0,False,False
448,EX+: Folkloric Materials I,900,1300,64,18,0,100,300,448,140,0,0,0,0,0,5233,10000,4,6,1,12,0,False,False
449,EX+: Folkloric Materials II,1330,1730,64,18,0,100,300,449,141,0,0,448,0,0,5233,10000,3,6,1,0,0,False,False
450,EX+: Folkloric Materials III,1800,2250,64,18,0,100,180,450,142,0,0,449,0,0,5233,10000,4,6,1,0,0,False,False
451, Lunch Emergency,16700,16900,67,19,0,100,1800,451,8,0,0,0,5,0,5206,0,0,1,0,0,1,False,False
452, Large Aquatic Specimens,630,1280,69,19,0,100,1800,452,9,0,0,0,6,0,5207,0,0,1,0,0,1,False,False
453, Western Water Inspection,15100,15300,65,19,0,100,1800,453,10,0,0,0,7,0,5208,0,0,1,0,0,1,False,False
454, Aquatic Foodstuffs,1300,1500,73,19,0,100,1800,454,11,0,0,0,8,0,5209,0,0,1,0,0,1,False,False
455, Weeping Pool Ecological Survey,16600,16800,66,19,0,100,1800,455,12,0,0,0,9,0,5206,0,0,1,0,0,1,False,False
456, Assorted Alchemical Materials,5200,5500,71,19,0,100,1800,456,13,0,0,0,10,0,5207,0,0,1,0,0,1,False,False
457, Big Fish,2040,3690,69,19,0,100,1800,457,14,0,0,0,11,0,5209,0,0,2,0,0,1,False,False
458, Environmental Inspection,15000,15400,65,19,0,100,1800,458,15,0,0,0,12,0,5206,0,0,2,0,0,1,False,False
459, Polarized Dyes,1500,2000,73,19,0,100,1800,459,16,0,0,0,13,0,5208,0,0,2,0,0,1,False,False
460, Southeast Well Ecological Survey,3000,4000,68,19,0,100,1800,460,17,0,0,0,14,0,5209,0,0,2,0,0,1,False,False
461, Fish Sauce Ingredients,31000,37000,71,19,0,100,1800,461,18,0,0,0,15,0,5206,0,0,2,0,0,1,False,False
462, Aquatic Samples,300,1000,74,19,0,100,1800,462,19,0,0,0,16,0,5208,0,3,2,0,0,1,False,False
463, Northwestern Water Inspection,12500,13000,66,19,0,100,1800,463,20,0,0,0,17,0,5207,0,0,2,0,0,1,False,False
464, Hollow Harbor Water Inspection,15600,16100,65,19,0,100,1800,464,21,0,0,0,18,0,5210,0,0,3,0,0,1,False,False
465, Preserved Foodstuffs,3500,3700,73,19,0,100,1800,465,22,0,0,0,19,0,5206,0,0,3,0,0,1,False,False
466, Hollow Harbor Ecological Survey,4000,5000,68,19,0,100,1800,466,23,0,0,0,20,0,5210,0,0,3,0,0,1,False,False
467, Absolute Specimen,5540,6280,72,19,0,100,1800,467,24,0,0,0,21,0,5207,0,0,3,0,0,1,False,False
468, Aetherochemical Creatures,3800,4500,74,19,0,100,1800,468,25,0,0,0,22,0,5211,0,11,3,0,0,1,False,False
469, Westward Ecological Survey,15500,16100,66,19,0,100,1800,469,26,0,0,0,23,0,5208,0,0,3,0,0,1,False,False
470, Supper Emergency,15100,15500,67,19,0,100,1800,470,27,0,0,0,24,0,5209,0,0,3,0,0,1,False,False
471, Alchemical Resources,44000,50000,71,19,0,100,1800,471,28,0,0,0,25,0,5211,0,10,3,0,0,1,False,False
472,Northward Ecological Survey,15800,16100,65,19,0,100,1800,472,29,0,0,0,26,0,5207,11200,0,4,0,0,0,False,False
473,Rare Aquatic Specimens,3000,3500,70,19,0,100,1800,473,30,0,0,0,27,0,5208,11200,3,4,0,0,0,False,False
474,Foodstuff Emergency,14700,14850,67,19,0,100,1800,474,31,0,0,0,28,0,5210,11200,0,4,0,0,0,False,False
475,Precise Water Survey,7200,7700,73,19,0,100,1800,475,32,0,0,0,29,0,5211,11200,10,4,0,0,0,False,False
476,Fine-grade Aquatic Processing Materials,10000,15000,74,19,0,100,1800,476,33,0,0,0,30,0,5210,11200,3,4,0,0,0,False,False
477,EX: Large Aquatic Specimens,10240,10260,69,19,0,100,1800,477,34,0,0,0,31,0,5206,11100,0,5,0,0,0,False,False
478,EX: Assorted Alchemical Materials,34000,36000,71,19,0,100,1800,478,35,0,0,0,32,0,5209,11100,0,5,0,0,0,False,False
479,EX: Aetherial Falls Experiment,2250,2650,70,19,0,100,1800,479,36,0,0,0,33,0,5214,11100,11,5,2,0,0,False,False
480,EX: Foodstuff Emergency,15300,15500,67,19,0,100,1800,480,37,0,0,0,34,0,5212,11100,10,5,1,14,0,False,False
481,EX+: Palus Arsenici Ecological Survey,1600,2000,65,19,0,100,300,481,38,0,0,0,35,0,5211,11000,10,6,0,13,0,False,False
482,EX+: Large Aquatic Specimens,8500,8550,69,19,0,100,240,482,39,0,0,0,36,0,5210,11000,0,6,0,14,0,False,False
483,Aquatic Inspection I,5000,6000,75,19,0,100,1800,483,40,0,0,0,37,0,5211,11200,10,4,0,0,0,False,False
484,EX: Aquatic Inspection II,14700,15700,75,19,0,100,1800,484,41,0,0,483,38,0,5209,11100,0,5,0,0,0,False,False
485,Fine-grade Water Filter Materials I,6500,6540,76,19,0,100,1800,485,42,0,0,0,39,0,5208,11200,0,4,0,0,0,False,False
486,EX: Fine-grade Water Filter Materials II,15900,16200,76,19,0,100,1800,486,43,0,0,485,40,0,5206,11100,0,5,0,0,0,False,False
487,EX+: Fine-grade Water Filter Materials III,9600,12300,76,19,0,100,270,487,44,0,0,486,41,0,5210,11000,0,6,0,0,0,False,False
488,EX: Coexisting Species I,12200,12900,77,19,0,100,1800,488,45,0,0,0,42,0,5207,11100,0,5,0,0,0,False,False
489,EX+: Coexisting Species II,3050,3450,77,19,0,100,300,489,46,0,0,488,43,0,5212,11000,11,6,1,0,0,False,False
490,Aetherochemical Samples I,4830,9240,78,19,0,100,1800,490,47,0,0,0,44,0,5211,11200,10,4,0,4,0,False,False
491,EX: Aetherochemical Samples II,5000,6000,78,19,0,100,1800,491,48,0,0,490,45,0,5213,11100,10,5,1,0,0,False,False
492,EX+: Aetherochemical Samples III,11640,23140,78,19,0,100,300,492,49,0,0,491,46,0,5214,11000,10,6,2,0,0,False,False
493,EX+: Unidentified Aquatic Specimens I,300,800,79,19,0,100,240,493,50,0,0,0,47,0,5214,11000,10,6,2,10,0,False,False
494,EX+: Unidentified Aquatic Specimens II,1600,2300,79,19,0,100,510,494,51,0,0,493,48,0,5211,11000,10,6,2,0,0,False,False
495,EX+: Unidentified Aquatic Specimens III,8000,20000,79,19,0,100,480,495,52,0,0,494,49,0,5213,11000,10,6,2,0,0,False,False
496,EX: Aquatic Resource Research Tanks,1800,2700,81,17,9,100,1200,496,503,0,0,0,458,362,5230,20100,0,5,0,0,0,False,False
497,EX: Impact-resistant Containers,1800,2700,81,17,11,100,1200,497,504,0,0,0,459,363,5220,20100,0,5,0,0,0,False,False
498,EX: Soothing Censers,1800,2700,83,17,12,100,1200,498,505,0,0,0,460,364,5221,20100,0,5,0,0,0,False,False
499,EX+: Automaton Digging,1800,2700,82,17,10,100,1200,499,506,0,0,0,461,365,5220,20000,0,6,3,13,0,False,False
500,EX+: Lunar Leather,1800,2700,84,17,13,100,1200,500,507,0,0,0,462,366,5226,20000,0,6,4,14,0,False,False
501,EX+: High-quality Floor Tiling,1800,2700,83,17,14,100,1200,501,508,0,0,0,463,367,5232,20000,0,6,5,13,0,False,False
502,EX: Lunar Tanning Agents,1800,2700,84,18,13,100,1200,502,509,0,0,0,464,368,5220,20100,0,5,0,0,0,False,False
503,EX: Special Spongoi Processing,1800,2700,84,18,14,100,1200,503,510,0,0,0,465,369,5222,20100,0,5,0,0,0,False,False
504,EX: Freshness Preservation,1800,2700,86,18,16,100,1200,504,511,0,0,0,466,370,5220,20100,0,5,0,0,0,False,False
505,EX+: Lunar Tools,1800,2700,82,18,9,100,1200,505,512,0,0,0,467,371,5227,20000,0,6,6,14,0,False,False
506,EX+: High Burn Furnace,1800,2700,82,18,11,100,1200,506,513,0,0,0,468,372,5222,20000,0,6,7,13,0,False,False
507,EX+: Mushroom-borne Comfort,1800,2700,83,18,15,100,1200,507,514,0,0,0,469,373,5220,20000,0,6,8,14,0,False,False
508,EX: Processed Aquatic Metals,1800,2700,85,19,10,100,1200,508,515,0,0,0,454,374,5209,20100,0,5,0,0,0,False,False
509,EX: Refined Moon Gel,1800,2700,85,19,15,100,1200,509,516,0,0,0,455,375,5208,20100,0,5,0,0,0,False,False
510,EX+: Crystallic Gems,1800,2700,85,19,12,100,1200,510,517,0,0,0,456,376,5211,20000,10,6,9,13,0,False,False
511,EX+: Eel Rations,1800,2700,86,19,16,100,1200,511,518,0,0,0,457,377,5210,20000,0,6,10,14,0,False,False
512, Work Ladders,0,0,87,9,0,100,1200,512,519,520,0,0,414,378,5223,24000,0,1,1,0,1,True,False
513, Kindling,0,0,95,9,0,100,1200,513,521,522,0,0,415,379,5222,24000,0,1,13,0,1,True,False
514, Fungal Building Materials,0,0,98,9,0,100,1200,514,523,524,0,0,416,380,5222,24500,0,1,13,0,1,True,False
515, Meteorite Drills,0,0,91,10,0,100,1200,515,525,526,0,0,419,383,5220,24000,0,1,0,0,1,True,False
516, Vacuum Muzzles,0,0,93,10,0,100,1200,516,529,530,0,0,423,387,5224,24000,0,1,16,0,1,True,False
517, Flamethrower Parts,0,0,97,10,0,100,1200,517,527,528,0,0,420,384,5222,24000,0,1,13,0,1,True,False
518, Spare Vacuum Tanks,0,0,89,11,0,100,1200,518,531,532,0,0,424,388,5220,24000,0,1,0,0,1,True,False
519, Vehicular Plating,0,0,92,11,0,100,1200,519,533,534,0,0,426,390,5220,24500,0,1,0,0,1,True,False
520, Gas Tanks,0,0,93,11,0,100,1200,520,535,536,0,0,428,392,5224,24000,0,1,16,0,1,True,False
521, Lighting Repair Tools,0,0,87,12,0,100,1200,521,537,538,0,0,429,393,5223,24000,0,1,1,0,1,True,False
522, Intricate Vacuum Parts,0,0,89,12,0,100,1200,522,541,542,0,0,432,396,5220,24000,0,1,0,0,1,True,False
523, Spare Vehicle Parts,0,0,92,12,0,100,1200,523,539,540,0,0,430,394,5220,24500,0,1,0,0,1,True,False
524, Impenetrable Gloves,0,0,91,13,0,100,1200,524,543,544,0,0,434,398,5220,24000,0,1,0,0,1,True,False
525, Reinforced Gas Masks,0,0,93,13,0,100,1200,525,545,546,0,0,436,400,5224,24000,0,1,16,0,1,True,False
526, Flame-resistant Workboots,0,0,95,13,0,100,1200,526,547,548,0,0,437,401,5222,24000,0,1,13,0,1,True,False
527, Spare Cloth,0,0,87,14,0,100,1200,527,551,552,0,0,440,404,5223,24000,0,1,1,0,1,True,False
528, Flame-resistant Work Cloth,0,0,95,14,0,100,1200,528,553,554,0,0,441,405,5222,24000,0,1,13,0,1,True,False
529, Fungal Cloth,0,0,98,14,0,100,1200,529,549,550,0,0,439,403,5222,24500,0,1,13,0,1,True,False
530, Aether-resistant Agent,0,0,89,15,0,100,1200,530,555,556,0,0,444,408,5220,24000,0,1,0,0,1,True,False
531, Gas Poisoning Antidote,0,0,94,15,0,100,1200,531,559,560,0,0,448,412,5224,24500,0,1,16,0,1,True,False
532, Flamethrower Fuel,0,0,97,15,0,100,1200,532,557,558,0,0,447,411,5222,24000,0,1,13,0,1,True,False
533, Cured Foodstuffs,0,0,88,16,0,100,1200,533,561,562,0,0,449,413,5220,24500,0,1,1,0,1,True,False
534, Nutrient Supplement Jelly,0,0,94,16,0,100,1200,534,563,564,0,0,450,414,5224,24500,0,1,16,0,1,True,False
535, Irregular Spongoi Analysis,0,0,96,16,0,100,1200,535,565,566,0,0,451,415,5220,24500,0,1,13,0,1,True,False
536, Insulating Material,0,0,88,17,0,100,1200,536,567,568,0,0,0,0,5220,24500,0,1,1,0,1,True,False
537, Fallen Drone Salvage,0,0,90,17,0,100,1200,537,569,570,0,0,0,0,5220,24500,0,1,0,0,1,True,False
538, Rare Siderite Extraction,0,0,91,17,0,100,1200,538,571,572,0,0,0,0,5220,24000,0,1,0,0,1,True,False
539, Medicinal Sclerotia,0,0,94,18,0,100,1200,539,577,578,0,0,0,0,5224,24500,0,1,16,0,1,True,False
540, Sporing Mist Analysis,0,0,96,18,0,100,1200,540,575,576,0,0,0,0,5220,24500,0,1,13,0,1,True,False
541, Mutated Spongoi,0,0,98,18,0,100,1200,541,573,574,0,0,0,0,5222,24500,0,1,13,0,1,True,False
542, Edible Fish,0,0,88,19,0,100,1200,542,579,580,0,0,411,0,5208,24500,0,1,1,0,1,True,False
543, Sunken Drone Salvage,0,0,90,19,0,100,1200,543,581,582,0,0,410,0,5207,24500,0,1,0,0,1,True,False
544, Mutated Fish,0,0,96,19,0,100,1200,544,583,584,0,0,413,0,5206,24500,0,1,13,0,1,True,False
545, Multi-purpose Glass,1200,2400,165,9,0,100,0,545,711,0,0,0,512,418,0,0,0,1,0,0,1,False,False
546, Improved Tents,1200,2400,166,9,0,100,0,546,712,0,0,0,513,419,0,0,0,1,0,0,1,False,False
547, Resource Experimentation I,1200,2400,167,9,0,100,0,547,713,0,0,0,514,420,0,0,0,1,0,0,1,False,False
548, Recycled Resource Utilization I,1200,2400,168,9,0,100,0,548,714,0,0,0,515,421,0,0,0,1,0,0,1,False,False
549, Camping Tents,1200,2400,169,9,0,100,0,549,715,0,0,0,516,422,0,0,0,1,0,0,1,False,False
550, Inorganic Research I,1200,2400,170,9,0,100,0,550,716,0,0,0,517,423,0,0,0,1,0,0,1,False,False
551, Multi-purpose Glass Resupply,1200,2400,165,9,0,100,0,551,717,0,0,0,518,424,0,0,0,2,0,0,1,False,False
552, Coldproof Tent Components,1200,2400,166,9,0,100,0,552,718,0,0,0,519,425,0,0,0,2,0,0,1,False,False
553, Resource Experimentation II,1300,3000,167,9,0,100,0,553,719,0,0,0,520,426,0,0,3,2,0,0,1,False,False
554, Recycled Resource Utilization II,700,1500,168,9,0,100,0,554,720,0,0,0,521,427,0,0,3,2,0,0,1,False,False
555, Cold-weather Tents,1100,2500,169,9,0,100,0,555,721,0,0,0,522,428,0,0,3,2,0,0,1,False,False
556, Inorganic Research II,1100,2500,170,9,0,100,0,556,722,0,0,0,523,429,0,0,3,2,0,0,1,False,False
557, Gleaner's Gear I,700,1500,171,9,0,100,0,557,723,0,0,0,524,430,0,0,3,2,0,0,1,False,False
558, Advanced Resource Experimentation I,1600,2400,167,9,0,100,0,558,724,0,0,0,525,431,0,0,0,3,0,0,1,False,False
559, Glass Fiber,1600,2400,165,9,0,100,0,559,725,0,0,0,526,432,0,0,0,3,0,0,1,False,False
560, Heatproof Tent Components,1000,1600,166,9,0,100,0,560,726,0,0,0,527,433,0,0,0,3,0,0,1,False,False
561, Efficient Recycled Resource Utilization I,2700,3000,168,9,0,100,0,561,727,0,0,0,528,434,0,0,3,3,0,0,1,False,False
562, Heatproof Tents,1600,2400,169,9,0,100,0,562,728,0,0,0,529,435,0,0,0,3,0,0,1,False,False
563, Inorganic Durability Research,2700,3000,170,9,0,100,0,563,729,0,0,0,530,436,0,0,3,3,0,0,1,False,False
564, Gleaner's Gear II,1000,1300,171,9,0,100,0,564,730,0,0,0,531,437,0,0,0,3,0,0,1,False,False
565, Habitat Bedding,1000,1300,172,9,0,100,0,565,731,0,0,0,532,438,0,0,0,3,0,0,1,False,False
566,Glass Fiber Resupply,1800,2400,165,9,0,100,0,566,732,0,0,0,533,439,0,0,0,4,0,0,0,False,False
567,Advanced Resource Experimentation II,1800,2400,167,9,0,100,1200,567,733,0,0,0,534,440,0,0,0,4,0,0,0,False,False
568,Improved Tent Components,700,1000,166,9,0,100,0,568,734,0,0,0,535,441,0,0,3,4,0,0,0,False,False
569,Efficient Recycled Resource Utilization II,700,1000,168,9,0,100,0,569,735,0,0,0,536,442,0,0,3,4,0,0,0,False,False
570,Phaenna Resource Utilization Research,2600,3000,173,9,0,100,0,570,736,0,0,0,537,443,0,0,3,4,0,0,0,False,False
571,EX: Outdoor Work Equipment,2500,3000,169,9,0,100,0,571,737,0,0,0,538,444,0,0,3,5,0,0,0,False,False
572,EX: Premium Tools,2500,3000,171,9,0,100,0,572,738,0,0,0,539,445,0,0,3,5,0,0,0,False,False
573,EX: Versatile Packaging Materials,800,1050,174,9,0,100,1200,573,739,0,0,0,540,446,0,0,0,5,11,16,0,False,False
574,EX+: Temporary Collection Points,980,1080,175,9,0,100,0,574,740,0,0,0,541,447,0,0,3,6,0,21,0,False,False
575,EX+: High-performance Bedding,1800,2000,172,9,0,100,540,575,741,0,0,0,542,448,0,0,3,6,0,15,0,False,False
576,Phaenna Exploration Equipment I,2300,3000,176,9,0,100,0,576,742,0,0,0,543,449,0,0,3,4,0,0,0,False,False
577,Phaenna Exploration Equipment II,2300,3000,176,9,0,100,0,577,743,0,0,576,544,450,0,0,3,4,0,0,0,False,False
578,EX: Craftwork for the Forum I,1700,2000,177,9,0,100,0,578,744,0,0,0,545,451,0,0,3,5,0,0,0,False,False
579,EX: Craftwork for the Forum II,600,800,177,9,0,100,0,579,745,0,0,578,546,452,0,0,0,5,0,0,0,False,False
580,EX: Craftwork for the Forum III,850,1000,177,9,0,100,1200,580,746,0,0,579,547,453,0,0,3,5,0,0,0,False,False
581,Habitation Improvement Plan I,1400,2000,178,9,0,100,0,581,747,0,0,0,548,454,0,0,3,4,0,1,0,False,False
582,EX: Habitation Improvement Plan II,850,1000,178,9,0,100,0,582,748,0,0,581,549,455,0,0,3,5,11,0,0,False,False
583,EX+: Habitation Improvement Plan III,1000,1600,178,9,0,100,540,583,749,0,0,582,550,456,0,0,0,6,12,0,0,False,False
584,EX+: Resin Crystal Refinement I,980,1080,164,9,0,100,0,584,750,0,0,0,551,457,0,0,3,6,12,5,0,False,False
585,EX+: Resin Crystal Refinement II,980,1080,164,9,0,100,600,585,751,0,0,584,552,458,0,0,3,6,12,0,0,False,False
586,EX+: Resin Crystal Refinement III,1000,1080,164,9,0,100,450,586,752,0,0,585,553,459,0,0,0,6,12,0,0,False,False
587, Multi-purpose Glass,1200,2400,150,10,0,100,0,587,753,0,0,0,554,460,0,0,0,1,0,0,1,False,False
588, Repair Component Processing,1200,2400,152,10,0,100,0,588,754,0,0,0,555,461,0,0,0,1,0,0,1,False,False
589, Glass Resource Refinement,1200,2400,151,10,0,100,0,589,755,0,0,0,556,462,0,0,0,1,0,0,1,False,False
590, Drone Lenses,1200,2400,155,10,0,100,0,590,756,0,0,0,557,463,0,0,0,1,0,0,1,False,False
591, Base Equipment,1200,2400,156,10,0,100,0,591,757,0,0,0,558,464,0,0,0,1,0,0,1,False,False
592, Stormproof Components,1200,2400,158,10,0,100,0,592,758,0,0,0,559,465,0,0,0,1,0,0,1,False,False
593, Multi-purpose Glass Resupply,1200,2400,150,10,0,100,0,593,759,0,0,0,560,466,0,0,0,2,0,0,1,False,False
594, Station Parts,1200,2400,156,10,0,100,0,594,760,0,0,0,561,467,0,0,0,2,0,0,1,False,False
595, Gathering Tools,1300,3000,153,10,0,100,0,595,761,0,0,0,562,468,0,0,3,2,0,0,1,False,False
596, Stormproof Components Resupply,700,1500,158,10,0,100,0,596,762,0,0,0,563,469,0,0,3,2,0,0,1,False,False
597, Glass Furnace Assembly,1100,2500,157,10,0,100,0,597,763,0,0,0,564,470,0,0,3,2,0,0,1,False,False
598, Drone Precision Components,1100,2500,155,10,0,100,0,598,764,0,0,0,565,471,0,0,3,2,0,0,1,False,False
599, Heaters,700,1500,159,10,0,100,0,599,765,0,0,0,566,472,0,0,3,2,0,0,1,False,False
600, Interim Part Processing,1600,2400,152,10,0,100,0,600,766,0,0,0,567,473,0,0,0,3,0,0,1,False,False
601, Phaenna Glass,1600,2400,150,10,0,100,0,601,767,0,0,0,568,474,0,0,0,3,0,0,1,False,False
602, Ore Refinement,1000,1600,151,10,0,100,0,602,768,0,0,0,569,475,0,0,0,3,0,0,1,False,False
603, Stellascope Lenses,2700,3000,155,10,0,100,0,603,769,0,0,0,570,476,0,0,3,3,0,0,1,False,False
604, Weather-resistant Containers,1600,2400,156,10,0,100,0,604,770,0,0,0,571,477,0,0,0,3,0,0,1,False,False
605, Bathing Equipment,2700,3000,159,10,0,100,0,605,771,0,0,0,572,478,0,0,3,3,0,0,1,False,False
606, Experimental Stormproof Components,1000,1300,158,10,0,100,0,606,772,0,0,0,573,479,0,0,0,3,0,0,1,False,False
607, Large Kitchen Equipment,1000,1300,153,10,0,100,0,607,773,0,0,0,574,480,0,0,0,3,0,0,1,False,False
608,Phaenna Glass Resupply,1800,2400,150,10,0,100,0,608,774,0,0,0,575,481,0,0,0,4,0,0,0,False,False
609,Planetary Ore Refinement,1800,2400,151,10,0,100,1200,609,775,0,0,0,576,482,0,0,0,4,0,0,0,False,False
610,Precision Component Processing,700,1000,152,10,0,100,0,610,776,0,0,0,577,483,0,0,3,4,0,0,0,False,False
611,Crafter's Tools,700,1000,153,10,0,100,0,611,777,0,0,0,578,484,0,0,3,4,0,0,0,False,False
612,Experimental Alloy Samples,2600,3000,154,10,0,100,0,612,778,0,0,0,579,485,0,0,3,4,0,0,0,False,False
613,EX: Artisanal Craftwork,2500,3000,155,10,0,100,0,613,779,0,0,0,580,486,0,0,3,5,0,0,0,False,False
614,EX: Cosmoliner Parts,2500,3000,156,10,0,100,0,614,780,0,0,0,581,487,0,0,3,5,0,0,0,False,False
615,EX: Glass Furnace Assembly II,800,1050,157,10,0,100,1200,615,781,0,0,0,582,488,0,0,0,5,11,15,0,False,False
616,EX+: Experimental Stormproof Components Resupply,980,1080,158,10,0,100,0,616,782,0,0,0,583,489,0,0,3,6,0,22,0,False,False
617,EX+: Battery Packs,1800,2000,160,10,0,100,540,617,783,0,0,0,584,490,0,0,3,6,0,16,0,False,False
618,Glassworker's Tools I,2300,3000,161,10,0,100,0,618,784,0,0,0,585,491,0,0,3,4,0,0,0,False,False
619,Glassworker's Tools II,2300,3000,161,10,0,100,0,619,785,0,0,618,586,492,0,0,3,4,0,0,0,False,False
620,EX: Operation Chilling-a-Way Drone Parts I,1700,2000,162,10,0,100,0,620,786,0,0,0,587,493,0,0,3,5,0,0,0,False,False
621,EX: Operation Chilling-a-Way Drone Parts II,600,800,162,10,0,100,0,621,787,0,0,620,588,494,0,0,0,5,0,0,0,False,False
622,EX: Operation Chilling-a-Way Drone Parts III,850,1000,162,10,0,100,1200,622,788,0,0,621,589,495,0,0,3,5,0,0,0,False,False
623,Stellascope Parts I,1400,2000,163,10,0,100,0,623,789,0,0,0,590,496,0,0,3,4,0,3,0,False,False
624,EX: Stellascope Parts II,850,1000,163,10,0,100,0,624,790,0,0,623,591,497,0,0,3,5,11,0,0,False,False
625,EX+: Stellascope Parts III,1000,1600,163,10,0,100,540,625,791,0,0,624,592,498,0,0,0,6,12,0,0,False,False
626,EX+: Synthetic Crystal Glass I,980,1080,164,10,0,100,0,626,792,0,0,0,593,499,0,0,3,6,12,7,0,False,False
627,EX+: Synthetic Crystal Glass II,980,1080,164,10,0,100,600,627,793,0,0,626,594,500,0,0,3,6,12,0,0,False,False
628,EX+: Phaenna Craftwork,1000,1080,164,10,0,100,450,628,794,0,0,627,595,501,0,0,0,6,12,0,0,False,False
629, Multi-purpose Glass,1200,2400,150,11,0,100,0,629,795,0,0,0,596,502,0,0,0,1,0,0,1,False,False
630, Repair Component Processing,1200,2400,152,11,0,100,0,630,796,0,0,0,597,503,0,0,0,1,0,0,1,False,False
631, Glass Resource Refinement,1200,2400,151,11,0,100,0,631,797,0,0,0,598,504,0,0,0,1,0,0,1,False,False
632, Drone Lenses,1200,2400,155,11,0,100,0,632,798,0,0,0,599,505,0,0,0,1,0,0,1,False,False
633, Base Equipment,1200,2400,156,11,0,100,0,633,799,0,0,0,600,506,0,0,0,1,0,0,1,False,False
634, Stormproof Components,1200,2400,158,11,0,100,0,634,800,0,0,0,601,507,0,0,0,1,0,0,1,False,False
635, Multi-purpose Glass Resupply,1200,2400,150,11,0,100,0,635,801,0,0,0,602,508,0,0,0,2,0,0,1,False,False
636, Station Parts,1200,2400,156,11,0,100,0,636,802,0,0,0,603,509,0,0,0,2,0,0,1,False,False
637, Gathering Tools,1300,3000,153,11,0,100,0,637,803,0,0,0,604,510,0,0,3,2,0,0,1,False,False
638, Stormproof Components Resupply,700,1500,158,11,0,100,0,638,804,0,0,0,605,511,0,0,3,2,0,0,1,False,False
639, Glass Furnace Assembly,1100,2500,157,11,0,100,0,639,805,0,0,0,606,512,0,0,3,2,0,0,1,False,False
640, Drone Precision Components,1100,2500,155,11,0,100,0,640,806,0,0,0,607,513,0,0,3,2,0,0,1,False,False
641, Heaters,700,1500,159,11,0,100,0,641,807,0,0,0,608,514,0,0,3,2,0,0,1,False,False
642, Interim Part Processing,1600,2400,152,11,0,100,0,642,808,0,0,0,609,515,0,0,0,3,0,0,1,False,False
643, Phaenna Glass,1600,2400,150,11,0,100,0,643,809,0,0,0,610,516,0,0,0,3,0,0,1,False,False
644, Ore Refinement,1000,1600,151,11,0,100,0,644,810,0,0,0,611,517,0,0,0,3,0,0,1,False,False
645, Stellascope Lenses,2700,3000,155,11,0,100,0,645,811,0,0,0,612,518,0,0,3,3,0,0,1,False,False
646, Weather-resistant Containers,1600,2400,156,11,0,100,0,646,812,0,0,0,613,519,0,0,0,3,0,0,1,False,False
647, Bathing Equipment,2700,3000,159,11,0,100,0,647,813,0,0,0,614,520,0,0,3,3,0,0,1,False,False
648, Experimental Stormproof Components,1000,1300,158,11,0,100,0,648,814,0,0,0,615,521,0,0,0,3,0,0,1,False,False
649, Large Kitchen Equipment,1000,1300,153,11,0,100,0,649,815,0,0,0,616,522,0,0,0,3,0,0,1,False,False
650,Phaenna Glass Resupply,1800,2400,150,11,0,100,0,650,816,0,0,0,617,523,0,0,0,4,0,0,0,False,False
651,Planetary Ore Refinement,1800,2400,151,11,0,100,1200,651,817,0,0,0,618,524,0,0,0,4,0,0,0,False,False
652,Precision Component Processing,700,1000,152,11,0,100,0,652,818,0,0,0,619,525,0,0,3,4,0,0,0,False,False
653,Crafter's Tools,700,1000,153,11,0,100,0,653,819,0,0,0,620,526,0,0,3,4,0,0,0,False,False
654,Experimental Alloy Samples,2600,3000,154,11,0,100,0,654,820,0,0,0,621,527,0,0,3,4,0,0,0,False,False
