key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
514,"cr_r05_fst01",391,4,37,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
515,"cr_r06_wil01",390,4,38,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
516,"cr_r06_sea01",389,4,39,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
517,"cr_r06_fst01",391,4,40,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
518,"cr_r07_wil01",390,4,41,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
519,"cr_r07_sea01",389,4,42,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
520,"cr_r07_fst01",391,4,43,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
521,"cr_r08_wil01",390,4,44,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
522,"cr_r08_sea01",389,4,45,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
523,"cr_r08_fst01",391,4,46,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
524,"cr_r09_wil01",390,4,47,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
525,"cr_r09_sea01",389,4,48,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
526,"cr_r09_fst01",391,4,49,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
527,"cr_r10_wil01",390,4,50,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
528,"cr_r10_sea01",389,4,51,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
529,"cr_r10_fst01",391,4,52,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
530,"cr_r11_wil01",390,4,53,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
531,"cr_r11_sea01",389,4,54,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
532,"cr_r11_fst01",391,4,55,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
533,"cr_r12_wil01",390,4,56,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Sagolii Road","",19,0,0,8004,0,112086,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
534,"cr_r12_sea01",389,4,57,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Costa del Sol","",19,0,0,8005,0,112084,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
535,"cr_r12_fst01",391,4,58,False,True,0,0,0,109,23,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,True,"Chocobo Race: Tranquil Paths","",19,0,0,8006,0,112085,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
536,"e3d6",768,1,61,False,False,2,0,0,108,2,0,0,0,0,0,0,70,70,330,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Swallow's Compass","",2,30,291,63,69,112283,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537,"e3fd",778,1,20055,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,335,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Castrum Fluminis","",4,21,293,2052,133,112291,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538,"e3fd_2",779,1,20056,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,350,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Minstrel's Ballad: Tsukuyomi's Pain","",4,22,293,2053,153,112292,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,"w1fz",777,1,30067,False,False,2,0,0,142,3,1,0,0,0,0,0,70,70,0,375,False,False,False,False,False,False,False,False,False,0,True,False,True,True,3,False,False,False,True,False,False,False,"the Weapon's Refrain (Ultimate)","",28,0,292,3066,1002,112296,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,"dd002_001",770,1,60021,False,False,2,0,0,142,11,0,0,1,68667,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 1-10)","",21,0,294,5021,0,112298,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,"dd002_002",771,1,60022,False,False,2,0,0,142,11,0,0,1,68667,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 11-20)","",21,0,294,5022,0,112299,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
542,"dd002_003",772,1,60023,False,False,2,0,0,142,11,0,0,1,68667,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 21-30)","",21,0,294,5023,0,112300,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,"dd002_004",782,1,60024,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 31-40)","",21,0,294,5024,0,112301,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,"dd002_005",773,1,60025,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 41-50)","",21,0,294,5025,0,112302,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,"dd002_006",783,1,60026,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 51-60)","",21,0,294,5026,0,112303,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,"dd002_007",774,1,60027,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 61-70)","",21,0,294,5027,0,112304,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,"dd002_008",784,1,60028,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 71-80)","",21,0,294,5028,0,112305,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,"dd002_009",775,1,60029,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 81-90)","",21,0,294,5029,0,112306,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,"dd002_010",785,1,60030,False,False,2,0,0,142,11,0,0,1,68668,0,0,61,0,0,0,False,True,False,False,True,True,False,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,"Heaven-on-High  (Floors 91-100)","",21,0,294,5030,0,112307,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,"z3r2",776,1,30068,False,False,2,0,0,108,4,0,0,0,0,0,0,70,70,335,0,False,True,True,False,True,True,False,False,False,2,True,True,False,True,0,False,False,False,True,False,False,False,"the Ridorana Lighthouse","",5,18,292,3067,65,112286,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,"e0199",781,5,183,False,False,2,0,0,142,1,0,0,0,0,0,0,0,70,0,0,False,False,False,False,True,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,"lovm_chal001",506,4,59,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 1: Tutorial","",19,5,0,0,0,112114,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,"lovm_chal002",506,4,60,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 2: Hatching a Plan","",19,5,0,0,0,112114,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,"lovm_chal003",506,4,61,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 3: The First Move","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,"lovm_chal004",506,4,62,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 4: Little Big Beast","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,"lovm_chal005",506,4,63,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 5: Turning Tribes","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,"lovm_chal006",506,4,64,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 6: Off the Deepcroft","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,"lovm_chal007",506,4,65,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 7: Rivals","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,"lovm_chal008",506,4,66,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 8: Always Darkest","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,"lovm_chal009",506,4,67,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 9: Mine Your Minions","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,"lovm_chal010",506,4,68,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 10: Children of Mandragora","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,"lovm_chal011",506,4,69,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 11: The Queen and I","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,"lovm_chal012",506,4,70,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 12: Breakout","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,"lovm_chal013",506,4,71,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 13: My Name Is Cid","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,"lovm_chal014",506,4,72,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 14: Like a Nut","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,"lovm_chal015",506,4,73,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 15: Urth's Spout","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,"lovm_chal016",506,4,74,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 16: Exodus","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,"lovm_chal017",506,4,75,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 17: Over the Wall","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,"lovm_chal018",506,4,76,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 18: The Hunt","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570,"lovm_chal019",506,4,77,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 19: Battle on the Bitty Bridge","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,"lovm_chal020",506,4,78,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 20: Guiding Light","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,"lovm_chal021",506,4,79,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 21: Wise Words","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,"lovm_chal022",506,4,80,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 22: World of Poor Lighting","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,"lovm_chal023",506,4,81,False,False,0,0,0,109,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,"Stage 23: The Binding Coil","",19,5,0,0,0,112115,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
