#,GatheringPointBase,GatheringPointBonus[0],GatheringPointBonus[1],TerritoryType,PlaceName,GatheringSubCategory,Type,Unknown0,Count,Unknown1
32861,658,133,0,139,234,2200,1,0,4,False
32862,658,0,0,139,234,2200,1,0,4,False
32863,659,109,0,135,164,2203,1,0,4,False
32864,659,0,0,135,164,2203,1,0,4,False
32865,659,131,0,135,164,2203,1,0,4,False
32866,659,0,0,135,164,2203,1,0,4,False
32867,660,134,0,155,381,2200,1,0,4,False
32868,660,0,0,155,381,2200,1,0,4,False
32869,660,123,0,155,381,2200,1,0,4,False
32870,660,0,0,155,381,2200,1,0,4,False
32871,661,132,0,145,250,2201,1,0,4,False
32872,661,0,0,145,250,2201,1,0,4,False
32873,661,121,0,145,250,2201,1,0,4,False
32874,661,0,0,145,250,2201,1,0,4,False
32875,662,0,0,400,2076,2202,1,0,4,False
32876,662,0,0,400,2076,2202,1,0,4,False
32877,662,0,0,400,2076,2202,1,0,4,False
32878,662,0,0,400,2076,2202,1,0,4,False
32879,662,0,0,400,2076,2202,1,0,4,False
32880,662,0,0,400,2076,2202,1,0,4,False
32881,663,0,0,398,2006,2203,1,0,4,False
32882,663,0,0,398,2006,2203,1,0,4,False
32883,663,0,0,398,2006,2203,1,0,4,False
32884,663,0,0,398,2006,2203,1,0,4,False
32885,663,0,0,398,2006,2203,1,0,4,False
32886,663,0,0,398,2006,2203,1,0,4,False
32887,664,0,0,401,2117,2203,1,0,4,False
32888,664,0,0,401,2117,2203,1,0,4,False
32889,664,0,0,401,2117,2203,1,0,4,False
32890,664,0,0,401,2117,2203,1,0,4,False
32891,664,0,0,401,2117,2203,1,0,4,False
32892,664,0,0,401,2117,2203,1,0,4,False
32893,665,0,0,399,2052,2200,1,0,4,False
32894,665,0,0,399,2052,2200,1,0,4,False
32895,665,0,0,399,2052,2200,1,0,4,False
32896,665,0,0,399,2052,2200,1,0,4,False
32897,665,0,0,399,2052,2200,1,0,4,False
32898,665,0,0,399,2052,2200,1,0,4,False
32899,666,0,0,397,2201,2201,1,0,4,False
32900,666,0,0,397,2201,2201,1,0,4,False
32901,666,0,0,397,2201,2201,1,0,4,False
32902,666,0,0,397,2201,2201,1,0,4,False
32903,666,0,0,397,2201,2201,1,0,4,False
32904,666,0,0,397,2201,2201,1,0,4,False
32905,667,0,0,620,2642,2202,1,0,4,False
32906,667,0,0,620,2642,2202,1,0,4,False
32907,667,0,0,620,2642,2202,1,0,4,False
32908,667,0,0,620,2642,2202,1,0,4,False
32909,667,0,0,620,2642,2202,1,0,4,False
32910,667,0,0,620,2642,2202,1,0,4,False
32911,668,0,0,622,2834,2203,1,0,4,False
32912,668,0,0,622,2834,2203,1,0,4,False
32913,668,0,0,622,2834,2203,1,0,4,False
32914,668,0,0,622,2834,2203,1,0,4,False
32915,668,0,0,622,2834,2203,1,0,4,False
32916,668,0,0,622,2834,2203,1,0,4,False
32917,669,0,0,398,2019,2200,1,0,4,False
32918,669,0,0,398,2019,2200,1,0,4,False
32919,669,0,0,398,2019,2200,1,0,4,False
32920,669,0,0,398,2019,2200,1,0,4,False
32921,669,0,0,398,2019,2200,1,0,4,False
32922,669,0,0,398,2019,2200,1,0,4,False
32923,670,0,0,614,2753,2203,1,0,4,False
32924,670,0,0,614,2753,2203,1,0,4,False
32925,670,0,0,614,2753,2203,1,0,4,False
32926,670,0,0,614,2753,2203,1,0,4,False
32927,670,0,0,614,2753,2203,1,0,4,False
32928,670,0,0,614,2753,2203,1,0,4,False
32929,671,0,0,613,2778,2200,1,0,4,False
32930,671,0,0,613,2778,2200,1,0,4,False
32931,671,0,0,613,2778,2200,1,0,4,False
32932,671,0,0,613,2778,2200,1,0,4,False
32933,671,0,0,613,2778,2200,1,0,4,False
32934,671,0,0,613,2778,2200,1,0,4,False
32935,672,0,0,621,2609,2200,1,0,4,False
32936,672,0,0,621,2609,2200,1,0,4,False
32937,672,0,0,621,2609,2200,1,0,4,False
32938,672,0,0,621,2609,2200,1,0,4,False
32939,672,0,0,621,2609,2200,1,0,4,False
32940,672,0,0,621,2609,2200,1,0,4,False
32941,673,0,0,622,2759,2201,1,0,4,False
32942,673,0,0,622,2759,2201,1,0,4,False
32943,673,0,0,622,2759,2201,1,0,4,False
32944,673,0,0,622,2759,2201,1,0,4,False
32945,673,0,0,622,2759,2201,1,0,4,False
32946,673,0,0,622,2759,2201,1,0,4,False
32947,674,0,0,817,3182,2202,1,0,4,False
32948,674,0,0,817,3182,2202,1,0,4,False
32949,674,0,0,817,3182,2202,1,0,4,False
32950,674,0,0,817,3182,2202,1,0,4,False
32951,674,0,0,817,3182,2202,1,0,4,False
32952,674,0,0,817,3182,2202,1,0,4,False
32953,675,0,0,815,3117,2203,1,0,4,False
32954,675,0,0,815,3117,2203,1,0,4,False
32955,675,0,0,815,3117,2203,1,0,4,False
32956,675,0,0,815,3117,2203,1,0,4,False
32957,675,0,0,815,3117,2203,1,0,4,False
32958,675,0,0,815,3117,2203,1,0,4,False
32959,676,0,0,813,3036,2203,1,0,4,False
32960,676,0,0,813,3036,2203,1,0,4,False
32961,676,0,0,813,3036,2203,1,0,4,False
32962,676,0,0,813,3036,2203,1,0,4,False
32963,676,0,0,813,3036,2203,1,0,4,False
32964,676,0,0,813,3036,2203,1,0,4,False
32965,677,0,0,818,3200,2200,1,0,4,False
32966,677,0,0,818,3200,2200,1,0,4,False
32967,677,0,0,818,3200,2200,1,0,4,False
32968,677,0,0,818,3200,2200,1,0,4,False
32969,677,0,0,818,3200,2200,1,0,4,False
32970,677,0,0,818,3200,2200,1,0,4,False
32971,678,0,0,816,3155,2200,1,0,4,False
32972,678,0,0,816,3155,2200,1,0,4,False
32973,678,0,0,816,3155,2200,1,0,4,False
32974,678,0,0,816,3155,2200,1,0,4,False
32975,678,0,0,816,3155,2200,1,0,4,False
32976,678,0,0,816,3155,2200,1,0,4,False
32977,679,0,0,814,3073,2201,1,0,4,False
32978,679,0,0,814,3073,2201,1,0,4,False
32979,679,0,0,814,3073,2201,1,0,4,False
32980,679,0,0,814,3073,2201,1,0,4,False
32981,679,0,0,814,3073,2201,1,0,4,False
32982,679,0,0,814,3073,2201,1,0,4,False
32983,680,132,0,140,245,2203,1,0,4,False
32984,680,0,0,140,245,2203,1,0,4,False
32985,680,121,0,140,245,2203,1,0,4,False
32986,680,0,0,140,245,2203,1,0,4,False
32987,681,468,0,813,3068,2020,5,0,6,False
32988,682,468,0,818,3201,2021,5,0,6,False
32989,683,468,0,816,3162,2022,5,0,6,False
32990,684,468,0,814,3078,2023,5,0,6,False
32991,685,0,0,1,0,0,1,0,4,False
32992,685,0,0,1,0,0,1,0,4,False
32993,685,0,0,1,0,0,1,0,4,False
32994,686,0,0,1,0,0,1,0,4,False
32995,686,0,0,1,0,0,1,0,4,False
32996,686,0,0,1,0,0,1,0,4,False
32997,687,0,0,1,0,0,1,0,4,False
32998,687,0,0,1,0,0,1,0,4,False
32999,687,0,0,1,0,0,1,0,4,False
33000,688,0,0,1,0,0,1,0,4,False
33001,688,0,0,1,0,0,1,0,4,False
33002,688,0,0,1,0,0,1,0,4,False
33003,689,0,0,1,0,0,1,0,4,False
33004,689,0,0,1,0,0,1,0,4,False
33005,689,0,0,1,0,0,1,0,4,False
33006,690,0,0,1,0,0,1,0,4,False
33007,690,0,0,1,0,0,1,0,4,False
33008,690,0,0,1,0,0,1,0,4,False
33009,691,0,0,1,0,0,1,0,4,False
33010,691,0,0,1,0,0,1,0,4,False
33011,691,0,0,1,0,0,1,0,4,False
33012,692,0,0,1,0,0,1,0,4,False
33013,692,0,0,1,0,0,1,0,4,False
33014,692,0,0,1,0,0,1,0,4,False
33015,693,0,0,1,0,0,1,0,4,False
33016,693,0,0,1,0,0,1,0,4,False
33017,693,0,0,1,0,0,1,0,4,False
33018,694,0,0,1,0,0,1,0,4,False
33019,694,0,0,1,0,0,1,0,4,False
33020,694,0,0,1,0,0,1,0,4,False
33021,770,0,0,613,2785,2230,2,0,6,False
33022,771,0,0,613,2771,2230,2,0,6,False
33023,772,0,0,614,2755,2234,2,0,6,False
33024,773,0,0,816,3358,2238,2,0,6,False
33025,774,0,0,814,3088,2238,2,0,6,False
33026,775,0,0,815,3117,2242,2,0,6,False
33027,776,0,0,818,3192,2242,2,0,6,False
33028,777,0,0,620,2649,2242,2,0,6,False
33029,778,0,0,397,2208,2221,1,0,4,False
33030,778,0,0,397,2208,2221,1,0,4,False
33031,696,0,0,817,3456,0,1,1,1,False
33032,696,0,0,817,3456,0,1,1,1,False
33033,696,0,0,817,3456,0,1,1,1,False
33034,697,0,0,817,3457,0,1,1,1,False
33035,697,0,0,817,3457,0,1,1,1,False
33036,697,0,0,817,3457,0,1,1,1,False
33037,698,0,0,901,1647,2204,7,0,5,False
33038,699,0,0,901,1647,2204,7,0,5,False
33039,700,0,0,901,1647,2204,7,0,5,False
33040,701,0,0,901,1647,2205,7,0,5,False
33041,702,0,0,901,1647,2205,7,0,5,False
33042,698,164,0,901,1647,2204,7,0,5,False
33043,699,165,0,901,1647,2204,7,0,5,False
33044,700,163,0,901,1647,2204,7,0,5,False
33045,699,0,0,901,1647,2204,7,0,5,False
33046,700,0,0,901,1647,2204,7,0,5,False
33047,701,0,0,901,1647,2205,7,0,5,False
33048,702,0,0,901,1647,2205,7,0,5,False
33049,698,0,0,901,1647,2204,7,0,5,False
33050,699,164,0,901,1647,2204,7,0,5,False
33051,700,165,0,901,1647,2204,7,0,5,False
33052,701,163,0,901,1647,2205,7,0,5,False
33053,700,0,0,901,1647,2204,7,0,5,False
33054,701,0,0,901,1647,2205,7,0,5,False
33055,702,0,0,901,1647,2205,7,0,5,False
33056,698,0,0,901,1647,2204,7,0,5,False
33057,699,0,0,901,1647,2204,7,0,5,False
33058,700,164,0,901,1647,2204,7,0,5,False
33059,701,165,0,901,1647,2205,7,0,5,False
33060,702,163,0,901,1647,2205,7,0,5,False
33061,701,0,0,901,1647,2205,7,0,5,False
33062,702,0,0,901,1647,2205,7,0,5,False
33063,698,0,0,901,1647,2204,7,0,5,False
33064,699,0,0,901,1647,2204,7,0,5,False
33065,700,0,0,901,1647,2204,7,0,5,False
33066,701,164,0,901,1647,2205,7,0,5,False
33067,702,165,0,901,1647,2205,7,0,5,False
33068,698,163,0,901,1647,2204,7,0,5,False
33069,702,0,0,901,1647,2205,7,0,5,False
33070,698,0,0,901,1647,2204,7,0,5,False
33071,699,0,0,901,1647,2204,7,0,5,False
33072,700,0,0,901,1647,2204,7,0,5,False
33073,701,0,0,901,1647,2205,7,0,5,False
33074,702,164,0,901,1647,2205,7,0,5,False
33075,698,165,0,901,1647,2204,7,0,5,False
33076,699,163,0,901,1647,2204,7,0,5,False
33077,698,0,0,901,1647,2204,7,0,5,False
33078,699,0,0,901,1647,2204,7,0,5,False
33079,700,0,0,901,1647,2204,7,0,5,False
33080,701,0,0,901,1647,2205,7,0,5,False
33081,702,0,0,901,1647,2205,7,0,5,False
33082,698,164,0,901,1647,2204,7,0,5,False
33083,699,165,0,901,1647,2204,7,0,5,False
33084,700,163,0,901,1647,2204,7,0,5,False
33085,702,0,0,901,1647,2205,7,0,5,False
33086,701,0,0,901,1647,2205,7,0,5,False
33087,700,0,0,901,1647,2204,7,0,5,False
33088,699,0,0,901,1647,2204,7,0,5,False
33089,698,0,0,901,1647,2204,7,0,5,False
33090,702,166,0,901,1647,2205,7,0,5,False
33091,701,167,0,901,1647,2205,7,0,5,False
33092,700,163,0,901,1647,2204,7,0,5,False
33093,701,0,0,901,1647,2205,7,0,5,False
33094,700,0,0,901,1647,2204,7,0,5,False
33095,699,0,0,901,1647,2204,7,0,5,False
33096,698,0,0,901,1647,2204,7,0,5,False
33097,702,0,0,901,1647,2205,7,0,5,False
33098,701,166,0,901,1647,2205,7,0,5,False
33099,700,167,0,901,1647,2204,7,0,5,False
33100,699,163,0,901,1647,2204,7,0,5,False
33101,700,0,0,901,1647,2204,7,0,5,False
33102,699,0,0,901,1647,2204,7,0,5,False
33103,698,0,0,901,1647,2204,7,0,5,False
33104,702,0,0,901,1647,2205,7,0,5,False
33105,701,0,0,901,1647,2205,7,0,5,False
33106,700,166,0,901,1647,2204,7,0,5,False
33107,699,167,0,901,1647,2204,7,0,5,False
33108,698,163,0,901,1647,2204,7,0,5,False
33109,699,0,0,901,1647,2204,7,0,5,False
33110,698,0,0,901,1647,2204,7,0,5,False
33111,702,0,0,901,1647,2205,7,0,5,False
33112,701,0,0,901,1647,2205,7,0,5,False
33113,700,0,0,901,1647,2204,7,0,5,False
33114,699,166,0,901,1647,2204,7,0,5,False
33115,698,167,0,901,1647,2204,7,0,5,False
33116,702,163,0,901,1647,2205,7,0,5,False
33117,698,0,0,901,1647,2204,7,0,5,False
33118,702,0,0,901,1647,2205,7,0,5,False
33119,701,0,0,901,1647,2205,7,0,5,False
33120,700,0,0,901,1647,2204,7,0,5,False
33121,699,0,0,901,1647,2204,7,0,5,False
33122,698,166,0,901,1647,2204,7,0,5,False
33123,702,167,0,901,1647,2205,7,0,5,False
33124,701,163,0,901,1647,2205,7,0,5,False
33125,702,0,0,901,1647,2205,7,0,5,False
33126,701,0,0,901,1647,2205,7,0,5,False
33127,700,0,0,901,1647,2204,7,0,5,False
33128,699,0,0,901,1647,2204,7,0,5,False
33129,698,0,0,901,1647,2204,7,0,5,False
33130,702,166,0,901,1647,2205,7,0,5,False
33131,701,167,0,901,1647,2205,7,0,5,False
33132,700,163,0,901,1647,2204,7,0,5,False
33133,703,0,0,901,1647,2207,7,0,5,False
33134,704,0,0,901,1647,2207,7,0,5,False
33135,705,0,0,901,1647,2207,7,0,5,False
33136,706,0,0,901,1647,2206,7,0,5,False
33137,707,0,0,901,1647,2206,7,0,5,False
33138,703,164,0,901,1647,2207,7,0,5,False
33139,704,165,0,901,1647,2207,7,0,5,False
33140,705,163,0,901,1647,2207,7,0,5,False
33141,704,0,0,901,1647,2207,7,0,5,False
33142,705,0,0,901,1647,2207,7,0,5,False
33143,706,0,0,901,1647,2206,7,0,5,False
33144,707,0,0,901,1647,2206,7,0,5,False
33145,703,0,0,901,1647,2207,7,0,5,False
33146,704,164,0,901,1647,2207,7,0,5,False
33147,705,165,0,901,1647,2207,7,0,5,False
33148,708,163,0,901,1647,2206,7,0,5,False
33149,705,0,0,901,1647,2207,7,0,5,False
33150,706,0,0,901,1647,2206,7,0,5,False
33151,707,0,0,901,1647,2206,7,0,5,False
33152,703,0,0,901,1647,2207,7,0,5,False
33153,704,0,0,901,1647,2207,7,0,5,False
33154,705,164,0,901,1647,2207,7,0,5,False
33155,708,165,0,901,1647,2206,7,0,5,False
33156,706,163,0,901,1647,2206,7,0,5,False
33157,707,0,0,901,1647,2206,7,0,5,False
33158,708,0,0,901,1647,2206,7,0,5,False
33159,703,0,0,901,1647,2207,7,0,5,False
33160,704,0,0,901,1647,2207,7,0,5,False
33161,705,0,0,901,1647,2207,7,0,5,False
33162,706,164,0,901,1647,2206,7,0,5,False
33163,707,165,0,901,1647,2206,7,0,5,False
33164,703,163,0,901,1647,2207,7,0,5,False
33165,708,0,0,901,1647,2206,7,0,5,False
33166,703,0,0,901,1647,2207,7,0,5,False
33167,704,0,0,901,1647,2207,7,0,5,False
33168,705,0,0,901,1647,2207,7,0,5,False
33169,706,0,0,901,1647,2206,7,0,5,False
33170,707,164,0,901,1647,2206,7,0,5,False
33171,703,165,0,901,1647,2207,7,0,5,False
33172,704,163,0,901,1647,2207,7,0,5,False
33173,703,0,0,901,1647,2207,7,0,5,False
33174,704,0,0,901,1647,2207,7,0,5,False
33175,705,0,0,901,1647,2207,7,0,5,False
33176,708,0,0,901,1647,2206,7,0,5,False
33177,706,0,0,901,1647,2206,7,0,5,False
33178,703,164,0,901,1647,2207,7,0,5,False
33179,704,165,0,901,1647,2207,7,0,5,False
33180,705,163,0,901,1647,2207,7,0,5,False
33181,708,0,0,901,1647,2206,7,0,5,False
33182,707,0,0,901,1647,2206,7,0,5,False
33183,705,0,0,901,1647,2207,7,0,5,False
33184,704,0,0,901,1647,2207,7,0,5,False
33185,703,0,0,901,1647,2207,7,0,5,False
33186,706,166,0,901,1647,2206,7,0,5,False
33187,708,167,0,901,1647,2206,7,0,5,False
33188,705,163,0,901,1647,2207,7,0,5,False
33189,707,0,0,901,1647,2206,7,0,5,False
33190,705,0,0,901,1647,2207,7,0,5,False
33191,704,0,0,901,1647,2207,7,0,5,False
33192,703,0,0,901,1647,2207,7,0,5,False
33193,706,0,0,901,1647,2206,7,0,5,False
33194,708,166,0,901,1647,2206,7,0,5,False
33195,705,167,0,901,1647,2207,7,0,5,False
33196,704,163,0,901,1647,2207,7,0,5,False
33197,705,0,0,901,1647,2207,7,0,5,False
33198,704,0,0,901,1647,2207,7,0,5,False
33199,703,0,0,901,1647,2207,7,0,5,False
33200,707,0,0,901,1647,2206,7,0,5,False
33201,706,0,0,901,1647,2206,7,0,5,False
33202,705,166,0,901,1647,2207,7,0,5,False
33203,704,167,0,901,1647,2207,7,0,5,False
33204,703,163,0,901,1647,2207,7,0,5,False
33205,704,0,0,901,1647,2207,7,0,5,False
33206,703,0,0,901,1647,2207,7,0,5,False
33207,708,0,0,901,1647,2206,7,0,5,False
33208,707,0,0,901,1647,2206,7,0,5,False
33209,705,0,0,901,1647,2207,7,0,5,False
33210,704,166,0,901,1647,2207,7,0,5,False
33211,703,167,0,901,1647,2207,7,0,5,False
33212,706,163,0,901,1647,2206,7,0,5,False
33213,703,0,0,901,1647,2207,7,0,5,False
33214,708,0,0,901,1647,2206,7,0,5,False
33215,707,0,0,901,1647,2206,7,0,5,False
33216,705,0,0,901,1647,2207,7,0,5,False
33217,704,0,0,901,1647,2207,7,0,5,False
33218,703,166,0,901,1647,2207,7,0,5,False
33219,706,167,0,901,1647,2206,7,0,5,False
33220,708,163,0,901,1647,2206,7,0,5,False
33221,707,0,0,901,1647,2206,7,0,5,False
33222,706,0,0,901,1647,2206,7,0,5,False
33223,705,0,0,901,1647,2207,7,0,5,False
33224,704,0,0,901,1647,2207,7,0,5,False
33225,703,0,0,901,1647,2207,7,0,5,False
33226,708,166,0,901,1647,2206,7,0,5,False
33227,707,167,0,901,1647,2206,7,0,5,False
33228,705,163,0,901,1647,2207,7,0,5,False
33229,709,0,0,901,0,2204,8,0,10,False
33230,710,0,0,901,0,2205,8,0,10,False
33231,711,0,0,901,0,2206,8,0,10,False
33232,712,0,0,901,0,2207,8,0,10,False
33233,713,468,0,815,3132,2021,5,0,6,False
33234,714,468,0,815,3131,2023,5,0,6,False
33235,715,0,0,397,2203,2208,1,0,4,False
33236,715,0,0,397,2203,2208,1,0,4,False
33237,715,0,0,397,2203,2208,1,0,4,False
33238,715,0,0,397,2203,2208,1,0,4,False
33239,715,0,0,397,2203,2208,1,0,4,False
33240,715,0,0,397,2203,2208,1,0,4,False
33241,716,0,0,401,2107,2208,1,0,4,False
33242,716,0,0,401,2107,2208,1,0,4,False
33243,716,0,0,401,2107,2208,1,0,4,False
33244,716,0,0,401,2107,2208,1,0,4,False
33245,716,0,0,401,2107,2208,1,0,4,False
33246,716,0,0,401,2107,2208,1,0,4,False
33247,717,0,0,399,2065,2209,1,0,4,False
33248,717,0,0,399,2065,2209,1,0,4,False
33249,717,0,0,399,2065,2209,1,0,4,False
33250,717,0,0,399,2065,2209,1,0,4,False
33251,717,0,0,399,2065,2209,1,0,4,False
33252,717,0,0,399,2065,2209,1,0,4,False
33253,718,0,0,398,2008,2208,1,0,4,False
33254,718,0,0,398,2008,2208,1,0,4,False
33255,718,0,0,398,2008,2208,1,0,4,False
33256,718,0,0,398,2008,2208,1,0,4,False
33257,718,0,0,398,2008,2208,1,0,4,False
33258,718,0,0,398,2008,2208,1,0,4,False
33259,719,0,0,398,2020,2210,1,0,4,False
33260,719,0,0,398,2020,2210,1,0,4,False
33261,719,0,0,398,2020,2210,1,0,4,False
33262,719,0,0,398,2020,2210,1,0,4,False
33263,719,0,0,398,2020,2210,1,0,4,False
33264,719,0,0,398,2020,2210,1,0,4,False
33265,720,0,0,401,2122,2211,1,0,4,False
33266,720,0,0,401,2122,2211,1,0,4,False
33267,720,0,0,401,2122,2211,1,0,4,False
33268,720,0,0,401,2122,2211,1,0,4,False
33269,720,0,0,401,2122,2211,1,0,4,False
33270,720,0,0,401,2122,2211,1,0,4,False
33271,721,0,0,397,2211,2211,1,0,4,False
33272,721,0,0,397,2211,2211,1,0,4,False
33273,721,0,0,397,2211,2211,1,0,4,False
33274,721,0,0,397,2211,2211,1,0,4,False
33275,721,0,0,397,2211,2211,1,0,4,False
33276,721,0,0,397,2211,2211,1,0,4,False
33277,722,0,0,400,2015,2210,1,0,4,False
33278,722,0,0,400,2015,2210,1,0,4,False
33279,722,0,0,400,2015,2210,1,0,4,False
33280,722,0,0,400,2015,2210,1,0,4,False
33281,722,0,0,400,2015,2210,1,0,4,False
33282,722,0,0,400,2015,2210,1,0,4,False
33283,723,680,0,399,2035,0,1,0,4,False
33284,723,0,0,399,2035,0,1,0,4,False
33285,723,696,0,399,2035,0,1,0,4,False
33286,723,0,0,399,2035,0,1,0,4,False
33287,723,688,0,399,2035,0,1,0,4,False
33288,723,0,0,399,2035,0,1,0,4,False
33289,724,680,0,397,2220,0,1,0,4,False
33290,724,0,0,397,2220,0,1,0,4,False
33291,724,696,0,397,2220,0,1,0,4,False
33292,724,0,0,397,2220,0,1,0,4,False
33293,724,688,0,397,2220,0,1,0,4,False
33294,724,0,0,397,2220,0,1,0,4,False
33295,725,680,0,398,2019,0,1,0,4,False
33296,725,0,0,398,2019,0,1,0,4,False
33297,725,696,0,398,2019,0,1,0,4,False
33298,725,0,0,398,2019,0,1,0,4,False
33299,725,688,0,398,2019,0,1,0,4,False
33300,725,0,0,398,2019,0,1,0,4,False
33301,726,680,0,400,2079,0,1,0,4,False
33302,726,0,0,400,2079,0,1,0,4,False
33303,726,696,0,400,2079,0,1,0,4,False
33304,726,0,0,400,2079,0,1,0,4,False
33305,726,688,0,400,2079,0,1,0,4,False
33306,726,0,0,400,2079,0,1,0,4,False
33307,727,680,0,401,2119,0,1,0,4,False
33308,727,0,0,401,2119,0,1,0,4,False
33309,727,696,0,401,2119,0,1,0,4,False
33310,727,0,0,401,2119,0,1,0,4,False
33311,727,688,0,401,2119,0,1,0,4,False
33312,727,0,0,401,2119,0,1,0,4,False
33313,728,680,0,401,2159,0,1,0,4,False
33314,728,0,0,401,2159,0,1,0,4,False
33315,728,696,0,401,2159,0,1,0,4,False
33316,728,0,0,401,2159,0,1,0,4,False
33317,728,688,0,401,2159,0,1,0,4,False
33318,728,0,0,401,2159,0,1,0,4,False
33319,729,680,0,620,2651,0,1,0,4,False
33320,729,0,0,620,2651,0,1,0,4,False
33321,729,696,0,620,2651,0,1,0,4,False
33322,729,0,0,620,2651,0,1,0,4,False
33323,729,688,0,620,2651,0,1,0,4,False
33324,729,0,0,620,2651,0,1,0,4,False
33325,730,680,0,613,2781,0,1,0,4,False
33326,730,0,0,613,2781,0,1,0,4,False
33327,730,696,0,613,2781,0,1,0,4,False
33328,730,0,0,613,2781,0,1,0,4,False
33329,730,688,0,613,2781,0,1,0,4,False
33330,730,0,0,613,2781,0,1,0,4,False
33331,731,680,0,614,2800,0,1,0,4,False
33332,731,0,0,614,2800,0,1,0,4,False
33333,731,696,0,614,2800,0,1,0,4,False
33334,731,0,0,614,2800,0,1,0,4,False
33335,731,688,0,614,2800,0,1,0,4,False
33336,731,0,0,614,2800,0,1,0,4,False
33337,732,680,0,621,2692,0,1,0,4,False
33338,732,0,0,621,2692,0,1,0,4,False
33339,732,696,0,621,2692,0,1,0,4,False
33340,732,0,0,621,2692,0,1,0,4,False
33341,732,688,0,621,2692,0,1,0,4,False
33342,732,0,0,621,2692,0,1,0,4,False
33343,518,0,0,614,2753,0,4,0,4,False
33344,734,421,0,614,2754,2218,1,0,4,False
33345,734,421,0,614,2754,2218,1,0,4,False
33346,734,421,0,614,2754,2218,1,0,4,False
33347,734,421,0,614,2754,2218,1,0,4,False
33348,734,421,0,614,2754,2218,1,0,4,False
33349,734,421,0,614,2754,2218,1,0,4,False
33350,735,422,0,614,2812,2216,1,0,4,False
33351,735,422,0,614,2812,2216,1,0,4,False
33352,735,422,0,614,2812,2216,1,0,4,False
33353,735,422,0,614,2812,2216,1,0,4,False
33354,735,422,0,614,2812,2216,1,0,4,False
33355,735,422,0,614,2812,2216,1,0,4,False
33356,736,421,0,621,2687,2218,1,0,4,False
33357,736,421,0,621,2687,2218,1,0,4,False
33358,736,421,0,621,2687,2218,1,0,4,False
33359,736,421,0,621,2687,2218,1,0,4,False
33360,736,421,0,621,2687,2218,1,0,4,False
33361,736,421,0,621,2687,2218,1,0,4,False
33362,737,422,0,621,2681,2216,1,0,4,False
33363,737,422,0,621,2681,2216,1,0,4,False
33364,737,422,0,621,2681,2216,1,0,4,False
33365,737,422,0,621,2681,2216,1,0,4,False
33366,737,422,0,621,2681,2216,1,0,4,False
33367,737,422,0,621,2681,2216,1,0,4,False
33368,738,423,0,402,2173,2218,1,0,4,False
33369,738,423,0,402,2173,2218,1,0,4,False
33370,738,423,0,402,2173,2218,1,0,4,False
33371,738,423,0,402,2173,2218,1,0,4,False
33372,738,423,0,402,2173,2218,1,0,4,False
33373,738,423,0,402,2173,2218,1,0,4,False
33374,739,424,0,402,2172,2216,1,0,4,False
33375,739,424,0,402,2172,2216,1,0,4,False
33376,739,424,0,402,2172,2216,1,0,4,False
33377,739,424,0,402,2172,2216,1,0,4,False
33378,739,424,0,402,2172,2216,1,0,4,False
33379,739,424,0,402,2172,2216,1,0,4,False
33380,740,423,0,402,2177,2218,1,0,4,False
33381,740,423,0,402,2177,2218,1,0,4,False
33382,740,423,0,402,2177,2218,1,0,4,False
33383,740,423,0,402,2177,2218,1,0,4,False
33384,740,423,0,402,2177,2218,1,0,4,False
33385,740,423,0,402,2177,2218,1,0,4,False
33386,741,424,0,402,2162,2216,1,0,4,False
33387,741,424,0,402,2162,2216,1,0,4,False
33388,741,424,0,402,2162,2216,1,0,4,False
33389,741,424,0,402,2162,2216,1,0,4,False
33390,741,424,0,402,2162,2216,1,0,4,False
33391,741,424,0,402,2162,2216,1,0,4,False
33392,742,0,0,929,1647,2212,7,0,5,False
33393,743,0,0,929,1647,2212,7,0,5,False
33394,744,0,0,929,1647,2212,7,0,5,False
33395,745,0,0,929,1647,2213,7,0,5,False
33396,746,0,0,929,1647,2213,7,0,5,False
33397,742,172,0,929,1647,2212,7,0,5,False
33398,743,173,0,929,1647,2212,7,0,5,False
33399,744,178,0,929,1647,2212,7,0,5,False
33400,743,0,0,929,1647,2212,7,0,5,False
33401,744,0,0,929,1647,2212,7,0,5,False
33402,745,0,0,929,1647,2213,7,0,5,False
33403,746,0,0,929,1647,2213,7,0,5,False
33404,742,0,0,929,1647,2212,7,0,5,False
33405,743,172,0,929,1647,2212,7,0,5,False
33406,744,173,0,929,1647,2212,7,0,5,False
33407,745,178,0,929,1647,2213,7,0,5,False
33408,744,0,0,929,1647,2212,7,0,5,False
33409,745,0,0,929,1647,2213,7,0,5,False
33410,746,0,0,929,1647,2213,7,0,5,False
33411,742,0,0,929,1647,2212,7,0,5,False
33412,743,0,0,929,1647,2212,7,0,5,False
33413,744,172,0,929,1647,2212,7,0,5,False
33414,745,173,0,929,1647,2213,7,0,5,False
33415,746,178,0,929,1647,2213,7,0,5,False
33416,745,0,0,929,1647,2213,7,0,5,False
33417,746,0,0,929,1647,2213,7,0,5,False
33418,742,0,0,929,1647,2212,7,0,5,False
33419,743,0,0,929,1647,2212,7,0,5,False
33420,744,0,0,929,1647,2212,7,0,5,False
33421,745,172,0,929,1647,2213,7,0,5,False
33422,746,173,0,929,1647,2213,7,0,5,False
