#,Unknown0,Unknown1,Unknown15,Model,SEPack,Type,Base,Variant,Unknown2,Unknown3,Unknown4,Unknown5,Unknown14,Unknown_70,Unknown6,Unknown7,PapVariation,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
2850,0,0.610467,0,80,13052,3,3,1,127,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2851,0,1.5667,0,637,13052,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2852,0,4.97152,0,614,13074,3,1,1,2,0,100,100,0,120,0,False,False,False,False,False,False,False,False
2853,0,1.86126,0,1041,13094,2,1,1,1,0,100,100,0,80,0,False,False,False,True,False,False,False,False
2854,0,0,0,638,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2855,0,0.684621,0,8330,3225,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2856,0,0.586351,0,8331,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2857,0,0.528199,0,8332,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2858,0,0.258625,0,8217,3556,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
2860,0,2.85518,0,619,13086,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2861,0,2.54996,0,642,13087,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2862,0,3.06073,0,643,13088,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
2863,0,2.93717,0,555,13040,3,3,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
2864,0,4.77616,1.2,427,3792,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2865,0,0.908305,0,456,13096,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2866,0,3.87025,0,639,13097,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2867,0,7.4942,2,58,3081,3,10,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2868,0,1.86546,0,101,13001,1,1,1,128,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2869,0,2.40497,0,73,13083,3,3,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2870,0,1.70523,0,626,13078,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
2872,0,0.642184,0,12,3197,3,4,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2873,0,6,1.5,233,13099,3,5,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2874,0,10.7498,-4.5,407,3200,3,1,3,2,0,100,100,0,50,0,False,False,False,False,False,False,False,False
2875,0,3.87025,0,639,13097,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2876,0,1.34595,0,645,13119,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2877,0,1.68699,0,646,13100,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2878,0,4.23591,0,647,13101,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2879,0,11.5131,0,648,13102,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2880,0,10.5,0,649,13107,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2881,0,2.57691,1,650,13130,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2882,0,3.8984,0,204,3200,3,9,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2883,0,2.5669,0,459,13103,3,2,1,2,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2884,0,2.21714,-2,5,13104,3,3,2,2,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2885,0,3.68635,1.2,238,3535,3,4,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2886,0,3.26462,0,141,3180,3,6,1,4,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2887,0,6.61156,0,345,3200,3,2,1,1,0,100,100,0,130,0,False,False,False,False,False,False,False,False
2888,0,6.61156,0,345,3200,3,3,1,1,0,100,100,0,130,0,False,False,False,False,False,False,False,False
2889,0,2.5669,0,459,13105,3,2,2,2,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2890,0,0.516005,0,8333,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2891,0,0.516005,0,8333,3556,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2892,0,0.739824,0,8334,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2893,0,0.739824,0,8334,3451,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2894,0,0.78788,0,8335,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2895,0,0.640813,0,8336,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2896,0,0.626625,0,8337,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2897,0,0.623384,0,8338,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2898,0,0.315445,0,8339,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2899,0,0.785652,0,8340,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2900,0,3.95933,1,651,13091,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2901,0,5.29564,0,652,13089,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2902,0,2.25455,0,640,13098,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2903,0,2.25455,0,640,13098,3,2,1,1,0,100,100,0,60,0,False,False,False,True,False,False,False,False
2904,0,2.30754,0,656,13127,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2905,0,5.26493,0,657,13109,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2906,0,7,0,658,13110,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2907,0,0,0,23513,3200,4,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2908,0,10.5,0,649,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2909,0,2.12624,0,403,3873,3,4,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2910,0,2.25455,0,640,13098,3,3,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2911,0,1.86546,0,655,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2912,0,0,0,659,13108,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2913,0,0.703659,0.4,439,3842,3,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2914,0,2.49396,0,1042,3456,2,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2915,0,4.32768,1.2,1021,13106,2,5,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2916,0,4.32768,1.2,1021,13106,2,5,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2917,0,1.86546,0,655,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2918,0,1.86546,0,655,3200,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2919,0,1.86546,0,655,3200,3,1,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2920,0,1.86546,0,655,3200,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2921,0,1.1389,0,153,3112,3,1,10,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2922,0,1.1389,0,153,3111,3,1,11,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2923,0,1.86546,0,9994,3200,3,1,1,1,0,100,100,0,0,-5,False,True,False,False,False,False,False,False
2924,0,1.1389,0,153,3113,3,2,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2925,0,15,0,662,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2926,0,7.56231,0,663,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2927,0,10,0,664,13121,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2928,0,7.63798,0,665,13122,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2929,0,5.30271,0,666,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2930,0,5.1757,0,667,13123,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2931,0,3.75707,0,72,3193,3,5,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2932,0,7.32569,0,380,3740,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2933,0,0.632555,0,675,13001,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2934,0,2.25455,0,661,13098,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2935,0,11.5131,0,648,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2936,0,11.5131,0,648,3200,3,1,3,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2937,0,5.26275,0,123,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2938,0,1.03494,0,1201,13001,1,1,1,129,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2939,0,0,0,6001,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2940,0,0,0,6001,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2941,0,0,0,0,13001,1,1,1,130,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2942,0,2.06591,0,653,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2943,0,2.06591,0,653,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2944,0,2.25455,0,640,13098,3,2,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2945,0,3.49796,1.2,236,13131,3,3,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
2946,0,1.86546,0,9994,3200,3,1,1,1,20,100,100,0,0,-5,False,True,False,False,False,False,False,False
2947,0,7,0,658,13110,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2948,0,1.75,0,201,13001,1,1,1,131,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2949,0,3.10486,0,654,13111,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2950,0,2.88413,0,671,13112,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2951,0,9.05997,0,672,13113,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2952,0,4.11114,0,670,13114,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
2953,0,1.86126,0,1041,13094,2,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2954,0,0,0,638,3200,3,1,1,2,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2955,0,0,0,659,13108,3,1,1,2,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2956,0,1.86546,0,9994,3200,3,1,1,1,0,100,100,0,0,-5,False,True,False,False,False,False,False,False
2957,0,8.45723,0,668,13132,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2958,0,8.4153,0,669,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2959,0,5.38073,4.5,410,3780,3,2,1,2,0,100,100,0,90,0,False,False,False,False,False,False,False,False
2960,0,5.38073,4.5,410,3780,3,2,2,2,0,100,100,0,90,0,False,False,False,False,False,False,False,False
2961,0,3.71856,1.2,49,3023,3,8,1,3,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2962,0,8.34721,0,491,3884,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2963,0,4.77695,0,1045,13139,2,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2964,0,11.1939,-3,674,13125,3,1,1,1,0,100,100,0,40,0,False,False,False,True,False,False,False,False
2965,0,0.632555,0,675,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2966,0,8.96625,0,676,13140,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2967,0,70.218,0,677,13141,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
2968,0,2.08198,0,109,13126,3,2,1,2,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2969,0,2.50634,0,678,13161,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2970,0,6.28328,0,105,3200,3,7,1,4,0,100,100,0,100,0,False,False,False,True,False,False,False,False
2971,0,13.0861,0,117,3157,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2972,0,0.632555,0,675,13001,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2973,0,5.35157,0,359,13128,3,4,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2974,0,3.25052,0,679,13115,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
2975,0,3.17189,0,680,13116,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
2976,0,2.93717,0,555,13040,3,4,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
2977,0,0.703,0,8341,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2978,0,0.531944,0,8342,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2979,0,0.639573,0,8343,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2980,0,0.868514,0,8344,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2981,0,0.548035,0,8345,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2982,0,0.799874,0,8346,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2983,0,0.37522,0,8347,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2984,0,0.441644,0,8348,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2985,0,0.502262,0,8349,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2986,0,0.446869,0,8350,3575,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2987,0,0.612547,0,8351,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2988,0,0.64913,0,8352,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2989,0,0.64913,0,8353,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2990,0,0.671812,0,8354,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2991,0,0.577989,0,8355,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2992,0,0.577989,0,8355,3419,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
2993,0,1.86546,0,101,13001,1,1,1,39,0,100,100,0,80,0,False,False,False,False,False,False,False,False
2994,0,1.86546,0,9994,3200,3,1,1,1,20,100,100,0,0,10,False,False,False,False,False,False,False,False
2995,0,1.86546,0,9994,3200,3,1,1,1,20,100,100,0,0,10,False,False,False,False,False,False,False,False
2996,0,1.91772,0,1016,3214,2,5,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2997,0,1.86546,0,655,3200,3,1,6,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2998,0,1.86546,0,655,3200,3,1,7,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
2999,0,1.12639,0,93,13001,3,1,8,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3000,0,2.3678,0,1043,13117,2,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3001,0,6.51627,0,617,13001,3,2,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3002,0,1.75,0,201,13001,1,1,1,40,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3003,0,4.6311,0,272,3200,3,1,19,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3004,0,2.06591,0,156,3334,3,1,31,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3005,0,6.5831,0,498,3897,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3006,0,2.96496,0,168,3360,3,1,12,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3007,0,0,0,6001,3200,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3008,0,0,0,6001,3200,3,2,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3009,0,0,0,6001,3200,3,2,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3010,0,0,0,6001,3200,3,3,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3011,0,0,0,6001,3200,3,3,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3012,0,0,0,6001,3200,3,3,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3014,0,0,0,681,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3015,0,1.75,0,201,13001,1,1,1,41,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3016,0,2.12624,0,501,13001,1,1,1,42,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3017,0,6.95923,0,27,3409,3,3,2,2,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3018,0,6.51627,0,617,13001,3,3,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
3019,0,8.64103,0,489,3882,3,1,5,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3020,0,11.1939,-3,674,13125,3,1,2,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3021,0,1.91432,0,683,13142,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3022,0,2.45743,-0.3,684,13143,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,False,False,False
3023,0,3.33719,1.5,120,13144,3,4,1,3,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3024,0,10.0907,0,420,3739,3,3,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3025,0,6.70864,0,128,3168,3,2,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
3026,0,2.96496,0,168,3360,3,1,13,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3027,0,5.5,0,689,13145,3,1,1,1,0,100,100,0,0,-4,False,False,False,False,False,False,False,False
3028,0,1.58807,0,408,3778,3,2,1,132,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3029,0,12.2606,0,691,13120,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3030,0,2.06591,0,653,3200,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3031,0,0,0,24729,3200,4,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3032,0,0.289091,0,8356,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3033,0,0.431374,0,8357,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3034,0,0.53602,0,8358,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3035,0,0.503789,0,8359,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3036,0,0.503789,0,8360,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3037,0,0.579945,0,8361,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3038,0,0.579945,0,8362,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3039,0,0.564214,0,8363,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3040,0,0.608049,0,8364,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3041,0,5.62545,0,377,3810,3,3,4,2,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3042,0,0,0,6002,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3043,0,2.51938,0.2,682,13134,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
3044,0,4.65,0,685,13135,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3045,0,9.03134,-0.8,687,13136,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
3046,0,9.49333,1,688,13137,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3047,0,2.14348,0,694,13138,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3048,0,3.33719,1.5,120,13146,3,4,1,2,0,100,100,0,100,16,False,False,False,False,False,False,False,False
3049,0,0,0,695,13001,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3050,0,0,0,695,13001,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3051,0,10.0555,2,690,13147,3,1,1,3,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3052,0,10.0555,2,690,13147,3,1,2,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3053,0,10.0555,2,690,13147,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3054,0,1.5667,0,637,13148,3,2,1,2,0,100,100,0,0,-5,False,False,False,False,False,False,False,False
3055,0,1.58807,0,408,13149,3,3,1,2,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3056,0,8.22334,0,692,13162,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3057,0,2.3899,0,1049,13150,2,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,True
3058,0,2.3,0,74,13151,3,4,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3059,0,3.63019,1,177,3178,3,6,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3060,0,2.2,0,127,13152,3,5,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3061,0,8.96625,0,676,13140,3,1,2,3,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3062,0,0,0,368,3200,3,2,1,2,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3063,12,13.0861,0,117,3157,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3064,0,1.0539,0,89,3349,3,1,5,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3065,0,1.0539,0,89,3349,3,1,6,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3066,0,1.45043,0.4,569,3627,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
3067,0,9.15812,0,316,3654,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3068,0,5.78265,-1,336,3198,3,2,2,2,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3069,0,3.26378,0,396,3770,3,2,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3070,0,4.99568,0,308,3623,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3071,0,3.017,0,21,3097,3,1,10,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3072,0,7.4942,2,58,3081,3,3,2,5,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3073,0,7.4942,2,58,3081,3,3,3,5,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3074,0,1.74435,0,222,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3075,0,5.62545,0,377,13153,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3076,0,2.00914,0,472,3200,3,3,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3077,0,2.00914,0,472,3200,3,3,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3078,0,2.00914,0,472,3200,3,3,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3079,0,2.00914,0,472,3200,3,3,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3080,0,5.45553,2.5,96,13163,3,2,1,2,0,100,0,0,100,0,False,False,False,False,False,False,False,False
3081,2.92,2.35991,2,17,3492,3,4,5,1,0,100,10,0,30,0,False,False,False,False,False,False,False,False
3082,0,2.70093,0,90,3077,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3083,0,10.0555,1,244,13164,3,1,5,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3084,0,7.56231,0,663,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3085,0,1.47629,0,1048,13154,2,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3086,0,0.8808,0,1033,13155,2,3,1,2,0,100,100,0,80,-3,False,False,False,False,False,False,False,False
3087,0,2.45743,-0.3,684,13143,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3088,0,1.58807,0,408,13149,3,3,1,3,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3089,0,2.06591,0,653,3200,3,1,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3090,0,4.6311,0,272,3200,3,1,21,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3091,0,1.86546,0,655,3200,3,1,8,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3092,0,2.06591,0,653,3333,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3093,0,2.06591,0,653,3333,3,1,6,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3094,0,4.6311,0,272,3200,3,1,22,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3095,0,1.86546,0,708,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3096,0,1.86546,0,708,3200,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3097,0,1.86546,0,708,3200,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3098,0,1.86546,0,708,3200,3,1,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3099,0,3.35118,1,686,13180,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3100,0,2.93717,0,555,13040,3,5,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3101,0,5.89253,0,520,3221,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3102,0,2.21892,0,437,3840,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
3103,0,9.05997,0,672,13113,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
3104,0,2.87009,0.9,623,13156,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3105,0,2.87009,0.9,623,13156,3,2,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
3106,0,0.694273,0,8365,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3107,0,0.430687,0,8366,3449,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3108,0,0.42505,0,8367,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
3109,0,0.542622,0,8368,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
3110,0,0.342579,0,8369,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
