#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
6645,canal ice homunculus,canal ice homunculi,0,0,0,1,0,0
6646,canal wind homunculus,canal wind homunculi,0,0,0,1,0,0
6647,canal conodont,canal conodonts,0,0,0,1,0,0
6648,canal lightning homunculus,canal lightning homunculi,0,0,0,1,0,0
6649,canal flamebeast,canal flamebeasts,0,0,0,1,0,0
6650,canal icebeast,canal icebeasts,0,0,0,1,0,0
6651,canal windbeast,canal windbeasts,0,0,0,1,0,0
6652,canal thunderbeast,canal thunderbeasts,0,0,0,1,0,0
6653,Gurbesu the Goro,Gurbesu the Goro,0,0,0,1,0,1
6654,Goro warrior,Goro warriors,0,0,0,1,0,0
6655,Goro hunter,Goro hunters,0,0,0,1,0,0
6656,crimson shard,crimson shards,0,0,0,1,0,0
6657,sable shard,sable shards,0,0,0,1,0,0
6658,summoning circle,summoning circles,0,0,0,1,0,0
6659,blizzard sprite,blizzard sprites,0,0,0,1,0,0
6660,summoned golem,summoned golems,0,0,0,1,0,0
6661,gemstone golem,gemstone golems,0,0,0,1,0,0
6662,Origins of Thunder,Origins of Thunder,0,0,1,1,0,0
6663,star shard,star shards,0,0,0,1,0,0
6664,throwing spear,throwing spears,0,0,0,1,0,0
6665,spirit orb,spirit orbs,0,0,0,1,0,0
6666,empty vessel,empty vessels,0,0,1,1,0,0
6667,salvaged slasher,salvaged slashers,0,0,0,1,0,0
6668,the Lasting Manuscript,the Lasting Manuscripts,0,0,0,1,0,1
6669,empty assassin,empty assassins,0,0,1,1,0,0
6670,Lambard the Regal,Lambard the Regal,0,0,0,1,0,1
6671,voidfire,voidfires,0,0,0,1,0,0
6672,Fear Gorta,Fear Gorta,0,0,0,1,0,1
6673,empty archmagus,empty archmagi,0,0,1,1,0,0
6674,summoning circle,summoning circles,0,0,0,1,0,0
6675,Sarameya,Sarameya,0,0,0,1,0,1
6676,bloodshot hecteyes,bloodshot hecteyes,0,0,0,1,0,0
6677,bloody cur,bloody curs,0,0,0,1,0,0
6678,Princess Yuki,Princess Yuki,0,0,0,1,1,1
6679,Zakuro Brightblood,Zakuro Brightblood,0,0,0,1,1,1
6680,Garnet bounder,Garnet bounders,0,0,0,1,0,0
6681,Garnet lookout,Garnet lookouts,0,0,0,1,0,0
6682,Garnet brute,Garnet brutes,0,0,0,1,0,0
6683,Beroald the Last Standing,Beroald the Last Standing,0,0,0,1,0,1
6684,loyal grunt,loyal grunts,0,0,0,1,0,0
6685,old guard staff,old guard staves,0,0,1,1,0,0
6686,Nourval of the Branching Path,Nourval of the Branching Path,0,0,0,1,0,1
6687,old guard spear,old guard spears,0,0,1,1,0,0
6688,old guard bow,old guard bows,0,0,1,1,0,0
6689,binding,bindings,0,0,0,1,0,0
6690,vril,vril,0,0,0,1,0,0
6691,empty magus,empty magi,0,0,1,1,0,0
6692,looming shadow,looming shadows,0,0,0,1,0,0
6693,gelling mass,gelling masses,0,0,0,1,0,0
6694,Principia,Principia,0,0,0,1,0,1
6695,summoning node,summoning nodes,0,0,0,1,0,0
6696,summoned minotaur,summoned minotaurs,0,0,0,1,0,0
6697,aetherochemical explosive,aetherochemical explosives,0,0,1,1,0,0
6698,FX1975,FX1975s,0,0,0,1,0,0
6699,FX1979,FX1979s,0,0,0,1,0,0
6700,Sephirot-Egi,Sephirot-Egi,0,0,0,1,0,1
6701,Sephirot Binah,Sephirot Binah,0,0,0,1,0,1
6702,Flame Private Crispin,Flame Private Crispin,0,0,0,1,0,1
6703,Flame Sergeant Denise,Flame Sergeant Denise,0,0,0,1,0,1
6704,Jajasamu,Jajasamu,0,0,0,1,0,1
6705,off-center summoner,off-center summoners,0,0,1,1,0,0
6706,elder demiwyvern,elder demiwyverns,0,0,1,1,0,0
6707,demiwyvern,demiwyverns,0,0,0,1,0,0
6708,baldanders,baldanders,0,0,0,1,0,0
6709,High Summoner Sari,High Summoner Sari,0,0,0,1,1,1
6710,violent wind,violent winds,0,0,0,1,0,0
6711,potent petrosphere,potent petrospheres,0,0,0,1,0,0
6712,petrosphere,petrospheres,0,0,0,1,0,0
6713,masked lancer,masked lancers,0,0,0,1,0,0
6714,masked archer,masked archers,0,0,0,1,0,0
6715,Setoto,Setoto,0,0,0,1,1,1
6716,manasnatcher,manasnatchers,0,0,0,1,0,0
6717,shattered mana idol,shattered mana idols,0,0,0,1,0,0
6718,ball lightning,balls of lightning,0,0,0,1,0,0
6719,the Element of Surprise,the Element of Surprise,0,0,0,1,0,1
6720,problematic poacher,problematic poachers,0,0,0,1,0,0
6721,aggressive gyuki,aggressive gyuki,0,0,1,1,0,0
6722,aggressive shark,aggressive sharks,0,0,1,1,0,0
6723,growling gyuki,growling gyuki,0,0,0,1,0,0
6724,great dragon,great dragons,0,0,0,1,0,0
6725,slave to the beast,slaves to the beast,0,0,0,1,0,0
6726,smoked soblyn,smoked soblyns,0,0,0,1,0,0
6727,specter guard,specter guards,0,0,0,1,0,0
6728,lone bi fang,lone bi fang,0,0,0,1,0,0
6729,Amahire's ray,Amahire's rays,0,0,1,1,0,1
6730,ashigaru yumemi,ashigaru yumemi,0,0,1,1,0,0
6731,Namazu sneakthief,Namazu sneakthieves,0,0,0,1,0,0
6732,moist Namazu,moist Namazu,0,0,0,1,0,0
6733,royal ant,royal ants,0,0,0,1,0,0
6734,royal morpho,royal morphos,0,0,0,1,0,0
6735,Vira beadmaid,Vira beadmaids,0,0,0,1,1,0
6736,imperial predator,imperial predators,0,0,1,1,0,0
6737,Forlorn maiden,Forlorn maidens,0,0,0,1,1,0
6738,the Forlorn,the Forlorn,0,0,0,1,0,1
6739,sneaky poacher,sneaky poachers,0,0,0,1,0,0
6740,stealthy poacher,stealthy poachers,0,0,0,1,0,0
6741,horrific bhoot,horrific bhoots,0,0,0,1,0,0
6742,mammoth calf,mammoth calves,0,0,0,1,0,0
6743,alpha ymir,alpha ymirs,0,0,1,1,0,0
6744,territorial ymir,territorial ymirs,0,0,0,1,0,0
6745,alpha griffin,alpha griffins,0,0,1,1,0,0
6746,territorial gagana,territorial gaganas,0,0,0,1,0,0
6747,alpha vanara,alpha vanaras,0,0,1,1,1,0
6748,territorial gulo gulo,territorial gulo gulo,0,0,0,1,0,0
6749,alpha gazellehawk,alpha gazellehawks,0,0,1,1,0,0
6750,territorial gazellehawk,territorial gazellehawks,0,0,0,1,0,0
6751,alpha kiyofusa,alpha kiyofusa,0,0,1,1,0,0
6752,territorial koja,territorial koja,0,0,0,1,0,0
6753,alpha minotaur,alpha minotaurs,0,0,1,1,0,0
6754,territorial pantera,territorial panteras,0,0,0,1,0,0
6755,territorial tiger,territorial tigers,0,0,0,1,0,0
6756,territorial gedan,territorial gedan,0,0,0,1,0,0
6757,territorial baras,territorial baras,0,0,0,1,0,0
6758,territorial yabby,territorial yabbies,0,0,0,1,0,0
6759,territorial chelone,territorial chelones,0,0,0,1,0,0
6760,territorial crag claw,territorial crag claws,0,0,0,1,0,0
6761,territorial coralshell,territorial coralshells,0,0,0,1,0,0
6762,territorial rockfin,territorial rockfins,0,0,0,1,0,0
6763,territorial hippomaritimus,territorial hippomaritimuses,0,0,0,1,0,0
6764,territorial bombfish,territorial bombfish,0,0,0,1,0,0
6765,territorial chapuli,territorial chapulis,0,0,0,1,0,0
6766,territorial antlion,territorial antlions,0,0,0,1,0,0
6767,territorial scarab beetle,territorial scarab beetles,0,0,0,1,0,0
6768,territorial fly,territorial flies,0,0,0,1,0,0
6769,territorial bi fang,territorial bi fang,0,0,0,1,0,0
6770,territorial muu shuwuu,territorial muu shuwuu,0,0,0,1,0,0
6771,territorial hornbill,territorial hornbills,0,0,0,1,0,0
6772,territorial belladonna,territorial belladonnas,0,0,0,1,0,0
6773,territorial fluturini,territorial fluturinis,0,0,0,1,0,0
6774,territorial gazellehawk,territorial gazellehawk,0,0,0,1,0,0
6775,daughter of Ankabut,daughter of Ankabut,0,0,0,1,1,0
6776,salt sapria,salt sapria,0,0,0,1,0,0
6777,mirthful mer-maiden,mirthful mer-maidens,0,0,0,1,1,0
6778,moved mer-maiden,moved mer-maidens,0,0,0,1,1,0
6779,amoral merchant,amoral merchants,0,0,1,1,0,0
6780,faithful fisher,faithful fishers,0,0,0,1,0,0
6781,brutish brute,brutish brutes,0,0,0,1,0,0
6782,reeking receptacle,reeking receptacles,0,0,0,1,0,0
6783,Moonfire snipper,Moonfire snippers,0,0,0,1,0,0
6784,Moonfire colibri,Moonfire colibri,0,0,0,1,0,0
6785,anomalous assassin,anomalous assassins,0,0,1,1,0,0
6786,empty archmagus,empty archmagi,0,0,1,1,0,0
6787,empty magus,empty magi,0,0,1,1,0,0
6788,Jebei,Jebei,0,0,0,1,0,1
6789,Gesi hunter,Gesi hunters,0,0,0,1,1,0
6790,Oroniri warrior,Oroniri warriors,0,0,1,1,1,0
6791,Dotharli hunter,Dotharli hunters,0,0,0,1,1,0
6792,Resistance fighter,Resistance fighters,0,0,0,1,1,0
6793,Qestiri warrior,Qestiri warriors,0,0,0,1,1,0
6794,Dotharli warrior,Dotharli warriors,0,0,0,1,1,0
6795,Mark L heavy cannon,Mark L heavy cannons,0,0,0,1,0,0
6796,rabid teleoceras,rabid teleocerases,0,0,0,1,0,0
6797,bonza yabby,bonza yabbies,0,0,0,1,0,0
6798,spotted sea serpent,spotted sea serpents,0,0,0,1,0,0
6799,wild dzo,wild dzos,0,0,0,1,0,0
6800,,,0,0,0,0,0,0
6801,,,0,0,0,0,0,0
6802,,,0,0,0,0,0,0
6803,,,0,0,0,0,0,0
6804,,,0,0,0,0,0,0
6805,,,0,0,0,0,0,0
6806,Moonfire Faire chaperone,Moonfire Faire chaperones,0,0,0,1,1,0
6807,seaboard angler,seaboard anglers,0,0,0,1,0,0
6808,Anemossling,Anemosslings,0,0,1,1,0,0
6809,Scape leech,Scape leeches,0,0,0,1,0,0
6810,Eurekan screamer,Eurekan screamers,0,0,0,1,0,0
6811,sea pugil,sea pugils,0,0,0,1,0,0
6812,heartbroken ochu,heartbroken ochus,0,0,0,1,0,0
6813,seaboard ogrebon,seaboard ogrebons,0,0,0,1,0,0
6814,Valbol,Valbols,0,0,0,1,0,0
6815,xurble,xurbles,0,0,0,1,0,0
6816,flowering sabotender,flowering sabotenders,0,0,0,1,0,0
6817,squib,squibs,0,0,0,1,0,0
6818,glade wivre,glade wivres,0,0,0,1,0,0
6819,migratory chapuli,migratory chapulis,0,0,0,1,1,0
6820,sea bishop,sea bishops,0,0,0,1,0,0
6821,hybrid hog,hybrid hogs,0,0,0,1,0,0
6822,Anemos harpeia,Anemos harpeias,0,0,1,1,1,0
6823,darner,darners,0,0,0,1,0,0
6824,black wolf,black wolves,0,0,0,1,0,0
6825,wild baboulas,wild baboulae,0,0,0,1,0,0
6826,Val bear,Val bears,0,0,0,1,0,0
6827,pneumaflayer,pneumaflayers,0,0,0,1,0,0
6828,leopard,leopards,0,0,0,1,0,0
6829,Bigfoot,Bigfeet,0,0,0,1,0,0
6830,Val leshy,Val leshies,0,0,0,1,1,0
6831,abraxas,abraxases,0,0,1,1,0,0
6832,phobosuchus,phobosuchus,0,0,0,1,0,0
6833,quickwater snake,quickwater snakes,0,0,0,1,0,0
6834,old goobbue,old goobbues,0,0,1,1,0,0
6835,stalker ziz,stalker ziz,0,0,0,1,0,0
6836,gardenkeeper,gardenkeepers,0,0,0,1,0,0
6837,khor claw,khor claws,0,0,0,1,0,0
6838,glacier golem,glacier golems,0,0,0,1,0,0
6839,Anemos sanuwa,Anemos sanuwas,0,0,1,1,0,0
6840,henbane,henbanes,0,0,0,1,0,0
6841,Val skatene,Val skatenes,0,0,0,1,1,0
6842,Val biloko,Val bilokos,0,0,0,1,0,0
6843,monoeye,monoeyes,0,0,0,1,0,0
6844,plantoid,plantoids,0,0,0,1,0,0
6845,Old World zu,Old World zu,0,0,1,1,0,0
6846,Eurekan dahak,Eurekan dahaks,0,0,0,1,0,0
6847,canal onion,canal onions,0,0,0,1,0,0
6848,canal egg,canal eggs,0,0,0,1,0,0
6849,canal garlic,canal garlics,0,0,0,1,0,0
6850,canal tomato,canal tomatoes,0,0,0,1,0,0
6851,canal queen,canal queens,0,0,0,1,1,0
6852,the canal crew,the canal crew,0,0,0,1,0,1
6853,Airavata,Airavata,0,0,1,1,0,1
6854,golden dhara,golden dharas,0,0,0,1,0,0
6855,golden apa,golden apas,0,0,0,1,0,0
6856,reiryu,reiryu,0,0,0,1,0,0
6857,Falcon core,Falcon cores,0,0,0,1,0,0
6858,Raven core,Raven cores,0,0,0,1,0,0
6859,South Falcon Tower,South Falcon Towers,0,0,0,1,0,0
6860,South Raven Tower,South Raven Towers,0,0,0,1,0,0
6861,North Falcon Tower,North Falcon Towers,0,0,0,1,0,0
6862,North Raven Tower,North Raven Towers,0,0,0,1,0,0
6863,Falcon Chaser,Falcon Chasers,0,0,0,1,0,0
6864,Raven Chaser,Raven Chasers,0,0,0,1,0,0
6865,Falcon Oppressor,Falcon Oppressors,0,0,0,1,0,0
6866,Raven Oppressor,Raven Oppressors,0,0,0,1,0,0
6867,Falcon Justice,Falcon Justices,0,0,0,1,0,0
6868,Raven Justice,Raven Justices,0,0,0,1,0,0
6869,Falcon viking,Falcon vikings,0,0,0,1,0,0
6870,Raven viking,Raven vikings,0,0,0,1,0,0
6871,Falcon magus,Falcon magi,0,0,0,1,0,0
6872,Raven magus,Raven magi,0,0,0,1,0,0
6873,Red pillager,Red pillagers,0,0,0,1,0,0
6874,Red pillager,Red pillagers,0,0,0,1,0,0
6875,Red pillager,Red pillagers,0,0,0,1,0,0
6876,man-eating gasame,man-eating gasame,0,0,0,1,0,0
6877,spry gyuki,spry gyuki,0,0,0,1,0,0
6878,kaen anala,kaen analas,0,0,0,1,0,0
6879,goen anala,goen analas,0,0,0,1,0,0
6880,quivering coffer,quivering coffers,0,0,0,1,0,0
6881,spawning tatsunoko,spawning tatsunoko,0,0,0,1,0,0
6882,strongshell of the Red,strongshells of the Red,0,0,0,1,0,0
6883,strongshell of the Red,strongshells of the Red,0,0,0,1,0,0
6884,strongshell of the Red,strongshells of the Red,0,0,0,1,0,0
6885,clever little ray,clever little rays,0,0,0,1,0,0
6886,Red ambusher,Red ambushers,0,0,0,1,0,0
6887,Red ambusher,Red ambushers,0,0,0,1,0,0
6888,Red ambusher,Red ambushers,0,0,0,1,0,0
6889,slickshell of the Red,slickshells of the Red,0,0,0,1,0,0
6890,slickshell of the Red,slickshells of the Red,0,0,0,1,0,0
6891,slickshell captain,slickshell captains,0,0,0,1,0,0
6892,sticky-pawed gaelicat,sticky-pawed gaelicats,0,0,0,1,0,0
6893,Ibukimaru,Ibukimaru,0,0,0,1,0,1
6894,drawn gasame,drawn gasame,0,0,0,1,0,0
6895,drawn tatsunoko,drawn tatsunoko,0,0,0,1,0,0
6896,salt swallow larva,salt swallow larvae,0,0,0,1,0,0
6897,salt swallow,salt swallows,0,0,0,1,0,0
6898,Skalla nanka,Skalla nankas,0,0,0,1,0,0
6899,Skalla soblyn,Skalla soblyns,0,0,0,1,0,0
6900,dhara sentinel,dhara sentinels,0,0,0,1,0,0
6901,urolith sentinel,urolith sentinels,0,0,1,1,0,0
6902,stone phoebad,stone phoebads,0,0,0,1,0,0
6903,zangbeto,zangbetos,0,0,0,1,0,0
6904,accursed idol,accursed idols,0,0,1,1,0,0
6905,lightless homunculus,lightless homunculi,0,0,0,1,0,0
6906,rotting royal,rotting royals,0,0,0,1,0,0
6907,Kelpie,Kelpie,0,0,0,1,1,1
6908,the Old One,the Old One,0,0,0,1,0,1
6909,subservient,subservients,0,0,0,1,0,0
6910,Hrodric Poisontongue,Hrodric Poisontongue,0,0,0,1,0,1
6911,aether,aether,0,0,1,1,0,0
6912,Tibost,Tibost,0,0,0,1,0,1
6913,dreaming fighter,dreaming fighters,0,0,0,1,0,0
6914,Sarisha,Sarisha,0,0,0,1,1,1
6915,Qiqirn representative,Qiqirn representatives,0,0,0,1,0,0
6916,Raganfrid,Raganfrid,0,0,0,1,0,1
6917,J'dyalani,J'dyalani,0,0,0,1,1,1
6918,Watt,Watt,0,0,0,1,0,1
6919,Stark Woad,Stark Woad,0,0,0,1,0,1
6920,M'rahz Nunh,M'rahz Nunh,0,0,0,1,0,1
6921,Bertliana,Bertliana,0,0,0,1,0,1
6922,"Hashmal, Bringer of Order","Hashmal, Bringer of Order",0,0,0,1,0,1
6923,pennantstone golem,pennantstone golems,0,0,0,1,0,0
6924,control tower,control towers,0,0,0,1,0,0
6925,Argath Thadalfus,Argath Thadalfus,0,0,0,1,0,1
6926,Heartless,Heartless,0,0,0,1,0,1
6927,shade,shades,0,0,0,1,0,0
6928,shard of emptiness,shards of emptiness,0,0,0,1,0,0
6929,"Mateus, the Corrupt","Mateus, the Corrupt",0,0,0,1,0,1
6930,ice azer,ice azers,0,0,1,1,0,0
6931,totema,totemas,0,0,0,1,0,0
6932,aqua bubble,aqua bubbles,0,0,1,1,0,0
6933,aqua sphere,aqua spheres,0,0,1,1,0,0
6934,Blizzard III,Blizzard III,0,0,0,1,0,0
6935,flume toad,flume toads,0,0,0,1,0,0
6936,icicle,icicles,0,0,1,1,0,0
6937,froth,froths,0,0,0,1,0,0
6938,Blizzard IV,Blizzard IV,0,0,0,1,0,0
6939,azure guard,azure guards,0,0,1,1,0,0
6940,Blizzard sphere,Blizzard spheres,0,0,0,1,0,0
6941,Rofocale,Rofocale,0,0,0,1,0,1
6942,black chocobo,black chocobos,0,0,0,1,0,0
6943,red chocobo,red chocobos,0,0,0,1,0,0
6944,Rabanastran mimic,Rabanastran mimics,0,0,0,1,0,0
6945,archaeodemon,archaeodemons,0,0,1,1,0,0
6946,archaeolion,archaeolions,0,0,1,1,0,0
6947,Ramza bas Lexentale,Ramza bas Lexentale,0,0,0,1,0,1
6948,Lina Mewrilah,Lina Mewrilah,0,0,0,1,1,1
6949,hydrosphere,hydrospheres,0,0,0,1,0,0
6950,command tower,command towers,0,0,0,1,0,0
6951,sizable Seeq bandit,sizable Seeq bandits,0,0,0,1,0,0
6952,sniffing Seeq bandit,sniffing Seeq bandits,0,0,0,1,0,0
6953,shiftless Seeq bandit,shiftless Seeq bandits,0,0,0,1,0,0
6954,seasoned Seeq bandit,seasoned Seeq bandits,0,0,0,1,0,0
6955,stout Seeq bandit,stout Seeq bandits,0,0,0,1,0,0
6956,staunch Seeq bandit,staunch Seeq bandits,0,0,0,1,0,0
6957,fang of light,fangs of light,0,0,0,1,0,0
6958,tail of darkness,tails of darkness,0,0,0,1,0,0
6959,ice slave,ice slaves,0,0,1,1,1,0
6960,embrace,embraces,0,0,1,1,0,0
6961,Kabuto Ironshell,Kabuto Ironshell,0,0,0,1,0,1
6962,Hot-headed Blue,Hot-headed Blues,0,0,0,1,0,0
6963,Zukin Shellbreaker,Zukin Shellbreaker,0,0,0,1,0,1
6964,Shikitahe Shellspinner,Shikitahe Shellspinner,0,0,0,1,0,1
6965,Makura Raykeep,Makura Raykeep,0,0,0,1,0,1
6966,"Bunchin, Oldest of the Older","Bunchin, Oldest of the Older",0,0,0,1,0,1
6967,Shaugi Greatshell,Shaugi Greatshell,0,0,0,1,0,1
6968,tidal ball,tidal balls,0,0,0,1,0,0
6969,tidal wall,tidal walls,0,0,0,1,0,0
6970,submission tower,submission towers,0,0,0,1,0,0
6971,Fordola Lupis,Fordola Lupis,0,0,0,1,1,1
6972,magia fan,magia fans,0,0,0,1,0,0
6973,four-eyes,four-eyes,0,0,0,1,0,0
6974,Anemos anala,Anemos analas,0,0,1,1,1,0
6975,Anemos apa,Anemos apas,0,0,1,1,0,0
6976,guud suud,guud suuds,0,0,0,1,0,0
6977,voidscale,voidscales,0,0,0,1,0,0
6978,zuniceratops,zuniceratops,0,0,0,1,0,0
6979,primelephas,primelephases,0,0,0,1,0,0
6980,Val specter,Val specters,0,0,0,1,0,0
6981,tangie,tangies,0,0,0,1,1,0
6982,rain sprite,rain sprites,0,0,0,1,0,0
6983,typhoon sprite,typhoon sprites,0,0,0,1,0,0
6984,skeleton noble,skeleton nobles,0,0,0,1,0,0
6985,duskfall bhoot,duskfall bhoots,0,0,0,1,0,0
6986,duskfall mummy,duskfall mummies,0,0,0,1,0,0
6987,traveling gourmand,traveling gourmands,0,0,0,1,0,0
6988,coffinkeep,coffinkeeps,0,0,0,1,0,0
6989,shadow wraith,shadow wraiths,0,0,0,1,0,0
6990,fossil dragon,fossil dragons,0,0,0,1,0,0
6991,Asahi sas Brutus,Asahi sas Brutus,0,0,1,1,0,1
6992,Isse,Isse,0,0,1,1,0,1
6993,blizzard sprite,blizzard sprites,0,0,0,1,0,0
6994,Otake-maru,Otake-maru,0,0,1,1,0,1
6995,Kamaitachi,Kamaitachi,0,0,0,1,0,1
6996,Genbu,Genbu,0,0,0,1,0,1
6997,chelonian gate,chelonian gates,0,0,0,1,0,0
6998,hellish gasame,hellish gasame,0,0,0,1,0,0
6999,nurikabe,nurikabe,0,0,0,1,0,0
7000,hellish lion,hellish lions,0,0,0,1,0,0
7001,grand nurikabe,grand nurikabe,0,0,0,1,0,0
7002,hellfire shikigami,hellfire shikigami,0,0,0,1,0,0
7003,hellish naked yumemi,hellish naked yumemi,0,0,0,1,0,0
7004,hellish yumemi,hellish yumemi,0,0,0,1,0,0
7005,kaja,kaja,0,0,0,1,0,0
7006,sea scorpion,sea scorpions,0,0,0,1,0,0
7007,uwabami,uwabami,0,0,1,1,0,0
7008,Reisen apa,Reisen apas,0,0,0,1,0,0
7009,Reisen tatsunoko,Reisen tatsunoko,0,0,0,1,0,0
7010,shikigami of the spring,shikigami of the spring,0,0,0,1,0,0
7011,right hand of the spring,right hands of the spring,0,0,0,1,0,0
7012,left hand of the spring,left hands of the spring,0,0,0,1,0,0
7013,stillwind nue,stillwind nue,0,0,0,1,0,0
7014,boltstorm nue,boltstorm nue,0,0,0,1,0,0
7015,kamaitachi,kamaitachi,0,0,0,1,0,0
7016,tsumuji-kaze,tsumuji-kaze,0,0,0,1,0,0
7017,inflorescent sapria,inflorescent saprias,0,0,1,1,0,0
7018,sizable slug,sizable slugs,0,0,0,1,0,0
7019,severed slug,severed slugs,0,0,0,1,0,0
7020,severely severed slug,severely severed slugs,0,0,0,1,0,0
7021,wooly mossling,wooly mosslings,0,0,0,1,0,0
7022,soldier gazellehawk,soldier gazellehawks,0,0,0,1,0,0
7023,worker gazellehawk,worker gazellehawks,0,0,0,1,0,0
7024,gallivanting gazelle,gallivanting gazelles,0,0,0,1,0,0
7025,questionable quester,questionable questers,0,0,0,1,0,0
7026,suspicious stalker,suspicious stalkers,0,0,0,1,1,0
7027,dubious dandy,dubious dandies,0,0,0,1,0,0
7028,Ananta recruit,Ananta recruits,0,0,1,1,1,0
7029,funnel antlion,funnel antlions,0,0,0,1,0,0
7030,formidable foper,formidable fopers,0,0,0,1,0,0
7031,impure bhoot,impure bhoots,0,0,1,1,0,0
7032,hunter antlion,hunter antlions,0,0,0,1,0,0
7033,Velodyna ant,Velodyna ants,0,0,0,1,0,0
7034,fattened sarcosuchus,fattened sarcosuchus,0,0,0,1,0,0
7035,regal gagana,regal gaganas,0,0,0,1,0,0
7036,mistwalker,mistwalkers,0,0,0,1,1,0
7037,wooly woodchuck,wooly woodchucks,0,0,0,1,0,0
7038,lentic,lentics,0,0,0,1,0,0
7039,Anemos flan,Anemos flans,0,0,1,1,0,0
7040,Val revenant,Val revenants,0,0,0,1,0,0
7041,vesper bat,vesper bats,0,0,0,1,0,0
7042,Val imp,Val imps,0,0,0,1,0,0
7043,mana bomb,mana bombs,0,0,0,1,0,0
7044,irregular plasmoid,irregular plasmoids,0,0,1,1,0,0
7045,ignis fatuus,ignes fatui,0,0,1,1,0,0
7046,bezoar,bezoars,0,0,0,1,0,0
7047,red bonnet,red bonnets,0,0,0,1,0,0
7048,mana grenade,mana grenades,0,0,0,1,0,0
7049,Val biast,Val biasts,0,0,0,1,0,0
7050,death jacket,death jackets,0,0,0,1,0,0
7051,Anemos chaser,Anemos chasers,0,0,1,1,0,0
7052,crystal wolf,crystal wolves,0,0,0,1,0,0
7053,death mask,death masks,0,0,0,1,0,0
7054,Tansui the Foxed,Tansui the Foxed,0,0,0,1,0,1
7055,the Ultima Warrior,the Ultima Warriors,0,0,0,1,0,1
7056,Motherbit,Motherbits,0,0,0,1,1,0
7057,prototype bit,prototype bits,0,0,0,1,0,0
7058,the Ultima Beast,the Ultima Beasts,0,0,0,1,0,1
7059,immortalized predator,immortalized predators,0,0,1,1,0,0
7060,prototype claw,prototype claws,0,0,0,1,0,0
7061,servomechanical chimera,servomechanical chimeras,0,0,0,1,0,0
7062,servomechanical minotaur,servomechanical minotaurs,0,0,0,1,0,0
7063,lone shabti,lone shabtis,0,0,0,1,0,0
7064,prototype empusa,prototype empusae,0,0,0,1,0,0
7065,biomanufactured naga,biomanufactured nagas,0,0,0,1,1,0
7066,prototype mirrorknight,prototype mirrorknights,0,0,0,1,0,0
7067,rinkhals,rinkhals,0,0,0,1,0,0
7068,biopellet,biopellets,0,0,0,1,0,0
7069,biomanufactured brobinyak,biomanufactured brobinyaks,0,0,0,1,0,0
7070,Yiazmat,Yiazmat,0,0,0,1,0,1
7071,biomanufactured minotaur,biomanufactured minotaurs,0,0,0,1,0,0
7072,vocal guidance system,vocal guidance systems,0,0,0,1,0,0
7073,choir moogle,choir moogles,0,0,0,1,0,0
7074,kaja of the seven flames,kaja of the seven flames,0,0,0,1,0,0
7075,Ulala,Ulala,0,0,0,1,1,1
7076,Narumi,Narumi,0,0,0,1,1,1
7077,Masha Mhakaracca,Masha Mhakaracca,0,0,0,1,1,1
7078,crazed fan,crazed fans,0,0,0,1,0,0
7079,crazed fan,crazed fans,0,0,0,1,0,0
7080,Gatekeeper Alpa,Gatekeeper Alpa,0,0,0,1,1,1
7081,J'olhmyn of Earth and Wind,J'olhmyn of Earth and Wind,0,0,0,1,1,1
7082,Indomitable M'zhet Tia,Indomitable M'zhet Tia,0,0,1,1,0,1
7083,Invisible Adder Tahla Molkoh,Invisible Adder Tahla Molkoh,0,0,1,1,1,1
7084,dreaming kshatriya,dreaming kshatriyas,0,0,0,1,1,0
7085,dreaming shudra,dreaming shudras,0,0,0,1,1,0
7086,dreaming brahmin,dreaming brahmins,0,0,0,1,1,0
7087,Vanisha the One Truth,Vanisha the One Truth,0,0,0,1,1,1
7088,Qalyana kshatriya,Qalyana kshatriyas,0,0,0,1,1,0
7089,Qalyana shudra,Qalyana shudras,0,0,0,1,1,0
7090,Qalyana brahmin,Qalyana brahmins,0,0,0,1,1,0
7091,deep-dreaming brahmin,deep-dreaming brahmins,0,0,0,1,1,0
7092,Byakko,Byakko,0,0,0,1,0,1
7093,Hakutei,Hakutei,0,0,0,1,0,1
7094,aratama force,aratama forces,0,0,1,1,0,0
7095,aramitama soul,aramitama souls,0,0,1,1,0,0
7096,Goddess Chadarnook,Goddess Chadarnook,0,0,0,1,1,1
7097,Demon Chadarnook,Demon Chadarnook,0,0,0,1,1,1
7098,haunt,haunts,0,0,0,1,0,0
7099,poltergeist,poltergeists,0,0,0,1,0,0
7100,Heart of the Dragon,Hearts of the Dragon,0,0,0,1,0,0
7101,portrayal of fire,portrayals of fire,0,0,0,1,0,0
7102,portrayal of wind,portrayals of wind,0,0,0,1,0,0
7103,portrayal of water,portrayals of water,0,0,0,1,0,0
7104,portrayal of earth,portrayals of earth,0,0,0,1,0,0
7105,the storm's grip,the storm's grips,0,0,0,1,0,0
7106,seductive siren,seductive sirens,0,0,0,1,0,0
7107,Guardian,Guardians,0,0,0,1,0,0
7108,Air Force,Air Force,0,0,1,1,0,1
7109,missile,missiles,0,0,0,1,0,0
7110,Dadaluma,Dadaluma,0,0,0,1,0,1
7111,Ultros,Ultros,0,0,1,1,0,1
