2162782,"Moglingen","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Das Dorf der Mogrys ist ausgerechnet auf Sohm Al gelegen, dem h\xc3\xb6chsten Berg Eorzeas und Herz des Herrschaftsgebiets der Drachen. Welche Absprache die Mogrys mit Hraesvelgr getroffen haben, um hier in Frieden leben zu k\xc3\xb6nnen, bleibt ihr Geheimnis.",5927570,0,81815,81315,81456,0,0,22,False
2162783,"Nest des Drachen","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Heimt\xc3\xbcckische \xc3\x84therst\xc3\xbcrme toben in Nidhoggs H\xc3\xb6hle und halten all diejenigen fern, die es wagen sollten, den gro\xc3\x9fen Drachen in seinem Schlaf zu st\xc3\xb6ren - ein Schlaf, der mal ein Jahr, mal ein Jahrhundert dauern kann.",5927571,0,81816,81316,81456,0,0,22,False
2162784,"Tharl Oom Khash","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Name dieses uralten Gebildes bedeutet \xe2\x80\x9eKristall der Reue\xe2\x80\x9c in der Sprache der Drachen, und es ist tats\xc3\xa4chlich zur H\xc3\xa4lfte von Kristallen verschlungen. Aufgrund der immensen Kristallisation wird gemutma\xc3\x9ft, dass ein gigantisches Gesch\xc3\xb6pf mit einer \xc3\xa4therischen Pr\xc3\xa4senz, die den sieben gro\xc3\x9fen Drachen gleichkommt, hier sein Leben ausgehaucht hat.",5927572,0,81817,81317,81456,0,0,22,False
2162785,"Kreidetempel","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Festung liegt in Hraesvelgrs Dom\xc3\xa4ne und wird auf Gehei\xc3\x9f des Drachen von den Mogrys bewacht, die ihr Zuhause in den Wallenden Nebeln haben. Obwohl die Zeit - eintausend Jahre - ihren Tribut gefordert hat, erstrahlt der Tempel noch immer in Ehrfurcht gebietendem Glanz.",5927573,0,81818,81318,81456,0,0,22,False
2162786,"Der Verirrte Grundherr","Von Gipfeln der Wallenden Nebel betete ich f\xc3\xbcr das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser Koloss erhebt sich auf einer Insel gleich neben Gr\xc3\xbcnwarte. Den Namen erhielt er von den Mogrys, die glaubten, dass die Statue den \xe2\x80\x9eK\xc3\xb6nig der Bodenbewohner\xe2\x80\x9c darstellt. Doch niemand wei\xc3\x9f, ob die Statue ein blo\xc3\x9fes Kunstwerk ist oder eine tats\xc3\xa4chliche Person abbildet.",5927574,0,81819,81319,81456,0,0,58,False
2162787,"Haus der Bl\xc3\xa4tter","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die eintausend Jahre alten Ruinen eines Turms, der vor dem Krieg von Drachen und Ishgardern errichtet wurde. Selbst jetzt, da er in Tr\xc3\xbcmmern liegt, lassen sich noch die Buchstaben seiner Wandinschriften erkennen. Die Mogry gaben diesem Ort seinen Namen, denn die Inschriften, die sie nicht entziffern konnten, erinnerten sie an die Bl\xc3\xa4tter eines Briefes.",5959944,0,81820,81320,81456,0,0,22,False
2162788,"Drachen-Korridor","Von den Gipfeln der Wallenden Nebel blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Drachen-Korridor war einst ein Zugang zum Himmel - ein gesch\xc3\xa4ftiger Ort, an dem Reisende auf abgerichteten Wyvern in die L\xc3\xbcfte stiegen und landeten. Dieser Tage landen hier nur noch Diener Nidhoggs.",5959946,0,81821,81321,81456,0,0,22,False
2162789,"Camp Wolkenwipfel","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Au\xc3\x9fenposten, der mit den Rosenkavalleristen des Hauses Haillenarte bemannt ist, die unabl\xc3\xa4ssig Ausschau nach Angreifern aus Dravania halten. Der ganze Stolz des Postens ist die \x02\x1a\x02\x02\x03Protektor\x02\x1a\x02\x01\x03, ein gewaltiges Luftschiff, das den Ishgardern einen erheblichen Vorteil im Luftkampf verschaffen k\xc3\xb6nnte, wenn es nur vollst\xc3\xa4ndig einsatzf\xc3\xa4hig w\xc3\xa4re.",5927575,0,81851,81351,81457,0,0,22,False
2162790,"Das Genist","In den H\xc3\xb6hen des Wolkenmeeres erlaubte ich mir einen Augenblick der M\xc3\xbcdigkeit. Und was ich beim Aufwachen erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Gro\xc3\x9fe Wanderv\xc3\xb6gel nisten hier w\xc3\xa4hrend ihres Zugs vom Nahen Osten nach Eorzea und zur\xc3\xbcck. Jungv\xc3\xb6gel, die in den t\xc3\xbcckischen Winden des Wolkenmeeres fl\xc3\xbcgge werden, meistern den Rest der Wegstrecke ohne Probleme.",5927576,0,81852,81352,81457,0,0,13,False
2162791,"Voor Sian Siran","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine Wasserquelle, gen\xc3\xa4hrt von der Feuchtigkeit der Luft und mannshohen Wasserkristallen. Der Ritter, der sie zuerst erblickte, teilte seine wundersame Entdeckung mit einem Barden, der die Erscheinung in einer umgehend komponierten Ballade mit dem legend\xc3\xa4ren Paradies von Voor Sian Siran verglich.",5927577,0,81853,81353,81457,0,0,22,False
2162792,"Mok Oogl","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Name der Insel bedeutet in der Sprache der Vanu Vanu so viel wie \xe2\x80\x9eKlang der H\xc3\xb6he\xe2\x80\x9c. Das mit einem Mogry-Symbol versehene Monument ist ein R\xc3\xa4tsel, haben die flatternden Kreaturen doch nie diese Insel bewohnt.",5927578,0,81854,81354,81457,0,0,22,False
2162793,"Haus der Gefallenen Feder","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine der heiligsten St\xc3\xa4tten der Vanu Vanu. Hier soll eine einzelne Feder des Primae Bismarck vom Himmel gefallen und den Boden ber\xc3\xbchrt haben. Der \xc3\x84lteste des aggressiven Stamms der Vundo hat diesen Ort zu seinem Sitz gemacht und herrscht von hier aus mit eiserner Kralle.",5927579,0,81855,81355,81457,0,0,22,False
2162794,"Ok' Vundo Vana","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Grob \xc3\xbcbersetzt \xe2\x80\x9ehohes Dorf der Vundo\xe2\x80\x9c - und tats\xc3\xa4chlich ist dieses Dorf Heimat des aggressiven Stamms der Vundo. Diese Vanu Vanu glauben, dass die Stimmen derer, die den h\xc3\xb6chsten Punkt im Himmel bewohnen, vom Herrscher der Wolken, Bismarck, erh\xc3\xb6rt werden.",5959948,0,81856,81356,81457,0,0,22,False
2162795,"Hengrs Schmelztiegel","Von den H\xc3\xb6hen des Wolkenmeeres blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die merkw\xc3\xbcrdig geformte Insel am \xc3\xb6stlichen Rand des Wolkenmeers ist nach der Hexe Hengr benannt, einer coerthischen M\xc3\xa4rchengestalt, und soll ihrem Kessel \xc3\xa4hnlich sehen. In letzter Zeit haben sich hier die sehr territorialen Tokotokos niedergelassen, die ihr neues Revier erbittert verteidigen.",5959950,0,81857,81357,81457,0,0,22,False
2162796,"Arkhitekton","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Einst bauten die Sharlayaner \xc3\x84theryten in dieser Werkstatt, doch nun wird sie von den ber\xc3\xbcchtigten Goblins der Indigohand bewohnt, die die technischen Hinterlassenschaften f\xc3\xbcr ihre diabolischen Pl\xc3\xa4ne missbrauchen.",5927586,0,81808,81308,81456,0,0,22,False
2162797,"Akademie-Viertel","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese verlassene Siedlung der Sharlayaner erstreckt sich am Westufer des Flusses Thaliak. Sie beherbergt das Sankt Mocianne-Arboretum und war ein Zentrum f\xc3\xbcr Bildung und Wissenschaft. Sie geht zur\xc3\xbcck auf die St\xc3\xa4dte des Lernens, die in l\xc3\xa4ngst vergangenen Zeiten existierten.",5927587,0,81809,81309,81456,0,0,22,False
2162798,"Zenotaph","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein steil emporragender Monolith, der in Erinnerung an die gro\xc3\x9fen Denker einstiger Tage errichtet wurde, deren Theorien Eorzea ma\xc3\x9fgeblich gepr\xc3\xa4gt haben. Zusammen mit dem Sharlayaner Motto \xe2\x80\x9eWissen suchet nicht den Geist\xe2\x80\x9c sind die Namen zahlloser Gelehrter in den Stein gemei\xc3\x9felt.",5927588,0,81810,81310,81456,0,0,22,False
2162799,"Kippender Krug","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Ort, an dem zahlreiche Schmelzwasserl\xc3\xa4ufe aus Abalathias R\xc3\xbcckgrat hervortreten, die H\xc3\xa4nge hinablaufen und schlie\xc3\x9flich zum m\xc3\xa4chtigen Thaliak-Fluss zusammenflie\xc3\x9fen. Der Name leitet sich von dem Krug des Gottes Thaliak ab, aus dem sich der Fluss der Weisheit ergoss.",5927589,0,81811,81311,81456,0,0,22,False
2162800,"Gro\xc3\x9fe Gubal-Bibliothek","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine gigantische Bibliothek, die die Sharlayaner bauten, um all das Wissen zu horten, das sie w\xc3\xa4hrend ihrer Reisen durch Eorzea gesammelt hatten. Viele Schriften nahmen die Bibliotheksherren beim gro\xc3\x9fen Auszug mit zur\xc3\xbcck in ihre Heimat, doch noch immer sollen verbotene B\xc3\xbccher in einer versiegelten Kammer in den Kellern des Geb\xc3\xa4udes schlummern.",5927590,0,81812,81312,81456,0,0,22,False
2162801,"Orn-Busch","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein urzeitlicher Wald, der sich im n\xc3\xb6rdlichen Teil des Dravanischen Hinterlands erstreckt. Die \xc3\xbcppige Natur wird gespeist von den klaren Wassern des Thaliak-Flusses. Fast g\xc3\xa4nzlich unber\xc3\xbchrt, stellen die wilden Tiere in dieser Region ein ernstes Hindernis f\xc3\xbcr jeden dar, der Sharlayan ohne Abstecher durch das Vorland erreichen m\xc3\xb6chte.",5959952,0,81813,81313,81456,0,0,22,False
2162802,"Sankt Mocianne-Arboretum","Von den H\xc3\xb6hen des Dravanischen Hinterlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser botanische Garten der Sharlayaner beherbergte einst Flora und Fauna aus allen Teilen Eorzeas, deren Erforschung uns viele wertvolle Erkenntnisse \xc3\xbcber die Natur lieferte. Doch seit dem gro\xc3\x9fen Auszug ist das Arboretum verlassen und verwilderte \xc3\xbcber die Jahre.",5959954,0,81814,81314,81456,0,0,22,False
2162803,"Die Gration","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Das Flaggschiff der VI. Legion der Garlear war ein Schwesternschiff der abgest\xc3\xbcrzten \x02\x1a\x02\x02\x03Agrius\x02\x1a\x02\x01\x03. Auch die \x02\x1a\x02\x02\x03Gration\x02\x1a\x02\x01\x03 beherrscht nicht l\xc3\xa4nger die L\xc3\xbcfte, sondern liegt funktionsunt\xc3\xbcchtig am Boden, wo Shiva sie mit ihrem Eis fesselte.",5927581,0,81858,81358,81457,0,0,22,False
2162804,"Die Fraktal-Kontinuum","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein m\xc3\xa4chtiges Kriegsschiff, das zu einem Museum umfunktioniert wurde, um wichtige Errungenschaften aus der tausend Jahre w\xc3\xa4hrenden allagischen Herrschaft aufzubewahren. Von Alltagswerkzeugen bis hin zu fortschrittlicher milit\xc3\xa4rischer Technologie sind die Ausstellungsst\xc3\xbccke ein Zeugnis der technischen Fortschrittlichkeit und des immensen Wohlstandes der gefallenen Nation.",5927582,0,81859,81359,81457,0,0,22,False
2162805,"Antithese","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Hier lebt Tiamat, einer der sieben Hohen Drachen und direkter Nachkomme von Midgardsormr. Besiegt und gefesselt von den Allagern, bedauert das Drachenweibchen noch immer die schicksalsschwere Entscheidung, seinen verstorbenen Geliebten Bahamut als Primae beschworen zu haben, nur damit dieser ebenfalls in allagische Gefangenschaft geriet.",5927583,0,81860,81360,81457,0,0,22,False
2162806,"\xc3\x84therochemisches Forschungslabor","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine alte allagische Forschungseinrichtung, in der Experimente zur Kontrolle von Drachen und Primae durchgef\xc3\xbchrt wurden. Noch immer streifen Wesen aus gescheiterten Versuchen durch die ansonsten verlassenen G\xc3\xa4nge.",5927584,0,81861,81361,81457,0,0,22,False
2162807,"Helix","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein gro\xc3\x9fangelegter Hafen inmitten der Tr\xc3\xbcmmer von Azys Lla. Wie das Wegleitsystem erkl\xc3\xa4rt, war dies einer der wenigen H\xc3\xa4fen, an dem die gigantischen Luftschiffe der Ragnarok-Klasse anlegen konnten. Die \xc3\x9cberreste der Andockringe, die heute noch existieren, lassen ihre einstige Pracht nur erahnen.",5927585,0,81862,81362,81457,0,0,22,False
2162808,"Quarant\xc3\xa4ne-Block","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese fliegende Insel in einer abgelegenen Ecke von Azys Lla diente dazu, gef\xc3\xa4hrliche Hybridwesen zu isolieren, die die Experimente der Allager hervorbrachten. Historische Aufzeichnungen deuten darauf hin, dass auf der Insel urspr\xc3\xbcnglich Kreuzungen von Pflanzen vorgenommen wurden. ",5959957,0,81863,81363,81457,0,0,22,True
2162809,"Rekombinations-Sektor","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine allagische Forschungseinrichtung, die zahllose Hybridwesen hervorgebracht hat. Wer sie heute besucht, wird sich des Eindrucks nicht erwehren k\xc3\xb6nnen, dass das Wegleitsystem und seine Behauptung, die hiesigen Kreaturen seien v\xc3\xb6llig ungef\xc3\xa4hrlich, eine Aktualisierung dringendst n\xc3\xb6tig h\xc3\xa4tten.",5959961,0,81864,81364,81457,0,0,22,True
