#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
1221,"火属性魔法を使用することで、
アストラルファイア状態となり、
火属性魔法の威力が上昇する代わりに、
消費ＭＰが大幅に上昇します。
また、ＭＰが自然回復しなくなり、
ステータスによるＭＰ継続回復効果も受け付けなくなります。
さらに氷属性魔法を使った際の威力と、
消費ＭＰが低下します。
　　　　　　　　　　　次のページヘ》",,,151412,1,0,0
1222,"氷属性魔法を使用することで、
アンブラルブリザード状態となり、
氷属性魔法の消費ＭＰが減少し、
命中時にＭＰが回復します。

さらに火属性魔法を使った際の威力と
消費ＭＰが低下します。


　　　　　　　　　　　次のページヘ》",,,151413,1,0,0
1223,"キャラクターのレベルが上がり、
「特性」を修得することで、
属性スタンスの最大レベルが上昇します。

スタンスのレベルが上昇すると、
効果がより大きくなります。

属性スタンスをスイッチしながら、
戦闘を有利に進めてください！",,,151414,1,0,0
1224,,,,0,0,0,0
1225,,,,0,0,0,0
1226,,,,0,0,0,0
1227,,,,0,0,0,0
1228,,,,0,0,0,0
1229,,,,0,0,0,0
1230,"格闘士は、**「型」**という特殊効果を扱って
戦うバトルクラスです。

3種の型でグループ化された
ウェポンスキルを順に繋げることで、
連続攻撃を繰り出すことができます。



　　　　　　　　　　　次のページヘ》",,,151421,1,0,0
1231,"ウェポンスキルには、
実行することで付与される型と、
実行に必要な型が指定されており、
型には以下の3種類が存在します。

　**「壱の型：魔猿」**
　**「弐の型：走竜」**
　**「参の型：猛虎」**

　　　　　　　　　　　次のページヘ》",,,151422,1,0,0
1232,"「壱の型」のウェポンスキル
　⇒「弐の型」のウェポンスキル
　　⇒「参の型」のウェポンスキル

と繋げることで、
ウェポンスキルの威力上昇や
固有の追加効果を得ることができます。


　　　　　　　　　　　次のページヘ》",,,151423,1,0,0
1233,"状況に応じてウェポンスキルを使い分け、
ウェポンスキルを連続で叩き込むことが
格闘士の真骨頂です！",,,151424,1,0,0
1234,,,,0,0,0,0
1235,,,,0,0,0,0
1236,,,,0,0,0,0
1237,,,,0,0,0,0
1238,,,,0,0,0,0
1239,,,,0,0,0,0
1240,"**「ペット」**を召喚可能になりました！

修得したアクションを実行することで、
一緒に行動してくれるペットを
呼び出すことができます。




　　　　　　　　　　　次のページヘ》",,,151431,1,0,0
1241,"ペットを召喚すると、
専用の**EXホットバー**が表示されます。

EXホットバーに設定された
アクションを実行することで、
ペットに命令することが可能です。



　　　　　　　　　　　次のページヘ》",,,151432,1,0,0
1242,"**「インターセプト」**を命令すると、
敵を攻撃した際、襲われた際に
自発的に行動を行います。
対して**「ピース」**は
プレイヤーが手動で命令を出すまで
ペットは行動を行わず、待機し続けます。
また、**「帰還」**を実行すると、
ペットを帰還させることができます。

　　　　　　　　　　　次のページヘ》",,,151433,1,0,0
1243,,,,0,0,0,0
1244,"ペットのアクションは、
アクションリストの**「ORDERS」**から
**「ペット」**を選択すると表示されます。

ペットアクションは通常のホットバーに
設定することができます。",,,151435,1,0,0
1245,"ペットを召喚すると
「ボタン」でペット専用の
**EXクロスホットバー**が
使用可能になります。

EXホットバーにセットされた
ペット専用アクションを実行することで、
ペットに命令を与えることが可能です。

　　　　　　　　　　　次のページヘ》",,,151436,1,0,0
1246,,,,0,0,0,0
1247,,,,0,0,0,0
1248,,,,0,0,0,0
1249,,,,0,0,0,0
1250,"**「クリスタルコンフリクト」**が
開放されました！

クリスタルコンフリクトとは、
エオルゼア軍事都市同盟が、
その戦力強化を目的として開催している
冒険者同士の対戦バトルコンテンツです。

詳しくはウルヴズジェイル係船場の
**「グンギ・ゾルンギ」**を訪ねてみましょう！",,,151211,1,0,0
1251,,,,0,0,0,0
1252,,,,0,0,0,0
1253,,,,0,0,0,0
1254,,,,0,0,0,0
1255,,,,0,0,0,0
1256,,,,0,0,0,0
1257,,,,0,0,0,0
1258,,,,0,0,0,0
1259,,,,0,0,0,0
1260,"敵が強力な攻撃を行うときには
**「予兆」**が発生することがあります。
予兆の範囲外や側面、背後に移動すると
敵の攻撃を回避することができます。

また、回復役の敵から優先して倒すことで
バトルを有利に進めることができます。


　　　　　　　　　　　次のページヘ》",,,151481,1,0,0
1261,"味方ＮＰＣや敵のセリフから、
戦いを有利に進めるための
**「ヒント」**を得られることもあります。

焦って攻撃ばかりするのではなく、
バトル中には味方や敵のセリフ、
動きなどに注意してみましょう。


　　　　　　　　　　　次のページヘ》",,,151482,1,0,0
1262,"同じクエストバトルを何度か失敗すると、次の挑戦時に
**「超える力」**を得ることができます。

クリスタルの祝福である超える力によって、あなたの能力は一時的に強化されます。

クリスタルの加護を受け、
諦めずに挑戦し続けてみましょう！",,,151483,1,0,0
1263,,,,0,0,0,0
1264,,,,0,0,0,0
1265,,,,0,0,0,0
1266,,,,0,0,0,0
1267,,,,0,0,0,0
1268,,,,0,0,0,0
1269,,,,0,0,0,0
1270,"このクエストでは、敵に対して
イベントアイテムを使用します。

敵をターゲットした状態で、
**「ターゲット情報」**を右クリックします。
表示されたサブコマンドから、
**「イベントアイテムを使う」**を選び、
イベントアイテムを使用します。

　　　　　　　　　　　次のページヘ》",,,151501,1,0,0
1271,"また、**「目的リスト」**からも、
イベントアイテムを使用できます。

敵をターゲットした状態で、
「目的リスト」に表示された
アイテムアイコンをクリックして、
イベントアイテムを使用しましょう。
",,,151502,1,0,0
1272,"このクエストでは、敵に対して
イベントアイテムを使用します。

敵をターゲットした状態で、
を押しましょう。

**「イベントアイテムを使う」**から、
イベントアイテムを使用できます。

　　　　　　　　　　　次のページヘ》",,,151504,1,0,0
1273,"また、**「目的リスト」**からも、
イベントアイテムを使用できます。

敵をターゲットした状態で、
で目的リストをフォーカスします。
方向パッドでアイコンを選び、
を押せば、
イベントアイテムを使用できます。",,,151502,1,0,0
1274,,,,0,0,0,0
1275,,,,0,0,0,0
1276,,,,0,0,0,0
1277,,,,0,0,0,0
1278,,,,0,0,0,0
1279,,,,0,0,0,0
1280,"新たなバトルクラスに、
クラスチェンジしました！

バトルクラスに限り、
2クラス目以降の成長補助として、
**モンスターの討伐**、および
**F.A.T.E.の報酬**で得られる経験値に
**「アーマリーボーナス」**が適用されます。

　　　　　　　　　　　次のページヘ》",,,151441,1,0,0
1281,"アーマリーボーナスは、
使用可能なバトルクラスの中に、
現在のクラスよりも
**「高いレベルのクラス」**が
存在する場合に発揮されます。

アーマリーボーナスを上手に使って、
効率よくバトルクラスを育成しましょう！",,,151442,1,0,0
1282,,,,0,0,0,0
1283,,,,0,0,0,0
1284,,,,0,0,0,0
1285,,,,0,0,0,0
1286,,,,0,0,0,0
1287,,,,0,0,0,0
1288,,,,0,0,0,0
1289,,,,0,0,0,0
1290,"このクエストは、イベントアイテムを
指定された**範囲**に使うことで進行します。

**目的リスト**のアイテムアイコンを
クリックすると、アイテムを使用する
範囲を示すターゲットが表示されます。

マウスを動かして
**範囲を示すターゲット**を移動させ、
目的の地点で左クリックしてみましょう。",,,151471,1,0,0
1291,"このクエストは、イベントアイテムを
指定された**範囲**に使うことで進行します。

で**目的リスト**をフォーカスします。方向パッドでアイコンを選び、
を押せば、アイテムを使用する
**範囲を示すターゲット**が表示されます。

ターゲットを目的の地点に移動させ、
を押してみましょう。",,,151472,1,0,0
1292,,,,0,0,0,0
1293,,,,0,0,0,0
1294,,,,0,0,0,0
1295,,,,0,0,0,0
1296,,,,0,0,0,0
1297,,,,0,0,0,0
1298,,,,0,0,0,0
1299,,,,0,0,0,0
1300,"漁師のアクションである
**「キャスティング」**を実行すると、
釣りを開始することができます。

魚が釣り餌に興味を持つと竿が反応し、
**「アタリ」**がきた状態になります。
アタリがきたら魚を針にかけるために、
**「フッキング」**を実行しましょう。

　　　　　　　　　　　次のページへ》",,,151311,1,0,0
1301,"フッキングを実行して釣り上げに
成功すると魚が手に入ります。

なお**「獲得力」**を高めると
釣り上げの成功率が高くなります。

獲得力を意識して、装備を整えましょう！",,,151312,1,0,0
1302,,,,0,0,0,0
1303,,,,0,0,0,0
1304,,,,0,0,0,0
1305,,,,0,0,0,0
1306,,,,0,0,0,0
1307,,,,0,0,0,0
1308,,,,0,0,0,0
1309,,,,0,0,0,0
1310,"**「アラガントームストーン」**とは、
かつてエオルゼアに存在した、
古代アラグ文明の遺物のひとつです。

その小さな石の中には、
古代のさまざまな情報が記録されており、
好事家たちの間で
高値で取引されています。

　　　　　　　　　　　次のページへ》",,,151451,1,0,0
1311,"モードゥナのレヴナンツトールにいる
女商人達は、この石と様々なアイテムを
**交換**してくれます。

アラガントームストーンが貯まったら
彼女達を訪ねてみると良いでしょう。",,,151452,1,0,0
1312,,,,0,0,0,0
1313,,,,0,0,0,0
1314,,,,0,0,0,0
1315,,,,0,0,0,0
1316,,,,0,0,0,0
1317,,,,0,0,0,0
1318,,,,0,0,0,0
1319,,,,0,0,0,0
1320,"**「愛蔵品キャビネット」**には、
**季節イベント装備**や**ジョブ専用装備**など、
入手方法が限定されている
一部の装備品を収納できます。

**※収納できるかどうかは
アイテムの詳細情報で確認できます。**


　　　　　　　　　　　次のページヘ》",,,151521,1,0,0
1321,"装備品をキャビネットに収納する場合、
**耐久度**が**100%以上**である必要が
あります。

収納すると**錬精度**は**0%**にクリアされ、
染色やクレストなどのカスタマイズも
消えてしまうので注意しましょう。

所持品があふれてしまわないように、
上手に利用しましょう！",,,151522,1,0,0
1322,,,,0,0,0,0
1323,,,,0,0,0,0
1324,,,,0,0,0,0
1325,,,,0,0,0,0
1326,,,,0,0,0,0
1327,,,,0,0,0,0
1328,,,,0,0,0,0
1329,,,,0,0,0,0
1330,"対戦バトルコンテンツでは、
バトルに参加することで、
報酬を獲得することができます。
報酬には以下の3種類が存在します。

**「PvP EXP」**
**「対人戦績」**
**「シリーズEXP」**

　　　　　　　　　　　次のページヘ》",,,151531,1,0,0
1331,"またその他にも、**「シリーズリワード」**や
**「トロフィークリスタル」**といった
コンテンツ外で獲得することが
できる報酬も存在します。

より詳細な内容を確認したい場合は、
**ウルヴズジェイル係船場**にいる
**「ベルクーヤ大甲士」**を
訪ねてみましょう！
　　　　　　　　　　　次のページヘ》",,,151532,1,0,0
1332,"対戦バトルコンテンツに関する
キャラクターの情報は**「PvPプロフィール」**
で確認が可能です。

PvPプロフィールは、メインコマンドから
**「PvPプロフィール」**を選択すると
開きます。",,,151533,1,0,0
1333,"対戦バトルコンテンツに関する
キャラクターの情報は**「PvPプロフィール」**
で確認が可能です。

PvPプロフィールは、メインコマンドから
**「PvPプロフィール」**を選択すると
開きます。",,,151534,1,0,0
1334,,,,0,0,0,0
1335,,,,0,0,0,0
1336,,,,0,0,0,0
1337,,,,0,0,0,0
1338,,,,0,0,0,0
1339,,,,0,0,0,0
1340,,,,0,0,0,0
1341,,,,0,0,0,0
1342,,,,0,0,0,0
1343,,,,0,0,0,0
1344,,,,0,0,0,0
1345,,,,0,0,0,0
1346,,,,0,0,0,0
1347,,,,0,0,0,0
1348,,,,0,0,0,0
1349,,,,0,0,0,0
1350,"各国には**「冒険者居住区」**があります。

グランドカンパニーがプレイヤー個人、
もしくはプレイヤーによる組織フリーカンパニーに、活動拠点として提供しているエリアです。
アパルトメントの**「部屋」**を購入するか、
**「土地」**を購入して、ハウスを建てます。これを**「ハウジング」**と呼びます。
　　　　　　　　　　　次のページヘ》",,,151551,1,0,0
1351,"冒険者居住区は複数あり、
**「区」**で管理されています。

ひとつの区につき、
60の土地が用意されており、
土地には**「番地」**が割り振られています。

区と番地を組み合わせた「第1区1番地」
などが、土地の場所を示す住所です。
　　　　　　　　　　　次のページヘ》",,,151552,1,0,0
1352,"購入した部屋やハウスは、
外装、内装、調度品などを
自由にカスタマイズする事が可能です。

なお、フリーカンパニーのハウスの場合、
カスタマイズをするためには、
フリーカンパニー内での権限が必要です。


　　　　　　　　　　　次のページヘ》",,,151553,1,0,0
1353,"アパルトメントの部屋の購入、
もしくは土地の購入方法などは、
冒険者居住区にいる**「居住区担当官」**が
詳しく説明してくれます。",,,151554,1,0,0
1354,,,,0,0,0,0
1355,,,,0,0,0,0
1356,,,,0,0,0,0
1357,,,,0,0,0,0
1358,,,,0,0,0,0
1359,,,,0,0,0,0
1360,"冒険者居住区のすべての土地の前には
**「サインボード」**が立っています。

その土地の持ち主の情報が表示されます。





　　　　　　　　　　　次のページヘ》",,,151561,1,0,0
1361,"持ち主の情報が表示されず
土地の値段が提示された場合は、
その土地を購入することが可能です。

土地の販売形式には、
「先着販売」と「抽選販売」があります。
購入方法やルールについては、
各冒険者居住区の「居住区担当官」が
より詳しく説明してくれますので、話をきいてみましょう！",,,151562,1,0,0
1362,,,,0,0,0,0
1363,,,,0,0,0,0
1364,,,,0,0,0,0
1365,,,,0,0,0,0
1366,,,,0,0,0,0
1367,,,,0,0,0,0
1368,,,,0,0,0,0
1369,,,,0,0,0,0
1370,"このコンテンツは冒険者24人向けの
**「アライアンス」**用コンテンツです。

アライアンスとはフルパーティが、
3パーティ揃った状態を指し、
ライトパーティやフルパーティ向けの
コンテンツよりも大規模な戦闘が
行われます。

　　　　　　　　　　　次のページヘ》",,,151571,1,0,0
1371,"アライアンス中は、パーティリストの下に
**「アライアンスメンバー」**の
クラス・ジョブのアイコンとＨＰのみが
リスト表示されます。

アライアンスメンバーと協力のうえ、
大人数コンテンツならではの戦闘を
お楽しみください。",,,151572,1,0,0
1372,,,,0,0,0,0
1373,,,,0,0,0,0
1374,,,,0,0,0,0
1375,,,,0,0,0,0
1376,,,,0,0,0,0
1377,,,,0,0,0,0
1378,,,,0,0,0,0
1379,,,,0,0,0,0
1380,"特定のレイド**(※)**の宝箱から得られる
**「装備品」**や**「強化アイテム」**は、
**NEED**や**GREED**など取得方法に関わらず、
週に1個しか入手することができません。

複数のアイテムにNEEDやGREEDを
していた場合にも、取得が確定した際に
それ以外のアイテムは**PASS**扱いに
なります。
　　　　　　　　　　　次のページヘ》",,,151581,1,0,0
1381,"なお、アライアンス用コンテンツの宝箱は、
各パーティ用に宝箱が出現します。

また、コンテンツによっては
宝箱からとは別に、週に1度だけ特別な
アイテムが得られる場合があります。



　　　　　　　　　　　次のページヘ》",,,151582,1,0,0
1382,"これらの権利は**（地球時間）毎週火曜日、
午後5時**にリセットされます。

**※週制限が適用されるコンテンツには、
　ファインダーのINFORMATIONに、
　**「報酬受領：1週1回」**と表示され、
　その週の取得状況を確認可能です。**",,,151583,1,0,0
1383,,,,0,0,0,0
1384,,,,0,0,0,0
1385,,,,0,0,0,0
1386,,,,0,0,0,0
1387,,,,0,0,0,0
1388,,,,0,0,0,0
1389,,,,0,0,0,0
1390,"メインコマンド**「パーティ」**に
**「パーティ募集」**機能が追加されました。
パーティ募集を呼び出すと、
現在の自分の状態に見合った募集が
一覧表示されます。
このウィンドウから募集詳細を見て
参加を決めたり、検索条件の変更、
及び募集の登録が行えます。

　　　　　　　　　　　次のページヘ》",,,151591,1,0,0
1391,"希望の募集を見つけた場合には、
詳細を開き「参加」ボタンを押すだけで、
即パーティに参加することが可能です！

また自分に合ったパーティを探す時には、
積極的に検索機能も使ってみましょう。



　　　　　　　　　　　次のページヘ》",,,151592,1,0,0
1392,"自分でパーティを募集する場合は、
「パーティ募集内容編集ウィンドウ」を
開き、募集の目的や人数・コメントなどを
記載して「パーティ募集の登録」ボタンを
押します。
募集開始後にコメントを修正したり、
募集を取り下げることも可能です。

冒険の仲間を集める手段のひとつとして
活用しましょう。",,,151593,1,0,0
1393,"メインコマンド**「パーティ」**に
**「パーティ募集」**機能が追加されました。
パーティ募集を呼び出すと、
現在の自分の状態に見合った募集が
一覧表示されます。
このウィンドウから募集詳細を見て
参加を決めたり、検索条件の変更、
及び募集の登録が行えます。

　　　　　　　　　　　次のページヘ》",,,151591,1,0,0
1394,,,,0,0,0,0
1395,,,,0,0,0,0
1396,,,,0,0,0,0
1397,,,,0,0,0,0
1398,,,,0,0,0,0
1399,,,,0,0,0,0
1400,"採集をしていると
**「埋蔵品」（HIDDEN）**に
出会うことがあります。






　　　　　　　　　　　次のページへ》",,,151601,1,0,0
1401,"「埋蔵品」が
**「希少物」（LIMITED）**だった場合、
採集すると消えてしまいます。

また、最大1個までしか採集できず、
獲得数を増やすアクションも
効果がないので注意しましょう。",,,151602,1,0,0
1402,,,,0,0,0,0
1403,,,,0,0,0,0
1404,,,,0,0,0,0
1405,,,,0,0,0,0
1406,,,,0,0,0,0
1407,,,,0,0,0,0
1408,,,,0,0,0,0
1409,,,,0,0,0,0
1410,"ギャザラーが採集をしていると
**「古ぼけた地図」**を見つけることが
あります。

漁師はアクション**「引掛釣り」**を
使う必要があります。



　　　　　　　　　　　次のページへ》",,,151611,1,0,0
1411,"「古ぼけた地図」はジェネラルアクションの
**「ディサイファー」**で解読できます。

なお、「古ぼけた地図」は一度採集すると
一定期間は、発見できません。

いつ、再度採集できるようになるかは
**「コンテンツ情報一覧」**にて
確認することができます。
　　　　　　　　　　　次のページへ》",,,151612,1,0,0
1412,"「古ぼけた地図」に関する噂が
東ラノシアのワインポートで
流れているようです。

興味があったら訪ねてみるとよいでしょう。",,,151613,1,0,0
1413,,,,0,0,0,0
1414,,,,0,0,0,0
1415,,,,0,0,0,0
1416,,,,0,0,0,0
1417,,,,0,0,0,0
1418,,,,0,0,0,0
1419,,,,0,0,0,0
1420,"ジェネラルアクション**「ディサイファー」**
により、**「古ぼけた地図」**を
解読できます。

地図を解読すると、
イベントアイテム**「宝の地図」**になり、
財宝が隠されている場所を
確認できるようになります。

　　　　　　　　　　　次のページへ》",,,151621,1,0,0
1421,"なお、「宝の地図」は同時に1枚しか
所持することができません。

他の「古ぼけた地図」を
解読したい場合は、
「宝の地図」に記された財宝を
発見するか、
「宝の地図」を捨てる必要があります。",,,151622,1,0,0
1422,,,,0,0,0,0
1423,,,,0,0,0,0
1424,,,,0,0,0,0
1425,,,,0,0,0,0
1426,,,,0,0,0,0
1427,,,,0,0,0,0
1428,,,,0,0,0,0
1429,,,,0,0,0,0
1430,"イベントアイテム**「宝の地図」**を使うと
財宝のありかが記された場所を
確認できます。

マップと照らし合わせて、
宝のありかを推理してみましょう。



　　　　　　　　　　　次のページへ》",,,151631,1,0,0
1431,"宝の眠る場所へ到着したら、
ジェネラルアクション**「ディグ」**を
使ってみましょう。

もしそこが地図に記された地点なら、
宝箱を見つけることができるはずです。



　　　　　　　　　　　次のページへ》",,,151632,1,0,0
1432,"ただし、宝箱を開ける際には
罠に気をつけて！
引き寄せられた魔物をしりぞけ、
財宝を手に入れるのです！",,,151633,1,0,0
1433,,,,0,0,0,0
1434,,,,0,0,0,0
1435,,,,0,0,0,0
1436,,,,0,0,0,0
1437,,,,0,0,0,0
1438,,,,0,0,0,0
1439,,,,0,0,0,0
1440,"友好部族クエストは、各地の友好部族から
日替わりで依頼されるクエストを達成し、
彼らとの**「友好度」**を高める
コンテンツです。

また彼らとの親睦が深まると、
**「友好関係のランク」**が上昇します。


　　　　　　　　　　　次のページヘ》",,,151641,1,0,0
1441,"友好部族クエストでは、毎日最大で
12のクエストをプレイ可能です。

これらのクエストは一日ごとに、
新たなクエストに置き換わります。
ただし、前日のクエストが進行中の場合、
新たなクエストを遊ぶことができません。


　　　　　　　　　　　次のページヘ》",,,151642,1,0,0
1442,"各部族との友好度と友好ランクは
**「キャラクター」**の**「評判」**タブから
確認することができます。

友好関係のランクを高めれば、
各部族の暮らしや、彼らなりの考え方に、
接するチャンスが訪れるでしょう！",,,151643,1,0,0
1443,,,,0,0,0,0
1444,,,,0,0,0,0
1445,,,,0,0,0,0
1446,,,,0,0,0,0
1447,,,,0,0,0,0
1448,,,,0,0,0,0
1449,,,,0,0,0,0
1450,"友好部族クエストをコンプリートすると、
クエストを発行した友好部族に対して
友好度が上昇します。
友好度が十分に高まると、
部族との友好関係のランクを上げるための
特別なクエストを受注可能になります。



　　　　　　　　　　　次のページヘ》",,,151651,1,0,0
1451,"各部族との友好関係のランクが上昇すると
その部族の専用ショップで売っている、
友好部族ゆかりのアイテムを
購入できるようになります。





　　　　　　　　　　　次のページヘ》",,,151652,1,0,0
1452,"友好関係のランクが上がるごとに
買えるアイテムが増えていきますので、
友好関係のランクをどんどん上げて
特別なアイテムを手に入れましょう！",,,151653,1,0,0
1453,,,,0,0,0,0
1454,,,,0,0,0,0
1455,,,,0,0,0,0
1456,,,,0,0,0,0
1457,,,,0,0,0,0
1458,,,,0,0,0,0
1459,,,,0,0,0,0
1460,"荷物を抱えて、目的地まで運ぶ任務を
**「運搬」**と呼びます。

運搬中は**「バフステータスアイコン」**が
表示されます。
アイコン上に表示されている数字は、
**「運搬を継続可能な残り時間」**です。


　　　　　　　　　　　次のページヘ》",,,151661,1,0,0
1461,"運搬中に敵からの攻撃を受けると、
運搬を継続可能な時間が減少します。
継続可能な時間が0になると
運搬中の荷物を失います。

敵に見つからないように運びましょう。",,,151661,1,0,0
1462,,,,0,0,0,0
1463,,,,0,0,0,0
1464,,,,0,0,0,0
1465,,,,0,0,0,0
1466,,,,0,0,0,0
1467,,,,0,0,0,0
1468,,,,0,0,0,0
1469,,,,0,0,0,0
1470,"気配を消して、敵に気付かれずに
動ける状態を**「透明」**状態と呼びます。

その間は**「バフステータスアイコン」**が
表示されます。
アイコン上に表示されている数字は、
**「透明状態の残り時間」**です。


　　　　　　　　　　　次のページヘ》",,,151671,1,0,0
1471,"透明状態ではアクションを行えません。
透明状態の残り時間が0になると、
透明の状態が解除されます。

透明の継続時間を延長する
パワースポットをうまく使いながら、
忍びの心で、速やかに行動しましょう。",,,151672,1,0,0
1472,,,,0,0,0,0
1473,,,,0,0,0,0
1474,,,,0,0,0,0
1475,,,,0,0,0,0
1476,,,,0,0,0,0
1477,,,,0,0,0,0
1478,,,,0,0,0,0
1479,,,,0,0,0,0
1480,"特別なマウントに乗った時などに
**EXホットバー**が表示されます。
この時、EXホットバーに登録された
特別なアクションが実行できます。

特別なアクションを駆使して、
任務を遂行しましょう。",,,151681,1,0,0
1481,"特別なマウントに乗った時などに
**EXクロスホットバー**が表示されます。
この時、EXクロスホットバーに登録された
特別なアクションが実行できます。

特別なアクションを駆使して、
任務を遂行しましょう。",,,151682,1,0,0
1482,,,,0,0,0,0
1483,,,,0,0,0,0
1484,,,,0,0,0,0
1485,,,,0,0,0,0
1486,,,,0,0,0,0
1487,,,,0,0,0,0
1488,,,,0,0,0,0
1489,,,,0,0,0,0
1490,"孤高の美容師ジャンドゥレーヌと、
知り合うことができました。

宿屋の客室内の「美容師の呼び鈴」を
鳴らすと、ジャンドゥレーヌはあなたの
元に駆けつけ、髪型や髪の色などを
変更してくれます。


　　　　　　　　　　　次のページヘ》",,,151691,1,0,0
1491,"いつもと気分を変えたい時や、
フレンドとの待ち合わせの前などに、
ジャンドゥレーヌと一緒に、
新たな自分の一面を、
探してみてはいかがでしょうか。

**※容姿を変更する場合は、
　手数料として、2000ギルを
　ジャンドゥレーヌに支払います**",,,151692,1,0,0
1492,,,,0,0,0,0
1493,,,,0,0,0,0
1494,,,,0,0,0,0
1495,,,,0,0,0,0
1496,,,,0,0,0,0
1497,,,,0,0,0,0
1498,,,,0,0,0,0
1499,,,,0,0,0,0
1500,"行き先がランダムになる代わりに、
特別な報酬が得られる
**「コンテンツルーレット」**が
解放されました！

多彩なコンテンツで、
仲間たちとのパーティプレイを
楽しみましょう！

　　　　　　　　　　　次のページヘ》",,,151701,1,0,0
1501,"さらに、現在不足しているロールで、
「コンテンツルーレット」に参加すると、
**「不足ロールボーナス」**を
得ることができます。

他の冒険者のためにも、
積極的に不足しているロールで参加し、
ボーナス報酬をゲットしましょう！",,,151702,1,0,0
1502,,,,0,0,0,0
1503,,,,0,0,0,0
1504,,,,0,0,0,0
1505,,,,0,0,0,0
1506,,,,0,0,0,0
1507,,,,0,0,0,0
1508,,,,0,0,0,0
1509,,,,0,0,0,0
1510,"**「投票除名」**は、
長時間のオフラインや離席状態、
ハラスメントを行うプレイヤーを
パーティから除名するための機能です。

**「パーティ」**の**「パーティメンバー」**で、
サブコマンド**「投票除名」**を選択すると、
投票が開始されます。

　　　　　　　　　　　次のページヘ》",,,151711,1,0,0
1511,"「投票除名」を開始するには、
除名する理由の選択が必要です。

**※無闇な投票除名は処罰対象になる
　可能性があります。
　使用は慎重に行ってください
**


　　　　　　　　　　　次のページヘ》",,,151712,1,0,0
1512,"「投票除名」が開始されると、
パーティメンバーに**「投票除名回答」**が
表示されます。

この回答で過半数が了承すると、
対象のプレイヤーがパーティから
除名されます。",,,151713,1,0,0
1513,,,,0,0,0,0
1514,,,,0,0,0,0
1515,,,,0,0,0,0
1516,,,,0,0,0,0
1517,,,,0,0,0,0
1518,,,,0,0,0,0
1519,,,,0,0,0,0
1520,"**「MIP推薦」**(※)では、コンテンツ内で
**・がんばった人**
**・面白かった人**
**・面倒見の良い人**
などの好印象だった人に、
MIP投票を行えます。

※Most Impressive Player

　　　　　　　　　　　次のページヘ》",,,151721,1,0,0
1521,"コンテンツが終了したとき、
画面右下に表示される
**「MIP推薦」**を選択することで
投票するためのウィンドウが表示されます。

**※「MIP推薦」は参加申請時にパーティを
組んでいなかったキャラクターに対してのみ
投票できます。

　**　　　　　　　　　　次のページヘ》",,,151722,1,0,0
1522,"他プレイヤーからの「MIP推薦」を
一定数得ることで、
アチーブメントが達成され、
スペシャルな報酬をゲットできます。

楽しく、気持ちの良いプレイを心がけ、
印象に残る冒険者を目指しましょう！",,,151723,1,0,0
1523,,,,0,0,0,0
1524,,,,0,0,0,0
1525,,,,0,0,0,0
1526,,,,0,0,0,0
1527,,,,0,0,0,0
1528,,,,0,0,0,0
1529,,,,0,0,0,0
1530,"カンパニープロフィールから
加入申請をすることができます。

フリーカンパニーが募集しているロール、
活動内容、活動日を確認できます。

「加入申請を出す」を押して
気軽に加入の申請をしてみましょう。

　　　　　　　　　　　次のページヘ》",,,151731,1,0,0
1531,"加入申請したフリーカンパニーは、
メインコマンドのフリーカンパニーから
確認できます。

「加入申請を取り消す」を押すことで
申請を取り消すことができます。

フリーカンパニーの承認が得られたら
正式加入となります。",,,151732,1,0,0
1532,"加入申請したフリーカンパニーは、
メインコマンドのフリーカンパニーから
確認できます。

「加入申請を取り消す」を押すことで
申請を取り消すことができます。

フリーカンパニーの承認が得られたら
正式加入となります。",,,151733,1,0,0
1533,,,,0,0,0,0
1534,,,,0,0,0,0
1535,,,,0,0,0,0
1536,,,,0,0,0,0
1537,,,,0,0,0,0
1538,,,,0,0,0,0
1539,,,,0,0,0,0
1540,"**「攻略手帳」**には、エオルゼア内の
様々なコンテンツの目標が表示されます。

この目標を達成すると報酬が得られます。

一度達成した目標でも
毎週、カウントがリセットされるので
何度も目標に挑戦することができます。

　　　　　　　　　　　次のページヘ》",,,151741,1,0,0
1541,"**「攻略手帳」**には、エオルゼア内の
様々なコンテンツの目標が表示されます。

この目標を達成すると報酬が得られます。

一度達成した目標でも
毎週、カウントがリセットされるので
何度も目標に挑戦することができます。

　　　　　　　　　　　次のページヘ》",,,151743,1,0,0
1542,"目標を達成していくことで、
達成目標の総数に応じたボーナス報酬を
獲得することもできます。

キャラクターの成長やシナリオの進行で
遊べるコンテンツが広がっていくと、
達成可能な目標も増えていきます。

様々な目標に挑戦してみましょう！",,,151742,1,0,0
1543,,,,0,0,0,0
1544,,,,0,0,0,0
1545,,,,0,0,0,0
1546,,,,0,0,0,0
1547,,,,0,0,0,0
1548,,,,0,0,0,0
1549,,,,0,0,0,0
1550,"クラフターが新たなレシピを修得できる、
**「秘伝書」**を入手しました。

「秘伝書」を使用することで
1つ、あるいは複数のレシピを
修得することができます。

使用後は、製作手帳の秘伝書カテゴリを
確認してみましょう。
　　　　　　　　　　　次のページへ》",,,151751,1,0,0
1551,,,,0,0,0,0
1552,,,,0,0,0,0
1553,,,,0,0,0,0
1554,,,,0,0,0,0
1555,,,,0,0,0,0
1556,,,,0,0,0,0
