#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
823,ミニオン：マメット・フェオ＝ウル,562,234965,1,1,0,706,6,True,True,True
824,ミニオン：タイニーヤーン,564,234946,1,1,0,207,6,True,True,True
825,ミニオン：いただきキトン,565,234947,1,1,0,208,6,True,True,True
826,ミニオン：アンテロープ・フォーン,0,234417,1,1,0,106,10,True,True,True
827,ミニオン：タイニーアダマンタス,0,234420,1,1,0,111,10,True,True,True
828,ミニオン：ミニプリン,0,234437,1,1,0,128,10,True,True,True
829,ミニオン：クロックワークサン,0,234465,1,1,0,1218,10,True,True,True
830,ミニオン：トレジャーボックス,0,234483,1,1,0,136,10,True,True,True
831,ミニオン：薄闇の雲,101,234517,1,1,0,304,6,True,True,True
832,ミニオン：プレゼンター,0,234513,1,1,0,1221,10,True,True,True
833,ミニオン：マジックバケツ,0,234601,1,1,0,1222,10,True,True,True
834,ミニオン：ペガサスコルト,0,234613,1,1,0,153,10,True,True,True
835,ミニオン：マメット・カロフィステリ,195,234607,1,1,0,306,6,True,True,True
836,ミニオン：ネミングウェイ,214,234614,1,1,0,1250,6,True,True,True
837,ミニオン：マメット・スカアハ,232,234632,1,1,0,307,6,True,True,True
838,ミニオン：クロックワークムーン,0,234637,1,1,0,1219,10,True,True,True
839,ミニオン：クロックワークランタン,0,234700,1,1,0,1224,10,True,True,True
840,ミニオン：ドロップチ,0,234712,1,1,0,156,10,True,True,True
841,ミニオン：ベイビーグレムリン,0,234717,1,1,0,157,10,True,True,True
842,ミニオン：ミニギガテンダー,0,234738,1,1,0,159,10,True,True,True
843,ミニオン：フロッガーA,351,234751,1,1,0,1212,6,True,True,True
844,ミニオン：草こびと,368,234768,1,1,0,1206,6,True,True,True
845,ミニオン：アマロ・ハッチリング,377,234777,1,1,0,163,6,True,True,True
846,ミニオン：放浪者の焚き火,0,234814,1,1,0,1226,10,True,True,True
847,ミニオン：プチイーア,423,234823,1,1,0,164,6,True,True,True
848,ミニオン：アドベンチャーバスケット,0,234836,1,1,0,1227,10,True,True,True
849,ミニオン：ルベライトウェポン,482,234882,1,1,0,917,6,True,True,True
850,ミニオン：トルマリンウェポン,493,234893,1,1,0,918,6,True,True,True
851,ミニオン：ミドルホーン,0,234911,1,1,0,436,10,True,True,True
852,ミニオン：アダマンウェポン,530,234930,1,1,0,919,6,True,True,True
853,ミニオン：淡闇の雲,537,234937,1,1,0,305,6,True,True,True
854,ミニオン：タイニークロウ,0,234964,1,1,0,615,10,True,True,True
855,ミニオン：エイエイ,0,234966,1,1,0,513,10,True,True,True
856,,0,0,0,0,0,0,0,False,False,False
857,,0,0,0,0,0,0,0,False,False,False
858,,0,0,0,0,0,0,0,False,False,False
859,,0,0,0,0,0,0,0,False,False,False
860,,0,0,0,0,0,0,0,False,False,False
861,,0,0,0,0,0,0,0,False,False,False
862,,0,0,0,0,0,0,0,False,False,False
863,,0,0,0,0,0,0,0,False,False,False
864,,0,0,0,0,0,0,0,False,False,False
865,,0,0,0,0,0,0,0,False,False,False
866,,0,0,0,0,0,0,0,False,False,False
867,,0,0,0,0,0,0,0,False,False,False
868,,0,0,0,0,0,0,0,False,False,False
869,,0,0,0,0,0,0,0,False,False,False
870,,0,0,0,0,0,0,0,False,False,False
871,,0,0,0,0,0,0,0,False,False,False
872,,0,0,0,0,0,0,0,False,False,False
873,,0,0,0,0,0,0,0,False,False,False
874,,0,0,0,0,0,0,0,False,False,False
875,,0,0,0,0,0,0,0,False,False,False
876,,0,0,0,0,0,0,0,False,False,False
877,,0,0,0,0,0,0,0,False,False,False
878,,0,0,0,0,0,0,0,False,False,False
879,,0,0,0,0,0,0,0,False,False,False
880,,0,0,0,0,0,0,0,False,False,False
881,,0,0,0,0,0,0,0,False,False,False
882,,0,0,0,0,0,0,0,False,False,False
883,,0,0,0,0,0,0,0,False,False,False
884,,0,0,0,0,0,0,0,False,False,False
885,,0,0,0,0,0,0,0,False,False,False
886,,0,0,0,0,0,0,0,False,False,False
887,,0,0,0,0,0,0,0,False,False,False
888,,0,0,0,0,0,0,0,False,False,False
889,,0,0,0,0,0,0,0,False,False,False
890,,0,0,0,0,0,0,0,False,False,False
891,,0,0,0,0,0,0,0,False,False,False
892,,0,0,0,0,0,0,0,False,False,False
893,,0,0,0,0,0,0,0,False,False,False
894,,0,0,0,0,0,0,0,False,False,False
895,,0,0,0,0,0,0,0,False,False,False
896,,0,0,0,0,0,0,0,False,False,False
897,,0,0,0,0,0,0,0,False,False,False
898,,0,0,0,0,0,0,0,False,False,False
899,,0,0,0,0,0,0,0,False,False,False
900,,0,0,0,0,0,0,0,False,False,False
901,,0,0,0,0,0,0,0,False,False,False
902,,0,0,0,0,0,0,0,False,False,False
903,,0,0,0,0,0,0,0,False,False,False
904,,0,0,0,0,0,0,0,False,False,False
905,,0,0,0,0,0,0,0,False,False,False
906,,0,0,0,0,0,0,0,False,False,False
907,,0,0,0,0,0,0,0,False,False,False
908,,0,0,0,0,0,0,0,False,False,False
909,,0,0,0,0,0,0,0,False,False,False
910,,0,0,0,0,0,0,0,False,False,False
911,,0,0,0,0,0,0,0,False,False,False
912,,0,0,0,0,0,0,0,False,False,False
913,,0,0,0,0,0,0,0,False,False,False
914,,0,0,0,0,0,0,0,False,False,False
915,,0,0,0,0,0,0,0,False,False,False
916,,0,0,0,0,0,0,0,False,False,False
917,,0,0,0,0,0,0,0,False,False,False
918,,0,0,0,0,0,0,0,False,False,False
919,,0,0,0,0,0,0,0,False,False,False
920,,0,0,0,0,0,0,0,False,False,False
921,,0,0,0,0,0,0,0,False,False,False
922,,0,0,0,0,0,0,0,False,False,False
923,,0,0,0,0,0,0,0,False,False,False
924,,0,0,0,0,0,0,0,False,False,False
925,,0,0,0,0,0,0,0,False,False,False
926,,0,0,0,0,0,0,0,False,False,False
927,,0,0,0,0,0,0,0,False,False,False
928,,0,0,0,0,0,0,0,False,False,False
929,,0,0,0,0,0,0,0,False,False,False
930,,0,0,0,0,0,0,0,False,False,False
931,,0,0,0,0,0,0,0,False,False,False
932,,0,0,0,0,0,0,0,False,False,False
933,,0,0,0,0,0,0,0,False,False,False
934,,0,0,0,0,0,0,0,False,False,False
935,,0,0,0,0,0,0,0,False,False,False
936,,0,0,0,0,0,0,0,False,False,False
937,,0,0,0,0,0,0,0,False,False,False
938,,0,0,0,0,0,0,0,False,False,False
939,,0,0,0,0,0,0,0,False,False,False
940,,0,0,0,0,0,0,0,False,False,False
941,,0,0,0,0,0,0,0,False,False,False
942,,0,0,0,0,0,0,0,False,False,False
943,,0,0,0,0,0,0,0,False,False,False
944,,0,0,0,0,0,0,0,False,False,False
945,,0,0,0,0,0,0,0,False,False,False
946,,0,0,0,0,0,0,0,False,False,False
947,,0,0,0,0,0,0,0,False,False,False
948,,0,0,0,0,0,0,0,False,False,False
949,,0,0,0,0,0,0,0,False,False,False
950,,0,0,0,0,0,0,0,False,False,False
951,,0,0,0,0,0,0,0,False,False,False
952,,0,0,0,0,0,0,0,False,False,False
953,,0,0,0,0,0,0,0,False,False,False
954,,0,0,0,0,0,0,0,False,False,False
955,,0,0,0,0,0,0,0,False,False,False
956,,0,0,0,0,0,0,0,False,False,False
957,,0,0,0,0,0,0,0,False,False,False
958,,0,0,0,0,0,0,0,False,False,False
959,,0,0,0,0,0,0,0,False,False,False
960,,0,0,0,0,0,0,0,False,False,False
961,,0,0,0,0,0,0,0,False,False,False
962,,0,0,0,0,0,0,0,False,False,False
963,,0,0,0,0,0,0,0,False,False,False
964,,0,0,0,0,0,0,0,False,False,False
965,,0,0,0,0,0,0,0,False,False,False
966,,0,0,0,0,0,0,0,False,False,False
967,,0,0,0,0,0,0,0,False,False,False
968,,0,0,0,0,0,0,0,False,False,False
969,,0,0,0,0,0,0,0,False,False,False
970,,0,0,0,0,0,0,0,False,False,False
971,,0,0,0,0,0,0,0,False,False,False
972,,0,0,0,0,0,0,0,False,False,False
973,,0,0,0,0,0,0,0,False,False,False
974,,0,0,0,0,0,0,0,False,False,False
975,,0,0,0,0,0,0,0,False,False,False
976,,0,0,0,0,0,0,0,False,False,False
977,,0,0,0,0,0,0,0,False,False,False
978,,0,0,0,0,0,0,0,False,False,False
979,,0,0,0,0,0,0,0,False,False,False
980,,0,0,0,0,0,0,0,False,False,False
981,,0,0,0,0,0,0,0,False,False,False
982,,0,0,0,0,0,0,0,False,False,False
983,,0,0,0,0,0,0,0,False,False,False
984,,0,0,0,0,0,0,0,False,False,False
985,,0,0,0,0,0,0,0,False,False,False
986,,0,0,0,0,0,0,0,False,False,False
987,,0,0,0,0,0,0,0,False,False,False
988,,0,0,0,0,0,0,0,False,False,False
989,,0,0,0,0,0,0,0,False,False,False
990,,0,0,0,0,0,0,0,False,False,False
991,,0,0,0,0,0,0,0,False,False,False
992,,0,0,0,0,0,0,0,False,False,False
993,,0,0,0,0,0,0,0,False,False,False
994,,0,0,0,0,0,0,0,False,False,False
995,,0,0,0,0,0,0,0,False,False,False
996,,0,0,0,0,0,0,0,False,False,False
997,,0,0,0,0,0,0,0,False,False,False
998,,0,0,0,0,0,0,0,False,False,False
999,,0,0,0,0,0,0,0,False,False,False
1000,ソウルクリスタル：ナイト,66591,230851,1,31,0,10,1,True,False,False
1001,ソウルクリスタル：モンク,66597,230852,1,31,0,30,1,True,False,False
1002,ソウルクリスタル：戦士,66585,230853,1,31,0,11,1,True,False,False
1003,ソウルクリスタル：竜騎士,66603,230854,1,31,0,31,1,True,False,False
1004,ソウルクリスタル：吟遊詩人,66621,230855,1,31,0,40,1,True,False,False
1005,ソウルクリスタル：白魔道士,66615,230856,1,31,0,20,1,True,False,False
1006,ソウルクリスタル：黒魔道士,66609,230857,1,31,0,50,1,True,False,False
1007,ソウルクリスタル：召喚士,66627,230858,1,31,0,51,1,True,False,False
1008,ソウルクリスタル：学者,66633,230859,1,31,0,21,1,True,False,False
1009,ソウルクリスタル：忍者,65748,230860,1,31,0,32,1,True,False,False
1010,ソウルクリスタル：機工士,67232,230861,1,31,0,41,1,True,False,False
1011,ソウルクリスタル：暗黒騎士,67589,230862,1,31,0,12,1,True,False,False
1012,ソウルクリスタル：占星術師,67548,230863,1,31,0,22,1,True,False,False
1013,ソウルクリスタル：侍,68095,230864,1,31,0,33,1,True,False,False
1014,ソウルクリスタル：赤魔道士,68112,230865,1,31,0,52,1,True,False,False
1015,ソウルクリスタル：青魔道士,68728,230866,1,31,0,60,1,True,False,False
1016,ソウルクリスタル：ガンブレイカー,68797,230867,1,31,0,13,1,True,False,False
1017,ソウルクリスタル：踊り子,68785,230868,1,31,0,42,1,True,False,False
1018,ソウルクリスタル：リーパー,69609,230869,1,31,0,34,1,True,False,False
1019,ソウルクリスタル：賢者,69603,230870,1,31,0,23,1,True,False,False
1020,ソウルクリスタル：ヴァイパー,70384,230871,1,31,0,35,1,True,False,False
1021,ソウルクリスタル：ピクトマンサー,70390,230872,1,31,0,53,1,True,False,False
1022,,0,0,0,0,0,0,0,False,False,False
1023,,0,0,0,0,0,0,0,False,False,False
1024,,0,0,0,0,0,0,0,False,False,False
1025,,0,0,0,0,0,0,0,False,False,False
1026,,0,0,0,0,0,0,0,False,False,False
1027,,0,0,0,0,0,0,0,False,False,False
1028,,0,0,0,0,0,0,0,False,False,False
1029,,0,0,0,0,0,0,0,False,False,False
1030,,0,0,0,0,0,0,0,False,False,False
1031,,0,0,0,0,0,0,0,False,False,False
1032,,0,0,0,0,0,0,0,False,False,False
1033,,0,0,0,0,0,0,0,False,False,False
1034,,0,0,0,0,0,0,0,False,False,False
1035,,0,0,0,0,0,0,0,False,False,False
1036,,0,0,0,0,0,0,0,False,False,False
1037,,0,0,0,0,0,0,0,False,False,False
1038,,0,0,0,0,0,0,0,False,False,False
1039,,0,0,0,0,0,0,0,False,False,False
1040,,0,0,0,0,0,0,0,False,False,False
1041,,0,0,0,0,0,0,0,False,False,False
1042,,0,0,0,0,0,0,0,False,False,False
1043,,0,0,0,0,0,0,0,False,False,False
1044,,0,0,0,0,0,0,0,False,False,False
1045,,0,0,0,0,0,0,0,False,False,False
1046,,0,0,0,0,0,0,0,False,False,False
1047,,0,0,0,0,0,0,0,False,False,False
1048,,0,0,0,0,0,0,0,False,False,False
1049,,0,0,0,0,0,0,0,False,False,False
1050,,0,0,0,0,0,0,0,False,False,False
