#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,Unknown58,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
633,魔獣の皇太子「クロンプリンツ・ベヒーモス」,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz023,0,0,0,0,0,0,112332,0,0,0,796,35023,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
634,異形の人形師「エペロギ」,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz024,0,0,0,0,0,0,112332,0,0,0,796,35024,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
635,悪の青魔道士「アポカリョープス」,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz025,0,0,0,0,0,0,112332,0,0,0,796,35025,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
636,楽欲の僧院 オーボンヌ,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3r3,0,0,0,0,292,3076,112334,0,0,0,826,30077,365,0,66,1,2,108,4,0,0,0,0,70,70,2,0,5,18,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
637,青龍征魂戦,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fg,0,0,0,0,293,2057,112339,0,0,0,824,20060,365,0,138,1,2,108,3,0,0,0,0,70,70,0,0,4,21,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
638,極青龍征魂戦,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fg_2,0,0,0,0,293,2058,112340,0,0,0,825,20061,380,0,157,1,2,108,3,0,0,0,0,70,70,1,0,4,22,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
639,禁断の地 エウレカ：ヒュダトス編,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3fd,0,0,68149,0,295,7006,112338,0,0,0,827,16,0,300,0,3,2,142,19,0,0,1,0,70,70,0,0,26,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
640,出撃！ エアフォースパイロット,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride001,0,0,0,0,0,0,112337,0,0,0,832,62000,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
641,出撃！ エアフォースパイロット,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride002,0,0,0,0,0,0,112337,0,0,0,832,62001,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
642,出撃！ エアフォースパイロット,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride003,0,0,0,0,0,0,112337,0,0,0,832,62002,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
643,ドマ式麻雀：半荘戦一般卓 (段位変動有り),半荘戦一般卓 (段位変動有り),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj001,0,0,0,0,0,8008,112336,0,0,0,831,61001,0,0,48,1,0,109,11,3,1,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
644,ドマ式麻雀：半荘戦有段卓 (段位変動有り),半荘戦有段卓 (段位変動有り),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj002,0,0,0,0,0,8009,112336,0,0,0,831,61002,0,0,49,1,0,109,11,3,1,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
645,ドマ式麻雀：半荘戦4人セット卓 (クイタン有り),半荘戦4人セット卓 (クイタン有り),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj003,0,0,0,0,0,8010,112336,0,0,0,831,61003,0,0,50,1,0,109,11,1,0,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
646,来訪せし風の御使,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_4,0,0,0,0,0,0,0,0,0,0,834,5027,0,0,0,1,0,108,1,0,0,0,0,50,50,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
647,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0200,0,0,0,0,0,0,0,0,0,0,839,184,0,0,0,5,0,108,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
648,英雄への鎮魂歌,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec011,0,0,0,0,0,0,0,0,0,0,830,5028,0,0,0,1,2,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
649,水妖幻園 ドォーヌ・メグ,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d2,0,0,0,0,296,68,112343,0,0,0,821,65,375,0,74,1,3,108,2,0,0,0,0,73,74,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
650,ドマ式麻雀：半荘戦4人セット卓 (クイタン無し),半荘戦4人セット卓 (クイタン無し),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj004,0,0,0,0,0,8011,112336,0,0,0,831,61004,0,0,51,1,0,109,11,1,0,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
651,古跡探索 キタンナ神影洞,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d3,0,0,0,0,296,69,112344,0,0,0,823,66,380,0,75,1,3,108,2,0,0,0,0,75,76,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
652,終末幻想 アーモロート,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d6,0,0,0,0,296,72,112347,0,0,0,838,67,410,440,78,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
653,希望の園エデン：覚醒編1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g1,0,0,0,0,297,3077,112350,0,0,0,849,30078,425,0,100,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
654,希望の園エデン零式：覚醒編1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g1_2,0,0,0,0,297,3081,112351,0,0,0,853,30079,440,0,112,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
655,異界遺構 シルクス・ツイニング,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d7,0,0,0,0,296,73,112348,0,0,0,840,68,410,470,79,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
656,爽涼離宮 マリカの大井戸,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d4,0,0,0,0,296,70,112345,0,0,0,836,69,385,0,76,1,3,108,2,0,0,0,0,77,78,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
657,ティターニア討滅戦,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fa,0,0,0,0,298,2059,112358,0,0,0,845,20062,0,0,160,1,3,108,3,0,0,0,0,73,74,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
658,極ティターニア討滅戦,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fa_2,0,0,0,0,298,2060,112359,0,0,0,858,20063,430,0,180,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
659,偽造天界 グルグ火山,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d5,0,0,0,0,296,71,112346,0,0,0,822,70,390,420,77,1,3,108,2,0,0,0,0,79,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
660,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,創造機関 アナイダアカデミア,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d8,0,0,0,0,296,74,112349,0,0,0,841,71,410,470,80,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
662,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0201,0,0,0,0,0,0,0,0,0,0,861,185,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
663,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0202,0,0,0,0,0,0,0,0,0,0,862,186,0,409,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
664,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0203,0,0,0,0,0,0,0,0,0,0,863,191,0,412,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
665,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0204,0,0,0,0,0,0,0,0,0,0,864,192,0,415,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
666,イノセンス討滅戦,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fb,0,0,0,0,298,2061,112360,0,0,0,846,20064,0,420,161,1,3,108,3,0,0,0,0,79,80,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
667,極イノセンス討滅戦,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fb_2,0,0,0,0,298,2062,112361,0,0,0,848,20065,430,0,181,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
668,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0205,0,0,0,0,0,0,0,0,0,0,865,193,0,265,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
669,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0206,0,0,0,0,0,0,0,0,0,0,866,194,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
670,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0207,0,0,0,0,0,0,0,0,0,0,867,188,0,265,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
671,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0208,0,0,0,0,0,0,0,0,0,0,868,189,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
672,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0209,0,0,0,0,0,0,0,0,0,0,869,187,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
673,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0210,0,0,0,0,0,0,0,0,0,0,870,195,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
674,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0211,0,0,0,0,0,0,0,0,0,0,871,196,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
675,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0212,0,0,0,0,0,0,0,0,0,0,872,190,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
676,殺戮郷村 ホルミンスター,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d1,0,0,0,0,296,67,112342,0,0,0,837,72,370,0,73,1,3,108,2,0,0,0,0,71,72,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
677,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
678,揺れる天秤,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec014,0,0,0,0,0,0,0,0,0,0,873,5029,0,0,0,1,3,108,1,0,0,0,0,0,78,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
679,古の大再生魔法,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec015,0,0,0,0,0,0,0,0,0,0,874,5030,0,0,0,1,3,108,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
680,廃都ナバスアレン,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec013,0,0,0,0,0,0,0,0,0,0,860,5031,0,0,0,1,3,108,1,0,0,0,0,0,77,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
681,仕掛けと呪いと毒と,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec012,0,0,0,0,0,0,0,0,0,0,859,5032,0,406,0,1,3,142,1,0,0,0,0,0,75,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
682,希望の園エデン：覚醒編3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g3,0,0,0,0,297,3078,112354,0,0,0,851,30080,425,0,102,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
683,希望の園エデン零式：覚醒編3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g3_2,0,0,0,0,297,3082,112355,0,0,0,855,30081,450,0,114,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
684,希望の園エデン：覚醒編2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g2,0,0,0,0,297,3079,112352,0,0,0,850,30082,425,0,101,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
685,希望の園エデン零式：覚醒編2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g2_2,0,0,0,0,297,3083,112353,0,0,0,854,30083,445,0,113,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
686,ナイルベルトの後悔,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec017,0,0,0,0,0,0,0,0,0,0,876,5033,0,0,0,1,3,108,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
687,ハーデス討滅戦,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fc,0,0,0,0,298,2063,112362,0,0,0,847,20066,410,0,162,1,3,108,3,0,0,0,0,80,80,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
688,宝物庫 リェー・ギア・ダンジョン,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4c1,0,0,0,0,0,9006,0,0,0,0,879,55006,0,505,0,1,3,108,3,0,0,0,0,1,80,0,0,9,0,0,-1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
689,希望の園エデン：覚醒編4,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g4,0,0,0,0,297,3080,112356,0,0,0,852,30084,425,0,103,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
690,希望の園エデン零式：覚醒編4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g4_2,0,0,0,0,297,3084,112357,0,0,0,856,30085,450,0,115,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
691,勇気の狩人,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec016,0,0,0,0,0,0,0,0,0,0,875,5034,0,0,0,1,3,142,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
692,魔法宮殿 グラン・コスモス,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d9,0,0,0,0,296,78,112373,0,0,0,884,73,430,470,81,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
693,極ハーデス討滅戦,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fd,0,0,0,0,298,2064,112372,0,0,0,885,20067,450,0,183,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
