#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162826,ダガー石柱群,"――この景色、後世に伝ふ。
低地ドラヴァニアのいずこかにあり。
その場で見渡す。",ダガーのように尖った石柱が乱立する場所。その地名が、安直すぎないかとシャーレアンの学士たちの間で、何度となく激論が交わされてきたが、結局、代案が石柱の数ほど出ただけで決定打がなく、改名には至らなかった,6140691,50,2001,81658,81158,81456,22,0,0,50,False
2162827,クリスタル増殖炉,"――この景色、後世に伝ふ。
アジス・ラーのいずこかにあり。
その場で見渡す。",三闘神の能力を応用し、キメラ生物の生命エネルギーを結晶化し、クリスタルを増殖しようとした夢の永久機関。生産したクリスタルを用いて、さらにキメラ生物を培養することで、無限の力を得る研究が行われていた,6140698,50,2101,81688,81188,81457,22,0,0,50,False
2162828,生体培養局,"――この景色、後世に伝ふ。
アジス・ラーのいずこかにあり。
その場で見渡す。",アラグ帝国魔科学省傘下のキメラ生物培養施設。魔科学研究所など、各地の研究機関から寄せられた「独創的な依頼」を元に、さまざまな試作生物を培養していた。付属施設として、突然変異誘発房が隣接している,6140704,50,2101,81689,81189,81457,22,0,0,50,False
2162829,古代のカテドラル,"――この景色、後世に伝ふ。
アジス・ラーのいずこかにあり。
その場で見渡す。",南方大陸「メラシディア」様式の古代のカテドラル。三闘神の一柱である魔神「セフィロト」を祀るために、南方大陸の樹状種族が建設したもののようだ。信仰と蛮神の関連を研究するために、アラグ人たちが移築したらしい,6140707,50,2101,81690,81190,81457,22,0,0,50,False
2162830,カステッルム・ベロジナ,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",ベロジナ川に架けられた「ベロジナ大橋」上に、ガレマール帝国軍が設置した物資中継基地。軍事施設が多い山岳地帯と、エオルゼアを封鎖する「バエサルの長城」とを結ぶ。中央の巨大な塔は、飛空艇の係留塔である,6906521,60,2406,81601,81101,81458,22,0,0,60,False
2162831,ギルケヒム僧園,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",ラールガー星導教の高僧、ヘイマートが約300年前に拓いた僧園。「ギルケヒム」とは古代マハ語に由来する言葉で、「己たる蜃気楼」を意味し、ここが自分自身の幻影と向き合い、心身を鍛えるための場であることを示す,6906704,60,2406,81602,81102,81458,22,0,0,60,False
2162832,スキズム開山堂,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",はるか昔、壊神ラールガーに近づこうと思い立った男が、岩山を拳で打つ修行をはじめ、数十年かけて大穴を穿った。この名も無き修験者こそが、星導教最初のモンクとされ、教義が拓かれた地として、後世に堂が造られた,6906707,60,2406,81603,81103,81458,22,0,0,60,False
2162833,カストルム・オリエンス,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",ガレマール帝国軍が築いた拠点。元々は「バエサルの長城」の建設拠点であったが、第七霊災後にガイウスによるエオルゼア再侵攻が行われた折、拡充されたカストルムに格上げされた。現在は双蛇党の管轄下に置かれている,6906712,60,2406,81604,81104,81458,22,0,0,60,False
2162834,夜の森,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",イーストエンド混交林の南部に広がる薄暗い森。ティモン川によって運ばれてきた水と、複数の場所から湧き出す地下水により、常に湿気を帯びており霧が立ちこめている。そのため、昼間であっても夜のように暗い,6906714,60,2406,81605,81105,81458,22,0,0,60,False
2162835,ジャナン・カット,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",アナンタ族が築いた泥の城。その地下には、美神ラクシュミを祀るための地下神殿があるという。そのため、アナンタ語で「母の寝台」という意味の名で呼ばれている。現在は主流派であるカリヤナ派が占拠しているようだ,6906738,60,2406,81606,81106,81458,22,0,0,60,False
2162836,ピーリングストーンズ,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
その場で見渡す。",メ族のサンシーカーたちが暮らす里。獲物と侵入者を見渡すことができるようにと、縄張り全体をよく見渡せる岩山の上に築かれている。帝国支配下では、狩猟民が野蛮とみなされる傾向にあり、苦しい立場で過ごしてきた,6906744,60,2406,81607,81107,81458,22,0,0,60,False
2162837,涙隠しの丘,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",死者を弔うための場所。背後に流れ落ちる滝の音が泣き声を隠し、舞い散る水の飛沫が顔にかかることで涙を隠す。だが、帝国支配下では宗教行事が禁止され、長らく自由に供養の儀式すら行うことができずにいたようだ,6942996,60,2407,81608,81108,81458,22,0,0,60,False
2162838,コールドハース,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",ギラバニア山岳地帯の山深くに佇む寒村。土地が痩せており、実りが少ないため、伝統的に若者が傭兵として出稼ぎに出ることで、どうにか暮らしてきた。アラミゴの猛牛こと、ラウバーン・アルディンの生まれ故郷でもある,6943051,60,2407,81609,81109,81458,22,0,0,60,False
2162839,ニュンクレフの箱船,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",大洪水がエオルゼアを襲った第六霊災の折、北洋出身のニュンクレフが、人々を救うために造った箱船。津波にさらわれ洋上を漂っていた人々を救い上げ、最終的には船ごと魔法により転移。結果として、この地に漂着した,6943057,60,2407,81610,81110,81458,22,0,0,60,False
2162840,アラガーナ,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",ギラバニア山岳地帯北部にある集落。採石業で栄えてきた歴史を持ち、アラミゴ王宮を飾る美しい石材もまた、この集落の石切職人たちが切り出したものである。だが、今では産業の衰退という危機に直面している,6943060,60,2407,81611,81111,81458,22,0,0,60,False
2162841,スペキュラ・インペラトリス,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",ガレマール帝国軍の巨大監視塔。属州となったギラバニア全域を監視するために、まずメインタワーが建造された。その後、エオルゼア再侵攻に備えた通信塔と、アルテマウェポン起動のためのエネルギータワーが増設されている,6943071,60,2407,81612,81112,81458,22,0,0,60,False
2162842,アームズ・オブ・ミード,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",心を清め、身を鍛えれば、償いは手に入るであろう。ラールガー星導教のこの教義に従い、罪を犯した者の贖罪の場として築かれた。この寺院で7年間の厳しい修行を行えば、いかなる罪も壊神により許されるという,6943073,60,2407,81613,81113,81458,22,0,0,60,False
2162843,赤のジグラート,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",第六霊災末期から第六星暦初頭にかけて築かれた遺跡。アムダプールとマハ、かつて対立した二大魔法都市の流れを汲む者たちが、霊災によって乱れた気候を鎮めるため、地脈の重しとして造ったものであるとも言われている,6943083,60,2407,81614,81114,81458,22,0,0,60,False
2162844,旅立ちの回廊,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",かつて、ラールガー星導教の総本山で修行を終えたモンク僧は、この回廊で旅立ちの儀式を行ったという。往時は星導山寺院の参拝客を含め、多くの者で賑わったが、廃王テオドリックによる焼き討ちにより廃墟と化してしまった,6943089,60,2407,81615,81115,81458,22,0,0,60,False
2162845,城塞都市アラミゴ,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",第六星暦1135年、ギラバニア地方を統一した覇王アンズヘルムが、イルサバード大陸から流入する勢力を迎え撃つために築いた城塞都市。ガレマール帝国の治世下では、属州総督府が置かれ、支配の象徴として機能してきた,6943900,60,2408,81616,81116,81458,22,0,0,60,False
2162846,アラミガン・クォーター,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",城塞都市アラミゴ南部の居住区。人口増に対応するため、もっとも新しく拡張された区画であり、それだけに王宮からも遠く、当初から労働者街とされた。帝国治世下では、市民権を持たない者の居住区とされていたようだ,6943906,60,2408,81617,81117,81458,22,0,0,60,False
2162847,ソスウォッチ塔,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",北州イルサバード大陸との間に広がる、雲海を見張るための塔。侵入者を発見した時には、塔の最上段から火矢を放って、城塞に危機を知らせる仕組みになっていた。だが、帝国の支配下では、使用されていなかったようだ,6943909,60,2408,81618,81118,81458,22,0,0,60,False
2162848,聖なる礼拝台,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で祈る。",ロッホ・セル湖にそびえ立っていた巨大な壊神ラールガー像を詣でるための礼拝台。最上段まで登れば、壊神の眼前で祈りを捧げることができた。廃王テオドリックの治世下では、処刑場として用いられた悪名高い場所でもある,6943913,60,2408,81619,81119,81458,58,0,0,60,False
2162849,地下水路,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",アラミゴ都市内にロッホ・セル湖の水を引きこむために造られたもので、ここから採水した塩水を真水に蒸留し、飲料水として利用していた。帝国により魔導式の水道が敷設されたため、今では立ち入る者もほとんどいない,6943920,60,2408,81620,81120,81458,22,0,0,60,False
2162850,ポルタ・プレトリア,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",カストルム・アバニアの「正門（ポルタ・プレトリア）」であり、正確にはその一部という扱いである。帝国侵攻前は、アラミゴに通じる主街道の関所として機能し、近東地域を目指す隊商が多く行き交っていた,6943927,60,2408,81621,81121,81458,22,0,0,60,False
2162851,赤誠組屯所前,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",クガネの治安維持組織、赤誠組の屯所前。その広場に面した茶屋には、非番の赤誠組隊士の姿も見られるようだ。また、上を見上げれば、壮大なクガネ城の天守を見ることもできるため、名所として知られている,6970191,60,2404,81701,81201,81459,22,0,0,60,False
2162852,望海楼,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で座る。",海を望む温泉、「望海泉」を自慢とするクガネの温泉宿。ひんがしの国の公共浴場は、混浴である場合が多く、性別問わず全裸で入ることが基本である。しかし、異国人が多いクガネの温泉では、水着の類いの着用が求められる,6970196,60,2404,81702,81202,81459,52,0,0,60,False
2162853,小金通り,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",金を生む商港「クガネ」において、小金を生むとされる商店街。外つ国の船から仕入れた舶来品を売る店から、ひんがしの国の名産品を異国の商人向けに商う店まで、さまざまな店が集う。また、劇場「無地鼓座」も名物のひとつ,6970204,60,2404,81703,81203,81459,22,0,0,60,False
2162854,小金の裏通り,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",小金通りの裏通り。東方特有の大きく湾曲した太鼓橋、「黄昏橋」を望むことができる。また、官立の造船所であるクガネ御船蔵と、その上に築かれた飛空艇の発着塔といった、クガネの名所と呼べる建造物が見渡せる場所だ,6970213,60,2404,81704,81204,81459,22,0,0,60,False
2162855,潮風亭,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",クガネ最大の酒場。地元の商人や港湾労働者に加え、異国からやってきた者の姿も多く見られる。名物は、ひんがしの国の本土、シシュウから取り寄せた米酒と、新鮮な海の幸を使った東方料理の数々だという,6970221,60,2404,81705,81205,81459,22,0,0,60,False
2162856,碧のタマミズ,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",碧甲羅のコウジン族が築いた海底集落。コウジン族は、長く息を止めることができるが、それでもサハギン族のようにエラ呼吸はできない。そのため、水中に空気の玉を定着する魔法的技法を、長い歴史の中で編み出したようだ,6943944,60,2409,81706,81206,81459,22,0,0,60,False
2162857,沖之岩,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",紅玉海に浮かぶ小島のひとつ。北側には巨大な珊瑚が連なっており、紅玉海を牛耳る海賊衆たちが拠点を築いている。なお、ひんがしの国の博物学者によると、この島は獄之蓋の噴石によって生じたものだという,6944094,60,2409,81707,81207,81459,22,0,0,60,False
2162858,アメノミハシラ,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",天を衝く巨大な石塔。東方地域に伝わる神話では、国産みの神が築いたとされているが、正確なところは不明。歴史的に禁忌の地とされていたが、戦乱期に神をも怖れぬ海賊衆たちが上陸、拠点「筋違砦」を築くに至った,6944110,60,2409,81708,81208,81459,22,0,0,60,False
2162859,サカズキ島,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",最初の海賊たちが杯を交わして、義兄弟の契りを結んだとされる島。海賊衆にとっては、発祥の地ともいえる特別な場所である。今でも物見砦が置かれており、多くの海賊たちが詰め、紅玉海を行き交う船を監視している,6944199,60,2409,81709,81209,81459,22,0,0,60,False
2162860,ゼッキ島,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",紅甲羅の拠点。「人を殺す鬼」が棲まう島として「ゼッキ島」と名付けられたが、いつしかコウジン族までもが、そう呼ぶようになった。なお、昔は島であったが溶岩により大陸本土と繋がっているため、厳密には島ではない,6944211,60,2409,81710,81210,81459,22,0,0,60,False
2162861,イサリ村,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",オサード小大陸東岸にある集落。イサリとは「漁」を示し、この村が漁業によって成り立っていることを示している。かつては、海賊衆の小屋が置かれ、紅玉海を渡るための帆別銭の徴収などが行われていたようだ,6944221,60,2409,81711,81211,81459,22,0,0,60,False
2162862,ガンエン廟,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",戦乱のヤンサ統一を成し遂げた偉大な武将、ガンエンを祀った霊廟。岸壁に刻まれた巨大な像は、ガンエンその人を模したもの。なお、彼は剣豪であると同時に術士としても知られ、ドマ式風水術の祖とも伝えられている,6944443,60,2410,81712,81212,81459,22,0,0,60,False
2162863,カストルム・フルーミニス,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",ドマ攻略の前哨基地として、25年前に帝国軍が築いた拠点。ドマ制圧後も占領統治の拠点として、しばらく利用されていたが、ドマ城の改修工事が進んだ近年では、中州部分は放棄され、ほとんど使用されていない,6944449,60,2410,81713,81213,81459,22,0,0,60,False
2162864,ナマイ村,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",ヤンサの玄水連山にある山村。ナマイとは水田などに生えるオモダカという草を示す古語であり、この村が古くから稲作を行ってきた米所であることを示している。帝国の統治下において、苦しみながらも水田を守ってきた,6944451,60,2410,81714,81214,81459,22,0,0,60,False
2162865,七彩溝,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",七色の水をたたえた不可思議な泉。優良なクリスタル鉱脈が露出した場所であるため、属性の力が作用した結果、このような美麗な景色を創り出したのだと考えられている。一方、天女が架けた虹の橋に由来するという伝承も残る,6944454,60,2410,81715,81215,81459,22,0,0,60,False
2162866,ドマ城,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",ヤンサを支配したドマ国の城。物流の大動脈であり、周辺地域の水源でもあった大河、無二江を治めるために、川に突き出した岩山を利用して築かれた。帝国支配下では属州総督府とされ、軍事機能も拡張されていたようだ,6944466,60,2410,81716,81216,81459,22,0,0,60,False
2162867,大龍月亮門,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",無二江を征く川船を管理するために造られた巨大水門。天然の岩山を利用して建造された「大龍壁」の中央に、満月型の門がくり抜かれている。帝国軍は、河川の支配を強めるべく、ここに魔導フィールド発生器を増設した,6944483,60,2410,81717,81217,81459,22,0,0,60,False
2162868,ユヅカ代官屋敷,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",無二江の中州に広がっていた街を治めていた代官の屋敷。代々、ドマ国主一族に仕えてきた、名門ユヅカ家の当主が、代官を務めていた。ドマ反乱の際に焼き討ちされ、今ではナマズオたちの棲処となっている,6944489,60,2410,81718,81218,81459,22,0,0,60,False
2162869,キオルエン,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",バルダム覇道の近くにある石柱群。その石柱には、遊牧民たちの古い歌が刻まれている。なお、石柱は無造作に配置されているように見えるが、その間を風が吹き抜けたとき、古のメロディが響くようになっているのだという,6944525,60,2411,81719,81219,81459,22,0,0,60,False
2162870,ドタール・カー,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",アウラ・ゼラの遊牧民、ドタール族が暮らす居留地。カーとは湧水地を示す言葉であり、乾燥したナーマ砂漠では珍しいオアシスとなっている。南の砂漠地帯を旅する際には、ここで最後の給水をする必要があるだろう,6944572,60,2411,81720,81220,81459,22,0,0,60,False
2162871,暮れの玉座,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",最初のアウラ族女性「暮れの母」を象った巨大石像。ここが、月神ナーマによる暮れの母の創造が行われた場所であることを示している。しかし、吹き付ける砂まじりの風によって風化が進み、今や砂地に埋もれかけている状態だ,6944578,60,2411,81721,81221,81459,22,0,0,60,False
2162872,再会の市,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",アウラ・ゼラの一部族、ケスティル族が拓いた交易所。50以上の部族に分裂したアウラ・ゼラが、唯一、ここではひとつの部族に戻るという願いが込められた名を持つ。今では草原に住む多くの部族に加え、異国の商人も訪れる,6944622,60,2411,81722,81222,81459,22,0,0,60,False
2162873,チャカ・ゾー,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で祈る。",巨大な竜を相手に戦い、人々と家畜を守ったというアウラ・ゼラの聖人、チャカの遺骨を納めた堂。終節の合戦で勝利した部族は、戦の後にここを訪れ、供物を奉納するという伝統儀式が、今なお受け継がれている,6944626,60,2411,81723,81223,81459,58,0,0,60,False
2162874,明けの玉座,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",最初のアウラ族男性「明けの父」が、太陽神アジムによって創られたとされる聖地。歴代の有力部族が統治し、改修を重ねた結果、今ではアジム・カート湖の上に巨大な台座が築かれ、巨大宮殿がそびえるまでになっている,6944631,60,2411,81724,81224,81459,22,0,0,60,False
2162875,壊神ラールガー像,"――この景色、後世に伝ふ。
ラールガーズリーチのいずこかにあり。
その場で見渡す。",破壊と彗星を司るラールガーの神像。星導教の僧侶と信徒たちが、数百年の時をかけて少しずつ岩肌を削り造り上げた。あまりに巨大なため、星導山寺院を焼き討ちしたテオドリック王ですら破壊できなかったという逸話を持つ,7151071,60,2403,81622,81122,81458,22,0,0,60,False
2162876,血嵐の訓戒,"――この景色、後世に伝ふ。
ラールガーズリーチのいずこかにあり。
その場で見渡す。",壊神ラールガー像の足下に置かれた碑石。星導教の高僧が遺した、『血の嵐が近づく時　七獄の門は開きて　七天は涙を流さん　ひとり残らず誰しもが　壊神の拳が届く場所にあるゆえに』との言葉が刻まれている,7151075,60,2403,81623,81123,81458,22,0,0,60,False
2162877,ヤーンの大穴,"――この景色、後世に伝ふ。
ギラバニア辺境地帯のいずこかにあり。
夜、その場で見渡す。",オメガと神龍による戦闘痕。神龍が大顎を開けて放った光によって、大地に大穴が穿たれたため、「大あくび」を意味する「ヤーン」と呼ばれている。その光の筋が少しでも逸れていたら、メ族の集落は壊滅していただろう,7151080,60,2406,81624,81124,81458,22,1800,459,60,False
2162878,アラギリ,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",ギラバニア山岳地帯の宿場街。ウルダハ、グリダニア方面とアラミゴを結ぶ街道沿いに位置し、かつては陸路による東方交易の重要な中継地点であった。帝国統治下では、主に軍事拠点に駐留する将兵相手の商売をしていたようだ,7151082,60,2407,81626,81126,81458,22,0,0,60,False
2162879,スペキュラ・インペラトリス：その2,"――この景色、後世に伝ふ。
ギラバニア山岳地帯のいずこかにあり。
その場で見渡す。",ガレマール帝国軍の巨大監視塔。その名は、「皇帝の監視塔」を意味する。険しい山々が連なる山岳地帯の中央に位置し、支配下にある集落を監視し続けてきた。アラミゴの民にとっては、圧政の象徴ともいえる存在,7151093,60,2407,81627,81127,81458,22,0,0,60,False
2162880,水没した壊神ラールガー像,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",ラールガー星導教がアラミゴの国教に指定されたことを記念して、奉納された壊神ラールガーの石像。アラミゴ最後の王、テオドリックが星導教と対立した際、王直属の近衛隊によって破壊され、ロッホ・セル湖に沈むことになった,7151097,60,2408,81628,81128,81458,22,0,0,60,False
2162881,アラミガン・クォーター：その2,"――この景色、後世に伝ふ。
ギラバニア湖畔地帯のいずこかにあり。
その場で見渡す。",城塞都市アラミゴ南部の居住区。帝国統治下では、市民権を持たぬ「アン」階級の居住区に指定され、彼らを示す蔑称から「ペレグリン・クォーター」と呼ばれていた。その差別的な名称は、今や過去のものとなっている,7151100,60,2408,81629,81129,81458,22,0,0,60,False
2162882,ズイコウ像,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",ブヘンのズイコウを象った銅像。彼は、クガネがある島「シシュウ」南部を領する「末ノ国」を打ち立てた武将として知られる偉人である。ただし、クガネの街自体は幕府の直轄地、天領に含まれるため、末ノ国の領外となる,7151103,60,2404,81726,81226,81459,22,0,0,60,False
2162883,楽座街,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",「ひんがしの国」幕府からの特例により、商業に関する規制が大幅に緩和された商人街。様々な品物を取り扱う問屋はもちろん、国内外から訪れる商人や旅人をもてなすための宿泊施設や娯楽施設なども揃っている,7151105,60,2404,81727,81227,81459,22,0,0,60,False
2162884,転魂塔広場,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",転魂塔、つまり「エーテライト」が据えられた広場。古来よりひんがしの国では、「鬼師衆」と呼ばれる謎めいた技術集団が、このような設備を製造、保守管理してきたという。交通の要であるため、赤誠組による監視も厳しい,7151107,60,2404,81728,81228,81459,22,0,0,60,False
2162885,クガネ御船蔵,"――この景色、後世に伝ふ。
クガネのいずこかにあり。
その場で見渡す。",クガネ奉行が設立した造船所。関船のような大型船を建造することを目的としたものではなく、主にクガネに入港する船の修理や、小型船の建造を行う。そのため、外国船の構造にも精通した船大工が集められているようだ,7151109,60,2404,81729,81229,81459,22,0,0,60,False
2162886,紫水宮,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",蒼玉海溝の奥にひっそりと佇む海底宮殿。紅玉海の海底に棲まうアウラ・スイたちが築いたもので、彼らを束ねる「紅玉姫」が暮らしている。部外者はもちろん、アウラ・スイであっても特別な許可がなければ立ち入ることはできない,7151115,60,2409,81730,81230,81459,22,0,0,60,False
2162887,オサード小大陸東岸,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
早朝、その場で見渡す。",紅玉海に面したオサード小大陸の東岸地域。はるか昔より漁業が盛んであり、海岸線にはイサリ村のような漁村が点々と存在している。風光明媚な場所でもあり、この地を詠んだ句も多く遺されているという,7151117,60,2409,81731,81231,81459,22,500,759,60,False
2162888,筋違砦,"――この景色、後世に伝ふ。
紅玉海のいずこかにあり。
その場で見渡す。",紅玉海を牛耳る海賊衆たちの根拠地。神代の時代から存在するという謎めいた巨塔、「アメノミハシラ」がそびえることから、古くから禁忌の地とされてきた。だが神をも怖れぬ海賊衆たちが陣取り、砦を建造したのだという,7151135,60,2409,81732,81232,81459,22,0,0,60,False
2162889,高速魔導駆逐艦L－XXIII,"――この景色、後世に伝ふ。
ヤンサのいずこかにあり。
その場で見渡す。",無二江の底に沈んだ高速魔導駆逐艇の残骸。艦籍番号の「L」は第XII軍団の所属であること、「XXIII」は23号艇であることを意味する。ドマ反乱を鎮圧する任を帯びていたが、ヤンサを護る妖狐によって撃墜されたらしい,7151167,60,2410,81733,81233,81459,22,0,0,60,False
2162890,モル・イロー,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",アウラ・ゼラの部族のひとつ、モル族が棲まう居留地。家畜が食むための草を追うように移動する彼らは、季節ごとに居留地の場所を変える。そのため、天幕ひとつとっても、移築しやすいような設計となっているという,7151169,60,2411,81734,81234,81459,22,0,0,60,False
2162891,モアイ像,"――この景色、後世に伝ふ。
アジムステップのいずこかにあり。
その場で見渡す。",人面を模した巨大石像。世界各地に、同様の石像が存在しているとも言われているが、誰がいつ、何の目的で造ったのかは不明。角の有無や耳の位置から、ヒューラン族の手によるものとの説もあるが、推測の域を出ない,7151171,60,2411,81735,81235,81459,22,0,0,60,False
2162892,円蓋の座,"――この景色、後世に伝ふ。
クリスタリウムのいずこかにあり。
その場で見渡す。",クリスタリウムの玄関口にあたる区画で、丸屋根を持つ建造物、ロタンダが密集して連なっていることから、その名が付けられた。黒鉄のフレームに結晶材をはめ込んだ建物は、訪れる者の心に残ることだろう,8011380,70,2951,81951,81901,81460,22,0,0,70,False
2162893,ムジカ・ユニバーサリス,"――この景色、後世に伝ふ。
クリスタリウムのいずこかにあり。
その場で見渡す。",クリスタリウム最大の商業区画。「宇宙の調和」を意味する名はやや大げさだが、ミーン工芸館の生産品に加え、交易商たちの手で運び込まれたアム・アレーンやコルシア島の品々までもが並ぶ、品揃えの良さは圧巻である,8011413,70,2951,81952,81902,81460,22,0,0,70,False
2162894,博物陳列館,"――この景色、後世に伝ふ。
クリスタリウムのいずこかにあり。
その場で見渡す。",ノルヴラントに残された、ありとあらゆる書を集めた一大書庫であり、トリヴィウム（三学科）の「文法の座」を占める施設。その蔵書は、史書を始めとする各種学術書から絵本の類に至るまで、多種多様である,8011422,70,2951,81953,81903,81460,22,0,0,70,False
2162895,ラプチャー円塔群,"――この景色、後世に伝ふ。
クリスタリウムのいずこかにあり。
その場で見渡す。",クリスタリウム北部にある区画。円柱形の建造物のそれぞれが、居住区画や生産施設、防衛施設など機能を与えられている。「光の氾濫」によって生じた難民にとって、新たな生を実感できる場となるよう名付けられた,8011484,70,2951,81954,81904,81460,22,0,0,70,False
2162896,テメノスルカリー牧場,"――この景色、後世に伝ふ。
クリスタリウムのいずこかにあり。
その場で見渡す。",ズン族が中心となって運営する牧場で、鶏からチョコボに至るまで飼育される家畜は大小様々。なお、「聖なる森の巣」を意味する名は、アマロが暮らす伝承上の理想郷を示すものであり、実際に多くのアマロが飼育されている,8011541,70,2951,81955,81905,81460,22,0,0,70,False
2162897,栄光の門,"――この景色、後世に伝ふ。
ユールモアのいずこかにあり。
その場で見渡す。",ユールモアの「樹根の層」に通じる主門。その重厚な門扉の内外では、まったく違う世界が広がっている。多くの貧民にとって、この門をくぐって都市内に入ることは「栄光」を意味するのだが、文字通り狭き門でもある,8026595,70,2952,81956,81906,81460,22,0,0,70,False
2162898,廃船街,"――この景色、後世に伝ふ。
ユールモアのいずこかにあり。
その場で見渡す。",ユールモアの基部に広がる貧民街。「光の氾濫」によって、遠洋航海が不可能になったことで無用の長物と化した外洋船を、建材として利用することで街並みが形成されている。中には、船の一部をそのまま利用した建物もある,8026557,70,2952,81957,81907,81460,22,0,0,70,False
2162899,ユールモア軍司令本部,"――この景色、後世に伝ふ。
ユールモアのいずこかにあり。
その場で見渡す。",精強さで知られるユールモア軍の司令本部。以前は上層の「樹梢の層」に本部を構えていたが、ヴァウスリーの元首着任に伴う政策路線の変更により軍の意義が低下し、元々、監獄だったこの層に移設された経緯を持つ,8026555,70,2952,81958,81908,81460,22,0,0,70,False
