#,Item,Size,AquariumWater,WeatherRestriction,TimeRestriction,SpecialConditions,IsCollectable
15138,32893,0,0,0,0,1,0
15139,32894,0,0,0,0,1,0
15140,32895,0,0,0,0,1,0
15141,32896,0,0,0,0,1,0
15142,32897,0,0,0,0,1,0
15143,32898,0,0,0,0,1,0
15144,32899,0,0,0,0,1,0
15145,32900,0,0,0,0,1,0
15146,32901,0,0,0,0,1,0
15147,32902,0,0,0,0,1,0
15148,32903,0,0,0,0,1,0
15149,32904,0,0,1,0,1,0
15150,32905,0,0,1,0,1,0
15151,32906,0,0,1,0,1,0
15152,32907,0,0,1,0,1,0
15153,35849,0,0,0,0,0,0
15154,35850,0,0,0,0,0,0
15155,36611,0,0,0,0,1,0
15156,36612,0,0,0,0,1,0
15157,38324,0,0,0,0,0,0
15158,38325,0,0,0,0,0,0
15159,38326,0,0,0,0,0,0
15160,38327,0,0,0,0,0,0
15161,38328,0,0,0,0,0,0
15162,38329,0,0,0,0,0,0
15163,38330,0,0,0,0,0,0
15164,38331,0,0,0,0,0,0
15165,38332,0,0,0,0,0,0
15166,38333,0,0,0,0,0,0
15167,38334,0,0,0,0,0,0
15168,38335,0,0,0,0,0,0
15169,38336,0,0,0,0,0,0
15170,38337,0,0,0,0,0,0
15171,38338,0,0,0,0,0,0
15172,38339,0,0,0,0,0,0
15173,38340,0,0,0,0,0,0
15174,38341,0,0,0,0,0,0
15175,38342,0,0,0,0,0,0
15176,38343,0,0,0,0,0,0
15177,38344,0,0,0,0,0,0
15178,38345,0,0,0,0,0,0
15179,38346,0,0,0,0,0,0
15180,38347,0,0,0,0,0,0
15181,39591,0,0,0,0,1,0
15182,43915,0,0,0,0,0,0
15183,43916,0,0,0,0,0,0
15184,43557,0,0,0,0,1,0
15185,43903,0,0,0,0,0,1
15186,43904,0,0,0,0,0,1
15187,43905,0,0,0,0,0,1
15188,43906,0,0,0,0,0,1
15189,0,0,0,0,0,0,0
15190,0,0,0,0,0,0,0
15191,0,0,0,0,0,0,0
15192,0,0,0,0,0,0,0
15193,0,0,0,0,0,0,0
15194,0,0,0,0,0,0,0
15195,0,0,0,0,0,0,0
15196,45693,0,0,0,0,0,0
15197,45694,0,0,0,0,0,0
15198,45695,0,0,0,0,0,0
15199,45696,0,0,0,0,0,0
15200,45697,0,0,0,0,0,0
15201,45698,0,0,0,0,0,0
15202,45699,0,0,0,0,0,0
15203,45700,0,0,0,0,0,0
15204,45701,0,0,0,0,0,0
15205,45702,0,0,0,0,0,0
15206,45703,0,0,0,0,0,0
15207,45704,0,0,0,0,0,0
15208,45705,0,0,0,0,0,0
15209,45706,0,0,0,0,0,0
15210,45707,0,0,0,0,0,0
15211,45708,0,0,0,0,0,0
15212,45709,0,0,0,0,0,0
15213,45710,0,0,0,0,0,0
15214,45711,0,0,0,0,0,0
15215,45712,0,0,0,0,0,0
15216,45713,0,0,0,0,0,0
15217,45714,0,0,0,0,0,0
15218,45715,0,0,0,0,0,0
15219,45716,0,0,0,0,0,0
15220,45717,0,0,0,0,0,0
15221,45718,0,0,0,0,0,0
15222,45719,0,0,0,0,0,0
15223,45720,0,0,0,0,0,0
15224,45721,0,0,0,0,0,0
15225,45722,0,0,0,0,0,0
15226,45723,0,0,0,0,0,0
15227,45724,0,0,0,0,0,0
15228,45725,0,0,0,0,0,0
15229,45726,0,0,0,0,0,0
15230,45727,0,0,0,0,0,0
15231,45728,0,0,0,0,0,0
15232,45729,0,0,0,0,0,0
15233,45730,0,0,0,0,0,0
15234,45731,0,0,0,0,0,0
15235,45732,0,0,0,0,0,0
15236,45733,0,0,0,0,0,1
15237,45734,0,0,0,0,0,1
15238,45735,0,0,0,0,0,0
15239,45736,0,0,0,0,0,0
15240,45737,0,0,0,0,0,0
15241,45738,0,0,0,0,0,0
15242,45739,0,0,0,0,0,0
15243,45740,0,0,0,0,0,0
15244,45741,0,0,0,0,0,0
15245,45742,0,0,0,0,0,0
15246,45743,0,0,0,0,0,0
15247,45744,0,0,0,0,0,0
15248,45745,0,0,0,0,0,0
15249,45746,0,0,0,0,0,0
15250,45747,0,0,0,0,0,0
15251,45748,0,0,0,0,0,0
15252,45749,0,0,0,0,0,0
15253,45750,0,0,0,0,0,0
15254,45751,0,0,0,0,0,0
15255,45752,0,0,0,0,0,0
15256,45753,0,0,0,0,0,0
15257,45754,0,0,0,0,0,0
15258,45755,0,0,0,0,0,0
15259,45756,0,0,0,0,0,0
15260,45757,0,0,0,0,0,0
15261,45758,0,0,0,0,0,0
15262,45759,0,0,0,0,0,0
15263,45760,0,0,0,0,0,0
15264,45761,0,0,0,0,0,0
15265,45762,0,0,0,0,0,1
15266,45763,0,0,0,0,0,1
15267,45764,0,0,0,0,0,0
15268,45765,0,0,0,0,0,0
15269,45766,0,0,0,0,0,0
15270,45767,0,0,0,0,0,0
15271,45768,0,0,0,0,0,0
15272,45769,0,0,0,0,0,0
15273,45770,0,0,0,0,0,0
15274,45771,0,0,0,0,0,0
15275,45772,0,0,0,0,0,0
15276,45773,0,0,0,0,0,0
15277,45774,0,0,0,0,0,0
15278,45775,0,0,0,0,0,0
15279,45776,0,0,0,0,0,0
15280,45777,0,0,0,0,0,0
15281,45778,0,0,0,0,0,0
15282,45779,0,0,0,0,0,0
15283,45780,0,0,0,0,0,0
15284,45781,0,0,0,0,0,0
15285,45782,0,0,0,0,0,0
15286,45783,0,0,0,0,1,0
15287,45784,0,0,0,0,0,0
15288,45785,0,0,0,0,0,0
15289,45786,0,0,0,0,0,0
15290,45787,0,0,0,0,0,1
15291,45788,0,0,0,0,0,1
15292,45789,0,0,0,0,0,0
15293,45790,0,0,0,0,0,0
15294,45791,0,0,0,0,0,0
15295,45792,0,0,0,0,0,0
15296,45793,0,0,0,0,0,0
15297,45794,0,0,0,0,0,0
15298,45795,0,0,0,0,0,0
15299,45796,0,0,0,0,0,0
15300,45797,0,0,0,0,0,0
15301,45798,0,0,0,0,0,0
15302,45799,0,0,0,0,0,0
15303,45800,0,0,0,0,0,0
15304,45801,0,0,0,0,0,0
15305,45802,0,0,0,0,0,0
15306,45803,0,0,0,0,1,1
15307,45804,0,0,0,0,0,0
15308,45805,0,0,0,0,0,0
15309,45806,0,0,0,0,0,0
15310,45807,0,0,0,0,0,0
15311,45808,0,0,0,0,0,0
15312,45809,0,0,0,0,0,0
15313,45810,0,0,0,0,0,0
15314,45811,0,0,0,0,0,0
15315,45812,0,0,0,0,0,0
15316,45813,0,0,0,0,0,0
15317,45814,0,0,0,0,0,0
15318,45815,0,0,0,0,0,0
15319,45816,0,0,0,0,0,0
15320,45817,0,0,0,0,0,0
15321,45818,0,0,0,0,0,0
15322,45819,0,0,0,0,0,0
15323,45820,0,0,0,0,0,0
15324,45821,0,0,0,0,0,0
15325,45822,0,0,0,0,0,0
15326,45823,0,0,0,0,0,0
15327,45824,0,0,0,0,0,0
15328,45825,0,0,0,0,0,0
15329,45826,0,0,0,0,0,0
15330,45827,0,0,0,0,0,0
15331,45828,0,0,0,0,0,0
15332,45829,0,0,0,0,0,0
15333,45830,0,0,0,0,1,0
15334,45831,0,0,0,0,0,0
15335,45832,0,0,0,0,0,0
15336,45833,0,0,0,0,0,0
15337,45834,0,0,0,0,0,1
15338,45835,0,0,0,0,0,1
15339,45836,0,0,0,0,0,0
15340,45837,0,0,0,0,0,0
15341,45838,0,0,0,0,0,0
15342,45839,0,0,0,0,0,0
15343,45840,0,0,0,0,0,0
15344,45841,0,0,0,0,0,0
15345,45842,0,0,0,0,0,0
15346,45843,0,0,0,0,0,0
15347,45844,0,0,0,0,0,0
15348,45845,0,0,0,0,0,0
15349,45846,0,0,0,0,0,0
15350,45847,0,0,0,0,0,0
15351,45848,0,0,0,0,0,0
15352,45849,0,0,0,0,0,0
15353,45850,0,0,0,0,0,0
15354,45851,0,0,0,0,0,0
15355,0,0,0,0,0,0,0
15356,45853,0,0,0,0,0,0
15357,45854,0,0,0,0,0,0
15358,45855,0,0,0,0,0,0
15359,45856,0,0,0,0,0,0
15360,45857,0,0,0,0,0,0
15361,45858,0,0,0,0,0,0
15362,45859,0,0,0,0,0,0
15363,45860,0,0,0,0,0,0
15364,45861,0,0,0,0,0,0
15365,45862,0,0,0,0,0,0
15366,45863,0,0,0,0,0,0
15367,45864,0,0,0,0,0,0
15368,45865,0,0,0,0,0,0
15369,45866,0,0,0,0,0,0
15370,45867,0,0,0,0,0,0
15371,45868,0,0,0,0,0,0
15372,45869,0,0,0,0,0,0
15373,45870,0,0,0,0,0,0
15374,45871,0,0,0,0,0,0
15375,45872,0,0,0,0,0,0
15376,45873,0,0,0,0,0,0
15377,45874,0,0,0,0,0,0
15378,45875,0,0,0,0,0,0
15379,45876,0,0,0,0,0,0
15380,45877,0,0,0,0,0,0
15381,45878,0,0,0,0,0,0
15382,45879,0,0,0,0,0,0
15383,45880,0,0,0,0,0,0
15384,45881,0,0,0,0,0,0
15385,45882,0,0,0,0,0,0
15386,45883,0,0,0,0,0,0
15387,45884,0,0,0,0,0,0
15388,45885,0,0,0,0,0,0
15389,45886,0,0,0,0,0,0
15390,45887,0,0,0,0,0,1
15391,45888,0,0,0,0,0,1
15392,45889,0,0,0,0,0,0
15393,45890,0,0,0,0,0,0
15394,45891,0,0,0,0,0,0
15395,45892,0,0,0,0,0,0
15396,45893,0,0,0,0,0,0
15397,45894,0,0,0,0,0,0
15398,45895,0,0,0,0,0,0
15399,45896,0,0,0,0,0,0
15400,45897,0,0,0,0,0,0
15401,45898,0,0,0,0,0,0
15402,45899,0,0,0,0,0,0
15403,45900,0,0,0,0,1,0
15404,45901,0,0,0,0,0,0
15405,45902,0,0,0,0,0,0
15406,45903,0,0,0,0,0,0
15407,45904,0,0,0,0,0,0
15408,45905,0,0,0,0,0,0
15409,45906,0,0,0,0,1,0
15410,45907,0,0,0,0,0,0
15411,45908,0,0,0,0,0,0
15412,45909,0,0,0,0,0,0
15413,45910,0,0,0,0,0,0
15414,45911,0,0,0,0,0,0
15415,45912,0,0,0,0,0,0
15416,45913,0,0,0,0,0,0
15417,45914,0,0,0,0,0,0
15418,45915,0,0,0,0,0,0
15419,45916,0,0,0,0,0,0
15420,45917,0,0,0,0,0,0
15421,45918,0,0,0,0,0,0
15422,45919,0,0,0,0,0,0
15423,45920,0,0,0,0,0,0
15424,45921,0,0,0,0,0,0
15425,45922,0,0,0,0,0,0
15426,45923,0,0,0,0,0,0
15427,45924,0,0,0,0,0,0
15428,45925,0,0,0,0,0,0
15429,45926,0,0,0,0,0,0
15430,45927,0,0,0,0,0,0
15431,45928,0,0,0,0,0,0
15432,45929,0,0,0,0,0,0
15433,45930,0,0,0,0,0,0
15434,45931,0,0,0,0,0,0
15435,45932,0,0,0,0,0,0
15436,45933,0,0,0,0,0,0
15437,45934,0,0,0,0,0,0
15438,45935,0,0,0,0,0,0
15439,45936,0,0,0,0,0,0
15440,45937,0,0,0,0,0,0
15441,45938,0,0,0,0,0,0
15442,45939,0,0,0,0,0,0
15443,0,0,0,0,0,0,0
15444,0,0,0,0,0,0,0
15445,0,0,0,0,0,0,0
15446,0,0,0,0,0,0,0
15447,0,0,0,0,0,0,0
15448,45945,0,0,0,0,0,0
15449,45946,0,0,0,0,0,0
15450,48011,0,0,0,0,0,0
15451,48014,0,0,0,0,0,0
15452,48017,0,0,0,0,0,0
15453,48020,0,0,0,0,0,0
15454,48023,0,0,0,0,0,0
15455,48026,0,0,0,0,0,0
15456,48029,0,0,0,0,0,0
15457,48032,0,0,0,0,0,0
15458,48035,0,0,0,0,0,0
15459,48038,0,0,0,0,0,0
15460,48041,0,0,0,0,0,0
15461,48044,0,0,0,0,0,0
15462,48047,0,0,0,0,0,0
15463,48050,0,0,0,0,0,0
15464,48053,0,0,0,0,0,0
15465,48056,0,0,0,0,0,0
15466,48059,0,0,0,0,0,0
15467,48062,0,0,0,0,0,0
15468,48065,0,0,0,0,0,0
15469,48068,0,0,0,0,0,0
15470,48071,0,0,0,0,0,0
15471,48074,0,0,0,0,0,0
15472,48077,0,0,0,0,0,0
15473,48083,0,0,0,0,0,0
15474,47422,0,0,0,0,0,0
15475,47423,0,0,0,0,0,0
15476,47424,0,0,0,0,0,0
15477,47425,0,0,0,0,0,0
15478,47426,0,0,0,0,0,0
15479,47427,0,0,0,0,0,0
15480,47428,0,0,0,0,0,0
15481,47429,0,0,0,0,0,0
15482,47430,0,0,0,0,0,0
15483,47431,0,0,0,0,0,0
15484,47432,0,0,0,0,0,0
15485,47433,0,0,0,0,0,0
15486,47434,0,0,0,0,0,0
15487,47435,0,0,0,0,0,0
15488,47436,0,0,0,0,0,0
15489,47437,0,0,0,0,0,0
15490,47438,0,0,0,0,0,0
15491,47439,0,0,0,0,0,0
15492,47440,0,0,0,0,0,0
15493,47441,0,0,0,0,0,0
15494,47442,0,0,0,0,0,0
15495,47443,0,0,0,0,0,0
15496,47444,0,0,0,0,0,0
15497,47445,0,0,0,0,0,0
15498,47446,0,0,0,0,0,0
15499,47447,0,0,0,0,0,0
15500,47448,0,0,0,0,0,0
15501,47449,0,0,0,0,0,0
15502,47450,0,0,0,0,0,0
15503,47451,0,0,0,0,0,0
15504,47452,0,0,0,0,0,0
15505,47453,0,0,0,0,0,0
15506,47454,0,0,0,0,0,0
15507,47455,0,0,0,0,0,0
15508,47456,0,0,0,0,0,0
15509,47457,0,0,0,0,0,0
15510,47458,0,0,0,0,0,0
15511,47459,0,0,0,0,0,0
15512,47460,0,0,0,0,0,0
15513,47461,0,0,0,0,0,0
15514,47462,0,0,0,0,0,1
15515,47463,0,0,0,0,0,1
15516,47464,0,0,0,0,0,0
15517,47465,0,0,0,0,0,0
15518,47466,0,0,0,0,0,0
15519,47467,0,0,0,0,0,0
15520,47480,0,0,0,0,0,0
15521,47481,0,0,0,0,0,0
15522,47482,0,0,0,0,0,0
15523,47483,0,0,0,0,0,0
15524,47484,0,0,0,0,0,0
15525,47485,0,0,0,0,0,0
15526,47486,0,0,0,0,0,0
15527,47487,0,0,0,0,0,0
15528,47488,0,0,0,0,0,0
15529,47489,0,0,0,0,0,0
15530,47490,0,0,0,0,0,0
15531,47491,0,0,0,0,0,0
15532,47492,0,0,0,0,0,0
15533,47493,0,0,0,0,0,1
15534,47494,0,0,0,0,0,1
15535,47495,0,0,0,0,0,0
15536,47496,0,0,0,0,0,0
15537,47497,0,0,0,0,0,0
15538,47498,0,0,0,0,0,0
15539,47499,0,0,0,0,0,0
15540,47500,0,0,0,0,0,0
15541,47501,0,0,0,0,0,0
15542,47502,0,0,0,0,0,0
15543,47503,0,0,0,0,0,1
15544,47504,0,0,0,0,0,1
15545,47505,0,0,0,0,0,0
15546,47506,0,0,0,0,0,0
15547,47507,0,0,0,0,0,0
15548,47508,0,0,0,0,0,0
15549,47509,0,0,0,0,0,0
15550,47510,0,0,0,0,0,0
15551,47511,0,0,0,0,0,0
15552,47512,0,0,0,0,0,0
15553,47513,0,0,0,0,0,0
15554,47514,0,0,0,0,0,0
15555,47515,0,0,0,0,0,0
15556,47516,0,0,0,0,0,0
15557,47517,0,0,0,0,0,0
15558,47518,0,0,0,0,0,0
15559,47519,0,0,0,0,0,0
15560,47520,0,0,0,0,0,0
15561,47521,0,0,0,0,0,0
15562,47522,0,0,0,0,0,0
15563,47523,0,0,0,0,0,0
15564,47524,0,0,0,0,1,0
15565,47525,0,0,0,0,0,0
15566,47526,0,0,0,0,0,0
15567,47527,0,0,0,0,0,0
15568,47528,0,0,0,0,0,1
15569,47529,0,0,0,0,0,1
15570,47530,0,0,0,0,0,0
15571,47531,0,0,0,0,0,0
15572,47532,0,0,0,0,0,0
15573,47533,0,0,0,0,0,0
15574,47534,0,0,0,0,0,0
15575,47535,0,0,0,0,0,0
15576,47536,0,0,0,0,0,0
15577,47537,0,0,0,0,0,0
15578,47538,0,0,0,0,0,0
15579,47539,0,0,0,0,0,0
15580,47540,0,0,0,0,0,0
15581,47541,0,0,0,0,0,0
15582,47542,0,0,0,0,0,1
15583,47543,0,0,0,0,0,0
15584,47544,0,0,0,0,0,1
15585,47545,0,0,0,0,0,0
15586,47546,0,0,0,0,0,0
15587,47547,0,0,0,0,0,0
15588,47548,0,0,0,0,0,0
15589,47549,0,0,0,0,0,0
15590,47550,0,0,0,0,0,0
15591,47551,0,0,0,0,0,0
15592,47552,0,0,0,0,0,0
15593,47553,0,0,0,0,0,0
15594,47554,0,0,0,0,0,0
15595,47555,0,0,0,0,1,0
15596,47556,0,0,0,0,0,0
15597,47557,0,0,0,0,0,0
15598,47558,0,0,0,0,0,0
15599,47559,0,0,0,0,0,0
15600,47560,0,0,0,0,1,0
15601,47561,0,0,0,0,0,0
15602,47562,0,0,0,0,0,0
15603,47563,0,0,0,0,0,0
15604,47564,0,0,0,0,0,0
15605,47565,0,0,0,0,0,0
15606,47566,0,0,0,0,0,0
15607,47567,0,0,0,0,0,0
15608,47568,0,0,0,0,0,0
15609,47569,0,0,0,0,0,0
15610,47570,0,0,0,0,0,0
15611,47571,0,0,0,0,0,0
15612,47572,0,0,0,0,0,0
15613,47573,0,0,0,0,0,0
15614,47574,0,0,0,0,0,0
15615,47575,0,0,0,0,0,0
15616,47576,0,0,0,0,0,0
15617,47577,0,0,0,0,1,0
15618,0,0,0,0,0,0,0
15619,47579,0,0,0,0,0,0
15620,47580,0,0,0,0,0,0
15621,47581,0,0,0,0,0,0
15622,47582,0,0,0,0,0,1
15623,47583,0,0,0,0,0,1
15624,47584,0,0,0,0,0,1
15625,0,0,0,0,0,0,0
15626,0,0,0,0,0,0,0
15627,0,0,0,0,0,0,0
15628,0,0,0,0,0,0,0
15629,0,0,0,0,0,0,0
15630,47609,0,0,0,0,0,0
15631,47610,0,0,0,0,0,0
15632,47611,0,0,0,0,0,0
15633,47612,0,0,0,0,0,1
15634,47613,0,0,0,0,0,1
15635,47614,0,0,0,0,0,0
15636,47615,0,0,0,0,0,0
15637,47616,0,0,0,0,0,0
15638,47617,0,0,0,0,0,0
15639,47618,0,0,0,0,0,0
15640,47619,0,0,0,0,0,0
15641,0,0,0,0,0,0,0
15642,0,0,0,0,0,0,0
15643,0,0,0,0,0,0,0
15644,0,0,0,0,0,0,0
15645,0,0,0,0,0,0,0
15646,0,0,0,0,0,0,0
15647,47626,0,0,0,0,0,0
15648,47627,0,0,0,0,0,0
15649,47628,0,0,0,0,0,0
15650,47629,0,0,0,0,0,0
15651,47630,0,0,0,0,0,0
15652,47631,0,0,0,0,1,0
15653,47632,0,0,0,0,0,0
15654,47633,0,0,0,0,0,0
15655,47634,0,0,0,0,0,0
15656,47635,0,0,0,0,0,0
15657,47636,0,0,0,0,0,0
15658,47637,0,0,0,0,0,0
15659,47638,0,0,0,0,0,0
15660,47639,0,0,0,0,0,0
15661,47640,0,0,0,0,0,0
15662,47641,0,0,0,0,0,0
15663,47642,0,0,0,0,0,1
15664,47643,0,0,0,0,0,1
15665,0,0,0,0,0,0,0
15666,0,0,0,0,0,0,0
15667,0,0,0,0,0,0,0
15668,0,0,0,0,0,0,0
15669,0,0,0,0,0,0,0
15670,0,0,0,0,0,0,0
15671,47650,0,0,0,0,0,0
15672,47651,0,0,0,0,0,0
15673,47652,0,0,0,0,0,0
15674,47653,0,0,0,0,0,0
15675,47654,0,0,0,0,0,0
15676,47655,0,0,0,0,0,0
15677,47656,0,0,0,0,0,0
15678,47657,0,0,0,0,0,0
15679,47658,0,0,0,0,0,0
15680,47659,0,0,0,0,0,0
15681,47660,0,0,0,0,0,0
15682,47661,0,0,0,0,1,0
15683,47662,0,0,0,0,0,0
15684,47663,0,0,0,0,0,0
15685,47664,0,0,0,0,0,0
15686,47665,0,0,0,0,0,0
15687,47666,0,0,0,0,0,0
15688,47667,0,0,0,0,1,0
15689,47668,0,0,0,0,0,0
15690,47669,0,0,0,0,0,0
15691,47670,0,0,0,0,0,0
15692,47671,0,0,0,0,0,0
15693,47672,0,0,0,0,0,0
15694,47673,0,0,0,0,0,0
15695,47674,0,0,0,0,0,0
15696,47675,0,0,0,0,0,0
15697,47676,0,0,0,0,0,0
15698,47677,0,0,0,0,0,0
15699,47678,0,0,0,0,0,0
15700,47679,0,0,0,0,0,0
15701,47680,0,0,0,0,0,0
15702,46185,0,0,0,0,1,0
15703,50090,0,0,0,0,0,0
15704,50091,0,0,0,0,0,0
15705,50092,0,0,0,0,0,0
15706,50093,0,0,0,0,0,0
15707,50094,0,0,0,0,0,0
15708,50095,0,0,0,0,0,0
15709,50096,0,0,0,0,0,0
15710,50097,0,0,0,0,0,0
15711,50098,0,0,0,0,0,0
15712,50099,0,0,0,0,0,0
15713,50100,0,0,0,0,0,0
15714,50101,0,0,0,0,0,0
15715,50102,0,0,0,0,0,0
15716,50103,0,0,0,0,0,0
15717,50104,0,0,0,0,0,0
15718,50105,0,0,0,0,0,0
15719,50106,0,0,0,0,0,0
15720,50107,0,0,0,0,0,0
15721,50108,0,0,0,0,0,0
15722,50109,0,0,0,0,0,0
15723,50110,0,0,0,0,0,0
15724,50111,0,0,0,0,0,0
15725,50112,0,0,0,0,0,0
15726,50113,0,0,0,0,0,0
15727,50114,0,0,0,0,0,0
15728,50115,0,0,0,0,0,0
15729,50116,0,0,0,0,0,1
15730,50117,0,0,0,0,0,1
15731,50118,0,0,0,0,0,0
15732,50119,0,0,0,0,0,0
15733,50120,0,0,0,0,0,0
15734,50121,0,0,0,0,0,0
15735,50122,0,0,0,0,0,0
15736,50123,0,0,0,0,0,0
15737,50124,0,0,0,0,0,0
15738,50125,0,0,0,0,0,0
15739,50126,0,0,0,0,0,1
15740,50127,0,0,0,0,0,1
15741,50128,0,0,0,0,0,0
15742,50129,0,0,0,0,0,0
15743,50130,0,0,0,0,0,0
15744,50131,0,0,0,0,0,0
15745,50132,0,0,0,0,0,0
15746,50133,0,0,0,0,0,0
15747,50134,0,0,0,0,0,0
15748,50135,0,0,0,0,0,0
15749,50136,0,0,0,0,0,1
15750,50137,0,0,0,0,0,1
15751,50138,0,0,0,0,0,0
15752,50139,0,0,0,0,0,0
15753,50140,0,0,0,0,0,0
15754,50141,0,0,0,0,0,0
15755,50142,0,0,0,0,0,0
15756,50143,0,0,0,0,0,0
15757,50144,0,0,0,0,0,0
15758,50145,0,0,0,0,0,0
15759,50146,0,0,0,0,0,0
15760,50147,0,0,0,0,0,0
15761,50148,0,0,0,0,0,0
15762,50149,0,0,0,0,0,0
15763,50150,0,0,0,0,0,0
15764,50151,0,0,0,0,0,1
15765,50152,0,0,0,0,0,1
15766,50153,0,0,0,0,0,0
15767,50154,0,0,0,0,0,0
15768,50155,0,0,0,0,0,0
15769,50156,0,0,0,0,0,0
15770,50157,0,0,0,0,0,0
15771,50158,0,0,0,0,0,0
15772,50159,0,0,0,0,0,0
15773,50160,0,0,0,0,0,0
15774,50161,0,0,0,0,0,0
15775,50162,0,0,0,0,0,0
15776,50163,0,0,0,0,0,0
15777,50164,0,0,0,0,0,0
15778,50165,0,0,0,0,0,0
15779,50166,0,0,0,0,0,1
15780,50167,0,0,0,0,0,1
15781,50168,0,0,0,0,0,0
15782,50169,0,0,0,0,0,0
15783,50170,0,0,0,0,0,0
15784,50171,0,0,0,0,0,0
15785,50172,0,0,0,0,0,0
15786,50173,0,0,0,0,1,0
15787,50174,0,0,0,0,0,0
15788,50175,0,0,0,0,0,0
15789,50176,0,0,0,0,0,0
15790,50177,0,0,0,0,0,0
15791,50178,0,0,0,0,1,0
15792,50179,0,0,0,0,0,0
15793,50180,0,0,0,0,0,0
15794,50181,0,0,0,0,0,0
15795,50182,0,0,0,0,0,0
15796,50183,0,0,0,0,0,0
15797,50184,0,0,0,0,0,0
15798,50185,0,0,0,0,0,0
15799,50186,0,0,0,0,0,0
15800,50187,0,0,0,0,0,0
15801,50188,0,0,0,0,0,0
15802,50189,0,0,0,0,0,0
15803,50190,0,0,0,0,0,0
15804,50191,0,0,0,0,0,0
15805,50192,0,0,0,0,0,0
15806,50193,0,0,0,0,0,0
15807,50194,0,0,0,0,0,1
15808,50195,0,0,0,0,1,1
15809,50196,0,0,0,0,0,0
15810,50197,0,0,0,0,0,0
15811,50198,0,0,0,0,0,0
15812,50199,0,0,0,0,0,0
15813,50200,0,0,0,0,0,0
15814,50201,0,0,0,0,0,0
15815,50202,0,0,0,0,0,0
15816,50203,0,0,0,0,0,0
15817,50204,0,0,0,0,0,0
15818,50205,0,0,0,0,0,0
15819,50206,0,0,0,0,0,1
15820,50207,0,0,0,0,0,1
15821,50208,0,0,0,0,0,0
15822,50209,0,0,0,0,0,0
15823,50210,0,0,0,0,0,0
15824,50211,0,0,0,0,0,0
15825,50212,0,0,0,0,0,0
15826,50213,0,0,0,0,0,0
15827,50214,0,0,0,0,0,0
15828,50215,0,0,0,0,0,0
15829,50216,0,0,0,0,0,0
15830,50217,0,0,0,0,0,0
15831,50218,0,0,0,0,0,0
15832,50219,0,0,0,0,0,1
15833,50220,0,0,0,0,0,0
15834,50221,0,0,0,0,0,0
15835,50222,0,0,0,0,0,0
15836,50223,0,0,0,0,0,0
15837,50224,0,0,0,0,1,0
15838,50225,0,0,0,0,1,0
15839,50226,0,0,0,0,0,0
15840,50227,0,0,0,0,0,0
15841,50228,0,0,0,0,0,0
15842,50229,0,0,0,0,0,0
20000,20144,0,0,0,0,0,0
20001,20145,2,2,0,0,0,0
20002,20146,0,0,0,0,0,0
20003,20147,0,0,0,0,0,0
20004,20148,0,0,0,0,0,0
20005,20149,0,0,0,0,0,0
20006,20150,0,0,0,0,0,0
20007,20151,0,0,0,0,0,0
20008,20152,0,0,0,0,0,0
20009,20153,0,0,0,0,0,0
20010,20154,0,0,0,0,0,0
20011,20155,0,0,0,0,0,0
20012,20156,0,0,0,0,0,0
20013,20157,3,2,0,0,0,0
20014,20158,0,0,0,0,0,0
20015,20159,0,0,0,0,0,0
20016,20160,0,0,0,0,0,0
20017,20161,0,0,0,0,0,0
20018,20162,1,2,0,0,0,0
20019,20163,0,0,0,0,0,0
20020,20164,0,0,0,0,0,0
20021,20165,0,0,0,0,0,0
20022,20166,0,0,0,0,0,0
20023,20167,0,0,0,0,0,0
20024,20168,0,0,0,0,0,0
20025,20169,0,0,0,0,0,0
20026,20170,0,0,0,0,0,0
20027,20171,3,2,0,0,0,0
20028,20172,0,0,0,0,0,0
20029,20173,0,0,0,0,0,0
20030,20174,0,0,0,0,0,0
20031,20175,0,0,0,0,0,0
20032,20176,0,0,0,0,0,0
20033,20177,0,0,0,0,0,0
20034,20178,0,0,0,0,0,0
20035,20179,0,0,0,0,0,0
20036,20180,2,2,0,0,0,1
20037,20181,0,0,0,0,0,1
20038,20182,0,0,0,0,0,0
20039,20183,2,1,0,0,0,0
20040,20184,3,1,0,0,0,0
20041,20185,2,1,0,0,0,0
20042,20186,2,2,0,0,0,0
20043,20187,0,0,0,0,0,0
20044,20188,0,0,0,0,0,0
20045,20189,0,0,0,0,0,0
20046,20190,0,0,0,0,0,0
20047,20191,0,0,0,0,0,0
20048,20192,3,1,0,0,0,0
20049,20193,2,1,0,0,0,0
20050,20194,0,0,0,0,0,0
20051,20195,0,0,0,0,0,0
20052,20196,0,0,0,0,0,0
20053,20197,0,0,0,0,0,0
20054,20198,0,0,0,0,0,0
20055,20199,0,0,0,0,0,0
20056,20200,0,0,0,0,0,0
20057,20201,0,0,0,0,0,0
20058,20202,0,0,0,0,0,0
20059,20203,0,0,0,0,0,0
20060,20204,3,1,0,0,0,0
20061,20205,0,0,0,0,0,0
20062,20206,0,0,0,0,0,0
20063,20207,0,0,0,0,0,0
20064,20208,0,0,0,0,0,0
20065,20209,0,0,0,0,0,0
20066,20210,0,0,0,0,0,1
20067,20211,1,1,0,0,0,0
20068,20212,0,0,0,0,0,0
20069,20213,0,0,0,0,0,0
20070,20214,0,0,0,0,0,0
