#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
159,万魔殿パンデモニウム,,"「パンデモニウム」に、世界崩壊へ至る危機が迫る……。
謎のクリスタルからメッセージを受け取った冒険者は、
遥かなる過去、エルピスの地にてひとりの青年と出会う。
ともに赴くは、魔の巣窟たる万魔殿……その先に、何が待つのだろうか。",70296,0,114862,114262,114562,3,4,6
160,ロールエクストラクエスト：暁月,,"冒険者らの活躍により、各地に現れた偽神獣はすべて打ち倒されたかに見えた。
しかしそんな折、終末が去ったはずの帝都ガレマルドより偽神獣出現の報が舞い込み、
冒険者は各国から集った者たちと協力して対策に乗り出すことになる。
帝都を覆う絶望の影、その先に希望の未来を見つけることはできるのか。",70118,0,114859,114259,114559,2,44,2
161,次元の狭間オメガ 番外編,,"天の果てより帰還した魔導船ラグナロクが、謎の通信を傍受していた。
知の都シャーレアンの有識者ですら、その未知言語の解読に難航する中、
意外な方向から回答に至る助け舟が出される。
それは図らずも、冒険者を「終わり」と「心」をめぐる小さな旅路へ導くのだった。",70123,0,114858,114258,114558,3,4,4
162,新たなる冒険編 1,,"天の果て、ウルティマ・トゥーレへと旅立ち、
希望を繋いで「終焉を謳うもの」を退けた冒険者たち一行。
終末の終結を以て、「暁の血盟」は表向きは解散となり、秘密結社へと立ち戻る。
そしていま、新たなる冒険が始まるのだった。",70289,0,114865,114265,114565,1,46,3
163,ミソロジー・オブ・エオルゼア,,"終末が去ったのち、バルデシオン委員会にとある便りが舞い込んだ。
それは調査団ノアの仲間でもあるラムブルースから届いた、未知の「幻域」の調査依頼。
かくして冒険者は、クルルやグ・ラハ・ティアたちとともに、
「神々に愛されし地」エオルゼアに秘められた謎を紐解いていくことになる。",70328,0,114867,114267,114567,3,5,5
164,ヒルディブランド 暁月編,,"あの事件屋が、ついに帰ってきた！
しかし、サベネア島で発見されたヒルディブランドは深い眠りに陥ったまま……
冒険者はナシュ・マカラッカの求めに応じ、彼の昏睡の原因を探るべく立ち上がることに。
終末を乗り越えた近東の地にて、今ふたたび事件屋劇場の幕が上がる！",70336,0,114868,114268,114568,2,7,4
165,タタルの大繁盛商店,,"「暁」の頼れる金庫番ことタタルが立ち上げた「大繁盛商店」は、
各国ギルドの技術を集約した新装備を目玉商品とし、順調な営業を続けていた。
タタルの次なる目標は、商店が末永く愛されるよう、取引を通じて絆を紡いでいくこと。
冒険者は彼女に協力し、世界を繋ぐ輪を形作らんと奔走することになる。",70349,0,114869,114269,114569,2,51,1
166,シラディハ水道,,"グリーナーズ・ギルドシップを介して届けられた一通の手紙をきっかけに、
冒険者は、ウルダハ女王ナナモ・ウル・ナモからの「内密な依頼」を受けることに。
彼女が両親から託されていた鍵を手に、シラディハ水道にて発見された謎の扉のその先へ……
秘密の冒険は、図らずも歴史に埋もれた真実へと向かってゆく。",70185,0,114860,114260,114560,2,49,1
167,新たなる冒険 番外編,,"冒険者たちが、新たなる冒険を進めていたちょうどその頃、
多彩なる都、ラザハンに忍び寄る小さな影があった。
異界ヴォイドより渡ってきた、小さな目玉の妖異たち……
その瞳が映していた強者たちの生き様が、いま語られる。",70197,0,114861,114261,114561,2,9,3
168,,,,0,0,0,0,0,0,0,0
169,六根山,,"グリーナーズ・ギルドシップを介して届けられた一通の手紙をきっかけに、
冒険者は、東アルデナード商会の番頭ハンコックからの依頼を受けることに。
かくして始まるは、魑魅魍魎の巣窟と化した霊山「六根山」での名品探索……
此度の事態を引き起こした「いわくつきの品」、その正体とは？",70270,0,114863,114263,114563,2,49,2
170,青魔道士クエスト 4,,"ものまね士ゴゴを打ち破った二代目マスク・ザ・ブルー。
しかし看板闘士の強さが仇となり、マスクカーニバルから客足が遠のいてしまう。
興行成績が低迷する現状を打破するためには、手に汗握る死闘が不可欠！
冒険者とマーティンはユニークかつスペシャルな敵役を求め、各地を駆け回ることとなる。",70314,0,114864,114264,114564,5,40,4
171,新たなる冒険編 2,,"5000年前に消息を絶った月竜アジュダヤを求め、第十三世界を目指す冒険者たち。
しかし、ゴルベーザ四天王を名乗る妖異によってヴォイドゲートが破壊されたことで、
冒険者は、仲間となった半妖の「ゼロ」とともに世界を渡る方法を模索することに。
新たなる冒険はいま、第十三世界をめぐる英雄譚へと繋がっていく――。",70289,0,114866,114266,114566,1,46,4
172,アロアロ島,,"グリーナーズ・ギルドシップを介して届けられた一通の手紙をきっかけに、
冒険者は、漁師のマトシャを助けたいという錬金術師パサスーンの依頼を受けることに。
こうして赴くことになったのは、南洋諸島に浮かぶ「アロアロ島」。
釣り道楽に旅道楽、マトシャと往く珍道中に待つものとは！？",70326,0,114870,114270,114570,2,49,3
173,ルイゾワ伝,,"ウルダハの街で出会った物書きの青年「ナナンジ」。
彼は賢人ルイゾワの伝記を執筆すべく、第七霊災当時の出来事を調べようとしていた。
過去を知り、今を見据えたいというナナンジに協力するなかで、
冒険者が垣間見た「想い」のかたちとは――。",70316,0,114871,114271,114571,2,50,1
174,黄金のレガシー1,,"エオルゼアのはるか西方に位置するトラル大陸から、
当地を統べるトライヨラ連王国の王女、ウクラマトがやってきた。
次代の王を決める「継承の儀」への参加にあたり、その協力者を探しているという、
彼女の求めに応じて、冒険者は新たな冒険の舞台へと旅立つのだった――。",70495,0,114872,114272,114572,1,52,1
175,黄金のレガシー2,,"いくつもの試練を経て、ついに「継承の儀」は終わりを迎え、
トライヨラの新たなる連王として、武王ウクラマトと理王コーナが即位した。
一方、冒険者は王位継承に沸き立つ人々を横目に、新たな冒険を求めて、
エレンヴィルとともに北へ……サカ・トラルの地へと向かう。",70495,0,114873,114273,114573,1,52,2
176,ヴァイパークエスト,,"強大なる獣を狩り、人々を護ることを使命とする蛇の戦士「ヴァイパー」。
冒険者はウルダハにて、自らをヴァイパーと称する男、ケシュカと邂逅する。
トラル大陸の出身だという彼は、なぜ故郷から離れたエオルゼアを訪れたのか。
冒険者は彼の狩りに付き合うなかで、その信念を知ることになる。",70389,0,114874,114274,114574,5,53,1
177,ピクトマンサークエスト,,"絵は好きか、魔法のような絵を描いてみたくはないかなどと語りかけ、
道行く冒険者にしつこくつきまとう、迷惑千万なモーグリ族がグリダニアに現れた。
しかし、その出会いが想像力を具現化し、旅に生きながらも人々を救う、
伝説の「ピクトマンサー」の技を継承する第一歩となるのだった。",70395,0,114875,114275,114575,5,54,1
178,TANKロールクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちはトラル大陸にて奪取した祭器の力を用い、各地で暗躍していた。
冒険者は祭器をあるべき場所に戻すべく、テントーワとともにイシュガルドで調査を行う。
祭器が秘めたる力は「眠り」――いま、守るべきものを懸けた戦いが幕を開ける。",70359,0,114876,114276,114576,4,41,3
179,HEALERロールクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちはトラル大陸にて奪取した祭器の力を用い、各地で暗躍していた。
冒険者は祭器をあるべき場所に戻すべく、ローシュカナとともにリムサ・ロミンサで調査を行う。
祭器が秘めたる力は「毒」――いま、無邪気なる悪意との戦いが幕を開ける。",70365,0,114877,114277,114577,6,42,3
180,近接物理DPSロールクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちはトラル大陸にて奪取した祭器の力を用い、各地で暗躍していた。
冒険者は祭器をあるべき場所に戻すべく、イットカとともにクガネで調査を行う。
祭器が秘めたる力は「変化」――いま、己の真贋を問う戦いが幕を開ける。",70371,0,114878,114278,114578,5,43,6
181,遠隔物理DPSロールクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちはトラル大陸にて奪取した祭器の力を用い、各地で暗躍していた。
冒険者は祭器をあるべき場所に戻すべく、セートジャとともにアラミゴで調査を行う。
祭器が秘めたる力は「絶対防壁」――いま、硬きを貫く意志の戦いが幕を開ける。",70377,0,114879,114279,114579,5,43,7
182,遠隔魔法DPSロールクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちはトラル大陸にて奪取した祭器の力を用い、各地で暗躍していた。
冒険者は祭器をあるべき場所に戻すべく、テペケとともにラザハンで調査を行う。
祭器が秘めたる力は「幸運」――いま、その謎を暴く戦いが幕を開ける。",70383,0,114880,114280,114580,5,43,8
183,ロールエクストラクエスト：黄金,,"国家転覆を狙う悪の秘密組織「自由の扉」。
その幹部たちを倒し、冒険者は奪われた祭器の数々を取り戻すことに成功した。
残るは「自由の扉」を束ねる首領アパーヒのみ……
さらなる混乱を生まんとする彼女を追い、その身柄を確保せよ。",70727,0,114881,114281,114581,2,44,3
184,至天の座アルカディア,,"人々は熱狂する。技と技、魔法と魔法、
そして命と命が激しく火花を散らす、本物よりも激しく、演劇よりも華やかな闘いに――
その名は「アルカディア」。闘技場の頂点たる至天の座を懸け、
冒険者もまた、この熱狂の渦に巻き込まれてゆく。",70976,0,114885,114285,114585,3,4,8
185,黄金のレガシー 完結編,,"死者の記憶から形作られた永久人たちを護るため、
異界から生命エーテルを奪わんとしたエターナルクイーン。
これを退けることで数多の生命を救うことに成功した冒険者たちだったが、
トライヨラとアレクサンドリアの両国には、未だ解決すべき課題も多く残されていた。",70909,0,114884,114284,114584,1,52,3
186,,,,0,0,0,0,0,0,0,0
187,,,,0,0,0,0,0,0,0,0
188,万魔殿パンデモニウム 番外編,,"万魔殿パンデモニウムを巡る冒険を経てアテナの野望を阻んだ冒険者は、
星海研究者クローディエンから、ある「届け物」を託される。
悠久の風を辿る、遥かな過去への旅――
その果てで、冒険者は懐かしい顔を見ることになるのだった。",70788,0,114882,114282,114582,3,4,7
189,ロールクエスト導入編：黄金,,"トライヨラが誇る人気レストラン「シャバーブチェ」。
様々な部族の客がひっきりなしに訪れるというこの店に、
外つ国より悪意を持つ者たちが集う……。
その姿を目撃した店主ブルケブは、一計を案じるのだった。",70353,0,114883,114283,114583,2,55,1
190,,,,0,0,0,0,0,0,0,0
191,製作採集クエスト導入編：暁月,,"知の最高学府たるシャーレアン魔法大学では、稀少な品を要求してくる者が後を絶たない。
冒険者は、魔法大学職員のキィ・アリアポーに目をつけられ、
ひとくせある各学部の教授や学生らを紹介される。
無理難題も予想されるが、はたして投げ出さずに完遂することができるだろうか！？",70009,0,114887,114287,114587,2,58,1
192,魔法大学取引：考古学部,,"**クエスト内で、収集品の納品はありません。**
「ルルシャ考古学研究室」では、遺物の修復に協力してくれる職人を探していた。
ルルシャ教授は、遺物「黄金のチャタ号」は特別な力を持った魔法人形であろうと推測。
冒険者は教授やボリック助手とともに、修復作業を始めるのだった。",69674,0,114888,114288,114588,7,56,1
193,魔法大学取引：天文学部,,"**クエスト内で、収集品の納品はありません。**
気弱なジュードは、ひとりだけの「古典天文学研究会」で活動していた。
彼の目的は、子どもの頃に幼なじみと一緒に見た「蒼の星」の存在を証明すること。
検討の末、冒険者は星読みのための魔具「星見鏡」を作ることになるのだった。",69681,0,114889,114289,114589,7,56,2
194,魔法大学取引：医学部,,"**クエスト内で、収集品の納品はありません。**
医学部の研究室では有事に備えるための「完全食」を開発していたのだが、試作品は激マズ。
ガルヴロッシュ教授が栄養素のみを重視し、美食は不要だと目の敵にしていたからだ。
美食を愛するデブロイは、不味い完全食の採用を阻止するために、冒険者を頼るのだった。",69688,0,114890,114290,114590,7,56,3
195,魔法大学取引：文化学部,,"**クエスト内で、収集品の納品はありません。**
文化学部の「タンキン研究室」所属のヒナゲシは、教授への好意を冒険者に打ち明ける。
しかしタンキン教授は研究ばかりに目を向け、彼女の想いに気づいてくれないのだとか。
冒険者は彼らの異文化体験研究に協力しながら、ヒナゲシの恋も実らせられるのか……！？",69695,0,114891,114291,114591,8,57,1
196,魔法大学取引：エーテル学部,,"**クエスト内で、収集品の納品はありません。**
チャ・ラカ・ティア准教授が主催する「環境エーテル研究室」は存亡の危機に瀕していた。
准教授はエーテル酔いを起こしやすく、転送魔法の類で遠方へ出向くことができないからだ。
冒険者は河川や海のエーテル流研究のために、各地の水棲生物を釣ってまわることになる。",69702,0,114892,114292,114592,8,57,2
197,製作採集エクストラクエスト：暁月,,"モンティシェーニュ学長の発案で「研究共有会」が開かれることになった。
冒険者は、5つの研究に携わった面々に会って共有会への参加承諾を取り付ける。
月から来た好奇心旺盛なレポリット、サーチングウェイと共に、
研究共有会を見学し、その行く末を見守ろう。",70010,0,114893,114293,114593,2,59,1
198,製作採集クエスト導入編：黄金,,"ワチュメキメキ万貨街のローペリは、冒険者の職人としての腕を見込んで声をかけてきた。
彼は難題を抱えた店舗への協力を要請しつつ、各店舗の概況を紹介する。
「ワチュメキメキ」とは「多様なものが連なるネックレス」の意。
客と経営者の喜びの連鎖で、万貨街がより輝くよう力を貸そう。",70502,0,114894,114294,114594,2,58,11
199,ワチュメキメキ万貨街取引：金荒物屋,,"**クエスト内で、収集品の納品はありません。**
鍋や包丁などの金属製日用品を早く仕上げるのが信条の「金荒物屋ラルソジ」。
最近雇われたパパーニは元壺匠で、製作経験があるのは豪華な金銀細工ばかり。
冒険者は、仕事に苦労する彼女の手助けをしつつ、店をもり立てていくことになる。",70510,0,114895,114295,114595,7,56,11
200,ワチュメキメキ万貨街取引：筆記工房,,"**クエスト内で、収集品の納品はありません。**
文字の読み書きができない人の多いトライヨラで代筆業務を担う「パメカの筆記工房」。
客から聞く伝承や逸話などを本にして残したいと語る青年デモウェニの依頼を受け、
冒険者は装丁担当として、物語が本になる過程に立ち会うことになるのだった。",70517,0,114896,114296,114596,7,56,12
201,ワチュメキメキ万貨街取引：ジュースクラフト,,"**クエスト内で、収集品の納品はありません。**
経営が傾いている「ジュースクラフト・シェーロジャ」。
冒険者は店舗再建のために、店主シェーロジャやギャザラーのハレナルクと協力して、
トライヨラに住む各部族の健康を支えるジュースの開発をすることになるのだった。",70524,0,114897,114297,114597,7,56,13
202,ワチュメキメキ万貨街取引：アポサカリー,,"**クエスト内で、収集品の納品はありません。**
どこか儚げなシャトナ族の店主が、植物や鉱石を扱う「シューニェズ・アポサカリー」。
シャトナ族について学びたいから雇ってくれと店を訪れたヴィエラ族のウヴロとともに、
冒険者は調達の仕事を始め……シューニェの過去やシャトナ族の在り方を学ぶことになる。",70531,0,114898,114298,114598,8,57,11
203,ワチュメキメキ万貨街取引：魚道楽,,"**クエスト内で、収集品の納品はありません。**
トライヨラで人気のない怪魚をなんとか売ろうと苦慮している「魚道楽ドヌハヌ」。
そこへ、幻魚を撃ち出す術を極めようとしている、ワラキ族のパシェニネが現れる。
利害の一致により、冒険者の怪魚釣りが始まるのだった……。",70538,0,114899,114299,114599,8,57,12
204,製作採集エクストラクエスト：黄金,,"トライヨラは短い間にたくさんの困難を経験した。だが、その過程で国民の結束が高まり、
ヨカフイ族やドームからの帰還者など、都を訪れる人は日に日に増えていく。
ローペリは語る。多様な部族が連なって生きるようにと願いを込めて、今こそ、
「ワチュメキメキ大感謝祭」を開催したい、と……！",70503,0,114900,114300,114600,2,59,11
205,,,,0,0,0,0,0,0,0,0
