#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
127,"「基地総合設備拡張工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「基地総合設備拡張工事」　資材集積中,"グラスブロワーズ基地のすんごい拡張をするッス！
一緒に資材を集めてほしいッスよー！",グラスブロワーズ基地のすんごい拡張をするッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241068,0,0,0,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
128,"「基地総合設備拡張工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「基地総合設備拡張工事」　共同施工作業準備中,"基地のすんごい拡張のための、共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",基地のすんごい拡張のための、共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241068,0,0,1451,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
129,"「基地総合設備拡張工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「基地総合設備拡張工事」　共同施工作業実施中,"グラスブロワーズ基地のすんごい拡張のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",グラスブロワーズ基地のすんごい拡張のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241068,0,0,0,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
130,"グラスブロワーズ基地「パエンナ・ステラスコープ」　完工
**星々に想いを馳せながら、自由に過ごそう！",グラスブロワーズ基地「パエンナ・ステラスコープ」　完工,"グラスブロワーズ基地がすんごく拡張されたッス！
この惑星パエンナでの基地も立派になったッスね～、ご協力ありがとうッスよー！",グラスブロワーズ基地がすんごく拡張されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241069,126,19,1486,168,0,20,36,6,1,3,4,5,6,7,0,0,0,0,0,0,False
131,"「惑星パエンナ探索計画」　完了
**星々に想いを馳せながら、自由に過ごそう！",「惑星パエンナ探索計画」　完了,"協力してくれたみんなのおかげで、惑星パエンナの全施設が完成したッス！
次に旅立つ星を探してるッス、これまでのご協力ありがとうッスよー！！",協力してくれたみんなのおかげで、惑星パエンナの全施設が完成したッス！　ありがとうッスよー！！,サーチングウェイ,241070,0,0,0,168,0,20,37,0,1,3,4,5,6,7,0,0,0,0,0,0,False
132,"「居住モジュール設置支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「居住モジュール設置支援」　資材集積中,"基地で過ごすみんなの居住モジュールを建てて、
活動を支援する計画が進行中ッスよー！",基地で過ごすみんなの居住モジュールを建てて、活動を支援するッス！,サーチングウェイ,241072,0,0,0,170,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,False
133,"「居住モジュール設置支援」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「居住モジュール設置支援」　共同施工作業準備中,"共同施工作業「居住モジュール設置支援」の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「居住モジュール設置支援」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241072,166,1,1451,170,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,False
134,"「居住モジュール設置支援」　共同施工作業実施中
**テラ・ファーマ基地の北へ行き、参加しよう！",「居住モジュール設置支援」　共同施工作業実施中,"共同施工作業「居住モジュール設置支援」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「居住モジュール設置支援」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241072,0,0,0,170,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,False
135,"「居住モジュール」　完工
**次の作業を計画中、自由に過ごそう！",「居住モジュール」　完工,"基地で過ごすみんなの居住モジュールができたッス！
探索・研究活動も捗るはず……ご協力、ありがとうッスよー！",基地で過ごすみんなの居住モジュールができたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241073,166,3,1575,170,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,7,False
136,"「第一次コスモライナー敷設支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第一次コスモライナー敷設支援」　資材集積中,"中央平野にコスモライナーを敷設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",中央平野にコスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241074,166,4,0,170,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,False
137,"「第一次コスモライナー敷設支援」　敷設中
**コスモライナーの完成を待とう！",「第一次コスモライナー」　敷設中,"中央平野にコスモライナーを敷設中ッス！
完工したらもっと便利になるから、もう少し待っててほしいッスー！",中央平野にコスモライナーを敷設中ッス！　完成まで待っててほしいッスー！,サーチングウェイ,241074,166,5,1452,170,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,False
138,"「コスモライナー：中央平野」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：中央平野」　敷設完了,"中央平野のコスモライナーが完成したッス！
遠くへの調査が捗るはずッスね、ご協力ありがとうッスよー！",中央平野のコスモライナーが完成したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241075,166,6,1576,170,0,2,4,6,1,0,0,6,3,4,0,0,0,0,0,8,False
139,"「エネルギー設備建設支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「エネルギー設備建設支援」　資材集積中,"基地で必要なエネルギーと水を確保するために、
発雷所・給水所を建設する計画が進行中ッス！",発雷所・給水所を建設するッス！　資材を集めてほしいッスー！,サーチングウェイ,241076,166,7,0,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,True
140,"「エネルギー設備建設支援」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「エネルギー設備建設支援」　共同施工作業（2連続1回目）準備中,"共同施工作業「エネルギー設備建設支援」の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「エネルギー設備建設支援」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241076,166,8,1451,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,False
141,"「エネルギー設備建設支援」　共同施工作業実施中
**テラ・ファーマ基地の西へ行き、参加しよう！",「エネルギー設備建設支援」　共同施工作業（2連続1回目）実施中,"共同施工作業「エネルギー設備建設支援」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「エネルギー設備建設支援」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241076,0,0,0,170,0,3,5,0,1,0,0,6,3,4,0,0,0,0,0,0,False
142,"「給水設備建設支援」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「給水設備建設支援」　共同施工作業（2連続2回目）準備中,"発雷所ができたッス！
次は給水所を作るから協力してほしいッスー！",まもなく共同施工作業「給水設備建設支援」が着工するッス！　着工予定地に集まってほしいッス！,サーチングウェイ,241077,166,10,1577,170,0,4,6,6,1,0,0,6,3,4,0,0,0,0,0,0,False
143,"「給水設備建設支援」　共同施工作業実施中
**テラ・ファーマ基地の西へ行き、参加しよう！",「給水設備建設支援」　共同施工作業（2連続2回目）実施中,"共同施工作業「給水設備建設支援」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「給水設備建設支援」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241077,0,0,0,170,0,4,6,0,1,0,0,6,3,4,0,0,0,0,0,10,False
144,"「エネルギー設備・給水設備」　完工
**次の作業を計画中、自由に過ごそう！",「エネルギゼーション・ステーション」「ハイドロフィケーション・ステーション」　完工,"発雷所と給水所が完成したッス！
ラボも設置できて研究・開発がもっと進むはずッスね、ご協力ありがとうッスよー！",発雷所と給水所が完成したッス！　ご協力ありがとうッスよー！,サーチングウェイ,241078,166,12,1578,170,0,5,7,6,1,0,0,6,3,4,0,0,0,0,0,0,False
145,"「重力制御装置設置支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「重力制御装置設置支援」　資材集積中,"アンカーマウンテンに重力制御装置を設置し、周囲に漂う岩を固定化して、
藍裂の幽陸まで渡れる橋を作る計画が進行中ッス！",アンカーマウンテンに重力制御装置を設置して、藍裂の幽陸まで渡れる橋を作るッス！,サーチングウェイ,241079,166,13,0,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,True
146,"「重力制御装置設置支援」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「重力制御装置設置支援」　共同施工作業準備中,"共同施工作業「重力制御装置設置支援」 の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「重力制御装置設置支援」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241079,166,14,1451,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,False
147,"「重力制御装置設置支援」　共同施工作業実施中
**アンカーマウンテンへ行き、参加しよう！",「重力制御装置設置支援」　共同施工作業実施中,"共同施工作業「重力制御装置設置支援」 を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「重力制御装置設置支援」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241079,0,0,0,170,0,6,8,0,1,0,0,6,3,4,0,0,0,0,0,0,False
148,"「グラビティジェネレーター」　完工
**次の作業を計画中、自由に過ごそう！",「グラビティジェネレーター」　完工,"グラビティジェネレーターの設置が完了したッス！
ついに藍裂の幽陸の調査が始まるッス、ご協力ありがとうッスよー！",グラビティジェネレーターの設置が完了したッス！　ご協力ありがとうッスよー！,サーチングウェイ,241080,166,16,1579,170,0,7,9,6,1,0,0,6,3,4,0,0,0,0,0,0,False
149,"「第二次コスモライナー敷設支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第二次コスモライナー敷設支援」　資材集積中,"藍裂の幽陸にコスモライナーを敷設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",藍裂の幽陸にコスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241081,166,17,0,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
150,"「第二次コスモライナー」　敷設中
**コスモライナーの完成を待とう！",「第二次コスモライナー」　敷設中,"藍裂の幽陸にコスモライナーを敷設中ッス！
完工したらもっと便利になるから、もう少し待っててほしいッスー！",藍裂の幽陸にコスモライナーを敷設中ッス！　完成まで待っててほしいッスー！,サーチングウェイ,241081,166,18,1452,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
151,"「コスモライナー：藍裂の幽陸」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：藍裂の幽陸」　敷設完了,"藍裂の幽陸のコスモライナーが完成したッス！
遠くへの調査が捗るはずッスね、ご協力ありがとうッスよー！",藍裂の幽陸のコスモライナーが完成したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241082,166,19,1580,170,0,8,10,6,1,0,0,6,3,4,5,0,0,0,0,0,False
152,"「テラ・ファーマ基地再整備工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「テラ・ファーマ基地再整備工事」　資材集積中,"基地奥の結晶体「エウヘドロン」を修復するため、基地を再整備するッス！
この星で暮らしていた先駆者たちの謎が解けていくかもッスよー！",基地奥の崩れた結晶体「エウヘドロン」修復準備のため、基地を再整備するッス！,サーチングウェイ,241083,166,20,0,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,15,True
153,"「テラ・ファーマ基地再整備工事」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「テラ・ファーマ基地再整備工事」　共同施工作業準備中,"共同施工作業「テラ・ファーマ基地再整備工事」の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「テラ・ファーマ基地再整備工事」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241083,166,21,1451,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,0,False
154,"「テラ・ファーマ基地再整備工事」　共同施工作業実施中
**テラ・ファーマ基地へ行き、参加しよう！",「テラ・ファーマ基地再整備工事」　共同施工作業実施中,"共同施工作業「テラ・ファーマ基地再整備工事」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「テラ・ファーマ基地再整備工事」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241083,0,0,0,170,0,9,11,0,1,0,0,6,3,4,5,0,0,0,0,0,False
155,"「テラ・ファーマ基地」　再整備工事完了
**次の作業を計画中、自由に過ごそう！",「テラ・ファーマ基地」　再整備工事完了,"テラ・ファーマ基地の再整備が完了したッス！
さらに、中央機構の完全復活を目指していくッスよー！",テラ・ファーマ基地の再整備が完了したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241084,166,23,1581,170,0,10,12,6,2,0,0,6,3,4,5,0,0,0,0,16,False
156,"「エウヘドロン修復計画」　支援物資集積中
**コスモミッションに参加して支援物資を集めよう！",「エウヘドロン修復計画」　支援物資集積中,"基地にある結晶体「エウヘドロン」は表面がくすんで劣化してるッス！
活性化させてエーテル流動性を整えて、修復する計画が進行中ッス！",基地の中央機構「エウヘドロン」を活性化させて修復するッス！,サーチングウェイ,241085,166,24,0,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,17,True
157,"「エウヘドロン修復計画」　共同施工作業準備中
**開始時刻までに実施予定地に集まろう！",「エウヘドロン修復計画」　共同施工作業準備中,"共同施工作業「エウヘドロン修復計画」の開始時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「エウヘドロン修復計画」の開始時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241085,166,25,1451,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,0,False
158,"「エウヘドロン修復計画」　共同施工作業実施中
**テラ・ファーマ基地内の足場にのぼり、参加しよう！",「エウヘドロン修復計画」　共同施工作業実施中,"共同施工作業「エウヘドロン修復計画」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「エウヘドロン修復計画」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241085,0,0,0,170,0,11,13,0,2,0,0,6,3,4,5,0,0,0,0,0,False
159,"「エウヘドロン」　修復完了
**次の作業を計画中、自由に過ごそう！",「エウヘドロン」　修復完了,"エウヘドロン中央機構の修復が完了したッス！
これから、研究チームによる解析が始まるッスよー！",エウヘドロン中央機構の修復が完了したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241086,166,27,1582,170,0,12,14,6,2,0,0,6,3,4,5,0,0,0,0,18,False
160,"「コスモポート整備支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「コスモポート整備支援」　資材集積中,"この星でとれた遺物や鉱石を、より効率的にアーテリスに送るため、
コスモポートの機能をアップグレードするッス！",コスモポートの機能をアップグレードするッス！　必要物資を集めてほしいッス！,サーチングウェイ,241087,166,28,0,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,19,True
161,"「コスモポート整備支援」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「コスモポート整備支援」　共同施工作業準備中,"共同施工作業「コスモポート整備支援」の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「コスモポート整備支援」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241087,166,29,1451,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,0,False
162,"「コスモポート整備支援」　共同施工作業実施中
**テラ・ファーマ基地北へ行き、参加しよう！",「コスモポート整備支援」　共同施工作業実施中,"共同施工作業「コスモポート整備支援」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「コスモポート整備支援」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241087,0,0,0,170,0,13,15,0,2,0,0,6,3,4,5,0,0,0,0,0,False
163,"「コスモポート」　整備完了
**次の作業を計画中、自由に過ごそう！",「コスモポート」　整備完了,"コスモポートのアップグレードで、より多くの研究物資をアーテリスに送れるッス！
うーんと研究が進むかもしれないッス！",コスモポートのアップグレードが完了したッス！　ご協力ありがとうッスよー！,サーチングウェイ,241088,166,31,1583,170,0,14,16,6,2,0,0,6,3,4,5,0,0,0,0,20,False
164,"「翠核の谷遺跡発掘計画」　支援物資集積中
**コスモミッションに参加して支援物資を集めよう！",「翠核の谷遺跡発掘計画」　支援物資集積中,"翠核の谷で、遺跡らしきものが発見されたッス！
発掘計画に協力して、支援物資を集めてほしいッス！",翠核の谷で発見された遺跡発掘のための、支援物資を集めてほしいッス！,サーチングウェイ,241089,166,32,0,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,True
165,"「翠核の谷遺跡発掘計画」　共同施工作業準備中
**開始時刻までに実施予定地に集まろう！",「翠核の谷遺跡発掘計画」　共同施工作業準備中,"共同施工作業「翠核の谷遺跡発掘計画」の開始時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「翠核の谷遺跡発掘計画」の開始時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241089,166,33,1451,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,False
166,"「翠核の谷遺跡発掘計画」　共同施工作業実施中
**翠核の谷へ行き、参加しよう！",「翠核の谷遺跡発掘計画」　共同施工作業実施中,"共同施工作業「翠核の谷遺跡発掘計画」 を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「翠核の谷遺跡発掘計画」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241089,0,0,0,170,0,15,17,0,2,0,0,6,3,4,5,0,0,0,0,0,False
167,"「翠核の谷遺跡」　発掘完了
**次の作業を計画中、自由に過ごそう！",「翠核の谷遺跡」　発掘完了,"発掘を進めた翠核の谷で遺跡の入口を発見したッス！
コスモライナーも延長されたッス、ご協力ありがとうッスよー！",翠核の谷までのコスモライナーも延長されたッス！　ご協力ありがとうッスよー！,サーチングウェイ,241090,166,35,1584,170,0,16,18,6,2,0,0,6,3,4,5,0,0,0,0,0,False
168,"「翠核の谷遺跡解錠計画」　支援物資集積中
**コスモミッションに参加して支援物資を集めよう！",「翠核の谷遺跡解錠計画」　支援物資集積中,"遺跡の扉は、入口にある鉱石を活性化すれば開くらしいッス！
解錠計画に協力してほしいッス！",翠核の谷の遺跡の扉を開くために、支援物資を集めてほしいッス！,サーチングウェイ,241091,166,36,0,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,True
169,"「翠核の谷遺跡解錠計画」　共同施工作業準備中
**開始時刻までに実施予定地に集まろう！",「翠核の谷遺跡解錠計画」　共同施工作業準備中,"共同施工作業「翠核の谷遺跡解錠計画」の開始時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「翠核の谷遺跡解錠計画」の開始時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241091,166,37,1451,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,False
170,"「翠核の谷遺跡解錠計画」　共同施工作業実施中
**翠核の谷遺跡へ行き、参加しよう！",「翠核の谷遺跡解錠計画」　共同施工作業実施中,"共同施工作業「翠核の谷遺跡解錠計画」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「翠核の谷遺跡解錠計画」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241091,0,0,0,170,0,17,19,0,2,0,0,6,3,4,5,0,0,0,0,0,False
171,"「翠核の谷遺跡」　解錠完了
**次の作業を計画中、自由に過ごそう！",「翠核の谷遺跡」　解錠完了,"翠核の谷遺跡の扉を開くことができたッスー！
内部には何が眠っているのか……さらなる探索を続けるッス！",翠核の谷遺跡の扉を開くことができたッス！　ご協力ありがとうッスよー！,サーチングウェイ,241092,166,39,1585,170,0,18,20,6,2,0,0,6,3,4,5,0,0,0,0,0,False
172,"「翠核の谷遺跡復旧計画」　支援物資集積中
**コスモミッションに参加して支援物資を集めよう！",「翠核の谷遺跡復旧計画」　支援物資集積中,"翠核の谷遺跡の内部で発見された結晶体を動かして、
遺跡を復旧し、先駆者たちの謎に迫る計画が進行中ッス！",遺跡内で発見された結晶体機構を動かすッス、支援物資を集めてほしいッス！,サーチングウェイ,241093,166,40,0,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,True
173,"「翠核の谷遺跡復旧計画」　共同施工作業準備中
**開始時刻までに実施予定地に集まろう！",「翠核の谷遺跡復旧計画」　共同施工作業準備中,"共同施工作業「翠核の谷遺跡復旧計画」の開始時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「翠核の谷遺跡復旧計画」の開始時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241093,166,41,1451,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,False
174,"「翠核の谷遺跡復旧計画」　共同施工作業実施中
**翠核の谷遺跡へ行き、参加しよう！",「翠核の谷遺跡復旧計画」　共同施工作業実施中,"共同施工作業「翠核の谷遺跡復旧計画」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「翠核の谷遺跡復旧計画」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241093,0,0,0,170,0,19,21,0,2,0,0,6,3,4,5,0,0,0,0,0,False
175,"「翠核の谷遺跡」　復旧完了
**次の作業を計画中、自由に過ごそう！",「翠核の谷遺跡」　復旧完了,"ガイドストーンの復旧により、遺跡内部が機能を取り戻したッス！
遺跡奥の本格的な調査を進められるッス！",遺跡のガイドストーンが復旧したッス！　ご協力ありがとうッスよー！,サーチングウェイ,241094,166,43,1586,170,0,20,22,6,2,0,0,6,3,4,5,0,0,0,0,0,False
176,"「翠核の谷遺跡最深部再起動計画」　支援物資集積中
**コスモミッションに参加して支援物資を集めよう！",「翠核の谷遺跡最深部再起動計画」　支援物資集積中,"遺跡の最奥部の劣化した結晶体を、基地の「エウヘドロン」と同じく、
活性化させエーテル流動性を整えて、修復する計画が進行中ッス！",遺跡の最奥部の劣化した結晶体を、活性化させ修復するッス！ 支援物資を集めてほしいッス！,サーチングウェイ,241095,166,44,0,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,True
177,"「翠核の谷遺跡最深部再起動計画」　共同施工作業準備中
**開始時刻までに実施予定地に集まろう！",「翠核の谷遺跡最深部再起動計画」　共同施工作業準備中,"共同施工作業「翠核の谷遺跡最深部再起動計画」の開始時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「翠核の谷遺跡最深部再起動計画」の開始時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241095,166,45,1451,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,False
178,"「翠核の谷遺跡最深部再起動計画」　共同施工作業実施中
**翠核の谷遺跡へ行き、参加しよう！",「翠核の谷遺跡最深部再起動計画」　共同施工作業実施中,"共同施工作業「翠核の谷遺跡最深部再起動計画」を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「翠核の谷遺跡最深部再起動計画」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241095,0,0,0,170,0,21,23,0,2,0,0,6,3,4,5,0,0,0,0,0,False
179,"「翠核の谷遺跡最深部」　再稼働完了
**次の作業を計画中、自由に過ごそう！",「翠核の谷遺跡最深部」　再稼働完了,"デザート・バロー遺跡最奥部の機構、メタヘドロンが再稼働したッスー！
ご協力ありがとうッスよー！",デザート・バロー遺跡のメタヘドロンが再稼働したッス！　ご協力ありがとうッスよー！,サーチングウェイ,241096,166,47,1587,170,0,22,24,6,2,0,0,6,3,4,5,0,0,0,0,0,False
180,"「第三次コスモライナー敷設支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第三次コスモライナー敷設支援」　資材集積中,"翠核の谷の内部にコスモライナーを敷設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",翠核の谷の内部にコスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241097,166,48,0,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
181,"「第三次コスモライナー」　敷設中
**コスモライナーの完成を待とう！",「第三次コスモライナー」　敷設中,"翠核の谷の内部にコスモライナーを敷設中ッス！
竣工したらもっと便利になるから、もう少し待っててほしいッスー！",翠核の谷の内部にコスモライナーを敷設中ッス！　完成まで待っててほしいッスー！,サーチングウェイ,241097,166,49,1452,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
182,"「コスモライナー：翠核の谷」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：翠核の谷」　敷設完了,"翠核の谷のコスモライナーが完成したッス！
遠くへの調査が捗るはずッスね、ご協力ありがとうッスよー！",翠核の谷のコスモライナーが完成したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241098,166,50,1588,170,0,23,25,6,2,0,0,6,3,4,5,0,0,0,0,0,False
183,"「テラ・ファーマ基地構造強化工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「テラ・ファーマ基地構造強化工事」　資材集積中,"本部基地屋上部に通信施設を建てて、翠核の谷遺跡からの膨大な情報を受信するッス！
その準備のため、基地の構造強化計画が進行中ッス！",本部基地屋上部に通信施設を建てる準備のため、基地の構造強化を行うッス！,サーチングウェイ,241099,166,51,0,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,30,True
184,"「テラ・ファーマ基地構造強化工事」　共同施工作業準備中
**開始時刻までに着工予定地に集まろう！",「テラ・ファーマ基地構造強化工事」　共同施工作業準備中,"共同施工作業「テラ・ファーマ基地構造強化工事」 の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「テラ・ファーマ基地構造強化工事」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241099,166,52,1451,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,0,False
185,"「テラ・ファーマ基地構造強化工事」　共同施工作業実施中
**テラ・ファーマ基地へ行き、参加しよう！",「テラ・ファーマ基地構造強化工事」　共同施工作業実施中,"共同施工作業「テラ・ファーマ基地構造強化工事」 を実施中ッス！
ぜひぜひ参加してほしいッスー！",共同施工作業「テラ・ファーマ基地構造強化工事」を実施中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241099,0,0,0,170,0,24,26,0,2,0,0,6,3,4,5,0,0,0,0,0,False
186,"「テラ・ファーマ基地」　構造強化工事完了
**次の作業を計画中、自由に過ごそう！",「テラ・ファーマ基地」　構造強化工事完了,"本部基地の構造を強化できたッス！
これで屋上部に通信施設を建てられるッス、ご協力ありがとうッスよー！",基地の構造を強化できたッス！　エレベーターで基地の上に行けるッスよー！！,サーチングウェイ,241100,166,54,1589,170,0,25,27,6,2,0,0,6,3,4,5,0,0,34,35,31,False
187,"「エウヘドロン再起動作戦」　資材集積中
**コスモミッションに参加して資材を集めよう！",「エウヘドロン再起動作戦」　資材集積中,"テラ・ファーマ基地屋上部に巨大な通信設備を建てて、
翠核の谷遺跡からのデータをエウヘドロンに転送する計画が進行中ッス！",テラ・ファーマ基地に巨大な通信設備を建てるッス！ 必要物資を集めてほしいッス！,サーチングウェイ,241101,166,55,0,170,0,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,True
188,"「エウヘドロン再起動作戦」　共同施工作業準備中
**エレベーターに乗り、テラ・ファーマ基地屋上部に集まろう！",「エウヘドロン再起動作戦」　共同施工作業準備中,"共同施工作業「エウヘドロン再起動作戦」 の着工時刻が決まったッス！
実施時には、ぜひぜひ協力してほしいッスー！",共同施工作業「エウヘドロン再起動作戦」の着工時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241101,166,56,1451,170,203,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,False
