#,Param1,Param2,Type,Unknown0,Unknown1,Unknown2,Param0,Unknown6,Unknown3,Unknown4,Unknown5
1141,102,0,0,0,0,0,2,True,False,False,False
1142,106,0,0,0,0,0,3,True,False,False,False
1143,106,0,0,0,0,0,3,True,False,False,False
1144,106,0,0,0,0,0,3,True,False,False,False
1145,106,0,0,0,0,0,3,True,False,False,False
1146,106,0,0,0,0,0,3,True,False,False,False
1147,106,0,0,0,0,0,3,True,False,False,False
1148,106,0,0,0,0,0,3,True,False,False,False
1149,106,0,0,0,0,0,3,True,False,False,False
1150,124,0,0,0,0,0,2,True,False,False,False
1151,125,0,0,0,0,0,2,True,False,False,False
1152,124,0,0,0,0,0,2,True,False,False,False
1153,125,0,0,0,0,0,2,True,False,False,False
1154,124,0,0,0,0,0,2,True,False,False,False
1155,125,0,0,0,0,0,2,True,False,False,False
1156,124,0,0,0,0,0,2,True,False,False,False
1157,125,0,0,0,0,0,2,True,False,False,False
1158,124,0,0,0,0,0,2,True,False,False,False
1159,125,0,0,0,0,0,2,True,False,False,False
1160,56,10386041,10386043,0,0,0,11,False,False,False,False
1161,41,0,0,0,0,0,17,False,False,False,False
1162,42,0,0,0,0,0,17,False,False,False,False
1163,43,0,0,0,0,0,17,False,False,False,False
1164,0,0,0,0,0,0,1,False,False,False,False
1165,0,0,0,0,0,0,23,False,False,False,False
1166,0,0,0,0,0,0,23,False,False,False,False
1167,167,0,0,0,0,0,2,True,False,False,False
1168,167,0,0,0,0,0,2,False,False,False,False
1169,167,0,0,0,0,0,2,False,False,False,False
1170,167,0,0,0,0,0,2,False,False,False,False
1171,167,0,0,0,0,0,2,False,False,False,False
1172,168,0,0,0,0,0,2,True,False,False,False
1173,13,0,0,0,0,0,23,False,True,False,False
1174,13,0,0,0,0,0,23,False,True,False,False
1175,13,0,0,0,0,0,23,False,True,False,False
1176,168,0,0,0,0,0,2,True,False,False,False
1177,20,0,0,0,0,0,23,False,False,False,False
1178,20,0,0,0,0,0,23,False,False,False,False
1179,21,0,0,0,0,0,23,False,False,False,False
1180,21,0,0,0,0,0,23,False,False,False,False
1181,21,0,0,0,0,0,23,False,False,False,False
1182,21,0,0,0,0,0,23,False,False,False,False
1183,21,0,0,0,0,0,23,False,False,False,False
1184,21,0,0,0,0,0,23,False,False,False,False
1185,21,0,0,0,0,0,23,False,False,False,False
1186,21,0,0,0,0,0,23,False,False,False,False
1187,21,0,0,0,0,0,23,False,False,False,False
1188,21,0,0,0,0,0,23,False,False,False,False
1189,21,0,0,0,0,0,23,True,False,False,False
1190,21,0,0,0,0,0,23,True,False,False,False
1191,22,0,0,0,0,0,23,False,False,False,False
1192,23,0,0,0,0,0,23,False,False,False,False
1193,0,0,0,0,0,0,1,False,False,False,False
1194,0,0,0,0,0,0,24,True,False,False,False
1195,23,0,0,0,0,0,23,True,False,False,False
1196,1,11140558,0,0,0,0,12,False,False,False,False
1197,1,11140563,0,0,0,0,12,False,False,False,False
1198,45,0,1,0,0,0,25,False,False,False,False
1199,8,0,0,0,0,0,2,False,False,False,False
1200,36,11679542,0,0,0,0,5,False,False,False,False
1201,0,0,0,0,0,0,1,True,False,False,False
1202,44,0,0,0,0,0,17,False,False,False,False
1203,45,0,0,0,0,0,17,False,False,False,False
1204,46,0,0,0,0,0,17,False,False,False,False
1205,22,0,0,0,0,0,23,False,False,False,False
1206,22,0,0,0,0,0,23,False,False,False,False
1207,52,0,0,0,0,0,17,False,False,False,False
1208,53,0,0,0,0,0,17,False,False,False,False
1209,54,0,0,0,0,0,17,False,False,False,False
1210,0,0,0,0,0,0,1,True,True,True,False
1211,0,0,0,0,0,0,1,False,True,True,False
1212,0,0,0,0,0,0,1,False,True,True,False
1213,0,0,0,0,0,0,1,False,True,True,False
1214,0,0,0,0,0,0,1,False,True,True,False
1215,0,0,0,0,0,0,1,False,True,True,False
1216,0,0,0,0,0,0,1,False,True,True,False
1217,0,0,0,0,0,0,1,False,True,True,False
1218,0,0,0,0,0,0,1,False,True,True,False
1219,0,0,0,0,0,0,1,False,True,True,False
1220,0,0,0,0,0,0,1,False,True,True,False
1221,0,0,0,0,0,0,1,False,True,True,False
1222,0,0,0,0,0,0,1,False,True,True,False
1223,0,0,0,0,0,0,1,False,True,True,False
1224,0,0,0,0,0,0,1,False,True,True,False
1225,0,0,0,0,0,0,1,False,True,True,False
1226,0,0,0,0,0,0,1,False,True,True,False
1227,0,0,0,0,0,0,1,False,True,True,False
1228,0,0,0,0,0,0,1,False,True,True,False
1229,0,0,0,0,0,0,1,False,True,True,False
1230,0,0,0,0,0,0,1,False,True,True,False
1231,0,0,0,0,0,0,1,True,False,False,False
1232,167,0,0,0,0,0,2,True,False,False,False
1233,167,0,0,0,0,0,2,False,False,False,False
1234,167,0,0,0,0,0,2,False,False,False,False
1235,167,0,0,0,0,0,2,False,False,False,False
1236,167,0,0,0,0,0,2,False,False,False,False
1237,0,0,0,0,0,0,1,True,False,False,False
1238,0,0,0,0,0,0,1,True,False,False,False
1239,0,0,0,0,0,0,1,True,False,False,False
1240,0,0,0,0,0,0,1,True,False,False,False
1241,0,0,0,0,0,0,1,False,False,False,False
1242,169,0,0,0,0,0,2,True,False,False,False
1243,47,0,0,0,0,0,17,False,False,False,False
1244,48,0,0,0,0,0,17,False,False,False,False
1245,49,0,0,0,0,0,17,False,False,False,False
1246,50,0,0,0,0,0,17,False,False,False,False
1247,51,0,0,0,0,0,17,False,False,False,False
1248,1,0,0,0,0,0,12,False,False,False,False
1249,0,0,0,0,0,0,10,False,False,False,False
1250,0,0,0,0,0,0,1,False,False,False,False
1251,0,0,0,0,0,0,23,False,False,True,False
1252,1,0,0,0,0,0,23,False,False,True,False
1253,0,0,0,0,0,0,20,False,False,False,False
1254,56,0,0,0,0,0,17,False,False,False,False
1255,57,0,0,0,0,0,17,False,False,False,False
1256,0,0,0,0,0,0,1,False,False,False,False
1257,0,0,0,0,0,0,1,False,False,False,False
1258,55,0,0,0,0,0,17,False,False,False,False
1259,2,12823,0,0,0,0,20,False,False,False,False
1260,0,12277635,0,0,0,0,5,False,False,False,False
1261,0,12277638,0,0,0,0,5,False,False,False,False
1262,0,0,0,0,0,0,1,False,False,False,False
1263,0,0,0,0,0,0,1,False,False,False,False
1264,0,0,0,0,0,0,23,False,True,False,False
