#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100271,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100272,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100273,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100274,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100275,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100276,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100277,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100278,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100279,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100280,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100281,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100282,マイスターの切札：真価,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100283,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,9,80,250,8,False
100284,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,10,80,250,9,False
100285,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,11,80,250,10,False
100286,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,12,80,250,11,False
100287,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,13,80,250,12,False
100288,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,14,80,250,13,False
100289,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,15,80,250,14,False
100290,匠の早業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の100%品質が上昇する。
成功率：100%
**[高難易度レシピに対しては使用できない]**",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,16,80,250,15,False
100291,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100292,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100293,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100294,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100295,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100296,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100297,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100298,匠の荒業,"**１ターン目のみ且つレベルが10以上低いレシピにのみ使用可能。**
最大品質の30％～100％品質が上昇する。
成功率：100%",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100299,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1507,0,9,71,40,8,False
100300,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1557,0,10,71,40,9,False
100301,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1607,0,11,71,40,10,False
100302,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1657,0,12,71,40,11,False
100303,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1707,0,13,71,40,12,False
100304,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1757,0,14,71,40,13,False
100305,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1807,0,15,71,40,14,False
100306,下地加工,"耐久を大きく消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：200
成功率：100%
耐久消費：20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1857,0,16,71,40,15,False
100307,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100308,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100309,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100310,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100311,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100312,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100313,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100314,突貫作業III,"耐久を大きく消費して、作業を進める。
**残り耐久20未満で使用時、効率が大きく下がる。**
効率：600
成功率：60%
耐久消費：20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100315,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1514,0,9,78,6,8,False
100316,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1564,0,10,78,6,9,False
100317,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1614,0,11,78,6,10,False
100318,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1663,0,12,78,6,11,False
100319,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1714,0,13,78,6,12,False
100320,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1763,0,14,78,6,13,False
100321,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1814,0,15,78,6,14,False
100322,集中作業,"**状態が「高品質」以上の時にのみ使用可能。**
耐久を消費して、作業を大きく進める。
効率：400
成功率：100%",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1863,0,16,78,6,15,False
100323,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1503,0,9,76,32,8,False
100324,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1553,0,10,76,32,9,False
100325,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1603,0,11,76,32,10,False
100326,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1653,0,12,76,32,11,False
100327,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1703,0,13,76,32,12,False
100328,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1753,0,14,76,32,13,False
100329,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1803,0,15,76,32,14,False
100330,精密作業,"耐久を消費して、作業を進めると同時に品質を上げる。
作業効率：150
加工効率：100
成功率：100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1853,0,16,76,32,15,False
100331,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100332,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100333,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100334,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100335,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100336,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100337,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100338,ブランド・オブ・エレメンタル,"耐久を消費して、作業を進める。
効率：100
成功率：100％",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100339,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,9,50,24,8,False
100340,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,10,50,24,9,False
100341,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,11,50,24,10,False
100342,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,12,50,24,11,False
100343,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,13,50,24,12,False
100344,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,14,50,24,13,False
100345,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,15,50,24,14,False
100346,ビエルゴの祝福,"**「インナークワイエット」のスタック数が1以上の時にのみ使用可能。**
耐久を消費して品質を上げる。 
「インナークワイエット」1スタックにつき効率が20上昇する。 
使用後に「インナークワイエット」の効果は終了する。 
効率：100（最大300）
成功率：100％",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,16,50,24,15,False
100347,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100349,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100350,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100351,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100352,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100353,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100354,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100355,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,9,9,0,8,False
100356,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,10,9,0,9,False
100357,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,11,9,0,10,False
100358,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,12,9,0,11,False
100359,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,13,9,0,12,False
100360,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,14,9,0,13,False
100361,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,15,9,0,14,False
100362,ヘイスティタッチ,"耐久を消費して、品質を上げる。CPを消費しないが成功率が低い。
効率：100
成功率：60％
追加効果：自身に「匠の好機」を付与する。
効果時間：1ターン",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,16,9,0,15,False
100363,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,9,9,0,8,False
100364,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,10,9,0,9,False
100365,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,11,9,0,10,False
100366,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,12,9,0,11,False
100367,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,13,9,0,12,False
100368,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,14,9,0,13,False
100369,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,15,9,0,14,False
100370,突貫作業,"耐久を消費して、作業を進める。
効率：500
成功率：50％",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,16,9,0,15,False
100371,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,9,13,0,8,False
100372,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,10,13,0,9,False
100373,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,11,13,0,10,False
100374,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,12,13,0,11,False
100375,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,13,13,0,12,False
100376,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,14,13,0,13,False
100377,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,15,13,0,14,False
100378,秘訣,"**状態が「高品質」以上の時にのみ使用可能**
CPが20回復する。",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,16,13,0,15,False
100379,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,9,54,6,8,False
100380,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,10,54,6,9,False
100381,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,11,54,6,10,False
100382,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,12,54,6,11,False
100383,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,13,54,6,12,False
100384,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,14,54,6,13,False
100385,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,15,54,6,14,False
100386,確信,"**1ターン目のみ使用可能。**
耐久を消費して、作業を進める。
追加効果：5ターンの間、一度だけ作業を進めるアクションの効率が100%上昇する。
効率：300
成功率：100％",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,16,54,6,15,False
100387,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,9,69,6,8,False
100388,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,10,69,6,9,False
100389,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,11,69,6,10,False
100390,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,12,69,6,11,False
100391,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,13,69,6,12,False
100392,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,14,69,6,13,False
100393,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,15,69,6,14,False
100394,真価,"**1ターン目のみ使用可能。**
耐久を消費して、品質を上げる。
追加効果：「インナークワイエット」のスタック数+1（最大10）
効率：300
成功率：100％",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,16,69,6,15,False
