#,Unknown0,SublimeVariant,Item,GatheringItemLevel,PerceptionReq,Unknown2,Unknown3,Unknown4,Unknown5,IsHidden
10313,0,0,22657,145,0,65535,0,False,False,False
10314,0,0,22658,150,0,65535,0,False,False,False
10315,0,0,22659,148,0,65535,0,False,False,False
10316,0,0,22660,148,0,65535,0,False,False,False
10317,0,0,22661,145,0,65535,0,False,False,False
10318,0,0,22662,148,0,65535,0,False,False,False
10319,0,0,22663,150,0,65535,0,False,False,False
10320,0,0,22664,150,0,65535,0,False,False,False
10321,0,0,22665,150,0,65535,0,False,False,False
10322,0,0,22666,150,0,65535,0,False,False,False
10323,0,0,22667,150,0,65535,0,False,False,False
10324,0,0,23169,150,0,65535,0,False,False,False
10325,0,0,23170,150,0,65535,0,False,False,False
10326,0,0,2002759,290,0,65535,0,False,True,False
10327,0,0,2002760,355,0,65535,0,False,True,False
10328,0,0,2002761,290,0,65535,0,False,True,False
10329,0,0,2002762,290,0,65535,0,False,True,False
10330,0,0,2002763,355,0,65535,0,False,True,False
10331,0,0,2002764,350,0,65535,0,False,True,False
10332,0,0,2002765,380,0,65535,0,False,True,False
10333,0,0,2002766,350,0,65535,0,False,True,False
10334,0,0,2002767,350,0,65535,0,False,True,False
10335,0,0,2002768,370,0,65535,0,False,True,False
10336,0,0,2002769,400,0,65535,0,False,True,False
10337,0,0,2002770,370,0,65535,0,False,True,False
10338,0,0,2002771,370,0,65535,0,False,True,False
10339,0,0,2002772,400,0,65535,0,False,True,False
10340,0,0,2002773,390,0,65535,0,False,True,False
10341,0,0,2002774,390,0,65535,0,False,True,False
10342,0,0,2002775,390,0,65535,0,False,True,False
10343,0,0,2002776,420,0,65535,0,False,True,False
10344,0,0,2002777,410,0,65535,0,False,True,False
10345,0,0,2002778,430,0,65535,0,False,True,False
10346,0,0,2002779,410,0,65535,0,False,True,False
10347,0,0,2002780,410,0,65535,0,False,True,False
10348,0,0,2002781,430,0,65535,0,False,True,False
10349,0,0,2002782,290,0,65535,0,False,True,False
10350,0,0,2002783,355,0,65535,0,False,True,False
10351,0,0,2002784,290,0,65535,0,False,True,False
10352,0,0,2002785,290,0,65535,0,False,True,False
10353,0,0,2002786,355,0,65535,0,False,True,False
10354,0,0,2002787,350,0,65535,0,False,True,False
10355,0,0,2002788,380,0,65535,0,False,True,False
10356,0,0,2002789,350,0,65535,0,False,True,False
10357,0,0,2002790,350,0,65535,0,False,True,False
10358,0,0,2002791,370,0,65535,0,False,True,False
10359,0,0,2002792,400,0,65535,0,False,True,False
10360,0,0,2002793,370,0,65535,0,False,True,False
10361,0,0,2002794,370,0,65535,0,False,True,False
10362,0,0,2002795,400,0,65535,0,False,True,False
10363,0,0,2002796,390,0,65535,0,False,True,False
10364,0,0,2002797,390,0,65535,0,False,True,False
10365,0,0,2002798,390,0,65535,0,False,True,False
10366,0,0,2002799,420,0,65535,0,False,True,False
10367,0,0,2002800,410,0,65535,0,False,True,False
10368,0,0,2002801,430,0,65535,0,False,True,False
10369,0,0,2002802,410,0,65535,0,False,True,False
10370,0,0,2002803,410,0,65535,0,False,True,False
10371,0,0,2002804,430,0,65535,0,False,True,False
10372,0,0,26756,380,0,65535,0,False,False,False
10373,0,0,26757,430,0,65535,0,False,False,False
10374,0,0,26744,430,0,65535,0,False,False,False
10375,0,0,26745,430,0,65535,0,False,False,False
10376,0,0,28765,5,0,65535,0,True,False,False
10377,0,0,28766,5,0,65535,0,True,False,False
10378,0,0,28767,15,0,65535,0,True,False,False
10379,0,0,28768,15,0,65535,0,True,False,False
10380,0,0,28769,35,0,65535,0,True,False,False
10381,0,0,28770,35,0,65535,0,True,False,False
10382,0,0,28771,35,0,65535,0,True,False,False
10383,0,0,28772,25,0,65535,0,True,False,False
10384,0,0,28773,45,0,65535,0,True,False,False
10385,0,0,28774,45,0,65535,0,True,False,False
10386,0,0,28775,150,0,65535,0,True,False,False
10387,0,0,28776,136,0,65535,0,True,False,False
10388,0,0,28777,150,0,65535,0,True,False,False
10389,0,0,28778,136,0,65535,0,True,False,False
10390,0,0,28779,136,0,65535,0,True,False,False
10391,0,0,28780,136,0,65535,0,True,False,False
10392,0,0,28781,225,0,65535,0,True,False,False
10393,0,0,28782,225,0,65535,0,True,False,False
10394,0,0,28783,290,0,65535,0,True,False,False
10395,0,0,28784,290,0,65535,0,True,False,False
10396,0,0,28785,290,0,65535,0,True,False,False
10397,0,0,28786,290,0,65535,0,True,False,False
10398,0,0,28787,225,0,65535,0,True,False,False
10399,0,0,28788,290,0,65535,0,True,False,False
10400,0,0,28789,290,0,65535,0,True,False,False
10401,0,0,28909,290,0,65535,0,True,False,False
10402,0,0,28790,430,0,65535,0,True,False,False
10403,0,0,28791,430,0,65535,0,True,False,False
10404,0,0,28792,380,0,65535,0,True,False,False
10405,0,0,28793,380,0,65535,0,True,False,False
10406,0,0,28794,430,0,65535,0,True,False,False
10407,0,0,28795,430,0,65535,0,True,False,False
10408,0,0,28796,430,0,65535,0,True,False,False
10409,0,0,28797,380,0,65535,0,True,False,False
10410,0,0,28798,430,0,65535,0,True,False,False
10411,0,0,28910,430,0,65535,0,True,False,False
10412,0,0,28916,25,0,65535,0,True,False,False
10413,0,0,0,0,0,0,0,False,False,False
10414,0,0,29512,260,0,65535,0,False,False,False
10415,0,0,29513,275,0,65535,0,False,False,False
10416,0,0,29514,290,0,65535,0,False,False,False
10417,0,0,29515,300,0,65535,0,False,False,False
10418,0,0,29516,300,0,65535,0,False,False,False
10419,0,0,29517,260,0,65535,0,False,False,False
10420,0,0,29518,260,0,65535,0,False,False,False
10421,0,0,29519,260,0,65535,0,False,False,False
10422,0,0,29520,260,0,65535,0,False,False,False
10423,0,0,29521,260,0,65535,0,False,False,False
10424,0,0,29522,260,0,65535,0,False,False,False
10425,0,0,29523,275,0,65535,0,False,False,False
10426,0,0,29524,275,0,65535,0,False,False,False
10427,0,0,29525,275,0,65535,0,False,False,False
10428,0,0,29526,275,0,65535,0,False,False,False
10429,0,0,29527,275,0,65535,0,False,False,False
10430,0,0,29528,290,0,65535,0,False,False,False
10431,0,0,29529,290,0,65535,0,False,False,False
10432,0,0,29530,290,0,65535,0,False,False,False
10433,0,0,29531,290,0,65535,0,False,False,False
10434,0,0,29532,290,0,65535,0,False,False,False
10435,0,0,29533,300,0,65535,0,False,False,False
10436,0,0,29534,300,0,65535,0,False,False,False
10437,0,0,29535,300,0,65535,0,False,False,False
10438,0,0,29536,300,0,65535,0,False,False,False
10439,0,0,29537,300,0,65535,0,False,False,False
10440,0,0,29538,260,0,65535,0,False,False,False
10441,0,0,29539,260,0,65535,0,False,False,False
10442,0,0,29540,275,0,65535,0,False,False,False
10443,0,0,29541,290,0,65535,0,False,False,False
10444,0,0,29542,300,0,65535,0,False,False,False
10445,0,0,29543,260,0,65535,0,False,False,False
10446,0,0,29544,260,0,65535,0,False,False,False
10447,0,0,29545,260,0,65535,0,False,False,False
10448,0,0,29546,260,0,65535,0,False,False,False
10449,0,0,29547,260,0,65535,0,False,False,False
10450,0,0,29548,260,0,65535,0,False,False,False
10451,0,0,29549,275,0,65535,0,False,False,False
10452,0,0,29550,275,0,65535,0,False,False,False
10453,0,0,29551,275,0,65535,0,False,False,False
10454,0,0,29552,275,0,65535,0,False,False,False
10455,0,0,29553,275,0,65535,0,False,False,False
10456,0,0,29554,290,0,65535,0,False,False,False
10457,0,0,29555,290,0,65535,0,False,False,False
10458,0,0,29556,290,0,65535,0,False,False,False
10459,0,0,29557,290,0,65535,0,False,False,False
10460,0,0,29558,290,0,65535,0,False,False,False
10461,0,0,29559,300,0,65535,0,False,False,False
10462,0,0,29560,300,0,65535,0,False,False,False
10463,0,0,29561,300,0,65535,0,False,False,False
10464,0,0,29562,300,0,65535,0,False,False,False
10465,0,0,29563,300,0,65535,0,False,False,False
10466,0,0,29894,10,0,65535,0,True,False,False
10467,0,0,29895,10,0,65535,0,True,False,False
10468,0,0,29896,10,0,65535,0,True,False,False
10469,0,0,29897,10,0,65535,0,True,False,False
10470,0,0,29898,10,0,65535,0,True,False,False
10471,0,0,29899,10,0,65535,0,True,False,False
10472,0,0,29900,10,0,65535,0,True,False,False
10473,0,0,29901,10,0,65535,0,True,False,False
10474,0,0,29902,10,0,65535,0,True,False,False
10475,0,0,29903,10,0,65535,0,True,False,False
10476,0,0,29904,150,0,65535,0,True,False,False
10477,0,0,29905,150,0,65535,0,True,False,False
10478,0,0,29906,150,0,65535,0,True,False,False
10479,0,0,29907,150,0,65535,0,True,False,False
10480,0,0,29908,150,0,65535,0,True,False,False
10481,0,0,29909,150,0,65535,0,True,False,False
10482,0,0,29910,150,0,65535,0,True,False,False
10483,0,0,29911,150,0,65535,0,True,False,False
10484,0,0,29912,150,0,65535,0,True,False,False
10485,0,0,29913,150,0,65535,0,True,False,False
10486,0,0,29914,290,0,65535,0,True,False,False
10487,0,0,29915,290,0,65535,0,True,False,False
10488,0,0,29916,290,0,65535,0,True,False,False
10489,0,0,29917,290,0,65535,0,True,False,False
10490,0,0,29918,290,0,65535,0,True,False,False
10491,0,0,29919,290,0,65535,0,True,False,False
10492,0,0,29920,290,0,65535,0,True,False,False
10493,0,0,29921,290,0,65535,0,True,False,False
10494,0,0,29922,290,0,65535,0,True,False,False
10495,0,0,29923,290,0,65535,0,True,False,False
10496,0,0,29924,430,0,65535,0,True,False,False
10497,0,0,29925,430,0,65535,0,True,False,False
10498,0,0,29926,430,0,65535,0,True,False,False
10499,0,0,29927,430,0,65535,0,True,False,False
10500,0,0,29928,430,0,65535,0,True,False,False
10501,0,0,29929,430,0,65535,0,True,False,False
10502,0,0,29930,430,0,65535,0,True,False,False
10503,0,0,29931,430,0,65535,0,True,False,False
10504,0,0,29932,430,0,65535,0,True,False,False
10505,0,0,29933,430,0,65535,0,True,False,False
10506,0,0,29934,440,0,65535,0,True,False,False
10507,0,0,29935,440,0,65535,0,True,False,False
10508,0,0,29936,440,0,65535,0,True,False,False
10509,0,0,29937,440,0,65535,0,True,False,False
10510,0,0,29938,440,0,65535,0,True,False,False
10511,0,0,29939,440,0,65535,0,True,False,False
10512,0,0,29940,440,0,65535,0,True,False,False
10513,0,0,29941,440,0,65535,0,True,False,False
10514,0,0,29942,440,0,65535,0,True,False,False
10515,0,0,29943,440,0,65535,0,True,False,False
10516,0,0,29944,440,0,65535,0,True,False,False
10517,0,0,29945,440,0,65535,0,True,False,False
10518,0,0,29946,440,0,65535,0,True,False,False
10519,0,0,29947,440,0,65535,0,True,False,False
10520,69384,0,29669,440,0,65535,0,True,False,False
10521,69384,0,29670,440,0,65535,0,True,False,True
10522,69384,0,29671,440,0,65535,0,True,False,False
10523,69384,0,29672,440,0,65535,0,True,False,True
10524,69384,0,29674,450,0,65535,0,True,False,False
10525,69384,0,29675,450,0,65535,0,True,False,True
10526,69384,0,29676,450,0,65535,0,True,False,False
10527,69384,0,29677,450,0,65535,0,True,False,True
10528,69428,0,31125,445,0,65535,0,True,False,False
10529,69428,0,31126,450,0,65535,0,True,False,True
10530,69428,0,31127,445,0,65535,0,True,False,False
10531,69428,0,31128,450,0,65535,0,True,False,True
10532,69428,0,31130,455,0,65535,0,True,False,False
10533,69428,0,31131,460,0,65535,0,True,False,True
10534,69428,0,31132,455,0,65535,0,True,False,False
10535,69428,0,31133,460,0,65535,0,True,False,True
10536,0,0,31276,10,0,65535,0,True,False,False
10537,0,0,31277,10,0,65535,0,True,False,False
10538,0,0,31278,10,0,65535,0,True,False,False
10539,0,0,31279,10,0,65535,0,True,False,False
10540,0,0,31280,10,0,65535,0,True,False,False
10541,0,0,31281,10,0,65535,0,True,False,False
10542,0,0,31282,10,0,65535,0,True,False,False
10543,0,0,31283,10,0,65535,0,True,False,False
10544,0,0,31284,10,0,65535,0,True,False,False
10545,0,0,31285,10,0,65535,0,True,False,False
10546,0,0,31286,150,0,65535,0,True,False,False
10547,0,0,31287,150,0,65535,0,True,False,False
10548,0,0,31288,150,0,65535,0,True,False,False
10549,0,0,31289,150,0,65535,0,True,False,False
10550,0,0,31290,150,0,65535,0,True,False,False
10551,0,0,31291,150,0,65535,0,True,False,False
10552,0,0,31292,150,0,65535,0,True,False,False
10553,0,0,31293,150,0,65535,0,True,False,False
10554,0,0,31294,150,0,65535,0,True,False,False
10555,0,0,31295,150,0,65535,0,True,False,False
10556,0,0,31296,430,0,65535,0,True,False,False
10557,0,0,31297,430,0,65535,0,True,False,False
10558,0,0,31298,430,0,65535,0,True,False,False
10559,0,0,31299,430,0,65535,0,True,False,False
10560,0,0,31300,430,0,65535,0,True,False,False
10561,0,0,31301,430,0,65535,0,True,False,False
10562,0,0,31302,430,0,65535,0,True,False,False
10563,0,0,31303,430,0,65535,0,True,False,False
10564,0,0,31304,430,0,65535,0,True,False,False
10565,0,0,31305,430,0,65535,0,True,False,False
10566,0,0,31306,460,0,65535,0,True,False,False
10567,0,0,31307,460,0,65535,0,True,False,False
10568,0,0,31308,460,0,65535,0,True,False,False
10569,0,0,31309,460,0,65535,0,True,False,False
10570,0,0,31310,460,0,65535,0,True,False,False
10571,0,0,31311,460,0,65535,0,True,False,False
10572,0,0,31312,460,0,65535,0,True,False,False
10573,0,0,31313,460,0,65535,0,True,False,False
10574,0,0,31314,460,0,65535,0,True,False,False
10575,0,0,31315,460,0,65535,0,True,False,False
10576,0,0,31316,460,0,65535,0,True,False,False
10577,0,0,31317,460,0,65535,0,True,False,False
10578,0,0,31318,460,0,65535,0,True,False,False
10579,0,0,31319,460,0,65535,0,True,False,False
10580,0,0,29934,440,0,65535,0,True,False,False
10581,0,0,29935,440,0,65535,0,True,False,False
10582,0,0,29936,440,0,65535,0,True,False,False
10583,0,0,29937,440,0,65535,0,True,False,False
10584,0,0,29938,440,0,65535,0,True,False,False
10585,0,0,29939,440,0,65535,0,True,False,False
10586,0,0,29940,440,0,65535,0,True,False,False
10587,0,0,29941,440,0,65535,0,True,False,False
10588,0,0,29942,440,0,65535,0,True,False,False
10589,0,0,29943,440,0,65535,0,True,False,False
10590,0,0,29944,440,0,65535,0,True,False,False
10591,0,0,29945,440,0,65535,0,True,False,False
10592,0,0,29946,440,0,65535,0,True,False,False
10593,0,0,29947,440,0,65535,0,True,False,False
10594,0,0,31766,490,0,121,1,True,False,False
10595,0,0,31767,490,0,65535,0,True,False,False
10596,0,0,31768,490,0,121,1,True,False,False
10597,0,0,31769,490,0,65535,0,True,False,False
10598,0,0,32970,120,0,123,1,True,False,False
10599,0,0,32971,130,0,123,1,True,False,False
10600,0,0,32972,136,0,123,1,True,False,False
10601,0,0,32973,142,0,123,1,True,False,False
10602,0,0,32974,148,0,123,1,True,False,False
10603,0,0,32975,205,0,123,1,True,False,False
10604,0,0,32976,215,0,123,1,True,False,False
10605,0,0,32977,225,0,123,1,True,False,False
10606,0,0,32978,245,0,123,1,True,False,False
10607,0,0,32979,275,0,123,1,True,False,False
10608,0,0,32980,345,0,123,1,True,False,False
10609,0,0,32981,355,0,123,1,True,False,False
10610,0,0,32982,380,0,123,1,True,False,False
10611,0,0,32983,400,0,123,1,True,False,False
10612,0,0,32984,420,0,123,1,True,False,False
10613,0,0,32985,430,0,123,1,True,False,False
10614,0,0,32986,440,0,123,1,True,False,False
10615,0,0,32987,440,0,123,1,True,False,False
10616,0,0,32988,120,0,124,1,True,False,False
10617,0,0,32989,205,0,124,1,True,False,False
10618,0,0,32990,345,0,124,1,True,False,False
10619,0,0,32991,430,0,124,1,True,False,False
10620,0,0,32992,120,0,123,1,True,False,False
10621,0,0,32993,130,0,123,1,True,False,False
10622,0,0,32994,136,0,123,1,True,False,False
10623,0,0,32995,142,0,123,1,True,False,False
10624,0,0,32996,148,0,123,1,True,False,False
10625,0,0,32997,205,0,123,1,True,False,False
10626,0,0,32998,215,0,123,1,True,False,False
10627,0,0,32999,225,0,123,1,True,False,False
10628,0,0,33000,245,0,123,1,True,False,False
10629,0,0,33001,275,0,123,1,True,False,False
10630,0,0,33002,345,0,123,1,True,False,False
10631,0,0,33003,355,0,123,1,True,False,False
10632,0,0,33004,380,0,123,1,True,False,False
10633,0,0,33005,400,0,123,1,True,False,False
10634,0,0,33006,420,0,123,1,True,False,False
10635,0,0,33007,430,0,123,1,True,False,False
10636,0,0,33008,440,0,123,1,True,False,False
10637,0,0,33009,440,0,123,1,True,False,False
10638,0,0,33010,120,0,124,1,True,False,False
10639,0,0,33011,205,0,124,1,True,False,False
10640,0,0,33012,345,0,124,1,True,False,False
10641,0,0,33013,430,0,124,1,True,False,False
10642,0,0,32005,10,0,65535,0,True,False,False
10643,0,0,32006,10,0,65535,0,True,False,False
10644,0,0,32007,10,0,65535,0,True,False,False
10645,0,0,32008,10,0,65535,0,True,False,False
10646,0,0,32009,10,0,65535,0,True,False,False
10647,0,0,32010,10,0,65535,0,True,False,False
10648,0,0,32011,10,0,65535,0,True,False,False
10649,0,0,32012,10,0,65535,0,True,False,False
10650,0,0,32013,10,0,65535,0,True,False,False
10651,0,0,32014,10,0,65535,0,True,False,False
10652,0,0,32015,150,0,65535,0,True,False,False
10653,0,0,32016,150,0,65535,0,True,False,False
10654,0,0,32017,150,0,65535,0,True,False,False
10655,0,0,32018,150,0,65535,0,True,False,False
10656,0,0,32019,150,0,65535,0,True,False,False
10657,0,0,32020,150,0,65535,0,True,False,False
10658,0,0,32021,150,0,65535,0,True,False,False
10659,0,0,32022,150,0,65535,0,True,False,False
10660,0,0,32023,150,0,65535,0,True,False,False
10661,0,0,32024,150,0,65535,0,True,False,False
10662,0,0,32025,430,0,65535,0,True,False,False
10663,0,0,32026,430,0,65535,0,True,False,False
10664,0,0,32027,430,0,65535,0,True,False,False
10665,0,0,32028,430,0,65535,0,True,False,False
10666,0,0,32029,430,0,65535,0,True,False,False
10667,0,0,32030,430,0,65535,0,True,False,False
10668,0,0,32031,430,0,65535,0,True,False,False
10669,0,0,32032,430,0,65535,0,True,False,False
10670,0,0,32033,430,0,65535,0,True,False,False
10671,0,0,32034,430,0,65535,0,True,False,False
10672,0,0,32035,490,0,65535,0,True,False,False
10673,0,0,32036,490,0,65535,0,True,False,False
10674,0,0,32037,490,0,65535,0,True,False,False
10675,0,0,32038,490,0,65535,0,True,False,False
10676,0,0,32039,490,0,65535,0,True,False,False
10677,0,0,32040,490,0,65535,0,True,False,False
10678,0,0,32041,490,0,65535,0,True,False,False
10679,0,0,32042,490,0,65535,0,True,False,False
10680,0,0,32043,490,0,65535,0,True,False,False
10681,0,0,32044,490,0,65535,0,True,False,False
10682,0,0,32045,490,0,65535,0,True,False,False
10683,0,0,32046,490,0,65535,0,True,False,False
10684,0,0,32047,490,0,65535,0,True,False,False
10685,0,0,32048,490,0,65535,0,True,False,False
10686,0,0,29934,440,0,65535,0,True,False,False
10687,0,0,29935,440,0,65535,0,True,False,False
10688,0,0,29936,440,0,65535,0,True,False,False
10689,0,0,29937,440,0,65535,0,True,False,False
10690,0,0,29938,440,0,65535,0,True,False,False
10691,0,0,29939,440,0,65535,0,True,False,False
10692,0,0,29940,440,0,65535,0,True,False,False
10693,0,0,29941,440,0,65535,0,True,False,False
10694,0,0,29942,440,0,65535,0,True,False,False
10695,0,0,29943,440,0,65535,0,True,False,False
10696,0,0,29944,440,0,65535,0,True,False,False
10697,0,0,29945,440,0,65535,0,True,False,False
10698,0,0,29946,440,0,65535,0,True,False,False
10699,0,0,29947,440,0,65535,0,True,False,False
10700,0,0,31306,460,0,65535,0,True,False,False
10701,0,0,31307,460,0,65535,0,True,False,False
10702,0,0,31308,460,0,65535,0,True,False,False
10703,0,0,31309,460,0,65535,0,True,False,False
10704,0,0,31310,460,0,65535,0,True,False,False
10705,0,0,31311,460,0,65535,0,True,False,False
10706,0,0,31312,460,0,65535,0,True,False,False
10707,0,0,31313,460,0,65535,0,True,False,False
10708,0,0,31314,460,0,65535,0,True,False,False
10709,0,0,31315,460,0,65535,0,True,False,False
10710,0,0,31316,460,0,65535,0,True,False,False
10711,0,0,31317,460,0,65535,0,True,False,False
10712,0,0,31318,460,0,65535,0,True,False,False
10713,0,0,31319,460,0,65535,0,True,False,False
10714,0,0,2003131,430,0,65535,0,False,True,False
10715,0,0,2003132,510,0,65535,0,False,True,False
10716,0,0,2003133,430,0,65535,0,False,True,False
10717,0,0,2003134,430,0,65535,0,False,True,False
10718,0,0,2003135,510,0,65535,0,False,True,False
10719,0,0,2003136,500,0,65535,0,False,True,False
10720,0,0,2003137,527,0,65535,0,False,True,False
10721,0,0,2003138,500,0,65535,0,False,True,False
10722,0,0,2003139,500,0,65535,0,False,True,False
10723,0,0,2003140,520,0,65535,0,False,True,False
10724,0,0,2003141,540,0,65535,0,False,True,False
10725,0,0,2003142,520,0,65535,0,False,True,False
10726,0,0,2003143,520,0,65535,0,False,True,False
10727,0,0,2003144,540,0,65535,0,False,True,False
10728,0,0,2003145,534,0,65535,0,False,True,False
10729,0,0,2003146,534,0,65535,0,False,True,False
10730,0,0,2003147,534,0,65535,0,False,True,False
10731,0,0,2003148,554,0,65535,0,False,True,False
10732,0,0,2003149,547,0,65535,0,False,True,False
10733,0,0,2003150,560,0,65535,0,False,True,False
10734,0,0,2003151,547,0,65535,0,False,True,False
10735,0,0,2003152,547,0,65535,0,False,True,False
10736,0,0,2003153,560,0,65535,0,False,True,False
10737,0,0,2003154,430,0,65535,0,False,True,False
10738,0,0,2003155,510,0,65535,0,False,True,False
10739,0,0,2003156,430,0,65535,0,False,True,False
10740,0,0,2003157,430,0,65535,0,False,True,False
10741,0,0,2003158,510,0,65535,0,False,True,False
10742,0,0,2003159,500,0,65535,0,False,True,False
10743,0,0,2003160,527,0,65535,0,False,True,False
10744,0,0,2003161,500,0,65535,0,False,True,False
10745,0,0,2003162,500,0,65535,0,False,True,False
10746,0,0,2003163,520,0,65535,0,False,True,False
10747,0,0,2003164,540,0,65535,0,False,True,False
10748,0,0,2003165,520,0,65535,0,False,True,False
10749,0,0,2003166,520,0,65535,0,False,True,False
10750,0,0,2003167,540,0,65535,0,False,True,False
10751,0,0,2003168,534,0,65535,0,False,True,False
10752,0,0,2003169,534,0,65535,0,False,True,False
10753,0,0,2003170,534,0,65535,0,False,True,False
10754,0,0,2003171,554,0,65535,0,False,True,False
10755,0,0,2003172,547,0,65535,0,False,True,False
10756,0,0,2003173,560,0,65535,0,False,True,False
10757,0,0,2003174,547,0,65535,0,False,True,False
10758,0,0,2003175,547,0,65535,0,False,True,False
10759,0,0,2003176,560,0,65535,0,False,True,False
10760,0,0,36291,495,0,124,1,True,False,False
10761,0,0,36293,495,0,123,1,True,False,False
10762,0,0,36294,510,0,123,1,True,False,False
10763,0,0,36295,527,0,123,1,True,False,False
10764,0,0,36296,540,0,123,1,True,False,False
10765,0,0,36297,554,0,123,1,True,False,False
10766,0,0,36298,560,0,123,1,True,False,False
10767,0,0,36299,570,0,123,1,True,False,False
10768,0,0,36300,570,0,123,1,True,False,False
10769,0,0,36292,560,0,124,1,True,False,False
10770,0,0,36301,495,0,124,1,True,False,False
10771,0,0,36303,495,0,123,1,True,False,False
10772,0,0,36304,510,0,123,1,True,False,False
10773,0,0,36305,527,0,123,1,True,False,False
10774,0,0,36306,540,0,123,1,True,False,False
10775,0,0,36307,554,0,123,1,True,False,False
10776,0,0,36308,560,0,123,1,True,False,False
10777,0,0,36309,570,0,123,1,True,False,False
10778,0,0,36310,570,0,123,1,True,False,False
10779,0,0,36302,560,0,124,1,True,False,False
10780,0,0,35847,225,0,65535,0,False,False,False
10781,0,0,35848,527,0,65535,0,False,False,False
10782,0,0,36611,560,0,65535,0,False,False,False
10783,0,0,36612,560,0,65535,0,False,False,False
10784,0,0,38276,390,0,65535,0,False,False,False
10785,0,0,38277,400,0,65535,0,False,False,False
10786,0,0,38278,410,0,65535,0,False,False,False
10787,0,0,38279,420,0,65535,0,False,False,False
10788,0,0,38280,430,0,65535,0,False,False,False
10789,0,0,38281,400,0,65535,0,False,False,False
10790,0,0,38282,400,0,65535,0,False,False,False
10791,0,0,38283,400,0,65535,0,False,False,False
10792,0,0,38284,400,0,65535,0,False,False,False
10793,0,0,38285,410,0,65535,0,False,False,False
10794,0,0,38286,410,0,65535,0,False,False,False
10795,0,0,38287,410,0,65535,0,False,False,False
10796,0,0,38288,410,0,65535,0,False,False,False
10797,0,0,38289,410,0,65535,0,False,False,False
10798,0,0,38290,420,0,65535,0,False,False,False
10799,0,0,38291,420,0,65535,0,False,False,False
10800,0,0,38292,420,0,65535,0,False,False,False
10801,0,0,38293,420,0,65535,0,False,False,False
10802,0,0,38294,420,0,65535,0,False,False,False
10803,0,0,38295,430,0,65535,0,False,False,False
10804,0,0,38296,430,0,65535,0,False,False,False
10805,0,0,38297,430,0,65535,0,False,False,False
10806,0,0,38298,430,0,65535,0,False,False,False
10807,0,0,38299,430,0,65535,0,False,False,False
10808,0,0,38300,390,0,65535,0,False,False,False
10809,0,0,38301,400,0,65535,0,False,False,False
10810,0,0,38302,410,0,65535,0,False,False,False
10811,0,0,38303,420,0,65535,0,False,False,False
10812,0,0,38304,430,0,65535,0,False,False,False
10813,0,0,38305,400,0,65535,0,False,False,False
10814,0,0,38306,400,0,65535,0,False,False,False
10815,0,0,38307,400,0,65535,0,False,False,False
10816,0,0,38308,400,0,65535,0,False,False,False
10817,0,0,38309,410,0,65535,0,False,False,False
10818,0,0,38310,410,0,65535,0,False,False,False
10819,0,0,38311,410,0,65535,0,False,False,False
10820,0,0,38312,410,0,65535,0,False,False,False
10821,0,0,38313,410,0,65535,0,False,False,False
10822,0,0,38314,420,0,65535,0,False,False,False
10823,0,0,38315,420,0,65535,0,False,False,False
10824,0,0,38316,420,0,65535,0,False,False,False
10825,0,0,38317,420,0,65535,0,False,False,False
10826,0,0,38318,420,0,65535,0,False,False,False
10827,0,0,38319,430,0,65535,0,False,False,False
10828,0,0,38320,430,0,65535,0,False,False,False
10829,0,0,38321,430,0,65535,0,False,False,False
10830,0,0,38322,430,0,65535,0,False,False,False
10831,0,0,38323,430,0,65535,0,False,False,False
10832,0,0,38790,570,0,160,1,True,False,False
10833,0,0,38791,570,0,65535,0,True,False,True
10834,0,0,38788,570,0,160,1,True,False,False
10835,0,0,38789,570,0,65535,0,True,False,True
10836,0,0,38796,590,0,161,1,True,False,False
10837,0,0,38797,590,0,65535,0,True,False,True
10838,0,0,38794,590,0,161,1,True,False,False
10839,0,0,38795,590,0,65535,0,True,False,True
10840,0,0,39591,560,0,65535,0,False,False,False
10841,0,0,39805,615,0,168,1,True,False,False
10842,0,0,39806,615,0,65535,0,True,False,True
10843,0,0,39807,615,0,168,1,True,False,False
10844,0,0,39808,615,0,65535,0,True,False,True
10845,0,0,39811,620,0,169,1,True,False,False
10846,0,0,39812,620,0,65535,0,True,False,True
10847,0,0,39813,620,0,169,1,True,False,False
10848,0,0,39814,620,0,65535,0,True,False,True
10849,0,0,41286,625,0,176,1,True,False,False
10850,0,0,41287,625,0,65535,0,True,False,True
10851,0,0,41288,625,0,176,1,True,False,False
10852,0,0,41289,625,0,65535,0,True,False,True
10853,0,0,41290,630,0,177,1,True,False,False
10854,0,0,41291,630,0,65535,0,True,False,True
10855,0,0,41292,630,0,177,1,True,False,False
10856,0,0,41293,630,0,65535,0,True,False,True
10857,0,0,2003513,560,0,65535,0,False,False,False
10858,0,0,2003514,655,0,65535,0,False,False,False
10859,0,0,2003515,560,0,65535,0,False,False,False
10860,0,0,2003516,560,0,65535,0,False,False,False
10861,0,0,2003517,655,0,65535,0,False,False,False
10862,0,0,2003518,650,0,65535,0,False,False,False
10863,0,0,2003519,665,0,65535,0,False,False,False
10864,0,0,2003520,650,0,65535,0,False,False,False
10865,0,0,2003521,650,0,65535,0,False,False,False
10866,0,0,2003522,660,0,65535,0,False,False,False
10867,0,0,2003523,675,0,65535,0,False,False,False
