#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
23422,スカエウァ・ストライカーヘッドギア,,,スカエウァ・ストライカーヘッドギア,0,0,0,1,0,0,66103,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,59194,865,7,21800,41730,390,19100,0,0,6196,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,False,False,False
23423,スカエウァ・ストライカージャケット,,,スカエウァ・ストライカージャケット,0,0,0,1,0,0,66103,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,44,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,98656,1442,7,21800,43829,390,19100,0,0,6360,0,3,4,35,0,4,5,0,2,12,True,True,False,False,False,True,False,False
23424,スカエウァ・ストライカーアームガード,,,スカエウァ・ストライカーアームガード,0,0,0,1,0,0,66103,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,22,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,59194,865,7,21800,48729,390,19100,0,0,6196,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
23425,スカエウァ・ストライカートラウザー,,,スカエウァ・ストライカートラウザー,0,0,0,1,0,0,66103,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,98656,1442,7,21800,47443,390,19100,0,0,6360,0,3,4,36,0,7,5,0,2,12,True,True,False,False,False,False,False,False
23426,スカエウァ・ストライカーグリーヴ,,,スカエウァ・ストライカーグリーヴ,0,0,0,1,0,0,66103,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,22,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,59194,865,7,21800,47158,390,19100,0,0,6196,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
23427,スカエウァ・ストライカータセット,,かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった,スカエウァ・ストライカータセット,0,0,0,1,0,0,0,0,0,0,0,0,0,405,405,163,183,144,101,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,44,45,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,44844,656,0,0,54196,390,19100,0,0,6197,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
23428,スカエウァ・レンジャーヘッドギア,,,スカエウァ・レンジャーヘッドギア,0,0,0,1,0,0,66104,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,41731,390,30100,0,0,6196,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,False,False,False
23429,スカエウァ・レンジャータバード,,,スカエウァ・レンジャータバード,0,0,0,1,0,0,66104,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,98656,1442,7,21800,43830,390,30100,0,0,6360,0,3,4,35,0,4,5,0,2,13,True,True,False,False,False,True,False,False
23430,スカエウァ・レンジャーグローブ,,,スカエウァ・レンジャーグローブ,0,0,0,1,0,0,66104,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,48730,390,30100,0,0,6196,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
23431,スカエウァ・レンジャートラウザー,,,スカエウァ・レンジャートラウザー,0,0,0,1,0,0,66104,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,98656,1442,7,21800,47444,390,30100,0,0,6360,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
23432,スカエウァ・レンジャーグリーヴ,,,スカエウァ・レンジャーグリーヴ,0,0,0,1,0,0,66104,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,47159,390,30100,0,0,6196,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
23433,スカエウァ・レンジャータセット,,かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった,スカエウァ・レンジャータセット,0,0,0,1,0,0,0,0,0,0,0,0,0,405,405,163,183,144,101,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,44844,656,0,0,54196,390,30100,0,0,6197,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
23434,スカエウァ・スカウトバイザー,,,スカエウァ・スカウトバイザー,0,0,0,1,0,0,66105,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,45,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,40518,390,23100,0,0,6196,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,True,False,False
23435,スカエウァ・スカウトタバード,,,スカエウァ・スカウトタバード,0,0,0,1,0,0,131640,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,98656,1442,7,21800,43831,390,23100,0,0,6360,0,3,4,35,0,4,5,0,2,13,True,True,False,False,False,True,False,False
23436,スカエウァ・スカウトグローブ,,,スカエウァ・スカウトグローブ,0,0,0,1,0,0,131640,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,48731,390,23100,0,0,6196,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
23437,スカエウァ・スカウトトラウザー,,,スカエウァ・スカウトトラウザー,0,0,0,1,0,0,131640,0,0,0,0,0,0,305,305,139,147,136,95,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,98656,1442,7,21800,47445,390,23100,0,0,6360,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
23438,スカエウァ・スカウトグリーヴ,,,スカエウァ・スカウトグリーヴ,0,0,0,1,0,0,131640,0,0,0,0,0,0,228,228,87,92,85,60,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,59194,865,7,21800,47160,390,23100,0,0,6196,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
23439,スカエウァ・スカウトタセット,,かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった,スカエウァ・スカウトタセット,0,0,0,1,0,0,0,0,0,0,0,0,0,405,405,163,183,144,101,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,44844,656,0,0,54196,390,23100,0,0,6197,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
23440,スカエウァ・ヒーラーマスク,,,スカエウァ・ヒーラーマスク,0,0,0,1,0,0,66106,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,27,46,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,59194,865,7,21800,40517,390,47100,0,0,6196,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,False,False,False
23441,スカエウァ・ヒーラーコート,,,スカエウァ・ヒーラーコート,0,0,0,1,0,0,66106,0,0,0,0,0,0,222,389,139,132,136,95,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,98656,1442,7,21800,43828,390,47100,0,0,6360,0,3,4,35,0,4,5,0,2,13,True,True,False,False,False,True,False,False
23442,スカエウァ・ヒーラーグローブ,,,スカエウァ・ヒーラーグローブ,0,0,0,1,0,0,66106,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,46,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,59194,865,7,21800,48727,390,47100,0,0,6196,0,3,4,37,0,5,5,0,2,13,True,True,False,False,False,False,False,False
23443,スカエウァ・ヒーラートラウザー,,,スカエウァ・ヒーラートラウザー,0,0,0,1,0,0,66106,0,0,0,0,0,0,222,389,139,132,136,95,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,46,6,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,98656,1442,7,21800,47441,390,47100,0,0,6360,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
23444,スカエウァ・ヒーラーシューズ,,,スカエウァ・ヒーラーシューズ,0,0,0,1,0,0,66106,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,59194,865,7,21800,49174,390,47100,0,0,6196,0,3,4,38,0,8,5,0,2,12,True,True,False,False,False,False,False,False
23445,スカエウァ・ヒーラータセット,,かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった,スカエウァ・ヒーラータセット,0,0,0,1,0,0,0,0,0,0,0,0,0,295,516,163,164,144,101,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,44844,656,0,0,54196,390,47100,0,0,6197,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
23446,スカエウァ・キャスターマスク,,,スカエウァ・キャスターマスク,0,0,0,1,0,0,131642,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,59194,865,7,21800,40516,390,40100,0,0,6196,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,False,False,False
23447,スカエウァ・キャスターコート,,,スカエウァ・キャスターコート,0,0,0,1,0,0,131642,0,0,0,0,0,0,222,389,139,132,136,95,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,98656,1442,7,21800,43827,390,40100,0,0,6360,0,3,4,35,0,4,5,0,2,13,True,True,False,False,False,True,False,False
23448,スカエウァ・キャスターグローブ,,,スカエウァ・キャスターグローブ,0,0,0,1,0,0,131642,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,59194,865,7,21800,48725,390,40100,0,0,6196,0,3,4,37,0,5,5,0,2,13,True,True,False,False,False,False,False,False
23449,スカエウァ・キャスタートラウザー,,,スカエウァ・キャスタートラウザー,0,0,0,1,0,0,131642,0,0,0,0,0,0,222,389,139,132,136,95,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,98656,1442,7,21800,47439,390,40100,0,0,6360,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
23450,スカエウァ・キャスターシューズ,,,スカエウァ・キャスターシューズ,0,0,0,1,0,0,131642,0,0,0,0,0,0,166,290,87,83,85,60,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,59194,865,7,21800,49173,390,40100,0,0,6196,0,3,4,38,0,8,5,0,2,12,True,True,False,False,False,False,False,False
23451,スカエウァ・キャスタータセット,,かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった,スカエウァ・キャスタータセット,0,0,0,1,0,0,0,0,0,0,0,0,0,295,516,163,164,144,101,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,44844,656,0,0,54196,390,40100,0,0,6197,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
23452,スカエウァ・ディフェンダーイヤーカフ,,,スカエウァ・ディフェンダーイヤーカフ,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,73,67,47,69,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,44,45,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,44844,656,7,21800,55424,390,8100,0,0,6197,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
23453,スカエウァ・アタッカーイヤーカフ,,,スカエウァ・アタッカーイヤーカフ,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,45,27,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,44844,656,7,21800,55424,390,19100,0,0,6197,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
23454,スカエウァ・レンジャーイヤーカフ,,,スカエウァ・レンジャーイヤーカフ,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,27,44,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,44844,656,7,21800,55424,390,30100,0,0,6197,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
23455,スカエウァ・ヒーラーイヤーカフ,,,スカエウァ・ヒーラーイヤーカフ,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,27,6,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,44844,656,7,21800,55424,390,47100,0,0,6197,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
23456,スカエウァ・キャスターイヤーカフ,,,スカエウァ・キャスターイヤーカフ,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,44,46,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,44844,656,7,21800,55424,390,40100,0,0,6197,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
23457,スカエウァ・ディフェンダーチョーカー,,,スカエウァ・ディフェンダーチョーカー,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,73,67,47,69,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,45,19,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,44844,656,7,21800,54991,390,8100,0,0,6197,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
23458,スカエウァ・アタッカーチョーカー,,,スカエウァ・アタッカーチョーカー,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,22,44,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,44844,656,7,21800,54991,390,19100,0,0,6197,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
23459,スカエウァ・レンジャーチョーカー,,,スカエウァ・レンジャーチョーカー,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,45,22,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,44844,656,7,21800,54991,390,30100,0,0,6197,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
23460,スカエウァ・ヒーラーチョーカー,,,スカエウァ・ヒーラーチョーカー,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,44,46,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,44844,656,7,21800,54991,390,47100,0,0,6197,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
23461,スカエウァ・キャスターチョーカー,,,スカエウァ・キャスターチョーカー,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,27,22,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,44844,656,7,21800,54991,390,40100,0,0,6197,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
23462,スカエウァ・ディフェンダーブレスレット,,,スカエウァ・ディフェンダーブレスレット,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,73,67,47,69,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,44,27,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,44844,656,7,21800,55796,390,8100,0,0,6197,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
23463,スカエウァ・アタッカーブレスレット,,,スカエウァ・アタッカーブレスレット,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,45,44,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,44844,656,7,21800,55796,390,19100,0,0,6197,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
23464,スカエウァ・レンジャーブレスレット,,,スカエウァ・レンジャーブレスレット,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,45,44,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,44844,656,7,21800,55796,390,30100,0,0,6197,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
23465,スカエウァ・ヒーラーブレスレット,,,スカエウァ・ヒーラーブレスレット,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,6,27,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,44844,656,7,21800,55796,390,47100,0,0,6197,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
23466,スカエウァ・キャスターブレスレット,,,スカエウァ・キャスターブレスレット,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,46,22,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,44844,656,7,21800,55796,390,40100,0,0,6197,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
23467,スカエウァ・ディフェンダーリング,,,スカエウァ・ディフェンダーリング,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,73,67,47,69,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,19,44,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,44844,656,7,21800,54645,390,8100,0,0,6197,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
23468,スカエウァ・アタッカーリング,,,スカエウァ・アタッカーリング,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,27,45,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,44844,656,7,21800,54645,390,19100,0,0,6197,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
23469,スカエウァ・レンジャーリング,,,スカエウァ・レンジャーリング,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,73,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,27,22,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,44844,656,7,21800,54645,390,30100,0,0,6197,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
23470,スカエウァ・ヒーラーリング,,,スカエウァ・ヒーラーリング,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,46,44,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,44844,656,7,21800,54645,390,47100,0,0,6197,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
23471,スカエウァ・キャスターリング,,,スカエウァ・キャスターリング,0,0,0,1,0,0,65643,0,0,0,0,0,0,1,1,69,67,47,0,0,66,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,44,27,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,44844,656,7,21800,54645,390,40100,0,0,6197,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
23472,スカエウァ・マジテックカッツバルゲルRE,,,スカエウァ・マジテックカッツバルゲルRE,0,0,0,1,0,0,4295033045,0,92,46,2240,0,0,0,0,106,115,103,72,0,0,0,0,0,0,0,0,70,0,1,38,0,0,1,1,1,3,1,3,44,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,72460,1078,7,21800,30589,400,2100,0,0,6196,0,3,1,2,0,1,5,1,2,9,True,True,False,False,False,False,False,False
23473,スカエウァ・マジテックトンファーRE,,,スカエウァ・マジテックトンファーRE,0,0,0,1,0,0,4295033161,4295033211,92,46,2560,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,41,0,0,3,2,3,3,1,3,27,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,108691,1617,7,21800,31155,400,16100,0,0,6360,0,3,1,1,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23474,スカエウァ・マジテックアクスRE,,,スカエウァ・マジテックアクスRE,0,0,0,1,0,0,4295033244,0,92,46,3360,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,44,0,0,1,3,1,3,1,3,19,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,108691,1617,7,21800,31563,400,4100,0,0,6360,0,3,1,3,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23475,スカエウァ・マジテックスピアRE,,,スカエウァ・マジテックスピアRE,0,0,0,1,0,0,4295033351,0,92,46,2800,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,47,0,0,2,4,2,3,1,3,22,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,108691,1617,7,21800,31963,400,10100,0,0,6360,0,3,1,5,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23476,スカエウァ・マジテックボウRE,,,スカエウァ・マジテックボウRE,0,0,0,1,0,0,4295033454,4299752122,92,46,3040,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,50,0,0,4,5,2,25,2,3,45,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,108691,1617,7,21800,32354,400,26100,0,0,6360,0,3,1,4,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23477,スカエウァ・マジテックダガーRE,,,スカエウァ・マジテックダガーRE,0,0,0,1,0,0,4295034642,4295034692,92,46,2560,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,93,0,0,11,29,1,3,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,108691,1617,7,21800,33941,400,21100,0,0,6360,0,3,1,84,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23478,スカエウァ・マジテックグレートソードRE,,,スカエウァ・マジテックグレートソードRE,0,0,0,1,0,0,4295034341,0,92,46,2960,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,98,0,0,1,32,1,3,1,3,27,45,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,108691,1617,7,21800,34317,400,5100,0,0,6360,0,3,1,87,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23479,スカエウァ・マジテックブランダーバスRE,,,スカエウァ・マジテックブランダーバスRE,0,0,0,1,0,0,4295034856,4295034931,92,46,2640,0,0,0,0,148,161,144,101,0,0,0,0,0,0,0,0,70,0,1,96,0,0,4,31,2,25,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,108691,1617,7,21800,34440,400,27100,0,0,6360,0,3,1,88,0,13,5,1,2,9,True,True,False,False,False,False,False,False
23480,スカエウァ・マジテックケーンRE,,,スカエウァ・マジテックケーンRE,0,0,0,1,0,0,4295033648,0,92,92,3440,0,0,0,0,148,145,144,101,0,0,0,0,0,0,0,0,70,0,1,53,0,0,6,6,3,3,5,3,44,46,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,108691,1617,7,21800,32738,400,42100,0,0,6360,0,3,2,9,0,13,5,1,2,11,True,True,False,False,False,False,False,False
