#,Item,ExpModifier[0],ExpModifier[1],ExpModifier[2],CosmoCredits,PlanetCredits,Unknown20,ResearchReward[0],ResearchReward[1],ResearchReward[2],ItemCount,Unknown19,Tool[0],Tool[1],Tool[2],TypeIndex[0],TypeIndex[1],TypeIndex[2]
725,0,0,13,5,2,4,0,3,3,5,0,0,5,5,5,3,2,1
726,0,0,0,16,6,8,0,9,6,6,0,0,5,5,5,4,2,1
727,0,0,0,14,5,7,0,8,5,5,0,0,5,5,5,4,3,1
728,0,0,0,11,4,6,0,6,4,4,0,0,5,5,5,4,3,2
729,0,0,0,15,6,8,0,7,7,7,0,0,5,5,5,3,2,1
730,0,0,0,14,5,7,0,8,5,5,0,0,5,5,5,4,2,1
731,0,0,0,15,6,8,0,9,5,5,0,0,5,5,5,4,3,1
732,0,0,0,14,6,8,0,8,5,5,0,0,5,5,5,4,3,2
733,0,0,0,15,6,8,0,8,5,5,0,0,5,5,5,4,3,2
734,0,0,0,0,17,14,0,12,12,12,0,0,5,5,5,3,2,1
735,0,0,0,0,18,15,0,12,12,12,0,0,5,5,5,4,2,1
736,0,0,0,0,17,14,0,7,11,11,0,0,5,5,5,5,4,3
737,0,0,0,0,17,14,0,7,11,11,0,0,5,5,5,5,4,1
738,0,0,0,0,24,20,0,10,15,15,0,0,5,5,5,5,3,2
739,0,0,0,0,23,14,0,12,12,12,0,0,5,5,5,3,2,1
740,0,0,0,0,40,24,0,18,18,18,0,0,5,5,5,4,2,1
741,0,0,0,0,17,12,0,6,8,8,0,0,5,5,5,5,4,3
742,47594,0,0,0,53,36,0,17,25,25,36,0,5,5,5,5,4,3
743,47594,0,0,0,33,22,0,12,17,17,22,0,5,5,5,5,2,1
744,0,0,0,0,14,12,0,7,11,11,0,0,5,5,5,5,4,3
745,0,0,0,0,17,15,0,9,13,13,0,0,5,5,5,5,4,3
746,0,0,0,0,14,9,0,5,8,8,0,0,5,5,5,5,4,2
747,0,0,0,0,25,18,0,8,12,12,0,0,5,5,5,5,2,1
748,0,0,0,0,31,23,0,10,14,14,0,0,5,5,5,5,4,3
749,0,0,0,0,11,9,0,6,8,8,0,0,5,5,5,5,4,3
750,0,0,0,0,29,22,0,9,14,14,0,0,5,5,5,5,2,1
751,47594,0,0,0,56,37,0,21,31,31,45,0,5,5,5,5,4,3
752,47594,0,0,0,53,36,0,23,23,23,36,0,5,5,5,3,2,1
753,47594,0,0,0,53,36,0,17,26,26,49,0,5,5,5,5,2,1
754,47594,0,0,0,98,65,0,34,50,50,115,0,5,5,5,5,4,3
755,0,90,6,2,1,4,0,3,5,0,0,0,6,6,0,2,1,0
756,0,80,5,2,1,3,0,3,4,0,0,0,6,6,0,2,1,0
757,0,80,5,2,1,3,0,3,4,0,0,0,6,6,0,2,1,0
758,0,90,6,2,1,4,0,3,5,0,0,0,6,6,0,2,1,0
759,0,80,5,2,1,3,0,3,4,0,0,0,6,6,0,2,1,0
760,0,63,4,2,1,3,0,2,3,0,0,0,6,6,0,2,1,0
761,0,0,9,4,2,3,0,2,2,3,0,0,6,6,6,3,2,1
762,0,0,13,5,2,4,0,3,3,5,0,0,6,6,6,3,2,1
763,0,0,12,5,2,4,0,3,3,4,0,0,6,6,6,3,2,1
764,0,0,12,4,2,4,0,3,3,4,0,0,6,6,6,3,2,1
765,0,0,17,6,3,6,0,4,4,6,0,0,6,6,6,3,2,1
766,0,0,17,6,3,6,0,4,4,6,0,0,6,6,6,3,2,1
767,0,0,13,5,2,4,0,3,3,5,0,0,6,6,6,3,2,1
768,0,0,0,16,6,8,0,9,6,6,0,0,6,6,6,4,2,1
769,0,0,0,14,5,7,0,8,5,5,0,0,6,6,6,4,3,1
770,0,0,0,11,4,6,0,6,4,4,0,0,6,6,6,4,3,2
771,0,0,0,15,6,8,0,7,7,7,0,0,6,6,6,3,2,1
772,0,0,0,14,5,7,0,8,5,5,0,0,6,6,6,4,2,1
773,0,0,0,15,6,8,0,9,5,5,0,0,6,6,6,4,3,1
774,0,0,0,14,6,8,0,8,5,5,0,0,6,6,6,4,3,2
775,0,0,0,15,6,8,0,8,5,5,0,0,6,6,6,4,3,2
776,0,0,0,0,17,14,0,12,12,12,0,0,6,6,6,3,2,1
777,0,0,0,0,18,15,0,12,12,12,0,0,6,6,6,4,2,1
778,0,0,0,0,17,14,0,7,11,11,0,0,6,6,6,5,4,3
779,0,0,0,0,17,14,0,7,11,11,0,0,6,6,6,5,4,1
780,0,0,0,0,24,20,0,10,15,15,0,0,6,6,6,5,3,2
781,0,0,0,0,23,14,0,12,12,12,0,0,6,6,6,3,2,1
782,0,0,0,0,40,24,0,18,18,18,0,0,6,6,6,4,2,1
783,0,0,0,0,17,12,0,6,8,8,0,0,6,6,6,5,4,3
784,47594,0,0,0,53,36,0,17,25,25,36,0,6,6,6,5,4,3
785,47594,0,0,0,33,22,0,12,17,17,22,0,6,6,6,5,2,1
786,0,0,0,0,14,12,0,7,11,11,0,0,6,6,6,5,4,3
787,0,0,0,0,17,15,0,9,13,13,0,0,6,6,6,5,4,3
788,0,0,0,0,14,9,0,5,8,8,0,0,6,6,6,5,4,2
789,0,0,0,0,25,18,0,8,12,12,0,0,6,6,6,5,2,1
790,0,0,0,0,31,23,0,10,14,14,0,0,6,6,6,5,4,3
791,0,0,0,0,11,9,0,6,8,8,0,0,6,6,6,5,4,3
792,0,0,0,0,29,22,0,9,14,14,0,0,6,6,6,5,2,1
793,47594,0,0,0,56,37,0,21,31,31,45,0,6,6,6,5,4,3
794,47594,0,0,0,53,36,0,23,23,23,36,0,6,6,6,3,2,1
795,47594,0,0,0,53,36,0,17,26,26,49,0,6,6,6,5,2,1
796,47594,0,0,0,98,65,0,34,50,50,115,0,6,6,6,5,4,3
797,0,90,6,2,1,4,0,3,5,0,0,0,7,7,0,2,1,0
798,0,80,5,2,1,3,0,3,4,0,0,0,7,7,0,2,1,0
799,0,80,5,2,1,3,0,3,4,0,0,0,7,7,0,2,1,0
800,0,90,6,2,1,4,0,3,5,0,0,0,7,7,0,2,1,0
801,0,80,5,2,1,3,0,3,4,0,0,0,7,7,0,2,1,0
802,0,63,4,2,1,3,0,2,3,0,0,0,7,7,0,2,1,0
803,0,0,9,4,2,3,0,2,2,3,0,0,7,7,7,3,2,1
804,0,0,13,5,2,4,0,3,3,5,0,0,7,7,7,3,2,1
805,0,0,12,5,2,4,0,3,3,4,0,0,7,7,7,3,2,1
806,0,0,12,4,2,4,0,3,3,4,0,0,7,7,7,3,2,1
807,0,0,17,6,3,6,0,4,4,6,0,0,7,7,7,3,2,1
808,0,0,17,6,3,6,0,4,4,6,0,0,7,7,7,3,2,1
809,0,0,13,5,2,4,0,3,3,5,0,0,7,7,7,3,2,1
810,0,0,0,16,6,8,0,9,6,6,0,0,7,7,7,4,2,1
811,0,0,0,14,5,7,0,8,5,5,0,0,7,7,7,4,3,1
812,0,0,0,11,4,6,0,6,4,4,0,0,7,7,7,4,3,2
813,0,0,0,15,6,8,0,7,7,7,0,0,7,7,7,3,2,1
814,0,0,0,14,5,7,0,8,5,5,0,0,7,7,7,4,2,1
815,0,0,0,15,6,8,0,9,5,5,0,0,7,7,7,4,3,1
816,0,0,0,14,6,8,0,8,5,5,0,0,7,7,7,4,3,2
817,0,0,0,15,6,8,0,8,5,5,0,0,7,7,7,4,3,2
818,0,0,0,0,17,14,0,12,12,12,0,0,7,7,7,3,2,1
819,0,0,0,0,18,15,0,12,12,12,0,0,7,7,7,4,2,1
820,0,0,0,0,17,14,0,7,11,11,0,0,7,7,7,5,4,3
821,0,0,0,0,17,14,0,7,11,11,0,0,7,7,7,5,4,1
822,0,0,0,0,24,20,0,10,15,15,0,0,7,7,7,5,3,2
823,0,0,0,0,23,14,0,12,12,12,0,0,7,7,7,3,2,1
824,0,0,0,0,40,24,0,18,18,18,0,0,7,7,7,4,2,1
825,0,0,0,0,17,12,0,6,8,8,0,0,7,7,7,5,4,3
826,47594,0,0,0,53,36,0,17,25,25,36,0,7,7,7,5,4,3
827,47594,0,0,0,33,22,0,12,17,17,22,0,7,7,7,5,2,1
828,0,0,0,0,14,12,0,7,11,11,0,0,7,7,7,5,4,3
829,0,0,0,0,17,15,0,9,13,13,0,0,7,7,7,5,4,3
830,0,0,0,0,14,9,0,5,8,8,0,0,7,7,7,5,4,2
831,0,0,0,0,25,18,0,8,12,12,0,0,7,7,7,5,2,1
832,0,0,0,0,31,23,0,10,14,14,0,0,7,7,7,5,4,3
833,0,0,0,0,11,9,0,6,8,8,0,0,7,7,7,5,4,3
834,0,0,0,0,29,22,0,9,14,14,0,0,7,7,7,5,2,1
835,47594,0,0,0,56,37,0,21,31,31,45,0,7,7,7,5,4,3
836,47594,0,0,0,53,36,0,23,23,23,36,0,7,7,7,3,2,1
837,47594,0,0,0,53,36,0,17,26,26,49,0,7,7,7,5,2,1
838,47594,0,0,0,98,65,0,34,50,50,115,0,7,7,7,5,4,3
839,0,90,6,2,1,4,0,3,5,0,0,0,8,8,0,2,1,0
840,0,80,5,2,1,3,0,3,4,0,0,0,8,8,0,2,1,0
841,0,80,5,2,1,3,0,3,4,0,0,0,8,8,0,2,1,0
842,0,90,6,2,1,4,0,3,5,0,0,0,8,8,0,2,1,0
843,0,80,5,2,1,3,0,3,4,0,0,0,8,8,0,2,1,0
844,0,63,4,2,1,3,0,2,3,0,0,0,8,8,0,2,1,0
845,0,0,9,4,2,3,0,2,2,3,0,0,8,8,8,3,2,1
846,0,0,13,5,2,4,0,3,3,5,0,0,8,8,8,3,2,1
847,0,0,12,5,2,4,0,3,3,4,0,0,8,8,8,3,2,1
848,0,0,12,4,2,4,0,3,3,4,0,0,8,8,8,3,2,1
849,0,0,17,6,3,6,0,4,4,6,0,0,8,8,8,3,2,1
850,0,0,17,6,3,6,0,4,4,6,0,0,8,8,8,3,2,1
851,0,0,13,5,2,4,0,3,3,5,0,0,8,8,8,3,2,1
852,0,0,0,16,6,8,0,9,6,6,0,0,8,8,8,4,2,1
853,0,0,0,14,5,7,0,8,5,5,0,0,8,8,8,4,3,1
854,0,0,0,11,4,6,0,6,4,4,0,0,8,8,8,4,3,2
855,0,0,0,15,6,8,0,7,7,7,0,0,8,8,8,3,2,1
856,0,0,0,14,5,7,0,8,5,5,0,0,8,8,8,4,2,1
857,0,0,0,15,6,8,0,9,5,5,0,0,8,8,8,4,3,1
858,0,0,0,14,6,8,0,8,5,5,0,0,8,8,8,4,3,2
859,0,0,0,15,6,8,0,8,5,5,0,0,8,8,8,4,3,2
860,0,0,0,0,17,14,0,12,12,12,0,0,8,8,8,3,2,1
861,0,0,0,0,18,15,0,12,12,12,0,0,8,8,8,4,2,1
862,0,0,0,0,17,14,0,7,11,11,0,0,8,8,8,5,4,3
863,0,0,0,0,17,14,0,7,11,11,0,0,8,8,8,5,4,1
864,0,0,0,0,24,20,0,10,15,15,0,0,8,8,8,5,3,2
865,0,0,0,0,23,14,0,12,12,12,0,0,8,8,8,3,2,1
866,0,0,0,0,40,24,0,18,18,18,0,0,8,8,8,4,2,1
867,0,0,0,0,17,12,0,6,8,8,0,0,8,8,8,5,4,3
868,47594,0,0,0,53,36,0,17,25,25,36,0,8,8,8,5,4,3
869,47594,0,0,0,33,22,0,12,17,17,22,0,8,8,8,5,2,1
870,0,0,0,0,14,12,0,7,11,11,0,0,8,8,8,5,4,3
871,0,0,0,0,17,15,0,9,13,13,0,0,8,8,8,5,4,3
872,0,0,0,0,14,9,0,5,8,8,0,0,8,8,8,5,4,2
873,0,0,0,0,25,18,0,8,12,12,0,0,8,8,8,5,2,1
874,0,0,0,0,31,23,0,10,14,14,0,0,8,8,8,5,4,3
875,0,0,0,0,11,9,0,6,8,8,0,0,8,8,8,5,4,3
876,0,0,0,0,29,22,0,9,14,14,0,0,8,8,8,5,2,1
877,47594,0,0,0,56,37,0,21,31,31,45,0,8,8,8,5,4,3
878,47594,0,0,0,53,36,0,23,23,23,36,0,8,8,8,3,2,1
879,47594,0,0,0,53,36,0,17,26,26,49,0,8,8,8,5,2,1
880,47594,0,0,0,98,65,0,34,50,50,115,0,8,8,8,5,4,3
881,0,133,8,3,2,5,0,5,7,0,0,0,9,9,0,2,1,0
882,0,100,6,3,2,4,0,4,5,0,0,0,9,9,0,2,1,0
883,0,167,10,4,2,7,0,6,9,0,0,0,9,9,0,2,1,0
884,0,0,0,12,5,6,0,6,4,4,0,0,9,9,9,4,2,1
885,0,0,0,9,4,5,0,5,3,3,0,0,9,9,9,4,3,1
886,0,0,0,14,6,8,0,8,5,5,0,0,9,9,9,4,3,2
887,0,0,0,9,3,5,0,5,3,3,0,0,9,9,9,4,3,1
888,0,100,6,3,1,4,0,4,5,0,0,0,9,9,0,2,1,0
889,0,100,6,3,2,4,0,4,5,0,0,0,9,9,0,2,1,0
890,0,167,10,4,2,7,0,6,9,0,0,0,9,9,0,2,1,0
891,47594,0,0,0,28,19,0,9,13,13,19,0,9,9,9,5,4,3
892,0,0,0,9,3,5,0,4,4,4,0,0,9,9,9,3,2,1
893,0,0,0,9,3,5,0,5,3,3,0,0,9,9,9,4,2,1
894,0,0,0,14,6,8,0,8,5,5,0,0,9,9,9,4,3,2
895,0,0,0,9,4,5,0,5,3,3,0,0,9,9,9,4,3,2
896,47594,0,0,0,23,15,0,8,12,12,15,0,9,9,9,5,2,1
897,0,0,0,0,8,7,0,4,6,6,0,0,9,9,9,5,4,3
898,0,0,0,0,15,9,0,6,8,8,0,0,9,9,9,5,4,2
899,0,0,0,0,7,6,0,3,5,5,0,0,9,9,9,5,4,1
900,0,0,0,0,7,6,0,4,6,6,0,0,9,9,9,5,3,2
901,0,0,0,0,12,7,0,6,6,6,0,0,9,9,9,3,2,1
902,0,0,17,6,3,6,0,4,4,6,0,0,9,9,9,3,2,1
903,0,0,21,7,3,7,0,5,5,8,0,0,9,9,9,3,2,1
904,0,0,13,5,2,4,0,3,3,5,0,0,9,9,9,3,2,1
905,0,0,13,5,2,4,0,3,3,5,0,0,9,9,9,3,2,1
906,0,0,0,0,8,7,0,6,6,6,0,0,9,9,9,3,2,1
907,0,0,0,0,7,6,0,5,5,5,0,0,9,9,9,4,2,1
908,0,0,0,0,10,8,0,5,8,8,0,0,9,9,9,5,4,3
909,0,0,0,0,21,13,0,10,10,10,0,0,9,9,9,4,2,1
910,0,0,0,0,8,8,0,4,6,6,0,0,9,9,9,5,4,3
911,0,0,13,5,2,5,0,3,3,5,0,0,9,9,9,3,2,1
912,0,0,13,5,2,4,0,3,3,5,0,0,9,9,9,3,2,1
913,0,0,21,7,3,8,0,5,5,8,0,0,9,9,9,3,2,1
914,0,0,0,0,10,9,0,3,5,5,0,0,9,9,9,5,4,3
915,0,0,0,0,14,10,0,5,7,7,0,0,9,9,9,5,2,1
916,0,0,0,0,15,12,0,5,7,7,0,0,9,9,9,5,4,3
917,0,0,0,0,33,24,0,11,16,16,0,0,9,9,9,5,4,3
918,0,0,0,0,27,21,0,6,10,10,0,0,9,9,9,5,2,1
919,47594,0,0,0,31,22,0,9,14,14,19,0,9,9,9,5,4,3
920,47594,0,0,0,30,20,0,13,13,13,19,0,9,9,9,3,2,1
921,47594,0,0,0,25,17,0,9,13,13,23,0,9,9,9,5,2,1
922,47594,0,0,0,40,27,0,16,23,23,49,0,9,9,9,5,4,3
923,0,133,8,3,2,5,0,5,7,0,0,0,10,10,0,2,1,0
924,0,100,6,3,2,4,0,4,5,0,0,0,10,10,0,2,1,0
925,0,167,10,4,2,7,0,6,9,0,0,0,10,10,0,2,1,0
926,0,0,0,12,5,6,0,6,4,4,0,0,10,10,10,4,2,1
927,0,0,0,9,4,5,0,5,3,3,0,0,10,10,10,4,3,1
928,0,0,0,14,6,8,0,8,5,5,0,0,10,10,10,4,3,2
929,0,0,0,9,3,5,0,5,3,3,0,0,10,10,10,4,3,1
930,0,100,6,3,1,4,0,4,5,0,0,0,10,10,0,2,1,0
931,0,100,6,3,2,4,0,4,5,0,0,0,10,10,0,2,1,0
932,0,167,10,4,2,7,0,6,9,0,0,0,10,10,0,2,1,0
933,47594,0,0,0,28,19,0,9,13,13,19,0,10,10,10,5,4,3
934,0,0,0,9,3,5,0,4,4,4,0,0,10,10,10,3,2,1
935,0,0,0,9,3,5,0,5,3,3,0,0,10,10,10,4,2,1
936,0,0,0,14,6,8,0,8,5,5,0,0,10,10,10,4,3,2
937,0,0,0,9,4,5,0,5,3,3,0,0,10,10,10,4,3,2
938,47594,0,0,0,23,15,0,8,12,12,15,0,10,10,10,5,2,1
939,0,0,0,0,8,7,0,4,6,6,0,0,10,10,10,5,4,3
940,0,0,0,0,15,9,0,6,8,8,0,0,10,10,10,5,4,2
941,0,0,0,0,7,6,0,3,5,5,0,0,10,10,10,5,4,1
942,0,0,0,0,7,6,0,4,6,6,0,0,10,10,10,5,3,2
943,0,0,0,0,12,7,0,6,6,6,0,0,10,10,10,3,2,1
944,0,0,17,6,3,6,0,4,4,6,0,0,10,10,10,3,2,1
945,0,0,21,7,3,7,0,5,5,8,0,0,10,10,10,3,2,1
946,0,0,13,5,2,4,0,3,3,5,0,0,10,10,10,3,2,1
947,0,0,13,5,2,4,0,3,3,5,0,0,10,10,10,3,2,1
948,0,0,0,0,8,7,0,6,6,6,0,0,10,10,10,3,2,1
949,0,0,0,0,7,6,0,5,5,5,0,0,10,10,10,4,2,1
950,0,0,0,0,10,8,0,5,8,8,0,0,10,10,10,5,4,3
951,0,0,0,0,21,13,0,10,10,10,0,0,10,10,10,4,2,1
952,0,0,0,0,8,8,0,4,6,6,0,0,10,10,10,5,4,3
953,0,0,13,5,2,5,0,3,3,5,0,0,10,10,10,3,2,1
954,0,0,13,5,2,4,0,3,3,5,0,0,10,10,10,3,2,1
955,0,0,21,7,3,8,0,5,5,8,0,0,10,10,10,3,2,1
956,0,0,0,0,10,9,0,3,5,5,0,0,10,10,10,5,4,3
957,0,0,0,0,14,10,0,5,7,7,0,0,10,10,10,5,2,1
958,0,0,0,0,15,12,0,5,7,7,0,0,10,10,10,5,4,3
959,0,0,0,0,33,24,0,11,16,16,0,0,10,10,10,5,4,3
960,0,0,0,0,26,20,0,6,10,10,0,0,10,10,10,5,2,1
961,47594,0,0,0,30,21,0,9,14,14,19,0,10,10,10,5,4,3
962,47594,0,0,0,30,20,0,13,13,13,19,0,10,10,10,3,2,1
963,47594,0,0,0,26,17,0,9,13,13,23,0,10,10,10,5,2,1
964,47594,0,0,0,40,27,0,16,23,23,49,0,10,10,10,5,4,3
965,0,119,7,3,2,5,0,4,6,0,0,0,11,11,0,2,1,0
966,0,117,7,3,2,5,0,4,6,0,0,0,11,11,0,2,1,0
967,0,306,19,7,5,13,0,11,17,0,0,0,11,11,0,2,1,0
968,0,254,16,6,4,10,0,9,14,0,0,0,11,11,0,2,1,0
969,0,183,11,4,3,8,0,7,10,0,0,0,11,11,0,2,1,0
970,0,198,12,5,3,8,0,7,11,0,0,0,11,11,0,2,1,0
971,0,0,18,6,3,7,0,4,4,6,0,0,11,11,11,3,2,1
972,0,0,37,13,6,14,0,8,8,13,0,0,11,11,11,3,2,1
973,0,0,40,14,6,14,0,9,9,14,0,0,11,11,11,3,2,1
974,0,0,46,16,8,17,0,10,10,16,0,0,11,11,11,3,2,1
975,0,0,36,12,5,12,0,8,8,13,0,0,11,11,11,3,2,1
976,0,0,45,15,7,15,0,10,10,16,0,0,11,11,11,3,2,1
977,0,0,48,16,8,18,0,10,10,17,0,0,11,11,11,3,2,1
978,0,0,0,13,6,8,0,7,5,5,0,0,11,11,11,4,2,1
979,0,0,0,17,7,9,0,10,6,6,0,0,11,11,11,4,3,1
980,0,0,0,10,4,6,0,6,3,3,0,0,11,11,11,4,3,2
981,0,0,0,11,4,5,0,5,5,5,0,0,11,11,11,3,2,1
982,0,0,0,17,7,9,0,9,6,6,0,0,11,11,11,4,2,1
983,0,0,0,15,6,9,0,8,5,5,0,0,11,11,11,4,3,1
984,0,0,0,33,14,19,0,19,12,12,0,0,11,11,11,4,3,2
985,0,0,0,37,15,20,0,21,13,13,0,0,11,11,11,4,3,2
986,0,0,0,0,16,14,0,11,11,11,0,0,11,11,11,3,2,1
987,0,0,0,0,11,10,0,8,8,8,0,0,11,11,11,4,2,1
988,0,0,0,0,21,18,0,10,14,14,0,0,11,11,11,5,4,3
989,0,0,0,0,9,7,0,4,7,7,0,0,11,11,11,5,4,1
990,0,0,0,0,9,8,0,5,7,7,0,0,11,11,11,5,3,2
991,0,0,0,0,19,11,0,9,9,9,0,0,11,11,11,3,2,1
992,0,0,0,0,12,7,0,6,6,6,0,0,11,11,11,4,2,1
993,0,0,0,0,15,11,0,5,8,8,0,0,11,11,11,5,4,3
994,47594,0,0,0,23,16,0,9,13,13,16,0,11,11,11,5,4,3
995,47594,0,0,0,33,22,0,12,19,19,22,0,11,11,11,5,2,1
996,0,0,0,0,9,8,0,4,6,6,0,0,11,11,11,5,4,3
997,0,0,0,0,13,12,0,6,8,8,0,0,11,11,11,5,4,3
998,0,0,0,0,21,13,0,8,11,11,0,0,11,11,11,5,4,2
999,0,0,0,0,30,22,0,10,15,15,0,0,11,11,11,5,2,1
1000,0,0,0,0,16,13,0,6,8,8,0,0,11,11,11,5,4,3
1001,0,0,0,0,17,17,0,9,13,13,0,0,11,11,11,5,4,3
1002,0,0,0,0,19,15,0,5,8,8,0,0,11,11,11,5,2,1
1003,47594,0,0,0,46,32,0,16,24,24,33,0,11,11,11,5,4,3
1004,47594,0,0,0,50,33,0,28,28,28,33,0,11,11,11,3,2,1
1005,47594,0,0,0,55,37,0,19,29,29,48,0,11,11,11,5,2,1
1006,47594,0,0,0,77,52,0,32,48,48,95,0,11,11,11,5,4,3
1007,0,55,7,5,19,78,0,12,12,12,0,1,1,1,1,3,2,1
1008,0,55,7,5,19,78,0,8,12,12,0,1,1,1,1,5,4,3
1009,0,55,7,5,19,78,0,8,12,12,0,1,1,1,1,5,4,2
1010,0,55,7,5,19,78,0,12,12,12,0,2,2,2,2,3,2,1
1011,0,55,7,5,19,78,0,8,12,12,0,2,2,2,2,5,4,3
1012,0,55,7,5,19,78,0,8,12,12,0,2,2,2,2,5,4,2
1013,0,55,7,5,19,78,0,12,12,12,0,2,3,3,3,3,2,1
1014,0,55,7,5,19,78,0,8,12,12,0,1,3,3,3,5,4,3
1015,0,55,7,5,19,78,0,8,12,12,0,1,3,3,3,5,4,2
1016,0,55,7,5,19,78,0,12,12,12,0,2,4,4,4,3,2,1
1017,0,55,7,5,19,78,0,8,12,12,0,1,4,4,4,5,4,3
1018,0,55,7,5,19,78,0,8,12,12,0,1,4,4,4,5,4,2
1019,0,55,7,5,19,78,0,12,12,12,0,1,5,5,5,3,2,1
1020,0,55,7,5,19,78,0,8,12,12,0,2,5,5,5,5,4,3
1021,0,55,7,5,19,78,0,8,12,12,0,1,5,5,5,5,4,2
1022,0,55,7,5,19,78,0,12,12,12,0,2,6,6,6,3,2,1
1023,0,55,7,5,19,78,0,8,12,12,0,1,6,6,6,5,4,3
1024,0,55,7,5,19,78,0,8,12,12,0,2,6,6,6,5,4,2
1025,0,55,7,5,19,78,0,12,12,12,0,1,7,7,7,3,2,1
1026,0,55,7,5,19,78,0,8,12,12,0,2,7,7,7,5,4,3
1027,0,55,7,5,19,78,0,8,12,12,0,2,7,7,7,5,4,2
1028,0,55,7,5,19,78,0,12,12,12,0,1,8,8,8,3,2,1
1029,0,55,7,5,19,78,0,8,12,12,0,2,8,8,8,5,4,3
1030,0,55,7,5,19,78,0,8,12,12,0,2,8,8,8,5,4,2
1031,0,36,4,3,12,50,0,8,8,8,0,2,9,9,9,3,2,1
1032,0,36,4,3,12,50,0,5,8,8,0,1,9,9,9,5,4,3
1033,0,36,4,3,12,50,0,5,8,8,0,1,9,9,9,5,4,2
1034,0,36,4,3,12,50,0,8,8,8,0,1,10,10,10,3,2,1
1035,0,36,4,3,12,50,0,5,8,8,0,2,10,10,10,5,4,3
1036,0,36,4,3,12,50,0,5,8,8,0,1,10,10,10,5,4,2
1037,0,40,5,4,14,57,0,9,9,9,0,1,11,11,11,3,2,1
1038,0,54,7,5,18,76,0,8,12,12,0,2,11,11,11,5,4,3
1039,0,38,5,4,13,54,0,6,9,9,0,2,11,11,11,5,4,2
1040,0,90,6,2,1,4,0,6,6,8,0,0,1,1,1,3,2,1
1041,0,80,5,2,1,3,0,6,6,7,0,0,1,1,1,3,2,1
1042,0,80,5,2,1,3,0,6,6,7,0,0,1,1,1,3,2,1
1043,0,90,6,2,1,4,0,6,6,8,0,0,1,1,1,3,2,1
1044,0,0,10,4,2,4,0,7,7,6,0,0,1,1,1,3,2,1
1045,0,0,13,5,2,4,0,12,7,6,0,0,1,1,1,4,2,1
1046,0,0,12,5,2,4,0,12,6,6,0,0,1,1,1,4,3,1
1047,0,0,12,4,2,4,0,11,6,6,0,0,1,1,1,4,3,2
1048,0,0,0,16,6,8,0,7,16,16,0,0,1,1,1,5,2,1
1049,0,0,0,17,7,9,0,8,17,17,0,0,1,1,1,5,4,3
1050,0,0,0,16,6,8,0,7,16,16,0,0,1,1,1,5,3,1
1051,0,0,0,15,6,8,0,7,14,14,0,0,1,1,1,5,4,2
1052,0,0,0,18,8,11,0,18,18,18,0,0,1,1,1,4,3,2
1053,0,0,0,0,11,9,46,5,16,16,0,0,1,1,1,6,2,1
1054,0,0,0,0,11,9,40,5,14,14,0,0,1,1,1,6,4,3
1055,0,0,0,0,10,8,42,5,8,15,0,0,1,1,1,6,5,1
1056,0,0,0,0,10,8,42,5,15,15,0,0,1,1,1,6,3,2
1057,0,0,0,0,9,7,33,4,11,11,0,0,1,1,1,6,4,2
1058,0,0,0,0,11,9,40,5,14,14,0,0,1,1,1,6,4,1
1059,0,0,0,0,22,13,57,6,9,18,0,0,1,1,1,6,5,1
1060,0,0,0,0,22,13,57,6,18,18,0,0,1,1,1,6,4,1
1061,0,0,0,0,22,13,57,6,18,18,0,0,1,1,1,6,3,2
1062,0,0,0,0,17,13,53,6,9,17,0,0,1,1,1,6,5,2
1063,49802,0,0,0,49,33,192,16,23,43,33,0,1,1,1,6,5,2
1064,49802,0,0,0,65,43,234,19,52,52,43,0,1,1,1,6,4,3
1065,49802,0,0,0,49,33,186,16,42,42,33,0,1,1,1,6,2,1
1066,49802,0,0,0,58,39,203,19,49,49,54,0,1,1,1,6,4,3
1067,49802,0,0,0,101,68,260,35,52,88,120,0,1,1,1,6,5,4
1068,0,90,6,2,1,4,0,6,6,8,0,0,2,2,2,3,2,1
1069,0,80,5,2,1,3,0,6,6,7,0,0,2,2,2,3,2,1
1070,0,80,5,2,1,3,0,6,6,7,0,0,2,2,2,3,2,1
1071,0,90,6,2,1,4,0,6,6,8,0,0,2,2,2,3,2,1
1072,0,0,10,4,2,4,0,7,7,6,0,0,2,2,2,3,2,1
1073,0,0,13,5,2,4,0,12,7,6,0,0,2,2,2,4,2,1
1074,0,0,12,5,2,4,0,12,6,6,0,0,2,2,2,4,3,1
1075,0,0,12,4,2,4,0,11,6,6,0,0,2,2,2,4,3,2
1076,0,0,0,16,6,8,0,7,16,16,0,0,2,2,2,5,2,1
1077,0,0,0,17,7,9,0,8,17,17,0,0,2,2,2,5,4,3
1078,0,0,0,16,6,8,0,7,16,16,0,0,2,2,2,5,3,1
1079,0,0,0,15,6,8,0,7,14,14,0,0,2,2,2,5,4,2
1080,0,0,0,18,8,11,0,18,18,18,0,0,2,2,2,4,3,2
1081,0,0,0,0,11,9,46,5,16,16,0,0,2,2,2,6,2,1
1082,0,0,0,0,11,9,40,5,14,14,0,0,2,2,2,6,4,3
1083,0,0,0,0,10,8,42,5,8,15,0,0,2,2,2,6,5,1
1084,0,0,0,0,10,8,42,5,15,15,0,0,2,2,2,6,3,2
1085,0,0,0,0,9,7,33,4,11,11,0,0,2,2,2,6,4,2
