#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
326,"/pvpcrosshotbar(/pvpchotbar,/pvpxhb) サブコマンド
PvP専用クロスホットバーセットを操作、設定する。PvPエリアでのみ実行可能。
>>サブコマンド
set(action) “PvPアクション名” セット番号 スロット名
　…指定したPvPアクションを指定したクロスホットバーの指定したスロットにセットする。セット番号に“current”を指定した場合、現在表示されているセット番号を示す。
general “ジェネラルアクション名” セット番号 スロット名
　…指定したジェネラルアクションを指定したクロスホットバーの指定したスロットにセットする。
item “アイテム名” セット番号 スロット名
　…指定したアイテムを指定したクロスホットバーの指定したスロットにセットする。
emote “エモートアクション名” セット番号 スロット名
　…指定したエモートアクションを指定したクロスホットバーの指定したスロットにセットする。
buddy “バディアクション名” セット番号 スロット名
　…指定したバディアクションを指定したクロスホットバーの指定したスロットにセットする。
pet “ペットアクション名” セット番号 スロット名
　…指定したペットアクションを指定したクロスホットバーの指定したスロットにセットする。
minion “ミニオン名” セット番号 スロット名
　…指定したミニオンを指定したクロスホットバーの指定したスロットにセットする。
mount “マウント名” セット番号 スロット名
　…指定したマウントを指定したクロスホットバーの指定したスロットにセットする。
marking “マーカー名” セット番号 スロット名
　…指定したマーカーを指定したクロスホットバーの指定したスロットにセットする。
fieldmarking(waymark) “フィールドマーカー名” セット番号 スロット名
　…指定したフィールドマーカーを指定したクロスホットバーの指定したスロットにセットする。
change 番号
　…指定した番号のクロスホットバーに切り替える。番号に“next”もしくは“prev”を指定した場合、現在表示されているセット番号の次もしくは前のセット番号を示す。
copy ジョブ名1 セット番号1 ジョブ名2 セット番号2
　…ジョブ1のクロスホットバーのセット番号1の内容を、ジョブ2のクロスホットバーのセット番号2に上書きコピーする。ジョブ名に“current”を指定した場合、現在のジョブを指定する。ジョブ名に“share”を指定した場合、共有クロスホットバーを指定する。
share セット番号 on
　…指定したセット番号のクロスホットバーを共有クロスホットバーに切り替える。
share セット番号 off
　…指定したセット番号のクロスホットバーを共有クロスホットバーから、現在のジョブのクロスホットバーに切り替える。
share セット番号
　…指定したセット番号のクロスホットバーを現在のジョブ／共有クロスホットバーのスイッチ切り替え。
remove セット番号 スロット名
　…指定したセット番号のクロスホットバーの指定したスロットにセットされたアクションやマクロなどを解除して、空のスロットにする。スロット名に“all”で指定した場合、すべてのスロットを解除する。
>>スロット名の指定
＋ … LDL(LD1)　＋ … RDL(RD1)
＋ … LDU(LD2)　＋ … RDU(RD2)
＋ … LDR(LD3)　＋ … RDR(RD3)
＋ … LDD(LD4)　＋ … RDD(RD4)
＋ … LAL(LA1)　＋ … RAL(RA1)
＋ … LAU(LA2)　＋ … RAU(RA2)
＋ … LAR(LA3)　＋ … RAR(RA3)
＋ … LAD(LA4)　＋ … RAD(RA4)",,/pvpxhb,/pvpcrosshotbar,/pvpchotbar,0,36,6,3,2,16,7
327,"/emotelog サブコマンド
エモート実行時の感情表現テキストのログ表示の設定を行う。
>>サブコマンド
on
　…ログ表示を有効にする。
off
　…ログ表示を無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え。",,,/emotelog,,0,36,2,1,2,0,0
328,"/jobhudmode サブコマンド
現在のジョブHUDの表示モード（ノーマル／シンプル）を変更する。
>>サブコマンド
1
　…1つ目のジョブHUDの表示モードを切り替える。
2
　…2つ目のジョブHUDの表示モードを切り替える。
※サブコマンド省略
　…表示中のジョブHUDを一括していずれかの表示モードに統一して切り替える。

実行例
/jobhudmode 1
　…1つ目のジョブHUDの表示モードを切り替える。",,,/jobhudmode,,0,36,2,0,0,0,0
329,"/mastervolume サブコマンド
マスターボリュームの音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/mastervolume,,0,229,2,0,0,0,0
330,"/bgm サブコマンド
BGMの音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/bgm,,0,229,2,0,0,0,0
331,"/soundeffects サブコマンド
効果音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/soundeffects,,0,229,2,0,0,0,0
332,"/voice サブコマンド
ボイスの音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/voice,,0,229,2,0,0,0,0
333,"/systemsounds サブコマンド
システム音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/systemsounds,,0,229,2,0,0,0,0
334,"/ambientsounds サブコマンド
環境音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/ambientsounds,,0,229,2,0,0,0,0
335,"/soundeffectsself サブコマンド
自分の効果音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。",,,/soundeffectsself,,0,229,2,0,0,0,0
336,"/soundeffectsparty サブコマンド
パーティメンバーの効果音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。",,,/soundeffectsparty,,0,229,2,0,0,0,0
337,"/soundeffectsother サブコマンド
他人の効果音の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。",,,/soundeffectsother,,0,229,2,0,0,0,0
338,"/systemsoundsspeaker サブコマンド
ワイヤレスコントローラーのスピーカーからのシステム音の音量を変更する。
※PlayStation®4／PlayStation®5／Windows版のみ有効。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え。",,,/systemsoundsspeaker,,0,229,2,0,0,0,0
339,"/tiltcamera サブコマンド
キャラクターコンフィグ「カメラの注視角度設定（チルトカメラ）」を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に設定を変更する。",,,/tiltcamera,,0,36,2,0,0,0,0
340,"/mountbgm サブコマンド
システムコンフィグ「騎乗中のBGM再生を有効にする」を設定する。
>>サブコマンド
on
　…有効にする。
off
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/mountbgm,,0,100,2,1,2,0,0
341,"/performsounds サブコマンド
楽器演奏の音量を変更する。
>>サブコマンド
数値(0-100)
　…指定した数値に音量を変更する。
※サブコマンド省略
　…ミュートのスイッチ切り替え",,,/performsounds,,0,229,2,0,0,0,0
342,,,,,,0,0,0,0,0,0,0
343,,,,,,0,0,0,0,0,0,0
344,,,,,,0,0,0,0,0,0,0
345,,,,,,0,0,0,0,0,0,0
346,,,,,,0,0,0,0,0,0,0
347,,,,,,0,0,0,0,0,0,0
348,,,,,,0,0,0,0,0,0,0
349,,,,,,0,0,0,0,0,0,0
350,,,,,,0,0,0,0,0,0,0
351,,,,,,0,0,0,0,0,0,0
352,,,,,,0,0,0,0,0,0,0
353,,,,,,0,0,0,0,0,0,0
354,,,,,,0,0,0,0,0,0,0
355,,,,,,0,0,0,0,0,0,0
356,,,,,,0,0,0,0,0,0,0
357,,,,,,0,0,0,0,0,0,0
358,,,,,,0,0,0,0,0,0,0
359,,,,,,0,0,0,0,0,0,0
360,,,,,,0,0,0,0,0,0,0
361,,,,,,0,0,0,0,0,0,0
362,,,,,,0,0,0,0,0,0,0
363,,,,,,0,0,0,0,0,0,0
364,,,,,,0,0,0,0,0,0,0
365,,,,,,0,0,0,0,0,0,0
366,,,,,,0,0,0,0,0,0,0
367,,,,,,0,0,0,0,0,0,0
368,,,,,,0,0,0,0,0,0,0
369,,,,,,0,0,0,0,0,0,0
370,,,,,,0,0,0,0,0,0,0
371,,,,,,0,0,0,0,0,0,0
372,,,,,,0,0,0,0,0,0,0
373,,,,,,0,0,0,0,0,0,0
374,,,,,,0,0,0,0,0,0,0
375,,,,,,0,0,0,0,0,0,0
376,,,,,,0,0,0,0,0,0,0
377,,,,,,0,0,0,0,0,0,0
378,,,,,,0,0,0,0,0,0,0
379,,,,,,0,0,0,0,0,0,0
380,,,,,,0,0,0,0,0,0,0
381,,,,,,0,0,0,0,0,0,0
382,,,,,,0,0,0,0,0,0,0
383,,,,,,0,0,0,0,0,0,0
384,,,,,,0,0,0,0,0,0,0
385,,,,,,0,0,0,0,0,0,0
386,,,,,,0,0,0,0,0,0,0
387,,,,,,0,0,0,0,0,0,0
388,,,,,,0,0,0,0,0,0,0
389,,,,,,0,0,0,0,0,0,0
390,,,,,,0,0,0,0,0,0,0
391,,,,,,0,0,0,0,0,0,0
392,,,,,,0,0,0,0,0,0,0
393,,,,,,0,0,0,0,0,0,0
394,,,,,,0,0,0,0,0,0,0
395,,,,,,0,0,0,0,0,0,0
396,,,,,,0,0,0,0,0,0,0
397,,,,,,0,0,0,0,0,0,0
398,,,,,,0,0,0,0,0,0,0
399,,,,,,0,0,0,0,0,0,0
400,,,,,,0,0,0,0,0,0,0
401,"/emote(/em) 文章
自分の名の後ろに指定した文章を直接つなぎ、感情表現としてSayの範囲のPCに送信する。 ",,,/emote,/em,0,292,1,0,0,0,0
402,"/surprised サブコマンド
おどろく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/surprised,,0,293,2,1,2,0,0
403,"/angry サブコマンド
不満を表す。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/angry,,0,293,2,1,2,0,0
404,"/furious サブコマンド
怒る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/furious,,0,293,2,1,2,0,0
405,"/blush サブコマンド
照れる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/blush,,0,293,2,1,2,0,0
406,"/bow サブコマンド
お辞儀する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/bow,,0,293,2,1,2,0,0
407,"/cheer サブコマンド
応援する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheer,,0,293,2,1,2,0,0
408,"/clap サブコマンド
拍手する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/clap,,0,293,2,1,2,0,0
409,"/beckon サブコマンド
手まねきする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/beckon,,0,293,2,1,2,0,0
410,"/comfort サブコマンド
なぐさめる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/comfort,,0,293,2,1,2,0,0
411,"/cry サブコマンド
泣く。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cry,,0,293,2,1,2,0,0
412,"/dance サブコマンド
踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/dance,,0,293,2,1,2,0,0
413,"/doubt サブコマンド
問い詰める。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/doubt,,0,293,2,1,2,0,0
414,"/doze サブコマンド
居眠りする。ベッドが近くにある場合は、ベッドで寝る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/doze,,0,293,2,1,2,0,0
415,"/fume サブコマンド
悔しがる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/fume,,0,293,2,1,2,0,0
416,"/goodbye サブコマンド
さようなら。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/goodbye,,0,293,2,1,2,0,0
417,"/wave サブコマンド
手を振る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/wave,,0,293,2,1,2,0,0
418,"/huh サブコマンド
呆れる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/huh,,0,293,2,1,2,0,0
419,"/joy サブコマンド
喜ぶ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/joy,,0,293,2,1,2,0,0
420,"/kneel サブコマンド
ひざまずく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/kneel,,0,293,2,1,2,0,0
421,"/chuckle サブコマンド
笑う。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/chuckle,,0,293,2,1,2,0,0
422,"/laugh サブコマンド
大笑いする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/laugh,,0,293,2,1,2,0,0
423,"/lookout サブコマンド
見わたす。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/lookout,,0,293,2,1,2,0,0
424,"/me サブコマンド
アピールする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/me,,0,293,2,1,2,0,0
425,"/no サブコマンド
首を横に振る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/no,,0,293,2,1,2,0,0
426,"/deny サブコマンド
否定する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/deny,,0,293,2,1,2,0,0
427,"/panic サブコマンド
慌てる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/panic,,0,293,2,1,2,0,0
428,"/point サブコマンド
指さす。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/point,,0,293,2,1,2,0,0
429,"/poke サブコマンド
つつく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/poke,,0,293,2,1,2,0,0
430,"/congratulate サブコマンド
称賛する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/congratulate,,0,293,2,1,2,0,0
431,"/psych サブコマンド
活を入れる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/psych,,0,293,2,1,2,0,0
432,"/salute サブコマンド
敬礼する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/salute,,0,293,2,1,2,0,0
433,"/shocked サブコマンド
動転する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shocked,,0,293,2,1,2,0,0
434,"/shrug サブコマンド
肩をすくめる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shrug,,0,293,2,1,2,0,0
435,"/rally サブコマンド
励ます。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/rally,,0,293,2,1,2,0,0
436,"/soothe サブコマンド
なだめる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/soothe,,0,293,2,1,2,0,0
437,"/stagger サブコマンド
よろめく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/stagger,,0,293,2,1,2,0,0
438,"/stretch サブコマンド
伸びをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/stretch,,0,293,2,1,2,0,0
439,"/sulk サブコマンド
すねる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sulk,,0,293,2,1,2,0,0
440,"/think サブコマンド
考える。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/think,,0,293,2,1,2,0,0
441,"/upset サブコマンド
がっかりする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/upset,,0,293,2,1,2,0,0
442,"/welcome サブコマンド
歓迎する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/welcome,,0,293,2,1,2,0,0
443,"/yes サブコマンド
うなずく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/yes,,0,293,2,1,2,0,0
444,"/thumbsup サブコマンド
肯定する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/thumbsup,,0,293,2,1,2,0,0
445,"/examineself サブコマンド
自分を見る・見せる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/examineself,,0,293,2,1,2,0,0
446,"/pose サブコマンド
ポーズをとる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/pose,,0,293,2,1,2,0,0
447,"/blowkiss サブコマンド
投げキッスをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/blowkiss,,0,293,2,1,2,0,0
448,"/grovel サブコマンド
土下座をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/grovel,,0,293,2,1,2,0,0
449,"/happy サブコマンド
すごく喜ぶ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/happy,,0,293,2,1,2,0,0
450,"/disappointed サブコマンド
すごくがっかりする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/disappointed,,0,293,2,1,2,0,0
451,"/sit(/lounge)
地面に座る。自分の近くに腰掛ける場所があれば、そこに座る。すでに座っている場合は、立ち上がる。座った状態で、一部の感情表現を固有モーションで実行できる。",/sit,/lounge,/lounge,/sit,0,37,1,0,0,0,0
452,,,,,,0,0,0,0,0,0,0
453,"/groundsit
地面に座る。すでに座っている場合は、立ち上がる。座った状態で、一部の感情表現を固有モーションで実行できる。",,,/groundsit,,0,37,1,0,0,0,0
454,,,,,,0,0,0,0,0,0,0
455,"/airquotes
発言中に行う仕草。
両手の指を引用符に見立て、発言を「引用」したことを示すが、多くの場合、皮肉や揶揄として使用される。
※この感情表現は、モーションのみでテキストは表示しない。",,,/airquotes,,0,293,2,1,2,0,0
456,"/gcsalute サブコマンド
黒渦団の敬礼をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/gcsalute,,0,293,2,1,2,0,0
457,"/gcsalute サブコマンド
双蛇党の敬礼をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/gcsalute,,0,293,2,1,2,0,0
458,"/gcsalute サブコマンド
不滅隊の敬礼をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/gcsalute,,0,293,2,1,2,0,0
459,"/pray サブコマンド
祈る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/pray,,0,293,2,1,2,0,0
460,"/imperialsalute サブコマンド
帝国式敬礼。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/imperialsalute,,0,293,2,1,2,0,0
461,"/visor
頭装備の操作を行う。
※装備の開閉や明滅表現などの機能を持つ装備に対して反映される。",,,/visor,,0,301,2,1,2,0,0
462,,,,,,0,0,0,0,0,0,0
463,"/megaflare サブコマンド
メガフレアの如き光を放つ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/megaflare,,0,293,2,1,2,0,0
464,"/crimsonlotus サブコマンド
演舞をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/crimsonlotus,,0,293,2,1,2,0,0
465,"/charmed サブコマンド
魅惑の抱擁で魅了される。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/charmed,,0,293,2,1,2,0,0
466,"/cheeronblue(/cheerob) サブコマンド
声援フロント：青を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheeronblue,/cheerob,0,293,2,1,2,0,0
467,"/cheerwaveyellow(/cheerwy) サブコマンド
声援ウェーブ：黄を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheerwaveyellow,/cheerwy,0,293,2,1,2,0,0
468,"/cheerjumpred(/cheerjr) サブコマンド
声援ジャンプ：赤を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheerjumpred,/cheerjr,0,293,2,1,2,0,0
469,"/straightface(/straight) サブコマンド
素の表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/straightface,/straight,0,293,2,1,2,0,0
470,"/smile サブコマンド
微笑を浮かべる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/smile,,0,293,2,1,2,0,0
471,"/grin サブコマンド
笑顔になる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/grin,,0,293,2,1,2,0,0
472,"/smirk サブコマンド
自信に溢れる表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/smirk,,0,293,2,1,2,0,0
473,"/taunt サブコマンド
不敵な表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/taunt,,0,293,2,1,2,0,0
474,"/shuteyes(/shut) サブコマンド
目を閉ざす。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shuteyes,/shut,0,293,2,1,2,0,0
475,"/sad サブコマンド
泣顔になる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sad,,0,293,2,1,2,0,0
476,"/scared(/fear) サブコマンド
恐怖を感じた表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/scared,/fear,0,293,2,1,2,0,0
477,"/amazed(/awe) サブコマンド
呆然とした表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/amazed,/awe,0,293,2,1,2,0,0
478,"/ouch(/ow) サブコマンド
痛そうな表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/ouch,/ow,0,293,2,1,2,0,0
479,"/annoyed(/annoy) サブコマンド
不機嫌そうな表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/annoyed,/annoy,0,293,2,1,2,0,0
480,"/alert サブコマンド
何かに気づいた表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/alert,,0,293,2,1,2,0,0
481,"/worried(/worry) サブコマンド
心配そうな表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/worried,/worry,0,293,2,1,2,0,0
482,"/biggrin サブコマンド
破顔する表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/biggrin,,0,293,2,1,2,0,0
483,"/reflect サブコマンド
熟考する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/reflect,,0,293,2,1,2,0,0
484,"/furrow サブコマンド
眉をひそめる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/furrow,,0,293,2,1,2,0,0
485,"/scoff サブコマンド
苦笑いをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/scoff,,0,293,2,1,2,0,0
486,"/throw サブコマンド
投げる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/throw,,0,293,2,1,2,0,0
487,,,,,,0,0,0,0,0,0,0
488,,,,,,0,0,0,0,0,0,0
489,,,,,,0,0,0,0,0,0,0
490,,,,,,0,0,0,0,0,0,0
491,"/changepose(/cpose)
ポーズを変える。
※この感情表現は、モーションのみでテキストは表示しない。",,,/changepose,/cpose,0,37,2,1,2,0,0
492,,,,,,0,0,0,0,0,0,0
493,,,,,,0,0,0,0,0,0,0
494,,,,,,0,0,0,0,0,0,0
495,,,,,,0,0,0,0,0,0,0
496,,,,,,0,0,0,0,0,0,0
497,,,,,,0,0,0,0,0,0,0
498,,,,,,0,0,0,0,0,0,0
499,,,,,,0,0,0,0,0,0,0
500,,,,,,0,0,0,0,0,0,0
