#,TemporaryAction,Unknown2,Unknown1,RequiredItem[0],RequiredItem[1],RequiredItem[2],RequiredItemQuantity[0],RequiredItemQuantity[1],RequiredItemQuantity[2],Unknown9,Unknown10,Unknown11,Unknown12,MapMarker,Unknown18,Unknown19,WKSMissionText,Unknown14,Unknown15,Unknown16,Unknown17,MissionType
568,0,0,2014618,0,0,0,0,0,0,0,0,0,0,39,100,0,144,0,5,0,0,10
569,0,0,2000000,321,0,0,16,0,0,0,0,108,0,33,100,0,139,0,3,0,0,10
570,0,0,2014618,0,0,0,0,0,0,0,0,0,0,41,100,0,144,0,5,0,0,10
571,0,0,2000000,322,0,0,16,0,0,0,0,110,0,34,100,0,139,0,3,0,0,10
572,0,0,2014616,0,0,0,0,0,0,0,0,0,0,42,100,0,144,0,5,0,0,10
573,0,0,2000000,323,0,0,16,0,0,0,0,112,0,37,100,0,139,0,3,0,0,10
574,0,0,2014618,0,0,0,0,0,0,0,0,0,0,49,100,0,144,0,5,0,0,10
575,0,0,2000000,324,0,0,16,0,0,0,0,114,0,36,100,0,139,0,3,0,0,10
576,0,0,2014618,0,0,0,0,0,0,0,0,0,0,47,100,0,144,0,5,0,0,10
577,0,0,2000000,325,0,0,16,0,0,0,0,115,0,35,100,0,139,0,3,0,0,10
578,0,0,2014618,0,0,0,0,0,0,0,0,0,0,45,100,0,144,0,5,0,0,10
579,0,0,2000000,289,0,0,3,0,0,0,0,0,53,25,100,0,141,0,3,0,0,10
580,0,0,2014618,0,0,0,0,0,0,0,0,0,0,39,100,0,144,0,5,0,0,10
581,0,0,2000000,291,0,0,3,0,0,0,0,0,54,24,100,0,141,0,3,0,0,10
582,0,0,2014618,0,0,0,0,0,0,0,0,0,0,41,100,0,144,0,5,0,0,10
583,0,0,2000000,297,0,0,3,0,0,0,0,0,57,23,100,0,141,0,3,0,0,10
584,0,0,2014618,0,0,0,0,0,0,0,0,0,0,47,100,0,144,0,5,0,0,10
585,0,0,2000000,1111,0,0,25,0,0,0,483,116,0,51,100,0,103,0,3,0,0,1
586,0,0,2000000,1111,0,0,24,0,0,0,0,117,0,50,100,0,104,0,3,0,0,8
587,0,0,2000000,1111,0,0,28,0,0,0,484,118,0,50,100,0,105,0,3,0,0,1
588,0,0,2000000,1111,1112,1113,5,5,15,0,485,119,0,51,100,0,103,0,3,0,0,1
589,0,0,2000000,1111,0,0,24,0,0,0,0,120,0,50,100,0,104,0,3,0,0,8
590,0,0,2000000,1111,1112,1113,8,8,12,0,486,121,0,50,100,0,105,0,3,0,0,1
591,0,2050,2000000,0,0,0,0,0,0,0,0,122,0,50,100,0,108,0,4,0,0,5
592,0,650,2000000,0,0,0,0,0,0,0,0,123,0,52,100,0,106,0,4,0,0,3
593,0,0,2000000,1114,0,0,24,0,0,0,0,124,0,52,100,0,104,0,3,0,0,8
594,0,0,2000000,1114,0,0,28,0,0,0,487,125,0,52,100,0,105,0,3,0,0,1
595,41307,0,2000000,1137,0,0,45,0,0,0,0,126,0,52,100,0,110,2,3,0,0,8
596,0,650,2000000,0,0,0,0,0,0,0,0,127,0,53,100,0,106,0,4,0,0,3
597,0,1400,2000000,0,0,0,0,0,0,0,0,128,0,53,100,0,107,0,4,0,0,4
598,0,100,2000000,0,0,0,0,0,0,0,488,129,0,53,100,0,109,0,4,0,0,1
599,0,0,2000000,1115,0,0,24,0,0,0,0,130,0,53,100,0,104,0,3,0,0,8
600,41307,700,2000000,0,0,0,0,0,0,0,489,131,0,53,100,0,109,2,4,0,0,1
601,0,0,2000000,1118,0,0,45,0,0,0,490,132,0,55,100,0,103,0,3,0,0,1
602,0,0,2000000,1116,1117,1118,15,15,20,0,491,133,0,54,100,0,105,0,3,0,0,1
603,41307,500,2000000,0,0,0,0,0,0,0,492,134,0,54,100,0,109,2,4,0,0,1
604,0,2800,2000000,0,0,0,0,0,0,0,0,135,0,54,100,0,107,0,4,0,0,4
605,0,0,2000000,1116,1117,1118,15,15,15,0,493,136,0,55,100,0,103,0,3,0,0,1
606,0,0,2000000,1122,1123,0,10,15,0,0,494,137,0,57,100,0,103,0,3,0,0,1
607,0,0,2000000,1119,1120,0,12,16,0,0,495,138,0,56,100,0,105,0,3,0,0,1
608,0,650,2000000,0,0,0,0,0,0,0,0,139,0,56,100,0,106,0,4,0,0,3
609,0,1400,2000000,0,0,0,0,0,0,0,0,140,0,56,100,0,107,0,4,0,0,4
610,0,0,2000000,1122,1123,1124,15,15,15,0,496,141,0,57,100,0,103,0,3,0,0,1
611,0,0,2000000,1119,0,0,48,0,0,0,0,142,0,56,100,0,104,0,3,0,0,8
612,0,0,2000000,1119,1120,1121,15,15,20,0,497,143,0,56,100,0,105,0,3,0,0,1
613,41307,0,2000000,1138,0,0,25,0,0,0,498,144,0,56,100,0,112,2,3,0,0,1
614,0,0,2000000,1122,0,0,45,0,0,0,499,145,0,57,100,0,103,0,3,0,0,1
615,0,0,2000000,1125,0,0,24,0,0,0,0,146,0,58,100,0,104,0,3,0,0,8
616,0,2050,2000000,0,0,0,0,0,0,0,0,147,0,58,100,0,108,0,4,0,0,5
617,0,100,2000000,0,0,0,0,0,0,0,500,148,0,58,100,0,109,0,4,0,0,1
618,0,0,2000000,1125,0,0,48,0,0,0,0,149,0,58,100,0,104,0,3,0,0,8
619,0,2800,2000000,0,0,0,0,0,0,0,0,150,0,58,100,0,107,0,4,0,0,4
620,41307,700,2000000,0,0,0,0,0,0,0,501,151,0,58,100,0,109,2,4,0,0,1
621,41307,990,2000000,0,0,0,0,0,0,0,502,152,0,59,100,0,111,2,4,0,0,1
622,41307,0,2000000,1139,0,0,35,0,0,0,0,153,0,59,100,0,110,2,3,0,0,8
623,41307,700,2000000,0,0,0,0,0,0,0,503,154,0,60,100,0,109,2,4,0,0,1
624,41307,0,2000000,1140,0,0,45,0,0,0,0,155,0,60,100,0,110,2,3,0,0,8
625,41307,0,2000000,1140,0,0,30,0,0,0,504,156,0,60,100,0,112,2,3,0,0,1
626,41307,1000,2000000,0,0,0,0,0,0,0,505,157,0,60,100,0,111,2,4,0,0,1
627,0,0,2000000,1142,0,0,25,0,0,0,506,158,0,62,100,0,103,0,3,0,0,1
628,0,0,2000000,1142,0,0,24,0,0,0,0,159,0,61,100,0,104,0,3,0,0,8
629,0,0,2000000,1142,0,0,28,0,0,0,507,160,0,61,100,0,105,0,3,0,0,1
630,0,0,2000000,1142,1143,1144,5,5,15,0,508,161,0,62,100,0,103,0,3,0,0,1
631,0,0,2000000,1142,0,0,24,0,0,0,0,162,0,61,100,0,104,0,3,0,0,8
632,0,0,2000000,1142,1143,1144,8,8,12,0,509,163,0,61,100,0,105,0,3,0,0,1
633,0,2050,2000000,0,0,0,0,0,0,0,0,164,0,61,100,0,108,0,4,0,0,5
634,0,650,2000000,0,0,0,0,0,0,0,0,165,0,63,100,0,106,0,4,0,0,3
635,0,0,2000000,1145,0,0,24,0,0,0,0,166,0,63,100,0,104,0,3,0,0,8
636,0,0,2000000,1145,0,0,28,0,0,0,510,167,0,63,100,0,105,0,3,0,0,1
637,41307,0,2000000,1168,0,0,45,0,0,0,0,168,0,63,100,0,110,2,3,0,0,8
638,0,650,2000000,0,0,0,0,0,0,0,0,169,0,64,100,0,106,0,4,0,0,3
639,0,1400,2000000,0,0,0,0,0,0,0,0,170,0,64,100,0,107,0,4,0,0,4
640,0,100,2000000,0,0,0,0,0,0,0,511,171,0,64,100,0,109,0,4,0,0,1
641,0,0,2000000,1146,0,0,24,0,0,0,0,172,0,64,100,0,104,0,3,0,0,8
642,41307,700,2000000,0,0,0,0,0,0,0,512,173,0,64,100,0,109,2,4,0,0,1
643,0,0,2000000,1149,0,0,45,0,0,0,513,174,0,66,100,0,103,0,3,0,0,1
644,0,0,2000000,1147,1148,1149,15,15,20,0,514,175,0,65,100,0,105,0,3,0,0,1
645,41307,500,2000000,0,0,0,0,0,0,0,515,176,0,65,100,0,109,2,4,0,0,1
646,0,2800,2000000,0,0,0,0,0,0,0,0,177,0,65,100,0,107,0,4,0,0,4
647,0,0,2000000,1147,1148,1149,15,15,15,0,516,178,0,66,100,0,103,0,3,0,0,1
648,0,0,2000000,1153,1154,0,10,15,0,0,517,179,0,68,100,0,103,0,3,0,0,1
649,0,0,2000000,1150,1151,0,12,16,0,0,518,180,0,67,100,0,105,0,3,0,0,1
650,0,650,2000000,0,0,0,0,0,0,0,0,181,0,67,100,0,106,0,4,0,0,3
651,0,1400,2000000,0,0,0,0,0,0,0,0,182,0,67,100,0,107,0,4,0,0,4
652,0,0,2000000,1153,1154,1155,15,15,15,0,519,183,0,68,100,0,103,0,3,0,0,1
653,0,0,2000000,1150,0,0,48,0,0,0,0,184,0,67,100,0,104,0,3,0,0,8
654,0,0,2000000,1150,1151,1152,15,15,20,0,520,185,0,67,100,0,105,0,3,0,0,1
655,41307,0,2000000,1169,0,0,25,0,0,0,521,186,0,67,100,0,112,2,3,0,0,1
656,0,0,2000000,1153,0,0,45,0,0,0,522,187,0,68,100,0,103,0,3,0,0,1
657,0,0,2000000,1156,0,0,24,0,0,0,0,188,0,69,100,0,104,0,3,0,0,8
658,0,2050,2000000,0,0,0,0,0,0,0,0,189,0,69,100,0,108,0,4,0,0,5
659,0,100,2000000,0,0,0,0,0,0,0,523,190,0,69,100,0,109,0,4,0,0,1
660,0,0,2000000,1156,0,0,48,0,0,0,0,191,0,69,100,0,104,0,3,0,0,8
661,0,2800,2000000,0,0,0,0,0,0,0,0,192,0,69,100,0,107,0,4,0,0,4
662,41307,700,2000000,0,0,0,0,0,0,0,524,193,0,69,100,0,109,2,4,0,0,1
663,41307,990,2000000,0,0,0,0,0,0,0,525,194,0,70,100,0,111,2,4,0,0,1
664,41307,0,2000000,1170,0,0,35,0,0,0,0,195,0,70,100,0,110,2,3,0,0,8
665,41307,700,2000000,0,0,0,0,0,0,0,526,196,0,71,100,0,109,2,4,0,0,1
666,41307,0,2000000,1171,0,0,45,0,0,0,0,197,0,71,100,0,110,2,3,0,0,8
667,41307,0,2000000,1171,0,0,30,0,0,0,527,198,0,71,100,0,112,2,3,0,0,1
668,41307,1000,2000000,0,0,0,0,0,0,0,528,199,0,71,100,0,111,2,4,0,0,1
669,0,0,2000000,0,0,0,0,0,0,0,0,0,58,72,100,0,115,0,1,0,5,8
670,0,470,2000000,0,0,0,0,0,0,0,0,0,59,73,100,0,117,0,4,0,0,7
671,0,0,2000000,868,0,0,2,0,0,0,0,0,60,74,100,0,114,0,3,0,0,8
672,0,300,2000000,0,0,0,0,0,0,0,529,0,61,72,100,0,121,0,4,0,0,1
673,0,0,2000000,0,0,0,0,0,0,2,0,0,62,74,100,0,113,0,2,2,0,8
674,0,2000,2000000,0,0,0,0,0,0,0,0,0,63,73,100,0,119,0,4,0,0,6
675,0,1570,2000000,0,0,0,0,0,0,0,0,0,64,72,100,0,117,0,4,0,0,7
676,0,0,2000000,884,885,0,1,1,0,0,0,0,65,73,100,0,114,0,3,0,0,8
677,0,400,2000000,0,0,0,0,0,0,0,530,0,66,72,100,0,121,0,4,0,0,1
678,0,0,2000000,0,0,0,0,0,0,2,0,0,67,73,100,0,116,0,2,2,0,9
679,0,5200,2000000,0,0,0,0,0,0,0,0,0,68,72,100,0,119,0,4,0,0,6
680,41278,1000,2000000,0,0,0,0,0,0,0,531,0,69,74,100,0,122,0,4,0,0,1
681,0,0,2000000,0,0,0,0,0,0,3,0,0,70,74,100,0,113,0,2,2,0,8
682,0,0,2000000,910,0,0,3,0,0,0,0,0,71,75,100,0,114,0,3,0,0,8
683,41278,600,2000000,0,0,0,0,0,0,0,532,0,72,76,100,0,121,0,4,0,0,1
684,0,400,2000000,0,0,0,0,0,0,0,533,0,73,77,100,0,118,0,4,0,0,1
685,0,3930,2000000,0,0,0,0,0,0,0,0,0,74,78,100,0,120,0,4,0,0,7
686,41278,800,2000000,0,0,0,0,0,0,0,534,0,75,79,100,0,122,0,4,0,0,1
687,0,0,2000000,0,0,0,0,0,0,4,0,0,76,73,100,0,113,0,2,2,0,8
688,0,0,2000000,0,0,0,0,0,0,0,0,0,77,74,100,0,115,0,1,0,17,8
689,0,8000,2000000,0,0,0,0,0,0,0,0,0,78,79,100,0,119,0,4,0,0,6
690,0,0,2000000,950,0,0,2,0,0,0,0,0,79,72,100,0,114,0,3,0,0,8
691,0,600,2000000,0,0,0,0,0,0,0,897,0,80,73,100,0,118,0,4,0,0,1
692,0,0,2000000,0,0,0,0,0,0,0,0,0,81,74,100,0,115,0,1,0,15,8
693,41278,800,2000000,0,0,0,0,0,0,0,899,0,82,79,100,0,121,0,4,0,0,1
694,41278,2000,2000000,0,0,0,0,0,0,0,898,0,83,76,100,0,122,0,4,0,0,1
695,0,2360,2000000,0,0,0,0,0,0,0,0,0,84,77,100,0,117,0,4,0,0,7
696,0,5500,2000000,0,0,0,0,0,0,0,0,0,85,78,100,0,119,0,4,0,0,6
697,41278,400,2000000,0,0,0,0,0,0,0,901,0,86,80,100,0,122,0,4,0,0,1
698,0,23000,2000000,0,0,0,0,0,0,0,0,0,87,79,100,0,119,0,4,0,0,6
699,0,3680,2000000,0,0,0,0,0,0,0,902,0,88,75,100,0,118,0,4,0,0,1
700,0,2360,2000000,0,0,0,0,0,0,0,0,0,89,75,100,0,120,0,4,0,0,7
701,0,0,2000000,998,0,0,3,0,0,0,0,0,90,76,100,0,114,0,3,0,0,8
702,0,2360,2000000,0,0,0,0,0,0,0,0,0,91,76,100,0,120,0,4,0,0,7
703,0,0,2000000,0,0,0,0,0,0,5,0,0,92,77,100,0,113,0,2,2,0,8
704,41278,3000,2000000,0,0,0,0,0,0,0,895,0,93,78,100,0,121,0,4,0,0,1
705,0,400,2000000,0,0,0,0,0,0,0,900,0,94,78,100,0,118,0,4,0,0,1
706,0,5570,2000000,0,0,0,0,0,0,0,0,0,95,81,100,0,120,0,4,0,0,7
707,0,0,2000000,0,0,0,0,0,0,0,0,0,96,82,100,0,115,0,1,0,21,8
708,41278,13000,2000000,0,0,0,0,0,0,0,896,0,97,79,100,0,121,0,4,0,0,1
709,0,0,2000000,1068,0,0,1,0,0,0,0,0,98,80,100,0,114,0,3,0,0,8
710,0,16600,2000000,0,0,0,0,0,0,0,0,0,99,82,100,0,120,0,4,0,0,7
711,0,0,2000000,1231,0,0,3,0,0,0,535,0,0,0,100,0,99,0,3,0,0,1
712,0,0,2000000,1232,0,0,3,0,0,0,536,0,0,0,100,0,99,0,3,0,0,1
713,0,0,2000000,1260,0,0,3,0,0,0,537,0,0,0,100,0,99,0,3,0,0,1
714,0,0,2000000,1261,0,0,3,0,0,0,538,0,0,0,100,0,99,0,3,0,0,1
715,0,0,2000000,1233,0,0,3,0,0,0,539,0,0,0,100,0,99,0,3,0,0,1
716,0,0,2000000,1262,0,0,3,0,0,0,540,0,0,0,100,0,99,0,3,0,0,1
717,0,0,2000000,1231,0,0,3,0,0,0,541,0,0,0,100,0,99,0,3,0,0,1
718,0,0,2000000,1232,0,0,3,0,0,0,542,0,0,0,100,0,99,0,3,0,0,1
719,0,0,2000000,1263,0,0,3,0,0,0,543,0,0,0,100,0,100,0,3,0,0,1
720,0,0,2000000,1264,0,0,1,0,0,0,544,0,0,0,100,0,147,0,3,0,0,1
721,0,0,2000000,1235,0,0,2,0,0,0,545,0,0,0,100,0,147,0,3,0,0,1
722,0,0,2000000,1265,0,0,2,0,0,0,546,0,0,0,100,0,147,0,3,0,0,1
723,0,0,2000000,1266,0,0,1,0,0,0,547,0,0,0,100,0,147,0,3,0,0,1
724,0,0,2000000,1260,0,0,3,0,0,0,548,0,0,0,100,0,99,0,3,0,0,1
725,41269,0,2000000,1231,0,0,3,0,0,0,549,0,0,0,100,0,99,3,3,0,0,1
726,0,0,2000000,1232,0,0,2,0,0,0,550,0,0,0,100,0,99,0,3,0,0,1
727,0,0,2000000,1270,0,0,3,0,0,0,551,0,0,0,100,0,100,0,3,0,0,1
728,41269,0,2000000,1233,0,0,3,0,0,0,552,0,0,0,100,0,99,3,3,0,0,1
729,41269,0,2000000,1271,0,0,3,0,0,0,553,0,0,0,100,0,100,3,3,0,0,1
730,0,0,2000000,1269,0,0,1,0,0,0,554,0,0,0,100,0,99,0,3,0,0,1
731,41269,0,2000000,1234,0,0,1,0,0,0,555,0,0,0,100,0,99,1,3,0,0,1
732,41269,0,2000000,1231,0,0,3,0,0,0,556,0,0,0,100,0,99,3,3,0,0,1
733,0,1200,2000000,0,0,0,0,0,0,0,557,0,0,0,100,0,236,0,4,0,0,1
734,0,0,2000000,1277,0,0,1,0,0,0,558,0,0,0,100,0,100,0,3,0,0,1
735,41269,300,2000000,0,0,0,0,0,0,0,559,0,0,0,100,0,237,1,4,0,0,1
736,0,0,2000000,1279,1280,1281,1,1,1,0,560,0,0,0,100,0,100,0,3,0,0,1
737,0,1200,2000000,0,0,0,0,0,0,0,561,0,0,0,100,0,237,0,4,0,0,1
738,0,0,2000000,1283,1284,1285,1,1,1,0,562,0,0,0,100,0,235,0,3,0,0,1
739,0,0,2000000,1236,0,0,1,0,0,0,563,0,0,0,100,0,145,0,3,0,0,1
740,0,0,2000000,1237,0,0,1,0,0,0,564,0,0,0,100,0,100,0,3,0,0,1
741,41269,900,2000000,0,0,0,0,0,0,0,565,0,0,0,100,0,238,2,4,0,0,1
742,0,0,2000000,1286,0,0,3,0,0,0,566,0,0,0,100,0,235,0,3,0,0,1
743,0,0,2000000,1287,0,0,3,0,0,0,567,0,0,0,100,0,235,0,3,0,0,1
744,41269,800,2000000,0,0,0,0,0,0,0,568,0,0,0,100,0,237,2,4,0,0,1
745,41269,0,2000000,1274,0,0,1,0,0,0,569,0,0,0,100,0,99,1,3,0,0,1
746,0,400,2000000,0,0,0,0,0,0,0,570,0,0,0,100,0,238,0,4,0,0,1
747,41269,0,2000000,1239,0,0,2,0,0,0,571,0,0,0,100,0,235,2,3,0,0,1
748,41269,400,2000000,0,0,0,0,0,0,0,572,0,0,0,100,0,237,1,4,0,0,1
749,41269,800,2000000,0,0,0,0,0,0,0,573,0,0,0,100,0,236,2,4,0,0,1
750,41269,0,2000000,1288,0,0,1,0,0,0,574,0,0,0,100,0,100,1,3,0,0,1
751,41269,0,2000000,1289,0,0,1,0,0,0,575,0,0,0,100,0,102,1,3,0,0,1
752,41269,0,2000000,1276,0,0,1,0,0,0,576,0,0,0,100,0,149,1,3,0,0,1
753,0,0,2000000,1188,0,0,3,0,0,0,577,0,0,0,100,0,99,0,3,0,0,1
754,0,0,2000000,1189,0,0,3,0,0,0,578,0,0,0,100,0,99,0,3,0,0,1
755,0,0,2000000,1190,0,0,3,0,0,0,579,0,0,0,100,0,99,0,3,0,0,1
756,0,0,2000000,1191,0,0,3,0,0,0,580,0,0,0,100,0,99,0,3,0,0,1
757,0,0,2000000,1192,0,0,3,0,0,0,581,0,0,0,100,0,99,0,3,0,0,1
758,0,0,2000000,1193,0,0,3,0,0,0,582,0,0,0,100,0,99,0,3,0,0,1
759,0,0,2000000,1188,0,0,3,0,0,0,583,0,0,0,100,0,99,0,3,0,0,1
760,0,0,2000000,1194,0,0,3,0,0,0,584,0,0,0,100,0,99,0,3,0,0,1
761,0,0,2000000,1204,0,0,3,0,0,0,585,0,0,0,100,0,100,0,3,0,0,1
762,0,0,2000000,1205,0,0,1,0,0,0,586,0,0,0,100,0,147,0,3,0,0,1
763,0,0,2000000,1206,0,0,2,0,0,0,587,0,0,0,100,0,147,0,3,0,0,1
764,0,0,2000000,1207,0,0,2,0,0,0,588,0,0,0,100,0,147,0,3,0,0,1
765,0,0,2000000,1208,0,0,1,0,0,0,589,0,0,0,100,0,147,0,3,0,0,1
766,0,0,2000000,1195,0,0,3,0,0,0,590,0,0,0,100,0,99,0,3,0,0,1
767,41269,0,2000000,1188,0,0,3,0,0,0,591,0,0,0,100,0,99,3,3,0,0,1
768,0,0,2000000,1196,0,0,2,0,0,0,592,0,0,0,100,0,99,0,3,0,0,1
769,0,0,2000000,1209,0,0,3,0,0,0,593,0,0,0,100,0,100,0,3,0,0,1
770,41269,0,2000000,1197,0,0,3,0,0,0,594,0,0,0,100,0,99,3,3,0,0,1
771,41269,0,2000000,1210,0,0,3,0,0,0,595,0,0,0,100,0,100,3,3,0,0,1
772,0,0,2000000,1198,0,0,1,0,0,0,596,0,0,0,100,0,99,0,3,0,0,1
773,41269,0,2000000,1199,0,0,1,0,0,0,597,0,0,0,100,0,99,1,3,0,0,1
774,41269,0,2000000,1188,0,0,3,0,0,0,598,0,0,0,100,0,99,3,3,0,0,1
775,0,1200,2000000,0,0,0,0,0,0,0,599,0,0,0,100,0,236,0,4,0,0,1
776,0,0,2000000,1291,0,0,1,0,0,0,600,0,0,0,100,0,100,0,3,0,0,1
777,41269,300,2000000,0,0,0,0,0,0,0,601,0,0,0,100,0,237,1,4,0,0,1
778,0,0,2000000,1211,1212,1213,1,1,1,0,602,0,0,0,100,0,100,0,3,0,0,1
779,0,1200,2000000,0,0,0,0,0,0,0,603,0,0,0,100,0,237,0,4,0,0,1
780,0,0,2000000,1215,1216,1217,1,1,1,0,604,0,0,0,100,0,235,0,3,0,0,1
781,0,0,2000000,1293,0,0,1,0,0,0,605,0,0,0,100,0,145,0,3,0,0,1
782,0,0,2000000,1294,0,0,1,0,0,0,606,0,0,0,100,0,100,0,3,0,0,1
783,41269,900,2000000,0,0,0,0,0,0,0,607,0,0,0,100,0,238,2,4,0,0,1
784,0,0,2000000,1295,0,0,3,0,0,0,608,0,0,0,100,0,235,0,3,0,0,1
785,0,0,2000000,1296,0,0,3,0,0,0,609,0,0,0,100,0,235,0,3,0,0,1
786,41269,800,2000000,0,0,0,0,0,0,0,610,0,0,0,100,0,237,2,4,0,0,1
787,41269,0,2000000,1202,0,0,1,0,0,0,611,0,0,0,100,0,99,1,3,0,0,1
788,0,400,2000000,0,0,0,0,0,0,0,612,0,0,0,100,0,238,0,4,0,0,1
789,41269,0,2000000,1219,0,0,2,0,0,0,613,0,0,0,100,0,235,2,3,0,0,1
790,41269,400,2000000,0,0,0,0,0,0,0,614,0,0,0,100,0,237,1,4,0,0,1
791,41269,800,2000000,0,0,0,0,0,0,0,615,0,0,0,100,0,236,2,4,0,0,1
792,41269,0,2000000,1222,0,0,1,0,0,0,616,0,0,0,100,0,100,1,3,0,0,1
793,41269,0,2000000,1297,0,0,1,0,0,0,617,0,0,0,100,0,102,1,3,0,0,1
794,41269,0,2000000,1290,0,0,1,0,0,0,618,0,0,0,100,0,149,1,3,0,0,1
795,0,0,2000000,1188,0,0,3,0,0,0,619,0,0,0,100,0,99,0,3,0,0,1
796,0,0,2000000,1189,0,0,3,0,0,0,620,0,0,0,100,0,99,0,3,0,0,1
797,0,0,2000000,1190,0,0,3,0,0,0,621,0,0,0,100,0,99,0,3,0,0,1
798,0,0,2000000,1191,0,0,3,0,0,0,622,0,0,0,100,0,99,0,3,0,0,1
799,0,0,2000000,1192,0,0,3,0,0,0,623,0,0,0,100,0,99,0,3,0,0,1
800,0,0,2000000,1193,0,0,3,0,0,0,624,0,0,0,100,0,99,0,3,0,0,1
801,0,0,2000000,1188,0,0,3,0,0,0,625,0,0,0,100,0,99,0,3,0,0,1
802,0,0,2000000,1194,0,0,3,0,0,0,626,0,0,0,100,0,99,0,3,0,0,1
803,0,0,2000000,1204,0,0,3,0,0,0,627,0,0,0,100,0,100,0,3,0,0,1
804,0,0,2000000,1205,0,0,1,0,0,0,628,0,0,0,100,0,147,0,3,0,0,1
805,0,0,2000000,1206,0,0,2,0,0,0,629,0,0,0,100,0,147,0,3,0,0,1
806,0,0,2000000,1207,0,0,2,0,0,0,630,0,0,0,100,0,147,0,3,0,0,1
807,0,0,2000000,1208,0,0,1,0,0,0,631,0,0,0,100,0,147,0,3,0,0,1
808,0,0,2000000,1195,0,0,3,0,0,0,632,0,0,0,100,0,99,0,3,0,0,1
809,41269,0,2000000,1188,0,0,3,0,0,0,633,0,0,0,100,0,99,3,3,0,0,1
810,0,0,2000000,1196,0,0,2,0,0,0,634,0,0,0,100,0,99,0,3,0,0,1
811,0,0,2000000,1209,0,0,3,0,0,0,635,0,0,0,100,0,100,0,3,0,0,1
812,41269,0,2000000,1197,0,0,3,0,0,0,636,0,0,0,100,0,99,3,3,0,0,1
813,41269,0,2000000,1210,0,0,3,0,0,0,637,0,0,0,100,0,100,3,3,0,0,1
814,0,0,2000000,1198,0,0,1,0,0,0,638,0,0,0,100,0,99,0,3,0,0,1
815,41269,0,2000000,1199,0,0,1,0,0,0,639,0,0,0,100,0,99,1,3,0,0,1
816,41269,0,2000000,1188,0,0,3,0,0,0,640,0,0,0,100,0,99,3,3,0,0,1
817,0,1200,2000000,0,0,0,0,0,0,0,641,0,0,0,100,0,236,0,4,0,0,1
818,0,0,2000000,1299,0,0,1,0,0,0,642,0,0,0,100,0,100,0,3,0,0,1
819,41269,300,2000000,0,0,0,0,0,0,0,643,0,0,0,100,0,237,1,4,0,0,1
820,0,0,2000000,1211,1212,1213,1,1,1,0,644,0,0,0,100,0,100,0,3,0,0,1
821,0,1200,2000000,0,0,0,0,0,0,0,645,0,0,0,100,0,237,0,4,0,0,1
822,0,0,2000000,1215,1216,1217,1,1,1,0,646,0,0,0,100,0,235,0,3,0,0,1
823,0,0,2000000,1301,0,0,1,0,0,0,647,0,0,0,100,0,145,0,3,0,0,1
824,0,0,2000000,1302,0,0,1,0,0,0,648,0,0,0,100,0,100,0,3,0,0,1
825,41269,900,2000000,0,0,0,0,0,0,0,649,0,0,0,100,0,238,2,4,0,0,1
826,0,0,2000000,1303,0,0,3,0,0,0,650,0,0,0,100,0,235,0,3,0,0,1
827,0,0,2000000,1304,0,0,3,0,0,0,651,0,0,0,100,0,235,0,3,0,0,1
828,41269,800,2000000,0,0,0,0,0,0,0,652,0,0,0,100,0,237,2,4,0,0,1
829,41269,0,2000000,1202,0,0,1,0,0,0,653,0,0,0,100,0,99,1,3,0,0,1
830,0,400,2000000,0,0,0,0,0,0,0,654,0,0,0,100,0,238,0,4,0,0,1
831,41269,0,2000000,1219,0,0,2,0,0,0,655,0,0,0,100,0,235,2,3,0,0,1
832,41269,400,2000000,0,0,0,0,0,0,0,656,0,0,0,100,0,237,1,4,0,0,1
833,41269,800,2000000,0,0,0,0,0,0,0,657,0,0,0,100,0,236,2,4,0,0,1
834,41269,0,2000000,1222,0,0,1,0,0,0,658,0,0,0,100,0,100,1,3,0,0,1
835,41269,0,2000000,1305,0,0,1,0,0,0,659,0,0,0,100,0,102,1,3,0,0,1
836,41269,0,2000000,1298,0,0,1,0,0,0,660,0,0,0,100,0,149,1,3,0,0,1
837,0,0,2000000,1188,0,0,3,0,0,0,661,0,0,0,100,0,99,0,3,0,0,1
838,0,0,2000000,1189,0,0,3,0,0,0,662,0,0,0,100,0,99,0,3,0,0,1
839,0,0,2000000,1190,0,0,3,0,0,0,663,0,0,0,100,0,99,0,3,0,0,1
840,0,0,2000000,1191,0,0,3,0,0,0,664,0,0,0,100,0,99,0,3,0,0,1
841,0,0,2000000,1192,0,0,3,0,0,0,665,0,0,0,100,0,99,0,3,0,0,1
842,0,0,2000000,1193,0,0,3,0,0,0,666,0,0,0,100,0,99,0,3,0,0,1
843,0,0,2000000,1188,0,0,3,0,0,0,667,0,0,0,100,0,99,0,3,0,0,1
844,0,0,2000000,1194,0,0,3,0,0,0,668,0,0,0,100,0,99,0,3,0,0,1
845,0,0,2000000,1204,0,0,3,0,0,0,669,0,0,0,100,0,100,0,3,0,0,1
846,0,0,2000000,1205,0,0,1,0,0,0,670,0,0,0,100,0,147,0,3,0,0,1
847,0,0,2000000,1206,0,0,2,0,0,0,671,0,0,0,100,0,147,0,3,0,0,1
848,0,0,2000000,1207,0,0,2,0,0,0,672,0,0,0,100,0,147,0,3,0,0,1
