#,Speed,Scale,Action6,BNpcCustomize,NpcEquip,BNpcName,Action0,Action1,Action2,Action3,Action4,Action5,RPParameter,RemoveAction,StartVFX,EndVFX,Action7,Model,Unknown0,Unknown1,RPParameter2,Unknown3,Unknown4,ExHotbarEnableConfig,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,IsPvP,IsEvent,PlayerCamera,Unknown14,Unknown15,Unknown16,Unknown17
318,0.8,1.8,15170,0,0,0,0,0,0,0,0,0,0,0,76,76,0,363,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
319,0,1.6,15171,0,1545,0,0,0,0,0,0,0,0,0,76,76,0,2052,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
320,0,2,15172,0,0,0,0,0,0,0,0,0,0,0,76,76,0,972,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
321,0,1.8,15173,0,0,0,0,0,0,0,0,0,0,0,76,76,0,62,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
322,0,1.5,15174,0,0,0,0,0,0,0,0,0,0,0,76,76,0,2058,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
323,0,2.5,15175,0,1670,0,0,0,0,0,0,0,0,0,76,76,0,2256,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
324,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,222,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
325,0,1.4,15177,0,0,0,0,0,0,0,0,0,0,0,76,76,0,361,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
326,3.6,2,15178,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1744,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
327,0.7,1.5,15179,0,1665,0,0,0,0,0,0,0,0,0,76,76,0,2187,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
328,0,3,15180,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1901,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
329,0,2.2,15181,0,0,0,0,0,0,0,0,0,0,0,76,76,0,916,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,0,1.5,15182,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1293,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
331,0,2,15183,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1937,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
332,0,1.5,15184,0,0,0,0,0,0,0,0,0,0,0,76,76,0,188,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
333,0,1.8,15185,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1478,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
334,0,1.8,15186,0,0,0,0,0,0,0,0,0,0,0,76,76,0,2014,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
335,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1665,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
336,0,1.8,15188,0,0,0,0,0,0,0,0,0,0,0,76,76,0,218,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
337,0,1.8,15189,0,0,0,0,0,0,0,0,0,0,0,76,76,0,137,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
338,0,1.9,15190,0,0,0,0,0,0,0,0,0,0,0,76,76,0,984,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
339,0,1.8,15191,0,0,0,0,0,0,0,0,0,0,0,76,76,0,225,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
340,2.3,2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,385,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
341,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1749,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2615,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
343,0,3,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2615,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
344,0,5,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2615,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,0,1,14690,873,1714,0,25,16804,17839,16436,17901,0,0,0,0,0,7660,2730,3,0,4,-1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
346,0,1,11784,649,1847,0,16574,16575,16576,16577,16578,0,0,0,0,0,7641,0,3,0,5,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
347,0,1,14690,648,1844,0,23,24,15870,17236,15537,0,0,0,0,0,7641,0,3,0,7,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
348,0,1,17222,650,1845,0,17123,17122,17124,17596,17125,0,0,0,0,0,7641,0,3,0,8,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2739,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
350,0,3,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2739,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
351,0,5,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2739,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
352,0,1,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,2750,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
353,0,1,0,532,1912,8928,0,0,0,0,0,0,0,0,76,76,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
354,0,1,0,802,1918,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
355,0,1,0,320,1919,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
356,0,1,0,951,1920,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
357,0,1,0,575,1921,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
358,0,1,0,749,1922,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
359,0,1.047,0,950,1923,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
360,0,1,0,851,1924,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
361,0,1,0,949,1925,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
362,0,1,0,526,1926,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
363,0,1,0,873,1927,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
364,0,1,0,652,1928,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
365,0,0.84,0,874,1929,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,0,1.1,18771,749,1984,0,26,18775,19218,0,0,0,0,0,0,0,7630,0,3,0,9,-1,30,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
368,0,1.1,18771,749,1983,0,18776,18777,18778,18780,18781,0,0,0,0,0,7630,0,3,0,10,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,0,2.5,0,0,0,0,20489,38,20493,20496,20940,20494,20495,0,0,0,0,2881,3,0,11,-1,100,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
377,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
378,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
379,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
380,0,1,0,0,0,0,15553,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
381,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3811,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
382,0,1,0,0,2005,0,19997,19998,0,0,0,0,0,19731,117,117,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
383,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
385,0,0.8,30990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
386,0,0.8,30991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
387,0,0.8,31048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
388,0,0.8,31049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
389,0,3.5,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,0,1,0,0,0,0,21324,21325,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
391,0,1,0,1028,2098,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
392,0,1,0,294,2099,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
393,0,1,0,1030,2100,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
394,0,1,0,1029,2101,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
395,0,1,0,469,252,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
396,0,1.7,872,0,0,0,0,0,0,0,0,0,0,0,0,76,0,354,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
397,0,1,870,0,0,0,0,0,0,0,0,0,0,0,0,76,0,2502,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
398,3.5,2.5,870,0,0,0,0,0,0,0,0,0,0,0,0,76,0,261,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
399,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,2857,1,0,0,-1,-100,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
400,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
401,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
402,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
403,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
404,0,0.8,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
405,0,0.8,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
406,0,0.8,6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3176,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
410,0,1.5,0,0,2134,0,0,0,0,0,0,0,0,0,0,0,0,3179,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
411,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3261,1,0,0,-1,-60,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,0,0.97,18771,646,1329,0,39,43,20533,21494,21495,21497,0,0,0,0,7659,1652,3,0,12,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
414,0,1,14690,652,1716,0,21498,41,42,21608,21609,21611,0,0,0,0,7662,0,3,0,13,-1,0,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False
415,0,1,11784,1022,2079,0,40,21852,21884,21886,21888,21921,0,0,0,0,7672,0,3,0,14,-1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
416,0,1,0,1022,2078,0,0,0,0,0,0,0,0,0,117,117,7672,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
417,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
418,0,1,871,749,1983,0,0,0,0,0,0,0,0,0,0,0,7630,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
419,0,1,0,1022,2079,0,0,0,0,0,0,0,0,0,117,117,7672,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
420,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
421,0,3,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
422,0,1,0,0,0,0,24279,24278,24277,0,0,0,0,0,117,117,0,0,4,2,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
423,0,1,0,0,0,0,24280,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
424,0,2.5,0,1079,2224,10257,0,0,0,0,0,0,0,0,0,0,0,3327,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,0,1,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
426,0,1,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
427,0,1.5,0,0,0,0,24619,24621,0,0,0,0,0,0,0,1124,0,3189,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
428,0,1.5,0,0,0,0,24620,24622,0,0,0,0,0,0,0,1124,0,3190,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
429,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3261,1,0,0,-1,-60,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
430,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3261,1,0,0,-1,-60,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
431,0,1,28384,1077,2220,0,0,0,0,0,0,0,0,0,1273,1273,7674,3483,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
432,0,1,0,1077,2221,0,0,0,0,0,0,0,0,0,1273,1273,7674,3483,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
433,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,639,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
434,0,1,14690,213,2335,0,44,26252,26253,0,0,0,0,0,0,0,8801,0,3,0,15,-1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
435,0,1,0,213,2246,0,44,26252,26253,0,0,0,0,0,0,0,0,3412,3,0,15,-1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
436,0,2.8,27732,0,2231,0,0,0,0,0,0,0,0,0,0,0,0,3348,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
437,0,2.8,27733,0,2232,0,0,0,0,0,0,0,0,0,0,0,0,3349,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
438,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,3537,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
439,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,3538,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,0,1,0,1046,2244,0,0,0,0,0,0,0,0,0,0,0,0,3291,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
441,0,1,0,0,0,0,26890,26891,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
442,0,7,34549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845,4,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
443,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,573,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
444,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1424,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
445,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,772,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
446,0,1,0,1022,2079,0,0,0,0,0,0,0,0,0,117,117,7672,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
447,0,1,11784,516,2242,0,26224,27043,27042,27044,27045,28439,27047,0,0,0,7658,0,3,0,16,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
448,0,0.97,18771,646,2243,0,45,46,27053,27060,27061,26225,27062,0,0,0,7659,0,3,0,17,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
449,0,1,14690,873,2252,0,47,27430,27432,27433,27434,0,0,0,0,0,7660,0,3,0,18,-1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
450,0,1,0,0,2333,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
451,0,1,0,0,2334,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3508,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,0,1,0,1079,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
455,0,1,0,0,2283,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3507,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,836,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1902,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
459,0,1,0,0,0,0,29155,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
460,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
461,0,2.8,29579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
462,0,1,0,0,2438,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
463,0,1,0,0,2463,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
464,0,1,0,1097,2484,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
465,0,1,0,0,0,0,42150,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
466,0,1,0,0,0,0,42065,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,0,1,0,1223,2485,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
470,0,1,0,1096,2486,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
471,0,1,0,1224,2487,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
472,0,1,0,1232,2501,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
473,0,1,0,1102,2488,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
474,0,1,0,1013,2489,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
475,0,1,0,1060,2490,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
476,0,1,0,1234,2491,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
