#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
330,"Vous appelez votre mascotte hérisson mignon, un adorable mammifère qui n'est victime d'aucun complexe à l'heure actuelle.","Cet insectivore était jadis élevé pour l'ali­men­ta­tion au Proche-Orient, mais il s'est récemment élevé au rang d'animal familier grâce à son apparence adorable. Il n'a aucun complexe, si ce n'est qu'on le confonde fréquemment avec le porc-épic...",Tchui tchui !,Acupuncture,Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.,60,40,3,6,False,True,True,False,False
331,"Vous appelez votre mascotte Y'shtola miniature (premier reflet). À l'instar de son modèle, ce pantin n'a pas l'intention de fuir ses problèmes.","Ce pantin à l'effigie de Y'shtola possède deux accessoires notables : la robe noire, symbole du soutien de l'Héritière au peuple de la Nuit, et le bâton, avec lequel elle entend combattre les purgateurs. Il ne reste plus qu'à l'appeler “Matoya miniature”...",Je continuerai de tenir bon !,Fureur de Matoya,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.,45,30,2,1,True,False,True,False,False
332,"Vous appelez votre mascotte Ryne miniature. Comme l'originale, elle semble apprécier son nouveau nom.","Ce pantin a été fabriqué après que Ryne a pris les rênes de sa destinée. Ce n'est donc pas le regard turquoise des réincarnations de Minfilia qui emplit ses yeux, mais l'éclat d'une détermination acquise au cours de son voyage initiatique.","Merci, Thancred !",Pouvoir de Minfilia,"Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
**Durée :** 20s",65,50,3,9,False,True,True,False,False
333,"Vous appelez votre mascotte kuro shiba, qui a le poil aussi noir que l'ébène.","Ce mame shiba a le poil noir, et est ex­trê­me­ment mignon. Attention à ne pas se méprendre, cependant, car ce spécimen est en réalité très proche du loup, et on l'utilise depuis belle lurette pour la chasse ou en tant que chien de garde.",Ouaf ! Ouaf !,Dévotion canine,"Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 15s",30,60,3,3,False,False,True,False,False
334,"Vous appelez votre mascotte caméléon, dont la spécialité est de se fondre dans le décor.","Un caméléon adulte de belle taille, dont les écailles sont recouvertes de cristaux microscopiques. Il utilise la magie contenue dans ces cristaux pour se camoufler n'importe où. Certains l'appellent “le reptile endimanché”.",Pffft...,Disparition,Inflige des dégâts équivalents à 50% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.,25,40,3,8,False,True,False,True,False
335,Vous appelez votre mascotte Fuath miniature. Attention à ses “Fuath et attrapes” !,"Ce sont les Fuath eux-mêmes qui ont créé ce pantin à leur effigie. Étant donné leur goût immodéré pour les illusions et les farces en tout genre, cette version miniature pourrait bien renfermer quelque attrape-nigaud...",Kékéké... qu'est-ce qu'on s'amuse !,Envoûtement malicieux,"Place un piège qui peut être déclenché 10 secondes plus tard.
Piège : réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
**Durée :** 20s",45,40,2,2,True,True,False,False,False
336,Vous appelez votre mascotte tatou-boule. Son activité préférée est de se tenir en équilibre sur un ballon.,"Les tatous mesurent leur force à la grosseur de la pierre qu'ils transportent. À cause de cette habitude, certains spécimens par­ti­cu­liè­rement orgueilleux s'acharnent parfois à essayer de soulever des pierres beaucoup trop énormes jusqu'à l'épuisement.",Bulubulubulu !,Enroulement,"Rend les mascottes qui ont utilisé des PdT invulnérables aux attaques venant des ennemis de type “Monstre”.
**Durée :** 10s",40,50,2,3,False,False,False,True,False
337,"Vous appelez votre mascotte serpent marin de Ronka ?, que vous pensez être le Grand Serpent ronka. En réalité, personne ne sait ce qu'il est vraiment.","Peut-être le Grand Serpent ronka, peut-être pas. On dit qu'il serait apparu à Quinfort dans un rêve pour le prévenir du danger qui menaçait la forêt, mais tout le monde ignore sa réelle forme. Certains disent qu'il ressemblerait au Yo-kai Noko du monde originel...",Kii kii ! Kiiiiii !!,Secret ronka,"Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
**Durée :** 10s",55,15,3,3,False,True,True,True,False
338,"Vous appelez votre mascotte mini-gigapampa, qui semble lui-même confus par sa propre taille... Est-il mini ou giga ?","Jeune gigapampa, animal célèbre pour sa taille adulte immense. Celui-ci n'a que trente ans, et est donc encore adolescent, car certains d'entre eux pourraient atteindre l'âge vénérable de deux cents ans.",Un million d'épines !,Millefleur,Inflige des dégâts équivalents à 8% de sa solidité à la pierre arcanique ennemie la plus proche.,60,40,1,8,False,False,False,False,True
339,"Vous appelez votre mascotte jeune clionide, qui est pile dans la tranche d'âge où son appétit est insatiable.","À ce stade de sa croissance, cette clionide se nourrit uniquement de plancton. Elle deviendra carnivore en grandissant, et se servira du tentacule qu'elle a sur la tête pour attraper ses proies. Lorsque ce moment arrivera, elle risque de ne plus vous être aussi obéissante...",Paka !,Cônes buccaux,Inflige des dégâts équivalents à 90% de sa solidité à l'œil scrutateur ennemi. N'a aucun effet si ce dernier est déjà détruit.,40,50,2,8,False,False,True,True,False
340,"Vous appelez votre mascotte ornithorynque nain, à ne pas confondre avec une vieille chaussure.","Le bec de cet animal lui permet de ressentir le moindre courant électrique émis par ses proies, ce qui l'aide à chasser même quand il ne voit rien. De plus, ses griffes arrières sécrètent un poison violent, ce qui en fait un animal plutôt agressif malgré son air un peu ballot.",Grr grrrrrr !,Griffes empoisonnées,"Inflige 20 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
**Durée :** 15s",30,70,3,1,False,True,False,True,False
341,"Vous appelez votre mascotte mini-Éden, une reproduction miniature créée par Éden lui-même.","Cette réplique du purgateur originel concentre ré­gu­liè­re­ment son énergie en un cercle au-dessus d'elle. Fort heureusement, son éther limité ne lui permet pas de lancer de rayons de Lumière dévastateur. Selon Urianger, tout du moins...",BZZZZZZ...,Souffle éternel,Inflige des dégâts d'attaque 380 aux ennemis dans l'aire d'effet.,85,45,2,1,True,False,False,False,False
342,"Vous appelez votre mascotte castor géant, un être mystérieux. Mieux vaut ne pas trop essayer de comprendre ce qu'il est en réalité...","Animal étrange qu'on ne trouve qu'à Phisor Lran. La leçon à tirer de son existence est qu'on ne doit pas toujours chercher à aller au fond des choses, sous peine d'avoir à faire face à de terribles con­sé­quen­ces. Néanmoins, si tout le monde a obtenu ce qu'il désirait, c'est peut-être aussi bien. ",Graou ! Graou !,Graougraougraou !,Rétablit votre bouclier s'il a été détruit.,55,55,3,9,False,False,True,False,False
343,"Vous appelez votre mascotte Suzaku mécanique, qui vous demande de recouvrer vos esprits, et vite !","Cette poupée a été façonnée par un artisan de la tribu des Verts à qui quelqu'un avait raconté l'étrange aventure de Soroban. Elle a pour rôle de rendre hommage aux quatre bêtes sacrées qui protègent la Mer de Rubis, en re­pré­sen­tant Suzaku.","Recouvre tes esprits, je t'en prie !",Prise de température,Inflige des dégâts d'attaque 110 aux ennemis dans l'aire d'effet.,55,35,3,1,False,True,True,False,False
344,Vous appelez votre mascotte Oméga-M miniature. Vérification... Action incom­pré­hen­si­ble...,"Cette poupée est l'œuvre d'un orfèvre qui cherchait à inventer “une nouvelle forme de beauté”. Lorsque cet artisan l'a mis en vente à l'échoppe de Rowena, il aurait dit ceci : “Il est important de toujours prendre en considération les deux faces d'une même pièce.”","bOnJouR, Le MoNDe !",Résonance M,"Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 40 dans le cas d'Oméga-F miniature.
**Durée :** 6s",15,80,1,3,False,False,False,False,True
345,Vous appelez votre mascotte Oméga-F miniature. Implémentation... Combattant allié...,"Cette poupée est l'œuvre d'un orfèvre qui cherchait à inventer “une nouvelle forme de beauté”. Lorsqu'un vendeur des Forges lui a demandé comment lui était venue cette idée, l'artisan aurait disparu aussi vite que s'il avait été sou­dai­ne­ment aspiré dans une faille interdimensionnelle.",Arrêt système...,Résonance F,"Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 60 dans le cas d'Oméga-M miniature.
**Durée :** 6s",85,20,4,3,True,False,False,True,False
346,"Vous appelez votre mascotte Clochette, une petite cloche qui porte le nom d'une célèbre fée.","Un jeune Ondo aurait vu cette mascotte tomber d'une certaine créature géante d'origine inconnue. Cet artefact ancien, ou plutôt sa réplique, semble avoir été ensorcelée pour mutiplier la puissance de ses pouvoirs.",Dring !♪,Timbre onirique,"Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet et réduit leur défense de 30%.
**Durée :** 6s",20,60,3,1,True,False,False,True,False
347,"Vous appelez votre mascotte échevore nain, dont le bout de la queue a le goût du miel. ","Cet échevore a le dos recouvert d'une carapace faite de malacophytes, ce qui lui permet de se camoufler facilement dans la végétation. Le bout de sa queue sécrète un liquide qui exhale une délicieuse odeur sucrée dont il se sert pour attirer les insectes, son mets favori.",Kyu !?,Un goût de miel,"Donne l'effet de destruction contre les pierres arcaniques aux mascottes qui ont utilisé des PdT.
**Durée :** 6s",40,60,2,3,False,True,False,False,False
348,"Vous appelez votre mascotte sous-marin de classe Rémora. Attention, il ne fonctionne pas sous l'eau.","Un pantin pilote de sous-marin a profité de son temps libre pour construire ce modèle réduit, capable de coller son pro­prié­taire tel un rémora. Un petit miracle passé relativement inaperçu, hélas.",Brolom brolom...,Torpillage,"Inflige des dégâts d'attaque 120 aux ennemis dans l'aire d'effet, et augmente de 20 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 6s",60,40,3,1,False,False,False,False,False
349,"Vous appelez votre mascotte bec-en-sabot, un oiseau immobile qui se prend pour le roi du monde.","Cet oiseau est connu pour rester com­plè­te­ment immobile la majeure partie de sa vie, et attendre qu'une proie passe près de lui pour l'attraper, ce qui peut parfois prendre des jours. Pour une raison inconnue, il a décidé qu'il voulait vous suivre dans vos aventures.",!?,Airs princiers,"Réduit de 40% l'attaque des ennemis dans l'aire d'effet.
**Durée :** 6s",40,35,1,4,False,False,True,True,False
350,"Vous appelez votre mascotte couple de papillons, une illusion projetée par un cristal mystérieux.","Ces papillons ne sont qu'une illusion, façonnée par un prêtre de l'empire ronka. On pourrait croire que leur créateur voulait par son œuvre rappeler aux humains l'impact parfois énorme que peut avoir un acte anodin, mais pas du tout. Il voulait juste s'amuser.",fl fl fl...,Effet papillon,Augmente de 10 les PdT des mascottes dans l'aire d'effet. Les mascottes dont la technique a le même effet ne sont pas concernées.,30,40,4,3,False,True,False,True,False
351,"Vous appelez votre mascotte grenouilleur A, un petit automate fabriqué par un artisan nain.","Cet automate a été pensé pour qu'il puisse recharger son moteur tout seul avec le minerai nécessaire à son bon fonc­tion­ne­ment, ce qui ne vous empêche pas de vérifier quand même ré­gu­liè­re­ment s'il n'est pas tombé en panne. La clé de remontage dans son dos est juste là pour faire joli.",Gouing !♪,Esprit de la mine,Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.,50,60,2,8,False,False,True,False,False
352,"Vous appelez votre mascotte haine pardonnée. Cette créature ressemble à un purgateur riquiqui, mais n'est pas dangereuse.","Cette créature que l'on pourrait prendre pour un petit purgateur est apparue pas loin du Mont Gulg. Elle a pour habitude de poursuivre les personnes qui s'en approchent, mais comme elle ne peut rien faire d'autre que rouler sur elle-même, elle n'est pas vraiment dangereuse.",Kr kr kr...,gâchette & bouton,Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet.,20,80,1,1,False,False,False,False,True
353,Vous appelez votre mascotte bout-de-cochon. Cette petite créature magique mignonne à croquer dégage un délicieux fumet.,"Après avoir rêvé d'un joli petit cochon volant, batifolant librement dans les champs, votre servant décida d'en créer une réplique en terre glaise. Pour une raison inconnue, même si un mauvais tour des Pixies semble très probable, la créature s'anima et prit vie.",Grouik !,Vent Porcin,Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.,20,80,1,6,False,False,False,False,True
354,"Vous appelez votre mascotte Pixie miniature. Pas d'inquiétude, cette poupée ne joue pas de mauvais tours !","Cette réplique miniature est offerte par les Pixies aux enfants qui acceptent de jouer avec elles dans leurs rêves. Heu­reu­se­ment, au contraire d'une vraie Pixie, elle ne cherchera pas à vous transformer en enfeuillé !",Ta-daa !♪,Soin des Pixies,"Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",20,80,1,7,False,False,False,False,True
355,"Vous appelez votre mascotte arme mystique. Au départ, ce n'était qu'une petite épée trouvée par un servant lors d'un voyage mais...","Cette petite épée ancienne découverte par un servant lors d'un voyage s'est mise à prendre vie, animée par une magie ancestrale. Une étrange créature est apparue et elle semble être le fruit d'une malédiction millénaire... Votre servant était plus que soulagé de vous la remettre.",Meurs... Meurs...,Coup de rage,Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.,85,35,3,1,False,True,False,False,False
356,Vous appelez votre mascotte suricate. Un petit animal mignon comme tout qui adore les insectes et vivre sans aucun soucis.,"Ce petit animal très sociable vit ha­bi­tuel­le­ment autour de terriers complexes creusés dans le sol aux alentours de la Mer de Cendre. Curieux par nature, il s'est faufilé dans votre sous-marin pendant que celui-ci était en cours de réparations.","Couic, couic！",Bain de soleil,Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.,50,45,3,6,False,True,False,True,False
357,"Vous appelez votre mascotte mini-cavalier blanc, un automate de métal forgé par la manufacture de Cielacier.","Fabriqué par la manufacture de Cielacier, cet automate de métal était utilisé par l'ordre des templiers comme pièce pour leurs jeux de stratégies mais aussi dans leurs simulations de batailles. Il est à la recherche d'un adversaire à sa hauteur.","Deux en avant, un de côté !",Immobilisme illimité,"Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
**Durée :** 10s",25,35,3,3,False,False,True,True,False
358,Vous appelez votre mascotte Ultragokin Justice. Une figurine articulée pour petits et grands reproduisant Justicier.,"Fabriqué par un Gobelin des Forges de Garlond et anciennement de la Main indigo, ce jouet robuste est fait d'un alliage de zinc et de plomb, moulés sous pression. L'origine du nom Ultragokin est inconnue, mais semble désigner ce genre de figurines.",Cling-Clang !,Exacerbation imitée,"Donne une aire d'effet aux attaques automatiques des mascottes qui ont utilisé des PdT.
**Durée :** 12s",75,75,2,3,False,True,False,False,False
359,"Vous appelez votre mascotte domakin, un joli petit poisson rouge tout rond, trouvé par votre servant.","Ce petit poisson rouge pêché par votre servant tire son nom de la région dont il est originaire ainsi que de “kingyo”, le nom domien des poissons rouges. Il serait devenu rond et ballonné en avalant une graine de jasmin céleste.","Bloub, bloub...",Baffe-aileron,Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet.,20,80,1,1,False,False,False,False,True
360,"Vous appelez votre mascotte nouvel Estinien miniature, une poupée magique re­pré­sen­tant l'ancien chevalier dragon dans sa nouvelle tenue. Attention surume non inclus !",Cette poupée représente Estinien après avoir quitté l'ordre des chevaliers dragons. Elle a été créée afin d'instruire les plus jeunes d'Ishgard sur la Guerre du chant des dragons.,Délicieux...,Grillade au feu draconique,"Inflige des dégâts d'attaque 120 aux ennemis dans l'aire d'effet, et augmente de 20 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 6s",70,40,4,1,False,False,False,True,False
361,"Vous appelez votre mascotte mini-Leannan Sith, une jeune pousse de Leannan Sith, à peine éclose.",Cette jeune pousse de Leannan Sith n'est pas aussi colérique que sa grande sœur. Cependant son appétit augmente et elle devrait bientôt commencer à chasser hommes et bêtes. Elle a déjà maîtrisé un sort d'enchantement de base et fait tout pour se per­fec­tion­ner. ,"Viens, approche !♪",Vent printanier,Inflige des dégâts équivalents à 60% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.,35,50,2,8,False,True,True,False,False
362,"Vous appelez votre mascotte hobgobelin miniature. Con­trai­re­ment à ce que pourrait dire Giott, ce n'est pas une poupée de votre maman !","Cette poupée re­pré­sen­tant un hobgobelin a été con­fec­tion­née par votre servant, hanté par la vision d'une créature hideuse hantant ses rêves. En vous la remettant, il espère lever la malédiction qui pèse sur lui...",Ta mère la hobgobeline !,Coup de poing gobelin !,"Place un piège qui peut être déclenché 10 secondes plus tard.
Piège : inflige des dégâts d'attaque 270 aux ennemis dans l'aire d'effet.",30,60,3,2,False,False,False,True,False
363,"Vous appelez votre mascotte cerbère chiot, un adorable chien à trois têtes pour trois fois plus de papouilles !","La maison Haillenarte a trouvé cet étrange chiot dans un de leurs entrepôts. Une découverte pas si étonnante dans le Coerthas où des êtres du néant deviennent parfois de simples bêtes sauvages. Hormis ses origines, il n'est pas si différent des autres chiots.","Waf, waf !",Ruée infernale,Réduit les PdT des ennemis dans l'aire d'effet de 50% de leur valeur maximale.,40,60,4,4,False,True,False,True,False
364,"Vous appelez votre mascotte pod 054, une unité de support blanche découverte dans les ruines mécaniques.","Cette unité blanche a été découverte au fond des ruines mécaniques. D'après 2P, son but est de servir de support à l'infanterie YoRHa. Elle était équipée de diverses fonctions, comme d'un lance-flammes, ou d'une synthèse vocale, mais plus aucune n'est opérationnelle.",. . . . .,A014 : points max,Augmente de 10 les PdT des mascottes dans l'aire d'effet. Les mascottes dont la technique a le même effet ne sont pas concernées.,30,60,3,3,False,True,True,False,False
365,"Vous appelez votre mascotte pod 316, une unité de support noire découverte dans les ruines mécaniques.","Cette unité noire, découverte au fond des ruines mécaniques, était censée servir de support à l'infanterie YoRHa, mais la majorité de ses fonctions ne sont plus opérationnelles. Malgré tout, elle essaye toujours de mener sa mission à bien.",. . . . .,R014 : vitesse max,"Augmente de 35% la vitesse de déplacement des alliés dans l'aire d'effet.
**Durée :** 6s",25,40,3,3,False,True,False,True,False
366,"Vous appelez votre mascotte talos d'or, un jouet produit par la Daedalus qui bénéficia à sa sortie d'un succès sans précédent.",La Daedalus a produit elle-même ces talos miniatures et est allée jusqu'à les plaquer or pour un aspect des plus luxueux. On raconte que tous les batteurs d'or de Norvrandt furent mis à profit tant le jouet eut du succès.,Yaaah !,Pesant d'or,Inflige des dégâts équivalents à 90% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.,70,40,2,8,False,True,True,False,False
367,"Vous appelez votre mascotte Malone, un petit animal préhistorique qui a survécu sur les îles du Diadème.","Ce bébé dinosaure a toujours vécu au Diadème, mais l'a quitté après s'être entiché de vous. Esclave de son féroce appétit, il lui arrive souvent de courir après sa propre queue en espérant pouvoir la manger.",Nosaure !,Dinomoulinette,"Augmente de 35% la vitesse de déplacement des alliés dans l'aire d'effet.
**Durée :** 6s",65,25,4,3,False,False,True,True,False
368,"Vous appelez votre mascotte enfeuillé miniature. Con­trai­re­ment aux autres de taille normale, il lui arrive parfois de s'ébrouer...","Une des “camelotes” qu'une Pixie soi-disant marchande vend en Il Mheg. Les enfeuillés ne sont pas censés gesticuler, et pourtant... Quand on la questionne à ce sujet, la vendeuse se contente de ricaner.",Fshh... Fshhshhshh...,Fshhshhshh...,"Augmente de 25 l'attaque des alliés dans l'aire d'effet.
**Durée :** 6s",15,80,1,3,False,False,False,True,True
369,"Vous appelez votre mascotte Grand Serpent de Hopl, une des incarnations du Serpent marin. Enfin peut-être, on ne sait pas exactement. Et en quoi s'est-il métamorphosé au juste ?","Peut-être le Grand Serpent ronka, peut-être pas. Il aurait fait comprendre aux Qitari de la tribu des Rl que la stèle des anciens devait être restaurée. Son étrange casque de mineur lui permet de voir dans le noir.",Kii ! Kii !,Maléfice ronka,Inflige des dégâts équivalents à 10% de sa solidité à la pierre arcanique ennemie la plus proche.,60,10,3,8,False,True,True,True,False
370,"Vous appelez votre mascotte Grand Serpent des Qitari, une des incarnations du Serpent marin. Enfin peut-être, on ne sait pas exactement. Et en quoi s'est-il métamorphosé au juste ?","Peut-être le Grand Serpent ronka (étrangement coiffé d'un chapeau), peut-être pas. Il aurait fait comprendre à Chaqurl Qhotl que la voie vers l'Enchevêtrement des Qitari était ouverte.",Kii Kiiiiii !,Mystères de Ronka,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.,55,40,2,1,True,False,False,False,False
371,"Vous appelez votre mascotte mésange à longue queue, un petit oiseau mignon à souhait.","Ce petit oiseau a été trouvé dans un sous-marin au retour d'une expédition dans la Mer de Cendre. Il s'y sera pro­ba­ble­ment piégé tout seul lors d'un recyclage de l'air en surface, ce qui ne le rend que d'autant plus mignon.",Ti Tiii ! Ti Tiii !,Ti Tiii ! Ti Tiii !♪,"Réduit de 50% la défense des ennemis dans l'aire d'effet.
**Durée :** 15s",45,40,4,4,False,True,True,True,False
372,Vous appelez votre mascotte païssa cuisinier. Il est petit mais sait déjà se rendre utile en tant qu'apprenti.,"Ce petit païssa s'était caché dans une caisse de vivres envoyée par les chevaliers de la Rose afin d'en dévorer le contenu. Il a ensuite été enrôlé de force pour expier son crime. Il se débrouille bien depuis, et son thé au caramel est un vrai délice.",. . . . . !!!,Univers de la gastronomie,Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.,100,80,3,6,False,True,True,False,False
373,Vous appelez votre mascotte païssa couturier. Il est petit mais sait déjà se rendre utile en tant qu'apprenti.,"Chaque matin, les chevaliers de la Rose retrouvaient leurs uniformes décorés de mys­té­rieu­ses broderies. Laniaitte mena l'enquête et identifia le coupable, un petit païssa. En guise de punition, l'animal a été enrôlé de force pour aider à la recon­struc­tion.",. . . . . ???,Univers de la couture,Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.,75,45,3,6,False,True,False,True,False
374,"Vous appelez votre mascotte poupée ascienne, sans doute un jouet comme un autre pour l'humanité originelle.","Cette poupée a été con­fec­tion­née en prenant pour patron un “concept” que renfermait un cristal de l'Anamnesis Anydre. Malgré sa taille rivalisant avec celle d'un Lalafell, elle devait être un petit jouet aux yeux d'un enfant amaurotain.",◎◆▽♥,Magie séculaire,"Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Créature”.
**Durée :** 5s",50,50,3,3,False,True,False,True,False
375,"Vous appelez votre mascotte requin commandeur, un poisson doté de bras et de jambes.","Un homme dit un jour : “Nos requins ont assez de têtes, ce qui leur faut, c'est plus de pieds.” Ce spécimen bipède l'aurait bien surpris. “Concept” amaurotain pour une arme ? Mutation spontanée ? Nulle ne le sait, et il vaut sûrement mieux l'ignorer.",GRRAAÔÔÔ !!!,Assassins des enfers,Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet et les projette en arrière.,40,45,3,1,False,False,True,False,False
376,"Vous appelez votre mascotte Dulia-Chai miniature, un pantin à l'effigie d'une Eulmorienne folle amoureuse de son mari.","Chai-Nuzz fit produire ce pantin dans une de ses fabriques à talos pour ses vingt ans de mariage. Sa femme y ajouta une poupée de lui cousue de ses propres mains, puis elle vous en fit cadeau afin que vous n'oubliiez jamais les Chai.",Oooh !,Étreinte passionnelle,"Inflige 10 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
**Durée :** 20s",40,70,2,1,False,False,False,True,False
377,"Vous appelez votre mascotte bébé amaro, qui est encore bien trop jeune pour savoir voler.","Les amaros sont en quelque sorte l'équivalent des chocobos volants en Norvrandt, mais les humains ignorent qu'ils n'apprennent à voler qu'à l'entrée dans l'âge adulte. En revanche, ils peuvent profiter de leur jeunesse pour assimiler rapidement la langue de leurs cavaliers.",Kyuuuuuu !!,Magie ronka,"Réduit de moitié le temps de recharge pour l'invocation des mascottes.
**Durée :** 10s",50,35,3,9,False,True,False,False,False
378,"Vous appelez votre mascotte laladile, un crocodile nain plus docile que ses grands congénères.","Bien qu'elle s'apparente au sarcosuchus, cette espèce naine se montre toujours docile. Les nobles Ishgardais en firent même des animaux de compagnie à une époque voyant en eux les meilleurs traits entre un Lalafell et un crocodile.",Pyo ! Pyopyo !♪,Monde d'amour,"Rend vos portails, votre bouclier et votre œil scrutateur invulnérables à toutes les attaques.
**Durée :** 20s",50,60,2,9,False,False,False,True,False
379,"Vous appelez votre mascotte lapin malchanceux, une poupée qui a eu des hauts et des bas.","Ce pantin imaginé par le grand Godbert bénéficiait d'une forte popularité à Ul'dah à sa sortie. Relégué un temps au rang de mascotte du Mirage de platine en raison d'un obscur problème de droit à l'image, il fit son retour au Gold Saucer une fois l'affaire résolue.",Quoi de neuf ?,Quoi de neuf ?,"Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
**Durée :** 10s",70,55,3,3,False,True,False,False,False
380,"Vous appelez votre mascotte Nain lali-ho, un petit automate à la façon de saluer rigolote.","Ronitt, qui a toujours éprouvé des difficultés à exécuter le salut traditionnel nain, a développé cette version miniature de lui-même pour s'entraîner à son aise. Ne perdant pas de vue les profits financiers éventuels, il l'a munie d'un réservoir de nano-éthanol.",Lali-ho !,Lali-ho,"Immobilise les ennemis dans l'aire d'effet.
**Durée :** 5s",20,50,2,4,False,True,False,True,False
381,"Vous appelez votre mascotte Mystel miniature, une poupée magique dont le véritable nom ne doit pas être prononcé, selon la volonté de son modèle.","Conscients de la volonté de leur modèle de ne pas être reconverti en idole, les artisans de la halle du Juste sont tout de même parvenus à faire émerger ne serait-ce qu'un petit fragment de l'essence de l'illustre personnage dans cette poupée miniature à l'effigie d'un Mystel.","Le moment venu, j'aurai besoin de vous à mes côtés...",Secret d'Allag,"Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Poupée”.
**Durée :** 6s",30,80,1,3,False,False,True,False,True
382,"Vous appelez votre mascotte Ardbert miniature, une poupée magique qui ressent fortement le besoin d'être comprise.","Le combat éprouvant d'Ardbert, Guerrier de la Lumière devenu celui des Ténèbres sous l'impulsion du destin, a fourni son salut au premier reflet. Cette poupée magique a été créée afin qu'il ne tombe jamais dans l'oubli.","Tu vois forcément ce que je veux dire, toi ! Tu me comprends, non !?",Promesse des héros,"Rend vos portails, votre bouclier et votre œil scrutateur invulnérables à toutes les attaques.
**Durée :** 20s",70,40,3,9,False,True,False,True,False
383,"Vous appelez votre mascotte plongeur infernal S1, une poupée mécanique qui reproduit cette armure magitek conçue pour attaquer en piqué.",Le plongeur infernal et l'armure aérienne de base semble avoir beaucoup en commun. Ces machines volantes magitek ont toutefois des prises en main si différentes que l'armée impériale requiert de ses pilotes qu'ils s'entraînent sur les deux modèles.,Vvvrrrrriiiiii !,Canon à air comprimé,Inflige des dégâts équivalents à 10% de sa solidité à la pierre arcanique ennemie la plus proche.,45,70,4,8,False,False,True,True,False
384,"Vous appelez votre mascotte gaélichat emmitouflé, un félin volant qui sent bon comme des draps propres.","L'embonpoint de ce gaélichat le protège déjà suf­fi­sam­ment du froid, mais il ne retirerait sa confortable doudoune pour rien au monde. Le traumatisme qui en résulterait serait bien trop grand.",Kshhh !!!,Shlack flap pouf,"Inflige des dégâts d'attaque 80 aux ennemis dans l'aire d'effet et réduit leur défense de 13%.
**Durée :** 6s",30,40,2,1,False,False,True,True,False
385,"Vous appelez votre mascotte nécromancienne évanescente, une réplique miniature de la nécromancienne spectrale qui ne ranime pas les morts.","Les Pixies ont créé ce double miniature de la nécromancienne spectrale pour la remercier d'avoir joué avec elles. La femme qui leur a servi de modèle serait une héroïne ayant combattu les forces du mal dans un autre monde, mais personne ne se souvient de son nom.",♪,Nécromancie,Rétablit votre bouclier s'il a été détruit.,30,45,3,9,False,False,False,True,False
386,"Vous appelez votre mascotte melon allagois, un fruit autonome riche en vitamines.","Offrir aux morts de quoi boire durant leur voyage par-delà la vie est une coutume répandue, et le melon est un fruit gorgé d'eau, mais il n'en reste pas moins lourd à transporter. C'est ainsi que les agronomes allagois ont eu l'idée de mettre au point cette variété autonome.","Bulun, bulun...",Melon explosif,"Place un piège qui peut être déclenché 10 secondes plus tard.
Piège : inflige des dégâts d'attaque 270 aux ennemis dans l'aire d'effet.",40,40,2,2,True,False,False,False,False
