#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
17825,Final technique,0,784,0,6984,0,4,0,0,15,0,0,0,0,6983,4,0,0,0,0,0,2,15,0,0,90,0,58,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17826,Final technique simple,0,784,0,6984,0,5,0,0,15,0,0,0,0,6983,4,0,0,0,0,0,2,15,0,0,90,0,58,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17827,Final technique doublé,0,784,0,6984,0,6,0,0,15,0,0,0,0,6983,4,0,0,0,0,0,2,15,0,0,90,0,58,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17828,Final technique triplé,0,784,0,6984,0,7,0,0,15,0,0,0,0,6983,4,0,0,0,0,0,2,15,0,0,90,0,58,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17829,Final technique quadruplé,0,784,0,6984,0,8,0,0,15,0,0,0,0,6983,4,0,0,0,0,0,2,15,0,0,90,0,58,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17830,Désespoir,0,405,22,3243,0,0,0,1050,1150,0,0,0,0,3203,2,0,11,0,0,0,5,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17831,Commotion,0,405,0,4645,0,0,0,50,0,0,0,0,0,4644,2,0,0,0,0,0,2,10,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
17832,Bouclier,0,784,0,1886,0,0,0,0,450,0,0,0,0,451,4,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,2,0,1,0,0,-1,30,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17833,Emboîté carmin,0,405,0,1875,0,0,0,0,80,0,0,0,0,6977,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17834,Entrechat outremer,0,405,0,1875,0,0,0,0,80,0,0,0,0,6978,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17835,Jeté verdoyant,0,405,0,1875,0,0,0,0,80,0,0,0,0,6979,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17836,Pirouette dorée,0,405,0,1875,0,0,0,0,80,0,0,0,0,6980,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17837,Pas quadruple,0,405,0,6984,0,0,0,0,0,0,0,0,0,6983,4,0,0,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17838,Pas technique,0,405,0,1875,0,0,0,0,170,0,0,0,0,6986,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17839,Nébuleuse,0,64830,0,1875,0,1859,0,0,600,0,0,0,0,6933,4,0,0,0,0,0,1,0,0,0,34,0,4,0,0,0,2,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17840,Effervescence,0,405,0,1875,0,0,0,50,0,0,0,0,0,3211,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17841,Effervescence,0,405,0,1875,0,0,0,50,0,0,0,0,0,6504,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17842,Éclair de chaleur,0,405,0,1875,0,0,0,0,200,0,0,0,0,3212,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17843,Foudre tartaréenne,0,405,24,5996,0,0,0,50,100,0,0,181,0,6876,2,0,8,0,0,0,2,20,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17844,Météore tartaréen,0,405,24,5996,0,0,0,50,120,0,0,0,0,7470,2,0,8,0,0,0,2,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17845,Blizzard tartaréen,0,405,24,5996,0,0,0,30,120,0,0,207,0,6766,2,0,8,0,0,0,13,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17846,Brasier tartaréen,0,405,24,5996,0,0,0,45,120,0,0,181,0,558,2,0,8,0,0,0,2,18,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17847,Malédiction mortelle,0,405,0,5996,0,0,0,30,200,0,0,0,0,3215,4,0,0,0,0,0,3,35,0,0,0,0,0,0,0,7,1,0,5,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17848,Abysse tartaréen,0,405,24,5996,0,0,0,40,150,0,0,0,0,3201,2,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17849,Séisme tartaréen,0,405,24,5996,0,0,0,40,100,0,0,0,0,7471,2,0,8,0,0,0,2,40,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,40,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17850,Attaque,0,405,0,5996,0,0,0,0,0,0,0,0,0,5043,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17851,,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17852,Dérouillée,0,405,24,1875,0,0,0,25,320,0,0,2,0,1310,3,0,8,0,0,0,4,12,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,12,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17853,Rouste verticale,0,405,24,1875,0,0,0,40,200,0,0,5,0,3223,3,0,8,0,0,0,13,15,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,10,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17854,Gyrocoup,0,405,22,1875,0,0,0,25,200,0,0,1,0,3224,3,0,8,0,0,0,2,11,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17855,Inhalation,0,405,24,1875,0,0,0,0,250,0,0,0,0,1311,3,0,8,0,0,0,13,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17856,Pétriyeux,0,405,25,5996,0,0,0,30,150,0,0,0,0,3205,4,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17857,Becpioche,0,405,24,5996,0,0,0,0,0,0,0,0,0,1305,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17858,Blasphème,0,405,24,5996,0,0,0,30,100,0,0,0,0,3206,4,0,8,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17859,Tambourinage,0,405,24,5996,0,0,0,40,200,0,0,0,0,3422,4,0,8,0,0,0,2,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17860,Torgnole,0,405,24,5996,0,0,0,40,0,0,0,0,0,3421,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17861,Catapultage,0,405,24,5996,0,0,0,30,0,0,0,181,0,3573,3,0,8,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17862,Charge primate,0,405,24,5996,0,0,0,30,0,0,0,0,0,3424,3,0,8,0,1,0,8,0,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17863,Tambourinage,0,405,0,5996,0,0,0,0,200,0,0,0,0,3422,3,0,0,0,0,0,2,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17864,Bactérie,0,503,3,1875,3,324,0,0,25,0,0,0,0,496,2,1,36,0,0,2,1,0,0,3,63,0,58,0,0,7,1,29,1,28,0,28,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17865,Extra Bactérie,0,504,3,1875,3,311,0,0,25,0,0,0,0,509,2,1,36,0,0,26,1,0,0,3,63,0,58,0,0,7,1,29,1,29,0,28,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17866,Rétorsion,0,784,0,1875,0,0,0,0,450,0,0,0,0,7197,4,0,0,0,0,0,2,5,0,0,0,0,30,0,0,0,1,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17867,Éclair de chaleur,0,405,24,1875,0,0,0,10,0,0,0,0,0,3212,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17868,Déferlante pyroclastique,0,405,0,2630,0,0,0,35,0,0,0,1,0,2621,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17869,Ruine,0,501,3,1875,3,214,0,15,25,0,0,0,0,495,2,1,36,0,0,1,1,0,0,3,63,0,58,0,0,7,1,29,1,26,0,28,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17870,Extra Ruine,0,502,3,1875,4,0,0,0,25,0,0,0,0,517,2,1,36,0,0,38,1,0,0,3,0,0,58,0,0,7,1,29,1,27,0,28,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17871,,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17872,,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17873,Frappe mécanique,0,405,24,1875,0,0,0,50,0,0,0,0,0,3203,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17874,Forage,0,405,24,1875,0,0,0,70,0,0,0,1,0,3207,3,0,10,0,0,0,2,15,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17875,Fontaine,0,405,0,1875,0,0,0,30,0,0,0,1,0,2701,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17876,Incinérer,0,405,24,1875,0,0,0,50,0,0,0,0,0,3210,3,0,8,0,0,0,2,100,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17877,Aplatir,0,405,24,1875,0,0,0,50,0,0,0,0,0,3211,3,0,8,0,1,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17878,Écraser,0,405,24,1875,0,0,0,25,0,0,0,2,0,3204,3,0,8,0,0,0,4,100,7,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17879,Écraser,0,405,24,1875,0,0,0,25,0,0,0,188,0,3205,3,0,8,0,0,0,11,100,7,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17880,Coup de grosse tête,0,405,24,1875,0,0,0,40,0,0,0,0,0,3206,3,0,8,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17881,Regard de chaleur,0,405,24,1875,0,0,0,30,0,0,0,5,0,3208,3,0,8,0,0,0,3,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17882,Férule,0,405,24,1875,0,0,0,30,0,0,0,0,0,3209,3,0,8,0,0,0,2,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17883,Regard de chaleur,0,405,24,1875,0,0,0,30,0,0,0,108,0,3204,3,0,8,0,0,0,10,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17884,Rire hystérique,0,405,24,1875,0,0,0,30,0,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17885,Écho dissonant,0,405,0,3262,0,0,0,30,0,0,0,1,0,3222,3,0,0,0,0,0,2,6,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17886,Regard de chaleur,0,405,24,1875,0,0,0,30,0,0,0,3,0,3203,3,0,8,0,0,0,3,19,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17887,Regard de chaleur,0,405,24,1875,0,0,0,30,0,0,0,108,0,3204,3,0,8,0,0,0,10,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17888,,0,405,0,1875,0,0,0,0,0,0,0,0,0,7510,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,2,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
17889,Exaltation naissante,0,784,0,1875,0,0,0,0,150,0,0,0,0,7022,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,-1,30,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17890,Giclée de sang,0,784,0,1875,0,0,0,0,300,0,0,0,0,6949,4,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,0,0,-1,25,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17891,Aurore,0,784,0,1875,0,0,0,0,150,0,0,0,0,6937,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,-1,30,0,0,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17892,Fragor Maximus,0,405,24,1875,0,0,0,100,0,0,0,0,0,4573,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17893,Gel ronka,0,405,14,5996,0,0,0,30,200,0,0,181,0,482,2,0,34,0,0,0,2,5,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,20,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17894,Blessure ronka,0,405,13,1875,0,0,0,10,30,0,0,0,0,478,2,0,34,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17895,Déluge ronka,0,405,26,5996,0,0,0,40,300,0,0,181,0,4724,2,0,32,0,0,0,2,8,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17896,Vent ronka,0,405,9,1875,0,0,0,10,30,0,0,0,0,450,2,0,32,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17897,Poignardage frénétique,0,405,24,5996,0,0,0,30,200,0,0,182,0,5203,3,0,8,0,0,0,4,5,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,10,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17898,Fendeur de courge,0,405,24,3241,0,0,0,0,150,0,0,0,0,3201,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,10,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17899,Projection de sirop,0,405,24,3242,0,0,0,30,200,0,0,185,0,3202,4,0,8,0,0,0,13,10,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,10,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17900,Choc sanctifié,0,405,15,1875,0,0,0,0,450,0,0,0,0,480,2,1,34,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17901,Amour paternel,0,64836,0,1875,0,1859,0,0,300,0,0,0,0,6922,4,0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,2,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17902,Lumière aveuglante,0,405,3,1875,0,0,0,10,30,0,0,0,0,2477,2,1,34,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17903,Impulsion éthérée,0,405,0,1875,0,0,0,0,30,0,0,0,0,478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,1,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17904,Drainage abyssal,0,405,0,4039,0,0,0,0,0,0,0,0,0,3813,4,0,0,0,0,80,2,5,0,0,0,0,77,0,0,7,1,0,1,0,0,-1,20,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17905,Coupe plongeante,0,405,0,1875,0,0,0,0,0,0,0,0,0,3812,4,0,0,0,1,80,1,0,0,0,0,0,77,0,0,7,1,0,2,0,0,-1,20,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False
17906,Quietus,0,405,0,5195,0,0,0,0,0,0,0,0,0,5194,3,0,0,0,0,80,2,5,0,0,0,0,77,0,0,7,1,0,2,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17907,Déluge d'ombre,0,405,0,7031,0,0,0,0,0,0,0,0,0,7030,4,1,0,0,0,80,4,10,4,0,0,0,77,0,0,7,1,0,2,0,0,-1,10,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17908,Tranchant d'ombre,0,405,0,1875,0,0,0,0,0,0,0,0,0,7032,4,1,0,0,0,80,1,0,0,0,0,0,77,0,0,7,1,0,2,0,0,-1,3,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17909,Marée de sang,0,405,0,1875,0,0,0,0,0,0,0,0,0,5196,3,0,0,0,0,80,1,0,0,0,0,0,77,0,0,7,1,0,2,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17910,Ranimation sanctifiée,0,405,10,1875,0,0,0,20,100,0,0,0,0,454,2,0,32,0,0,0,1,0,0,0,0,0,24,0,0,7,2,0,0,0,0,-1,100,1,5,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17911,Ranimation sanctifiée,0,405,10,1875,0,0,0,20,100,0,0,0,0,454,2,0,32,0,0,0,1,0,0,0,0,0,24,0,0,7,2,0,0,0,0,-1,100,1,5,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
