#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
137,"Cosmo-navette du plateau central : en cours
**Encore un peu de patience !**",Cosmo-navette du plateau central : chantier en cours,"La fin du chantier pour la con­struc­tion de la cosmo-navette du plateau central approche ! Encore un peu de patience, et nous pourrons tous en profiter !","La fin du chantier pour la con­struc­tion de 
la cosmo-navette du plateau central est prévue pour bientôt !",Searchingway,241074,166,5,1452,170,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,False
138,"Cosmo-navette du plateau central : terminée
**Quartier libre !**",Cosmo-navette du plateau central : chantier terminé,"L'installation du système de navettes est terminée ! L'exploration va pouvoir se poursuivre à grande vitesse, merci de votre coopération !","La con­struc­tion de la cosmo-navette du 
plateau central est terminée ! Bravo à tous !",Searchingway,241075,166,6,1576,170,0,2,4,6,1,0,0,6,3,4,0,0,0,0,0,8,False
139,"Nouvelles infrastructures : coll. matériaux
**Participez aux missions cosmiques !**",Nouvelles infrastructures : collecte des matériaux,Nous avons besoin de matériaux pour construire une centrale électrique et une station de purification d'eau ! Merci de participer aux missions cosmiques !,"Nous sommes en train de réunir les matériaux nécessaires à la con­struc­tion de 
nouvelles infrastructures ! Votre aide est la bienvenue !",Searchingway,241076,166,7,0,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,True
140,"Station énergétique : préparation
**Tenez-vous prêts !**",Station énergétique : préparation du chantier 1/2,Un projet d'ouvrage collectif visant à construire une centrale électrique va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour la con­struc­tion 
d'une centrale électrique ! Venez nous filer un coup de main !",Searchingway,241076,166,8,1451,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,False
141,"Station énergétique : en cours
**Participez à l'effort collectif !**",Station énergétique : chantier en cours 1/2,Un projet d'ouvrage collectif visant à construire une centrale électrique est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour la 
con­struc­tion d'une centrale électrique ! Merci d'avance !",Searchingway,241076,0,0,0,170,0,3,5,0,1,0,0,6,3,4,0,0,0,0,0,0,False
142,"Station hydropurificatrice : préparation
**Tenez-vous prêts !**",Station hydropurificatrice : préparation du chantier 2/2,Un projet d'ouvrage collectif visant à construire une station de purification d'eau va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour la con­struc­tion 
d'une station de purification d'eau ! Venez nous filer un coup de main !",Searchingway,241077,166,10,1577,170,0,4,6,6,1,0,0,6,3,4,0,0,0,0,0,0,False
143,"Station hydropurificatrice : en cours
**Participez à l'effort collectif !**",Station hydropurificatrice : chantier en cours 2/2,Un projet d'ouvrage collectif visant à construire une station de purification d'eau est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour la con­struc­tion 
d'une station de purification d'eau ! Merci d'avance !",Searchingway,241077,0,0,0,170,0,4,6,0,1,0,0,6,3,4,0,0,0,0,0,10,False
144,"Stations énergétique/hydropurificatrice : terminées
**Quartier libre !**",Stations énergétique et hydropurificatrice : chantiers terminés,"La con­struc­tion de la centrale électrique et de la station de purification d'eau est terminée ! Nos besoins sont satisfaits, merci de votre coopération !","La con­struc­tion de la centrale électrique et de la station de 
purification d'eau est terminée ! Bravo à tous les par­ti­ci­pants !",Searchingway,241078,166,12,1578,170,0,5,7,6,1,0,0,6,3,4,0,0,0,0,0,0,False
145,"Générateurs de gravité : coll. matériaux
**Participez aux missions cosmiques !**",Générateurs de gravité : collecte des matériaux,Nous avons besoin de matériaux pour construire des générateurs de gravité ! Merci de participer aux missions cosmiques !,"Nous projetons de construire des générateurs de gravité ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241079,166,13,0,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,True
146,"Générateurs de gravité : préparation
**Tenez-vous prêts !**",Générateurs de gravité : préparation du chantier,Un projet d'ouvrage collectif visant à construire des générateurs de gravité va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour 
la con­struc­tion de générateurs de gravité ! Venez nous filer un coup de main !",Searchingway,241079,166,14,1451,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,False
147,"Générateurs de gravité : en cours
**Participez à l'effort collectif !**",Générateurs de gravité : chantier en cours,Un projet d'ouvrage collectif visant à construire des générateurs de gravité est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé 
pour la con­struc­tion de générateurs de gravité ! Merci d'avance !",Searchingway,241079,0,0,0,170,0,6,8,0,1,0,0,6,3,4,0,0,0,0,0,0,False
148,"Générateurs de gravité : terminé
**Quartier libre !**",Générateurs de gravité : chantier terminé,"La con­struc­tion de générateurs de gravité est terminée ! Nous allons pouvoir explorer le Bâtiment ombré, merci de votre coopération !","La con­struc­tion de générateurs de gravité est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241080,166,16,1579,170,0,7,9,6,1,0,0,6,3,4,0,0,0,0,0,0,False
149,"Cosmo-navette du Bâtiment ombré : coll. matériaux
**Participez aux missions cosmiques !**",Cosmo-navette du Bâtiment ombré : collecte des matériaux,Nous avons besoin de matériaux pour construire la cosmo-navette du Bâtiment ombré ! Merci de participer aux missions cosmiques !,"Nous prévoyons de construire une nouvelle cosmo-navette vers le 
Bâtiment ombré ! Nous sommes en train de réunir les matériaux nécessaires !",Searchingway,241081,166,17,0,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
150,"Cosmo-navette du Bâtiment ombré : en cours
**Encore un peu de patience !**",Cosmo-navette du Bâtiment ombré : chantier en cours,"La fin du chantier pour la con­struc­tion de la cosmo-navette du Bâtiment ombré approche ! Encore un peu de patience, et nous pourrons tous en profiter !","La fin du chantier pour la con­struc­tion de 
la cosmo-navette du Bâtiment ombré est prévue pour bientôt !",Searchingway,241081,166,18,1452,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
151,"Cosmo-navette du Bâtiment ombré : terminée
**Quartier libre !**",Cosmo-navette du Bâtiment ombré : chantier terminé,"La con­struc­tion de la cosmo-navette du Bâtiment ombré est terminée ! L'exploration de cette région va s'accélérer, merci de votre coopération !","La con­struc­tion de la cosmo-navette du Bâtiment ombré est terminée ! 
Un grand merci à tous les par­ti­ci­pants !",Searchingway,241082,166,19,1580,170,0,8,10,6,1,0,0,6,3,4,5,0,0,0,0,0,False
152,"Maintenance de Terra Firma : coll. matériaux
**Participez aux missions cosmiques !**",Maintenance de Terra Firma : collecte des matériaux,Nous avons besoin de matériaux pour effectuer la maintenance de la station Terra Firma ! Merci de participer aux missions cosmiques !,"Nous projetons d'effectuer la maintenance de la station Terra Firma ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241083,166,20,0,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,15,True
153,"Maintenance de Terra Firma : préparation
**Tenez-vous prêts !**",Maintenance de Terra Firma : préparation du chantier,Un projet d'ouvrage collectif visant à effectuer la maintenance de la station Terra Firma va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour effectuer 
la maintenance de la station Terra Firma ! Venez nous filer un coup de main !",Searchingway,241083,166,21,1451,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,0,False
154,"Maintenance de Terra Firma : en cours
**Participez à l'effort collectif !**",Maintenance de Terra Firma : chantier en cours,Un projet d'ouvrage collectif visant à effectuer la maintenance de la station Terra Firma est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour effectuer 
la maintenance de la station Terra Firma ! Merci d'avance !",Searchingway,241083,0,0,0,170,0,9,11,0,1,0,0,6,3,4,5,0,0,0,0,0,False
155,"Maintenance de Terra Firma : terminée
**Quartier libre !**",Maintenance de Terra Firma : chantier terminé,"La maintenance de la station Terra Firma est terminée ! Nous allons pouvoir réhabiliter les autres bâtiments, merci de votre coopération !","La maintenance de la station Terra Firma est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241084,166,23,1581,170,0,10,12,6,2,0,0,6,3,4,5,0,0,0,0,16,False
156,"Restauration de l'euèdre : coll. matériaux
**Participez aux missions cosmiques !**",Restauration de l'euèdre : collecte des matériaux,Nous avons besoin de matériaux pour restaurer l'euèdre ! Merci de participer aux missions cosmiques !,"Nous projetons de restaurer l'euèdre ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241085,166,24,0,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,17,True
157,"Restauration de l'euèdre : préparation
**Tenez-vous prêts !**",Restauration de l'euèdre : préparation du chantier,Un projet d'ouvrage collectif visant à restaurer l'euèdre va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour restaurer 
l'euèdre ! Venez nous filer un coup de main !",Searchingway,241085,166,25,1451,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,0,False
158,"Restauration de l'euèdre : en cours
**Participez à l'effort collectif !**",Restauration de l'euèdre : chantier en cours,Un projet d'ouvrage collectif visant à restaurer l'euèdre est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour restaurer 
l'euèdre ! Merci d'avance !",Searchingway,241085,0,0,0,170,0,11,13,0,2,0,0,6,3,4,5,0,0,0,0,0,False
159,"Restauration de l'euèdre : terminée
**Quartier libre !**",Restauration de l'euèdre : chantier terminé,"La restauration de l'euèdre est terminée ! Nous allons pouvoir commencer les analyses, merci de votre coopération !","La restauration de l'euèdre est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241086,166,27,1582,170,0,12,14,6,2,0,0,6,3,4,5,0,0,0,0,18,False
160,"Cosmoport bêta : coll. matériaux
**Participez aux missions cosmiques !**",Cosmoport bêta : collecte des matériaux,Nous avons besoin de matériaux pour agrandir le cosmoport ! Merci de participer aux missions cosmiques !,"Nous projetons d'agrandir le cosmoport ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241087,166,28,0,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,19,True
161,"Cosmoport bêta : préparation
**Tenez-vous prêts !**",Cosmoport bêta : préparation du chantier,Un projet d'ouvrage collectif visant à agrandir le cosmoport va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour 
l'agrandissement du cosmoport ! Venez nous filer un coup de main !",Searchingway,241087,166,29,1451,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,0,False
162,"Cosmoport bêta : en cours
**Participez à l'effort collectif !**",Cosmoport bêta : chantier en cours,Un projet d'ouvrage collectif visant à agrandir le cosmoport est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour 
l'agrandissement du cosmoport ! Merci d'avance !",Searchingway,241087,0,0,0,170,0,13,15,0,2,0,0,6,3,4,5,0,0,0,0,0,False
163,"Cosmoport bêta : terminé
**Quartier libre !**",Cosmoport bêta : chantier terminé,"L'agrandissement du cosmoport est terminé ! Nous allons pouvoir faire profiter Ætherys de toutes nos découvertes, merci de votre coopération !","L'agrandissement du cosmoport est terminé ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241088,166,31,1583,170,0,14,16,6,2,0,0,6,3,4,5,0,0,0,0,20,False
164,"Excavation des Échos d'Émeraude : coll. matériaux
**Participez aux missions cosmiques !**",Excavation des Échos d'Émeraude : collecte des matériaux,Nous avons besoin de matériaux pour l'excavation des Échos d'Émeraude ! Merci de participer aux missions cosmiques !,"Nous projetons d'effectuer l'excavation des Échos d'Émeraude ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241089,166,32,0,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,True
165,"Excavation des Échos d'Émeraude : préparation
**Tenez-vous prêts !**",Excavation des Échos d'Émeraude : préparation du chantier,Un projet d'ouvrage collectif pour l'excavation des Échos d'Émeraude va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour l'excavation 
des Échos d'Émeraude ! Venez nous filer un coup de main !",Searchingway,241089,166,33,1451,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,False
166,"Excavation des Échos d'Émeraude : en cours
**Participez à l'effort collectif !**",Excavation des Échos d'Émeraude : chantier en cours,Un projet d'ouvrage collectif pour l'excavation des Échos d'Émeraude est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour l'excavation 
des Échos d'Émeraude ! Merci d'avance !",Searchingway,241089,0,0,0,170,0,15,17,0,2,0,0,6,3,4,5,0,0,0,0,0,False
167,"Excavation des Échos d'Émeraude : terminée
**Quartier libre !**",Excavation des Échos d'Émeraude : chantier terminé,"L'excavation des Échos d'Émeraude est terminée ! Nous avons découvert l'entrée des ruines et agrandit le réseau de cosmo-navettes, merci de votre coopération !","L'excavation des Échos d'Émeraude est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241090,166,35,1584,170,0,16,18,6,2,0,0,6,3,4,5,0,0,0,0,0,False
168,"Ouverture des Échos d'Émeraude : coll. matériaux
**Participez aux missions cosmiques !**",Ouverture des Échos d'Émeraude : collecte des matériaux,Nous avons besoin de matériaux pour accéder aux Échos d'Émeraude ! Merci de participer aux missions cosmiques !,"Nous projetons d'ouvrir l'accès aux Échos d'Émeraude ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241091,166,36,0,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,True
169,"Ouverture des Échos d'Émeraude : préparation
**Tenez-vous prêts !**",Ouverture des Échos d'Émeraude : préparation du chantier,Un projet d'ouvrage collectif pour accéder aux Échos d'Émeraude va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour l'ouverture 
des Échos d'Émeraude ! Venez nous filer un coup de main !",Searchingway,241091,166,37,1451,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,False
170,"Ouverture des Échos d'Émeraude : en cours
**Participez à l'effort collectif !**",Ouverture des Échos d'Émeraude : chantier en cours,Un projet d'ouvrage collectif pour accéder aux Échos d'Émeraude est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour l'ouverture 
des Échos d'Émeraude ! Merci d'avance !",Searchingway,241091,0,0,0,170,0,17,19,0,2,0,0,6,3,4,5,0,0,0,0,0,False
171,"Ouverture des Échos d'Émeraude : terminée
**Quartier libre !**",Ouverture des Échos d'Émeraude : chantier terminé,"L'ouverture des Échos d'Émeraude est terminée ! Nous avous tous hâte de découvrir les secrets qui s'y cachent, merci de votre coopération !","L'ouverture des Échos d'Émeraude est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241092,166,39,1585,170,0,18,20,6,2,0,0,6,3,4,5,0,0,0,0,0,False
172,"Restauration des Échos d'Émeraude : coll. matériaux
**Participez aux missions cosmiques !**",Restauration des Échos d'Émeraude : collecte des matériaux,Nous avons besoin de matériaux pour la restauration des Échos d'Émeraude ! Merci de participer aux missions cosmiques !,"Nous projetons de restaurer les Échos d'Émeraude ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241093,166,40,0,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,True
173,"Restauration des Échos d'Émeraude : préparation
**Tenez-vous prêts !**",Restauration des Échos d'Émeraude : préparation du chantier,Un projet d'ouvrage collectif pour la restauration des Échos d'Émeraude va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour la restauration 
des Échos d'Émeraude ! Venez nous filer un coup de main !",Searchingway,241093,166,41,1451,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,False
174,"Restauration des Échos d'Émeraude : en cours
**Participez à l'effort collectif !**",Restauration des Échos d'Émeraude : chantier en cours,Un projet d'ouvrage collectif pour la restauration des Échos d'Émeraude est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour la restauration 
des Échos d'Émeraude ! Merci d'avance !",Searchingway,241093,0,0,0,170,0,19,21,0,2,0,0,6,3,4,5,0,0,0,0,0,False
175,"Restauration des Échos d'Émeraude : terminée
**Quartier libre !**",Restauration des Échos d'Émeraude : chantier terminé,"La restauration des Échos d'Émeraude est terminée ! La pierre-guide va nous permettre d'explorer l'intérieur des ruines, merci de votre coopération !","La restauration des Échos d'Émeraude est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241094,166,43,1586,170,0,20,22,6,2,0,0,6,3,4,5,0,0,0,0,0,False
176,"Réactivation des Échos d'Émeraude : coll. matériaux
**Participez aux missions cosmiques !**",Réactivation des Échos d'Émeraude : collecte des matériaux,Nous avons besoin de matériaux pour la réactivation des Échos d'Émeraude ! Merci de participer aux missions cosmiques !,"Nous projetons d'effectuer la réactivation des Échos d'Émeraude ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241095,166,44,0,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,True
177,"Réactivation des Échos d'Émeraude : préparation
**Tenez-vous prêts !**",Réactivation des Échos d'Émeraude : préparation du chantier,Un projet d'ouvrage collectif pour la réactivation des Échos d'Émeraude va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour la réactivation 
des Échos d'Émeraude ! Venez nous filer un coup de main !",Searchingway,241095,166,45,1451,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,False
178,"Réactivation des Échos d'Émeraude : en cours
**Participez à l'effort collectif !**",Réactivation des Échos d'Émeraude : chantier en cours,Un projet d'ouvrage collectif pour la réactivation des Échos d'Émeraude est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour la réactivation 
des Échos d'Émeraude ! Merci d'avance !",Searchingway,241095,0,0,0,170,0,21,23,0,2,0,0,6,3,4,5,0,0,0,0,0,False
179,"Réactivation des Échos d'Émeraude : terminée
**Quartier libre !**",Réactivation des Échos d'Émeraude : chantier terminé,"La réactivation des Échos d'Émeraude est terminée ! Le metaèdre est désormais fonctionnel, merci de votre coopération !","La réactivation des Échos d'Émeraude est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241096,166,47,1587,170,0,22,24,6,2,0,0,6,3,4,5,0,0,0,0,0,False
180,"Cosmo-navette des Échos d'Émeraude : matériaux
**Participez aux missions cosmiques !**",Cosmo-navette des Échos d'Émeraude : collecte des matériaux,Nous avons besoin de matériaux pour construire la cosmo-navette des Échos d'Émeraude ! Merci de participer aux missions cosmiques !,"Nous prévoyons de construire une nouvelle cosmo-navette vers les 
Échos d'Émeraude ! Nous sommes en train de réunir les matériaux nécessaires !",Searchingway,241097,166,48,0,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
181,"Cosmo-navette des Échos d'Émeraude : en cours
**Encore un peu de patience !**",Cosmo-navette des Échos d'Émeraude : chantier en cours,"La fin du chantier pour la con­struc­tion de la cosmo-navette des Échos d'Émeraude approche ! Encore un peu de patience, et nous pourrons tous en profiter !","La fin du chantier pour la con­struc­tion de 
la cosmo-navette des Échos d'Émeraude est prévue pour bientôt !",Searchingway,241097,166,49,1452,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
182,"Cosmo-navette des Échos d'Émeraude : terminée
**Quartier libre !**",Cosmo-navette des Échos d'Émeraude : chantier terminé,"La con­struc­tion de la cosmo-navette des Échos d'Émeraude est terminée ! L'exploration de cette région va s'accélérer, merci de votre coopération !","La con­struc­tion de la cosmo-navette des Échos d'Émeraude est terminée ! 
Un grand merci à tous les par­ti­ci­pants !",Searchingway,241098,166,50,1588,170,0,23,25,6,2,0,0,6,3,4,5,0,0,0,0,0,False
183,"Renforcement de Terra Firma : coll. matériaux
**Participez aux missions cosmiques !**",Renforcement de Terra Firma : collecte des matériaux,Nous avons besoin de matériaux pour effectuer le renforcement de la station Terra Firma ! Merci de participer aux missions cosmiques !,"Nous projetons d'effectuer le renforcement de la station Terra Firma ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241099,166,51,0,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,30,True
184,"Renforcement de Terra Firma : préparation
**Tenez-vous prêts !**",Renforcement de Terra Firma : préparation du chantier,Un projet d'ouvrage collectif visant à renforcer la station Terra Firma va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour renforcer 
la station Terra Firma ! Venez nous filer un coup de main !",Searchingway,241099,166,52,1451,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,0,False
185,"Renforcement de Terra Firma : en cours
**Participez à l'effort collectif !**",Renforcement de Terra Firma : chantier en cours,Un projet d'ouvrage collectif visant à renforcer la station Terra Firma est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour renforcer 
la station Terra Firma ! Merci d'avance !",Searchingway,241099,0,0,0,170,0,24,26,0,2,0,0,6,3,4,5,0,0,0,0,0,False
186,"Renforcement de Terra Firma : terminé
**Quartier libre !**",Renforcement de Terra Firma : chantier terminé,"Le renforcement de la station Terra Firma est terminé ! Nous allons pouvoir installer notre matériel de communication sur la toiture, merci de votre coopération !","Le renforcement de la station Terra Firma est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241100,166,54,1589,170,0,25,27,6,2,0,0,6,3,4,5,0,0,34,35,31,False
187,"Réactivation de l'euèdre : coll. matériaux
**Participez aux missions cosmiques !**",Réactivation de l'euèdre : collecte des matériaux,Nous avons besoin de matériaux pour préparer la réactivation de l'euèdre ! Merci de participer aux missions cosmiques !,"Nous projetons de préparer la réactivation de l'euèdre ! 
Aidez-nous à réunir les matériaux nécessaires !",Searchingway,241101,166,55,0,170,0,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,True
188,"Réactivation de l'euèdre : préparation
**Tenez-vous prêts !**",Réactivation de l'euèdre : préparation du chantier,Un projet d'ouvrage collectif visant à préparer la réactivation de l'euèdre va bientôt commencer ! Merci de participer !,"Un projet d'ouvrage collectif va bientôt être lancé pour préparer 
la réactivation de l'euèdre ! Venez nous filer un coup de main !",Searchingway,241101,166,56,1451,170,203,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,False
189,"Réactivation de l'euèdre : en cours
**Participez à l'effort collectif !**",Réactivation de l'euèdre : chantier en cours,Un projet d'ouvrage collectif visant à préparer la réactivation de l'euèdre est en cours ! Merci de participer !,"Un projet d'ouvrage collectif vient d'être lancé pour préparer 
la réactivation de l'euèdre ! Merci d'avance !",Searchingway,241101,0,0,0,170,203,26,28,0,2,0,0,6,3,4,5,0,0,34,35,0,False
190,"Réactivation de l'euèdre : terminée
**Prenez un repos bien mérité !**",Réactivation de l'euèdre : chantier terminé,"La préparation à la réactivation de l'euèdre est terminée ! Les Tours-Orthostates vont améliorer davantage nos communications, merci de votre coopération !","La préparation à la réactivation de l'euèdre est terminée ! 
Bravo à tous les par­ti­ci­pants !",Searchingway,241102,166,58,1590,170,0,27,29,6,2,0,0,6,3,4,5,0,0,34,35,33,False
191,"Développement de la station Terra Firma terminé
**Vers l'infini, et au-delà !**",Développement de la station Terra Firma terminé,Les infrastructures de la station Terra Firma sont toutes achevées ! Nos recherches vont désormais pouvoir avancer à pas de géant ! Fé­li­ci­ta­tions et merci à toutes et à tous !,"Grâce à nos efforts combinés, les différentes infrastructures prévues 
pour la station Terra Firma sont enfin terminées ! Merci, merci, et encore merci !!!",Searchingway,241103,166,59,0,170,0,27,30,5,2,0,0,6,3,4,5,0,0,34,35,0,False
192,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
193,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
194,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
195,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
196,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
197,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
198,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
199,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
