#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162862,Le Compas de l'Hirondelle,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce somptueux mausolée a été bâti pour recevoir la dépouille de celui qui unifia pour la première fois Yanxia, le grand général Ganen. Les traits du premier souverain de Doma sont reproduits sur l'imposant bas-relief qui surplombe l'édifice. Non seulement réputé en son temps pour être une fine lame, il est aussi considéré comme le père de la géomancie domienne.",6944443,60,2410,81712,81212,81459,22,0,0,60,False
2162863,Castrum Fluminis,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cet avant-poste a été construit il y a 25 ans par l'Empire de Garlemald lors de sa conquête de Doma. Après l'invasion, il servit pendant un temps de siège au gouvernement d'occupation, mais perdit son utilité lorsque les travaux de rénovation du Château de Doma furent achevés, il y a quelques années. Depuis, la partie de la base reposant sur l'île est pour ainsi dire à l'abandon.",6944449,60,2410,81713,81213,81459,22,0,0,60,False
2162864,Namai,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce village de Yanxia dans la chaîne du Gensui tire son nom d'une plante aquatique plus communément appelée la flèche d'eau. Il fait allusion aux rizières qu'exploitent depuis toujours ses habitants. Malgré l'oppression épouvantable qu'ils ont subie sous l'occupation garlemaldaise, les Namaiens ont réussi à protéger leurs plantations même durant les heures les plus sombres de leur histoire.",6944451,60,2410,81714,81214,81459,22,0,0,60,False
2162865,Le lac aux Prismes,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ces étranges lacs forment un fascinant dégradé arc-en-ciel. Un mythe attribue cet aspect singulier à la destruction d'un pont créé par une nymphe céleste et composé des mêmes couleurs. Aujourd'hui, les spé­cia­listes pensent qu'il s'agit en fait de l'action des cristaux ex­trê­me­ment purs qui affleurent en ce lieu, et que ce sont leurs propriétés élémentaires qui offrent à nos yeux ce paysage irisé.",6944454,60,2410,81715,81215,81459,22,0,0,60,False
2162866,Le Château de Doma,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce château est le symbole de la souveraineté de Doma sur Yanxia. Il a été érigé sur cette montagne rocheuse dans le but de contrôler la Muni, une artère de transport vitale et une source d'eau douce intarissable. Le château a hébergé la vice-gouverneure de la province lors de l'occupation garlemaldaise, et son arsenal militaire a été accru à cette occasion.",6944466,60,2410,81716,81216,81459,22,0,0,60,False
2162867,Les portes lune de Dairyu,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.",Ces titanesques ouvertures en forme de lune ont été excavées afin de contrôler les allées et venues des navires sur la Muni. L'Empire a par la suite décidé de renforcer la sécurité de ce passage en installant des champs de force magitek.,6944483,60,2410,81717,81217,81459,22,0,0,60,False
2162868,Le manoir des Yuzuka,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce manoir construit sur une île au milieu de la Muni appartenait autrefois au gouverneur de la région, un titre qui se transmettait de génération en génération dans la célèbre famille des Yuzuka. Il fut incendié lors de la dernière rébellion, et des Namazu ont depuis élu domicile dans ce qu'il en reste.",6944489,60,2410,81718,81218,81459,22,0,0,60,False
2162869,Ceol Aen,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce champ de colonnes de pierre que l'on trouve peu avant la Force de Bardam est plus intéressant qu'il n'en a l'air. Sur chacune de ces colonnes sont inscrits des chants anciens, laissés là par les tribus nomades de la Steppe d'Azim. D'autre part, leur disposition peut sembler aléatoire, mais on raconte que quand le vent souffle, les pierres entonnent alors une mélodie ancestrale.",6944525,60,2411,81719,81219,81459,22,0,0,60,False
2162870,Dotharl Khaa,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","L'eau potable est une ressource précieuse dans le désert de Nhaama. Voilà pourquoi la tribu nomade des Dotharl a établi son campement sur ce “Khaa”, afin de contrôler cette dernière source d'eau avant l'étendue aride au sud de la Steppe d'Azim.",6944572,60,2411,81720,81220,81459,22,0,0,60,False
2162871,Le Trône du Crépuscule,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cette statue a été érigée ici pour commémorer l'emplacement où la Déesse-lune Nhaama donna naissance à la première femme aoranne, la Mère du Crépuscule. La sculpture ressemble trait pour trait à cette dernière. Tristement, elle est peu à peu enfouie par le vent qui déplace chaque jour un peu plus le lit de sable sur lequel elle repose.",6944578,60,2411,81721,81221,81459,22,0,0,60,False
2162872,Le Ralliement,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Le Ralliement est un marché fondé par les Qestir. Ils l'ont créé dans l'espoir qu'un jour la cinquantaine de tribus que comptent les Xaela se réunissent à nouveau pour n'en former qu'une. Ce lieu d'échange n'est cependant pas réservé à ce peuple, et l'on voit de plus en plus de marchands venus de l'étranger y vendre leurs produits considérés ici comme exotiques.",6944622,60,2411,81722,81222,81459,22,0,0,60,False
2162873,Chakha Zoh,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce mausolée abrite les cendres de la grande Chakha, une Xaela qui affronta un dragon colossal pour défendre sa tribu et son bétail. Elle est vénérée encore aujourd'hui lors d'une cérémonie tra­di­tion­nel­le où, au lendemain du Naadam, le vainqueur vient déposer une offrande au pied de la tour.",6944626,60,2411,81723,81223,81459,58,0,0,60,False
2162874,Le Trône de l'Aube,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cet édifice marque l'emplacement de la terre sacrée où le Dieu du soleil Azim créa le premier homme aoran, le Père de l'Aube. Les plus puissantes tribus s'y sont succédé, tout en l'entretenant et en y apportant leur lot d'améliorations. Aujourd'hui, ce morceau de terre s'est transformé en un gigantesque socle reposant au milieu du lac d'Azim Khaat, et sur lequel se dresse un palais tout aussi démesuré.",6944631,60,2411,81724,81224,81459,22,0,0,60,False
2162875,Statue du Destructeur,"Alors que je vagabondais dans L'Étendue de Rhalgr, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Sculptée à même la roche par les moines et disciples du Poing de Rhalgr des siècles durant, cette effigie du dieu des astres et de la destruction est si monumentale qu'on raconte que même le roi Theodoric aurait été dans l'incapacité de la détruire, alors même qu'il avait fait incendier le Temple du Poing.",7151071,60,2403,81622,81122,81458,22,0,0,60,False
2162876,Tempête de sang,"Alors que je vagabondais dans L'Étendue de Rhalgr, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Au pied de la colossale statue de Rhalgr trône cette stèle, sur laquelle un grand prêtre du Poing de Rhalgr a gravé les mots suivants : “À l'approche d'une violente tempête de sang s'ouvrent les enfers, et gémissent les cieux, car nulle âme n'est au-delà de l'étendue du Destructeur”.",7151075,60,2403,81623,81123,81458,22,0,0,60,False
2162877,Bâillement,"Alors que je vagabondais dans Les Marges de Gyr Abania, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce gouffre béant est un vestige du titanesque af­fron­te­ment entre Oméga et Shinryu. Il a été creusé lorsque le dragon a craché un rayon d'énergie surpuissant qui est venu frapper le sol, d'où le nom de “Bâillement”. Les M sont conscients qu'ils sont passés ce jour-là à quelques centaines de yalms de l'extinction...",7151080,60,2406,81624,81124,81458,22,1800,459,60,False
2162878,Ala Ghiri,"Alors que je vagabondais dans Les Pics de Gyr Abania, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","De par sa situation à la croisée des routes reliant Ul'dah et Gridania à Ala Mhigo, ce village de la région des Pics était autrefois un important point de passage pour les marchands itinérants. L'occupation garlemaldaise a cependant restreint le commerce aux échanges avec la garnison impériale locale.",7151082,60,2407,81626,81126,81458,22,0,0,60,False
2162879,Specula Imperatoris (2),"Alors que je vagabondais dans Les Pics de Gyr Abania, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","L'Empire a édifié cette forteresse au beau milieu des reliefs escarpés des Pics de Gyr Abania dans le but de garder l'ensemble des villages alentour sous sur­veil­lan­ce. Avec son nom qui signifie fort à propos “tour de garde”, elle est devenue pour les Mhigois un triste symbole de la domination garlemaldaise.",7151093,60,2407,81627,81127,81458,22,0,0,60,False
2162880,Statue engloutie du Destructeur,"Alors que je vagabondais dans la région des Lacs de Gyr Abania, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Les moines du Poing de Rhalgr avaient érigé cette statue en commémoration du jour où leur culte fut décrété religion d'État. Elle fut par la suite démolie par la garde personnelle du roi tyran Theodoric, à l'issue de sa sanglante croisade contre l'ordre du Poing. La majorité de ses décombres reposent aujourd'hui au fond du lac Seld.",7151097,60,2408,81628,81128,81458,22,0,0,60,False
2162881,Faubourg mhigois (2),"Alors que je vagabondais dans la région des Lacs de Gyr Abania, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce quartier situé au sud de la citadelle d'Ala Mhigo était, sous l'occupation garlemaldaise, le lieu de résidence désigné pour les habitants n'ayant pas le statut de citoyen, aussi appelés de façon péjorative “pérégrins”. Cette dénomination discriminatoire appartient néanmoins désormais au passé.",7151100,60,2408,81629,81129,81458,22,0,0,60,False
2162882,Statue de Zuiko,"Alors que je vagabondais dans Kugane, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cette statue de bronze représente le seigneur Zuiko, chef du clan Buhen. Héros de guerre, il a fondé la province de Sue, qui occupe aujourd'hui la partie sud de l'île de Shishû, où se trouve également Kugane. À noter que la cité portuaire n'appartient pas à Sue sur le plan administratif puisqu'elle dépend directement du bakufu.",7151103,60,2404,81726,81226,81459,22,0,0,60,False
2162883,Quartier de Rakuza,"Alors que je vagabondais dans Kugane, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce quartier commerçant fait figure d'exception en Hingashi, le bakufu ayant décidé d'en assouplir grandement les règles régissant les échanges. On y trouve bien entendu pléthore d'enseignes spécialisées, mais aussi des auberges et éta­blis­se­ments de divertissement destinés aux voyageurs de passage.",7151105,60,2404,81727,81227,81459,22,0,0,60,False
2162884,Place Tenkonto,"Alors que je vagabondais dans Kugane, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","En langue orientale, Tenkonto signifie “éthérite”. Le voyageur attentif aura remarqué la forme singulière des éthérites de Hingashi. On les devrait à Onishishu, un conglomérat d'artisans locaux perpétuant leur savoir-faire ancestral dans le plus grand secret. Carrefour incontournable de Kugane, la place Tenkonto est étroitement surveillée par le Sekiseigumi.",7151107,60,2404,81728,81228,81459,22,0,0,60,False
2162885,Kugane Ofunakura,"Alors que je vagabondais dans Kugane, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ouvert sous les auspices du gouverneur de Kugane, ce chantier naval est es­sen­tiel­le­ment dédié à la con­struc­tion d'em­bar­ca­tions de petite taille et à la réparation des navires de passage dans le port. L'architecture des bateaux étrangers n'a de fait aucun secret pour les charpentiers qui y travaillent.",7151109,60,2404,81729,81229,81459,22,0,0,60,False
2162886,Palais aux Marées violettes,"Alors que je vagabondais dans la Mer de Rubis, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Caché au plus profond de la fosse de Turquoise, ce joyau d'architecture est le domicile de la Princesse de Rubis, guide spirituelle de la tribu d'Ao Ra sous-marine des Sui. Il est bien évidemment fermé aux visiteurs, et seuls les Sui disposant d'une au­to­ri­sa­tion spéciale peuvent y pénétrer.",7151115,60,2409,81730,81230,81459,22,0,0,60,False
2162887,Côte orientale d'Othard,"Alors que je vagabondais dans la Mer de Rubis, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","La façade est du continent d'Othard donne directement sur la Mer de Rubis et ses innombrables richesses. La pêche y est depuis toujours l'activité reine. Le littoral est ainsi parsemé de petits villages de pêcheurs comme Isari, qui complètent à merveille un décor pittoresque ayant inspiré de nombreux poètes.",7151117,60,2409,81731,81231,81459,22,500,759,60,False
2162888,L'Entorse,"Alors que je vagabondais dans la Mer de Rubis, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","La présence du Pilier des Cieux, cette imposante et mystérieuse tour que l'on dit avoir été érigée au temps des kami, a longtemps fait de l'Entorse un lieu tabou pour les populations locales. Ces superstitions étaient loin d'effrayer les pirates de la Confédération, qui n'ont pas hésité à s'emparer des lieux pour y installer leur quartier général.",7151135,60,2409,81732,81232,81459,22,0,0,60,False
2162889,Contre-torpilleur hypersonique impérial L-XXIII,"Alors que je vagabondais dans Yanxia, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","L'épave de cette ancienne machine de guerre garlemaldaise porte l'immatriculation “L-XXIII”, qui désigne le vingt-troisième contre-torpilleur de la 12e légion impériale. Envoyé pour réprimer la rébellion domienne, il aurait sombré au fond de la Muni à la suite d'une attaque du légendaire démon-renard protecteur de Yanxia.",7151167,60,2410,81733,81233,81459,22,0,0,60,False
2162890,Mol Iloh,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Le camp des Mol, l'une des nombreuses tribus de Xaela qui peuplent la Steppe d'Azim. Nomades, ils changent de lieu d'installation au gré des saisons, l'occasion pour eux de chercher de nouveaux pâturages pour leur bétail. Leurs yourtes sont adaptées à ce mode de vie, et peuvent être facilement démontées.",7151169,60,2411,81734,81234,81459,22,0,0,60,False
2162891,Moai,"Alors que je vagabondais dans la Steppe d'Azim, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cette énorme statue ressemble à s'y méprendre à un visage humain. Il existerait d'autres monuments similaires à travers le monde, sans que l'on sache qui les a sculptés ni pourquoi. L'absence de cornes et la position des oreilles suggèrent qu'il s'agirait de l'œuvre d'un Hyur, mais aucune preuve vérifiant cette hypothèse n'a été découverte à ce jour.",7151171,60,2411,81735,81235,81459,22,0,0,60,False
2162892,La Rotonde,C'est au cours de pérégrinations à Cristarium que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce secteur situé à l'entrée même de Cristarium se distingue des autres par la con­cen­tra­tion d'habitations à toits arrondis appelées “rotondes”, qui lui ont donné son nom. Leur charpente en fer noir, dans laquelle a été encastré du cristal, ne manque pas d'impressionner ceux qui passent par là.",8011380,70,2951,81951,81901,81460,22,0,0,70,False
2162893,Musica Universalis,C'est au cours de pérégrinations à Cristarium que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,Ce secteur au nom quelque peu emphatique est celui où se réunissent les marchands à Cristarium. Il s'y vend notamment les articles de la halle du Juste ainsi qu'une grande variété de produits provenant de régions comme l'Amh Araeng et Kholusia.,8011413,70,2951,81952,81902,81460,22,0,0,70,False
2162894,Cabinet de curiosités,C'est au cours de pérégrinations à Cristarium que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette immense bibliothèque recueille tous les livres qui subsistent en Norvrandt. C'est aussi le lieu où est enseignée la grammaire, une des matières du trivium. Les ouvrages préservés ici couvrent un grand nombre de sujets et de genres, que ce soit les sciences, l'Histoire ou les contes illustrés pour les enfants.",8011422,70,2951,81953,81903,81460,22,0,0,70,False
2162895,Tours du Ravissement,C'est au cours de pérégrinations à Cristarium que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce secteur situé au nord de Cristarium se compose de bâtiments cylindriques qui remplissent diverses fonctions : habitation, fabrication ou encore défense. Il est pour les réfugiés du déluge de Lumière un endroit où on l'on peut prendre un nouveau départ dans la vie, ce qui lui vaut son nom.",8011484,70,2951,81954,81904,81460,22,0,0,70,False
2162896,Couvée de Temenos,C'est au cours de pérégrinations à Cristarium que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette ferme gérée prin­ci­pa­le­ment par les Zun est un lieu où sont élevés des volatiles de différentes tailles, allant du poulet au chocobo. D'après la tradition, son nom serait celui d'un lieu utopique favorable à la naissance et à la croissance des amaros, ce qui explique sans doute qu'il y en ait beaucoup ici.",8011541,70,2951,81955,81905,81460,22,0,0,70,False
2162897,Porte de la Gloire,C'est au cours de pérégrinations à Eulmore que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette épaisse porte qui mène aux Racines d'Eulmore délimite deux mondes très différents l'un de l'autre. Son nom vient du fait que, pour de nombreuses gens de condition modeste, la franchir pour pénétrer dans la ville est une forme de gloire, mais peu sont ceux qui ont ce privilège.",8026595,70,2952,81956,81906,81460,22,0,0,70,False
2162898,La Fange,C'est au cours de pérégrinations à Eulmore que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce quartier pauvre qui s'étend à la base d'Eulmore a été créé en recyclant le bois des épaves de navires, devenus inutiles après le déluge de Lumière du fait que toute navigation en haute mer a été rendue impossible. Certains vaisseaux sont même utilisés tels quels comme habitations.",8026557,70,2952,81957,81907,81460,22,0,0,70,False
2162899,Quartiers généraux eulmoriens,C'est au cours de pérégrinations à Eulmore que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"L'état-major de la puissante armée d'Eulmore siégeait avant à La Voûte, mais le changement de politique qui s'est opéré avec la nomination de Vauthry au poste de gouverneur l'a relégué à cet endroit, qui servait notamment de geôles autrefois.",8026555,70,2952,81958,81908,81460,22,0,0,70,False
2162900,La Ruche,C'est au cours de pérégrinations à Eulmore que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,Ce lieu de récréation a été créé afin d'apporter un peu de piquant au quotidien de la classe d'habitants d'Eulmore connue sous le nom de “Libérés”. Ceux qui travaillent à La Ruche sont communément appelés les “abeilles” et leur gérante la “reine des abeilles”.,8026553,70,2952,81959,81909,81460,22,0,0,70,False
2162901,Fort Jobb,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette forteresse fait partie du système de défense de Cristarium. Bâtie originellement à l'époque de la Fédération de Grand-Lac comme base pour un ordre religieux militaire, elle a été réaménagée pour sa fonction actuelle et on y devine à peine les vestiges du passage de l'église de l'Aurore.",8025302,70,2953,81960,81910,81460,22,0,0,70,False
2162902,Garde de Radisca,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,Cette tour de guet située au centre de Grand-Lac porte le nom d'un soldat qui a héroïquement sauvé la vie de nombreuses personnes en donnant l'alerte et en affrontant jusqu'à son dernier souffle une immense horde de purgateurs qu'il avait repérée.,8025305,70,2953,81961,81911,81460,22,0,0,70,False
2162903,Château de Ganlag,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Autrefois bâti par la Fédération de Grand-Lac, ce château est réputé pour être le lieu où un personnage connu sous le nom de roi de l'Ombre a livré sa dernière bataille à la tête des Elfes conservateurs, juste avant le déluge de Lumière. “Ganlag” serait d'ailleurs l'ancien nom elfique de Grand-Lac.",8025307,70,2953,81962,81912,81460,22,0,0,70,False
2162904,L'Impératif d'Ostall,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette forteresse abandonnée datant de l'époque de la Fédération de Grand-Lac tire son nom du fameux ordre que le chevalier elfe Ostall donna à ses hommes, l'ordre étant de se battre sans faiblir face aux hordes de purgateurs afin de protéger le peuple.",8025309,70,2953,81963,81913,81460,22,0,0,70,False
2162905,Suppliciante,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ces vestiges sont ceux d'une prison bâtie à l'époque de la Fédération de Grand-Lac. Les habitations situées en contrebas hébergeaient les gardiens de l'éta­blis­se­ment et l'endroit était communément appelé le “village des chaîniers”. Désormais, ce ne sont plus que des ruines à l'abandon.",8025311,70,2953,81964,81914,81460,22,0,0,70,False
2162906,Maussade,C'est au cours de pérégrinations à Grand-Lac que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce village de pêcheurs bâti au bord du lac de L'Origine a été appelé ainsi par ses habitants parce qu'ils aiment se dire, non sans humour, maussades. Il est relié par un réseau de ponts aux îles d'Ivraie, de Briquetière, d'Embossée et d'Écumante, lesquelles le constituent.",8025313,70,2953,81965,81915,81460,22,0,0,70,False
2162907,Plage des Coquilles brisées,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette plage a été nommée ainsi par les habitants du proche village de Douceonde pour la simple raison qu'on y trouve de nombreuses coquilles brisées. Si de nombreux pêcheurs s'y croisaient autrefois, ils sont désormais remplacés par de farouches hobgobelins.",8025315,70,2954,81966,81916,81460,22,0,0,70,False
2162908,Chute de l'Huile blanche,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,Cette grande chute formée par une différence de niveau du terrain en plein milieu du cours de la Watts se distingue par le fait que l'eau tombe verticalement sans provoquer d'éclaboussures à cause de l'élégance avec laquelle coule la rivière. C'est ce qui a inspiré son nom à un illustre poète.,8025317,70,2954,81967,81917,81460,22,0,0,70,False
2162909,Le Vestibule,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce quartier d'habitations modestes s'est na­tu­rel­le­ment formé du fait du ras­sem­ble­ment de réfugiés désireux de s'installer à Eulmore. Bien que les conditions de vie y soient par­ti­cu­liè­rement mauvaises, le faible risque d'être attaqué par des purgateurs et la dis­tri­bu­tion quotidienne de méol font que la population continue d'augmenter.",8025319,70,2954,81968,81918,81460,22,0,0,70,False
2162910,Cherpant,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Situé dans le sud de l'île de Kholusia, ce village est habité par des fermiers qui ont préféré continuer de cultiver l'orge et les légumes à l'ancienne plutôt que de recevoir du méol. Toutefois nombre d'entre eux ont été massacrés lors de l'attaque d'un purgateur errant il y a environ un an.",8025356,70,2954,81969,81919,81460,22,0,0,70,False
2162911,L'Échelle,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Cette immense installation permet de relier le plateau et la plaine de Kholusia. Elle était autrefois actionnée par les talos de la firme Daedalus, mais depuis le retrait de cette dernière, l'Échelle est laissée à l'abandon et ne sert même plus de lieu de commerce avec les Nains.",8025358,70,2954,81970,81920,81460,22,0,0,70,False
2162912,Tomra,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Tomra est un des hameaux nains situés autour du Mont Gulg et est le lieu de résidence des Tholl. Ses habitations sont adaptées à la taille et au mode de vie de ces mineurs nains, ce qui fait qu'elles peuvent passer pour des reproductions miniatures aux yeux des visiteurs d'autres races.",8025360,70,2954,81971,81921,81460,22,0,0,70,False
2162913,Trou du Duergar,C'est au cours de pérégrinations à Kholusia que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Au-delà des mines naines se trouve un étrange et profond précipice duquel des eaux chaudes jaillissent ré­gu­liè­re­ment des geysers du fait de l'activité volcanique du Mont Gulg. La roche du lieu contenant des minerais tels que le souffre, il s'agit d'un lieu d'extraction important pour les mineurs nains.",8025362,70,2954,81972,81922,81460,22,0,0,70,False
2162914,Caravansérail rouge,C'est au cours de pérégrinations en Amh Araeng que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce poste sert de relais à amaros pour les marchands de Cristarium qui se rendent en Amh Araeng. Il a été établi dans les ruines de la citadelle de Qasr Sharl, bâtie autrefois par le royaume de Nabaath Areng, afin de mieux protéger les matériaux et produits qui y sont entreposés.",8025399,70,2955,81973,81923,81460,22,0,0,70,False
2162915,Mord Souq,C'est au cours de pérégrinations en Amh Araeng que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Ce hameau est prin­ci­pa­le­ment occupé par les Mords, un peuple d'hommes-bêtes présent en Amh Araeng depuis des âges reculés. Le terme “souq” signifie marché et c'est à cet endroit que les marchands mords vendent des produits qui affluent de diverses régions. C'est un lieu incontournable pour tous ceux qui recherchent du minerai ou des reliques du royaume de Nabaath Areng.",8025401,70,2955,81974,81924,81460,22,0,0,70,False
2162916,Nouveau palais d'Amh Malik,C'est au cours de pérégrinations en Amh Araeng que j'ai découvert cet endroit offrant une vue splendide sur un fantastique paysage. Sa beauté était telle que j'ai ressenti la nécessité de le partager.,"Dans la langue du royaume de Nabaath Areng, “Amh” signifie “illustre” et “Malik” est l'équivalent du titre de “roi”. Ce palais était autrefois le siège du pouvoir politique et militaire de l'ancien royaume, mais il a été à moitié détruit par la déferlante du déluge de Lumière.",8025403,70,2955,81975,81925,81460,22,0,0,70,False
