#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
136,Tanks (Shadowbringers),,"Granson est un chasseur de primes qui ne vit que pour une chose : abattre Dikaiosyne, l'un des quatre apôtres, celui qui lui a tout pris. En l'accompagnant dans sa quête de vengeance, vous allez faire la lumière sur le passé de Branden, un illustre chevalier devenu grand pécheur dans l'inconscient collectif.",68784,68837,114837,114237,114537,4,41,1
137,Soigneurs (Shadowbringers),,"Giott, un guerrier nain désirant laver l'honneur de sa tribu, vous recrute afin d'abattre un des quatre apôtres, le purgateur Sophrosyne. Étrangement, votre cible semble capable d'utiliser un sort de soin à la puissance démesurée, mais le plus surprenant reste la vérité qui vous sera révélée au sujet de Lamitt, le compagnon d'Ardbert dont Sophrosyne partage les traits.",68808,68837,114838,114238,114538,6,42,1
138,DPS physiques (Shadowbringers),,"Lue-Reeq, un chasseur de primes au profil peu commun de par son extraction eulmorienne, cherche un partenaire pour partir à la chasse d'Andreia, un des quatre apôtres. Ce redoutable purgateur est en fait la réincarnation de Renda-Rae, autrefois Guerrière de la Lumière et chasseuse hors pair. Saurez-vous battre la créature à son propre jeu ?",68814,68837,114839,114239,114539,5,43,1
139,DPS magiques (Shadowbringers),,"Un chasseur de primes du nom de Cerigg vous a dit être à la recherche d'une créature nommée Phronesis. Il s'agit en réalité du Guerrier de la Lumière Nyelbert, réincarné en purgateur ex­trê­me­ment dangereux, et Cerigg a besoin de la col­la­bo­ra­tion d'un mage confirmé pour faire face à ses trous noirs qui absorbent tout ce qui se trouve à proximité. Or, c'est justement par leur intermédiaire que vous faites une rencontre plus qu'inattendue...",69164,68837,114840,114240,114540,5,43,2
140,Shadowbringers,,"Impressionnée par votre combat contre les quatre apôtres, Cyella, la serveuse de la taverne des Marches nébuleuses à Cristarium, décide de vous faire une révélation. Vous pensiez votre combat contre ces purgateurs terminé, mais il n'en était rien... Écoutez son récit et plongez-vous dans la tragique histoire des Guerriers de la Lumière du premier reflet.",69521,69318,114841,114241,114541,2,44,1
141,Shadowbringers - 3e chapitre,3e chapitre,"Vous avez vaincu Emet-Selch après une bataille acharnée, et la nuit est revenue une bonne fois pour toutes dans le premier reflet. L'exarque du Cristal, sa cité ainsi que le reste de Norvrandt désormais hors de danger, vous décidez de rendre visite à vos amis dans le monde primitif. Quoi de plus normal maintenant que le temps ne presse plus, mais est-ce vraiment le cas ?",69318,0,114843,114243,114543,1,3,3
142,Prélude à l'apocalypse,,"Après un af­fron­te­ment au sommet contre l'Ascien originel Elidibus, les Guerriers des Ténèbres ont fait leur grand retour dans le monde primitif. Hélas, leurs réjouissances sont de courte durée, car un messager de l'apocalypse a la ferme intention de les emporter jusqu'au bout de sa folie...",69602,0,114844,114244,114544,1,3,4
143,YoRHa: Dark Apocalypse,,"Les Nains du clan des Gogg ont mis au jour de mys­té­rieu­ses ruines dans les montagnes des Duergars. C'est en les explorant que vous allez faire la con­nais­san­ce d'une jeune femme tout de blanc vêtue, une rencontre qui va également marquer la découverte d'une menace à grande échelle...",69589,0,114846,114246,114546,3,5,4
144,Éden,,"Le Grand Vide, la part du monde que le déluge de Lumière a engloutie... Dans ce désert immaculé s'étendant à perte de vue, l'éther, source de toute vie, a été altéré et le pouvoir des éléments a disparu. Pourtant, Ryne a ressenti une puissante force à l'œuvre là-bas. Elle et les Guerriers des Ténèbres montent alors une expédition afin de découvrir de quoi il retourne.",69515,0,114845,114245,114545,3,4,5
145,La Complainte de Werlyt,,"Embourbé dans un conflit sans fin à Ghimlyt, l'empire de Garlemald s'apprête à envoyer en Éorzéa ses dernières créations : des machines de guerre surpuissantes rivalisant avec l'Ultima Arma. La Guerrière de la Lumière devra faire équipe avec son ancien ennemi juré, Gaius Baelsar, afin de mettre un terme à cette menace.",69568,0,114847,114247,114547,3,6,3
146,Quêtes de mage bleu - 3e chapitre,MBU - 3e chapitre,"Depuis votre éclatante victoire contre Siegfried, Martyn et sa guilde des mages bleus ne se sont jamais mieux portés. Une nouvelle ombre au tableau va toutefois faire son apparition, sous la forme d'une attraction kuganiennne dont la description rappelle furieusement la Grande Mascarade...",69530,0,114836,114236,114536,5,40,3
147,L'appel du néant,,"Cylva, la camarade d'Ardbert qui a endossé le costume de “roi de l'Ombre”, et Unukalhai, le jeune garçon mystique devenu le messager de nul autre qu'Elidibus le médiateur... Après de longues tribulations, voilà qu'ils unissent leurs forces dans le premier reflet pour tenter de sauver le treizième, dont ils sont tous les deux originaires. Y parviendront-ils ?",69524,0,114842,114242,114542,2,45,1
148,Sur le chemin du retour des Héritiers,,"La nuit enfin revenue dans le premier reflet, vous décidez de rendre visite à F'lhaminn afin de lui narrer les derniers moments de sa fille adoptive Minfilia. Émue aux larmes, la Miqo'te mentionne alors une lettre en provenance d'Ul'dah qu'elle vient tout juste de recevoir...",69286,0,114848,114248,114548,2,9,2
149,Endwalker - 1er chapitre,,"Les Télophores ont déclaré la guerre, décidés à conduire le monde à sa perte. Face à l'apparition soudaine de tours de l'apocalypse semant la terreur un peu partout, les cités-États d'Éorzéa n'ont d'autre choix que de demander l'aide de Sharlayan. La réponse de la Cité du savoir ne fut néanmoins pas celle espérée, le Conseil refusant tout net de coopérer. Les Héritiers de la Septième Aube, méfiants devant l'étrange indifférence des sages, décident de s'y rendre afin de tenter d'en apprendre plus sur leurs motivations.",70000,0,114849,114249,114549,1,46,1
150,Endwalker - 2e chapitre,,"À la suite du plan machiavélique de l'Ascien Fandaniel, Zordiarche, dernier rempart contre l'apocalypse, a disparu. Désormais, plus rien ne retient les flots du chaos endigués durant des millénaires. La Guerrière de la Lumière n'a d'autre choix que de poursuivre son voyage, à la recherche d'un “espoir” assez puissant pour lutter contre la détresse menaçant d'envahir le monde.",70000,0,114850,114250,114550,1,46,2
151,,,,0,0,0,0,0,0,0,0
152,Quêtes de sage,,"Médecine, éthérologie, magismologie... Trois disciplines, qui une fois entremêlées, ont donné naissance à la noologie : une expertise à la fois en soin mais aussi en combat. De passage à Limsa Lominsa, vous tombez nez à nez avec Lalah Jinjahl, une jeune sharlayanaise à la poursuite de trois dangereux fugitifs, recherchés par le Conseil. Cependant vos enquêtes vous prouveront que les apparences peuvent parfois être trompeuses...",69608,0,114851,114251,114551,6,47,1
153,Quêtes de faucheur,,"À Ul'dah, vous rencontrez la Faucheuse, la chef d'une or­ga­ni­sa­tion clandestine pour le moins intimidante. Drusilla, c'est son nom, propose de vous guider sur la voie des faucheurs en échange de votre aide pour abattre une malfaisante créature du néant. Avec elle, vous découvrirez les arcanes d'une discipline transmise de génération en génération depuis l'aube de la civilisation garlemaldaise et une histoire de famille déchirante.",69614,0,114852,114252,114552,5,48,1
154,Tanks (Endwalker),,"Les Hérésiarques, créatures nées du plus profond désespoir et des plus sombres angoisses de l'homme... Gleipnir, celui qui est apparu à Sombrelinceul, inocule un venin aussi puissant qu'incurable, conduisant ir­ré­mé­dia­ble­ment ses victimes à la mort. S'engage alors une course contre la montre pour Kan-E-Senna et ses alliés, visant à purger la forêt du mal qui la ronge et à éviter une hécatombe. Mais derrière l'accablement de la bête à cornes se cache un visage familier ainsi qu'un destin contrarié...",69643,0,114853,114253,114553,4,41,2
155,Soigneurs (Endwalker),,"Les Hérésiarques, créatures nées du plus profond désespoir et des plus sombres angoisses de l'homme... En Gyr Abania, sous le régime autoritaire de Garlemald, c'est un cœur pur et pacifique qui s'est retrouvé entre le marteau et l'enclume. Aux côtés d'Arenvald et de Fordola, vous découvrirez que la culpabilité est un lourd fardeau et comment ce sentiment peut forger l'avenir de tout un peuple.",69649,0,114854,114254,114554,6,42,2
156,DPS de mêlée (Endwalker),,"Les Hérésiarques, créatures nées du plus profond désespoir et des plus sombres angoisses de l'homme... Dans la Noscea, les transformations en monstres se multiplient chez les Sahuagins. Craignant que la paix avec les hommes-bêtes soit menacée, l'amirale de Limsa Lominsa fait appel à vous pour enrayer le phénomène. Vous vous lancez dans une mission qui sera l'occasion de retrouver de vieux démons mais aussi d'anciens alliés...",69655,0,114855,114255,114555,5,43,3
157,DPS physiques à distance (Endwalker),,"Les Hérésiarques, créatures nées du plus profond désespoir et des plus sombres angoisses de l'homme... L'une d'elles menace le ciel de Doma, alors que la région vient tout juste de regagner sa liberté et commence à se tourner vers l'avenir. Vous décidez d'aider Hien et Yugiri à découvrir ce que ces bêtes de l'apocalypse ont en commun afin de pouvoir lutter contre elles. C'est alors que vous apprenez que certains habitants de Doma pensent que l'Hérésiarque est en réalité Izanami, la déesse de la création et de la mort...",69661,0,114856,114256,114556,5,43,4
158,DPS magiques (Endwalker),,"Les Hérésiarques, créatures nées du plus profond désespoir et des plus sombres angoisses de l'homme... Quelle était la véritable identité de ce pauvre inconnu qui s'est tout à coup transformé en l'un d'entre eux au beau milieu de la sainte Cité ? C'est la question que se posent de nombreux Ishgardais et en particulier Aymeric et Artoirel, alors que les erreurs passées de l'Église pèsent encore sur les consciences...",69667,0,114857,114257,114557,5,43,5
159,Le Pandæmonium,,"“Viens au Pandæmonium... Le sort du monde en dépend.” Tels sont les mots qui résonnent dans votre tête après que vous avez touché un mystérieux cristal mémoriel. Intriguée par cet appel d'outre-tombe, vous décidez de remonter une nouvelle fois le temps, et d'aller enquêter à Elpis. Là-bas, vous rencontrez un certain jeune homme qui vous guide jusqu'au lieu en question : une lugubre citadelle qui, vous le constaterez bientôt, s'apparente à un véritable musée des horreurs...",70296,0,114862,114262,114562,3,4,6
160,Endwalker,,"Grâce à votre courage, les Hérésiarques ont totalement disparu de la surface du globe. C'est toutefois ce que vous pensiez, avant d'apprendre qu'un autre signalement était arrivé de Garlemald. L'apocalypse a pourtant pris fin, mais qu'à cela ne tienne. Vous et les plus grands dirigeants du monde vous réunissez pour contrer la menace, et ainsi peut-être, mettre un peu de baume au cœur des Garlemaldais qui ont perdu espoir en l'avenir. ",70118,0,114859,114259,114559,2,44,2
161,Oméga - En quête de réponses,,"Lors de son retour des confins de l'univers, le Ragnarok a intercepté une mystérieuse transmission d'origine inconnue que même les plus éminents chercheurs sharlayanais ont été incapables de déchiffrer. La clef de cette énigme sera des plus inattendues, et le point de départ d'un enrichissant voyage philosophique sur la route de l'existence.",70123,0,114858,114258,114558,3,4,4
162,Une nouvelle aventure - 1er chapitre,,"Votre ultime périple vous a fait voguer jusqu'aux confins de l'univers pour tenter d'arrêter la chantre de l'ané­an­tis­se­ment et de mettre fin une bonne fois pour toutes à l'apocalypse. Grâce à vos amis, vous êtes parvenue à remporter la victoire au terme d'un combat éprouvant, assurant ainsi l'avenir de l'humanité. Cela signifiait aussi que le rôle de l'or­ga­ni­sa­tion des Héritiers de la Septième Aube était terminé, et ses membres décidèrent d'un commun accord de voter pour sa dissolution, du moins of­fi­ciel­le­ment. Car il se pourrait bien qu'une nouvelle aventure attende nos héros...",70289,0,114865,114265,114565,1,46,3
163,Le Mythe éorzéen,,"L'apocalypse terminée, une intrigante requête est parvenue aux Élèves de Baldesion : un explorateur aurait découvert le monde chimérique et propose à l'or­ga­ni­sa­tion sharlayanaise de l'étudier ensemble. Bien sûr, vous êtes de la partie pour ce fabuleux voyage sur les traces du Mythe éorzéen, qui vous révélera bien des secrets sur le passé d'Ætherys... et sur son avenir.",70328,0,114867,114267,114567,3,5,5
164,"Hildibrand, gentilhomme détective (Endwalker)",Endwalker,"Il est de retour... dans le coma. Hildibrand, le gentilhomme détective, est revenu vivant, mais inconscient de son séjour dans l'interstice dimensionnel. Avec son assistante Nashu Mhakaracca, vous allez tenter de déterminer l'origine du mal qui l'affecte ; une enquête qui vous mènera au Proche-Orient... et bien au-delà !",70336,0,114868,114268,114568,2,7,4
165,La Tarufacture de Tataru,,"Fondée par Tataru, la fidèle trésorière des Héritiers de la Septième Aube, la Tarufacture construit son succès en vendant des équipements alliant les techniques de guildes de divers horizons. Mais plus que pour la richesse, c'est surtout pour tisser des liens que Tataru mène ses affaires... Joignez-vous à elle et ses dévoués collaborateurs pour vivre une pas­sion­nan­te aventure humaine aux quatre coins d'Éorzéa.",70349,0,114869,114269,114569,2,51,1
166,Les canalisations sildiennes,,"Quand un groupe de glaneurs vous a remis une lettre de la part de Momodi à Sharlayan, vous ne vous doutiez pas encore que vous alliez bientôt explorer les canalisations sildiennes, ni que votre accompagnatrice serait la sultane Nanamo en personne, dont les parents possédaient la clef donnant accès aux sombres souterrains. Vous voilà à présent face aux trois portes d'entrée, chacune symbolisant une partie des mystères liés à l'histoire de l'ancienne cité de Sil'dih...",70185,0,114860,114260,114560,2,49,1
167,Sur la route d'une nouvelle aventure,,"Alors que la Guerrière de la Lumière entame de nouvelles péripéties, d'étranges créatures se faufilent dans l'ombre à Radz-at-Han. Fraîchement débarqués du néant, ces yeux globuleux ont été témoins de bien des événements dans le treizième reflet.",70197,0,114861,114261,114561,2,9,3
168,,,,0,0,0,0,0,0,0,0
169,Le mont Rokkon,,"Quand un groupe de glaneurs vous a remis une lettre de la part de Hancock à Sharlayan, vous ne vous doutiez pas encore que vous alliez bientôt gravir en sa compagnie le mont Rokkon, un des plus hauts sommets de Hingashi. Vous voilà à présent face aux trois portes d'entrée, chacune menant à différents artefacts à l'intérieur desquels des divinités aux sombres desseins ont élu domicile...",70270,0,114863,114263,114563,2,49,2
170,Quêtes de mage bleu - 4e chapitre,MBU - 4e chapitre,"Suite au duel que vous avez brillamment remporté contre Gogo le mime, la force du Bleuet masqué deuxième du nom n'est plus à prouver... Mais cette popularité s'accompagne d'un effet pervers : lassé de ne plus pouvoir assister qu'à des combats où le vainqueur est évident, le public déserte progressivement les gradins de la Grande Mascarade. Il devient urgent d'inverser la tendance, et il n'y a pour cela qu'un moyen : trouver un nouveau rival capable d'offrir un duel mémorable ! Martyn et vous vous lancez alors dans un voyage désespéré aux quatre coins d'Éorzéa...",70314,0,114864,114264,114564,5,40,4
171,Une nouvelle aventure - 2e chapitre,,"La paix acquise après la fin de l'apocalypse fut finalement de courte durée : partant à la recherche d'Azdaja, la sœur de Vrtra disparue depuis plus de cinq mille ans, vous avez appris l'existence de Golbez, le maître du treizième reflet, et de ses sbires. Mais alors que vous tentiez de lutter contre cette nouvelle menace, Golbez parvient à détruire le portail du néant reliant son univers au vôtre. Avec votre nouvelle alliée Zero, une entité mi-humaine mi-créature du néant, vous vous mettez en quête d'un nouveau moyen de traverser les mondes...",70289,0,114866,114266,114566,1,46,4
172,L'île d'Aloalo,,"Lorsqu'une lettre provenant de Pasasun, le meilleur ami de Matsya, arrive à Sharlayan pour solliciter votre aide, vous vous rendez auprès du pêcheur, désormais accompagné d'un étrange volatile. Vous voilà dorénavant en route vers Aloalo, une des îles méridionales situées non loin de Thavnair. Accompagnez Matsya pour qu'il puisse ramener de jolies prises pour l'élue de son cœur, mais n'oubliez pas d'explorer l'île à la recherche de la légendaire statue de la prêtresse et de ses pouvoirs mystérieux...",70326,0,114870,114270,114570,2,49,3
173,Sur les traces de Louisoix,,"Alors que vous déambulez dans Ul'dah lors des célébrations autour de la renaissance d'Éorzéa, vous faites la rencontre de Nananji, un jeune Lalafell souhaitant écrire la biographie du grand sage Louisoix et qui, pour y parvenir, tente de recueillir des témoignages. En investiguant le passé à ses côtés, peut-être aurez-vous un aperçu de l'état d'esprit qui animait celui qui s'est sacrifié pour offrir à tous un avenir...",70316,0,114871,114271,114571,2,50,1
174,Dawntrail - 1er chapitre,,"Lors d'un de vos voyages à l'ouest d'Éorzéa, vous avez fait la con­nais­san­ce de Wuk Lamat. L'énergétique princesse du Tural n'a pas eu de peine à vous convaincre de l'assister dans un mystérieux rite de succession. Le cœur léger, vous vous apprêtez à prendre la mer vers un lointain continent, et de nouvelles aventures !",70495,0,114872,114272,114572,1,52,1
175,Dawntrail - 2e chapitre,,"Après de multiples épreuves, vous avez atteint la porte de la cité d'or et avez permis à Wuk Lamat de monter sur le trône... qu'elle a choisi de partager avec son frère Koana ! Une fois l'euphorie de l'intronisation terminée, vous repartez à l'aventure en compagnie d'Erenville, en direction du nord, afin de découvrir tout un nouveau pan du continent : le Xak Tural.",70495,0,114873,114273,114573,1,52,2
176,Quêtes de rôdeur vipère,,"À Ul'dah, vous faites la con­nais­san­ce de Keshkwa, un rôdeur vipère originaire du continent turalien. Brièvement, il vous révèle que lui et ses pairs ont pour mission de traquer et d'exterminer les créatures qui menacent l'ordre naturel. Vous acceptez de l'aider dans cette chasse qui l'a poussé à quitter sa terre natale, dans l'espoir d'en apprendre davantage sur lui ainsi que les rôdeurs vipère.",70389,0,114874,114274,114574,5,53,1
177,Quêtes de pictomancien,,"“Vous aimez la peinture ?” Un Mog par­ti­cu­liè­rement pot de colle est apparu à Gridania, et harcèle les aventuriers de passage avec cette question triviale, arguant ensuite que la peinture peut être une forme de magie. Cette assertion n'a cependant rien d'un mensonge, et votre rencontre avec la créature ailée va marquer le début d'un nouveau périple au cours duquel vous donnerez forme à votre imagination, et viendrez en aide à de nombreuses personnes grâce à un art jusqu'alors oublié : la pictomancie.",70395,0,114875,114275,114575,5,54,1
178,Tanks (Dawntrail),,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, et pour y parvenir, ses membres se sont emparés de plusieurs totems magiques originaires du Tural qu'ils comptent bien employer à mauvais escient. Afin de les en empêcher, vous nouez une alliance avec Tentoawa, jeune guerrier turalien à la recherche du totem renfermant le pouvoir du sommeil. Au cours de cette aventure qui vous amène à Ishgard, votre ami réalise qu'une bataille ne vaut le coup d'être menée que lorsqu'elle permet de protéger les autres...",70359,0,114876,114276,114576,4,41,3
179,Soigneurs (Dawntrail),,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, et pour y parvenir, ses membres se sont emparés de plusieurs totems magiques originaires du Tural qu'ils comptent bien employer à mauvais escient. Afin de les en empêcher, vous mettez le cap vers Limsa Lominsa pour venir en aide à Loashkana. Ensemble, vous devrez empêcher que les poisons dispensés par la relique se répandent au sein de la population.",70365,0,114877,114277,114577,6,42,3
180,DPS de mêlée (Dawntrail),,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, et pour y parvenir, ses membres se sont emparés de plusieurs totems magiques originaires du Tural qu'ils comptent bien employer à mauvais escient. Afin de les en empêcher, vous nouez une alliance avec I'toca, jeune chasseuse turalienne à la recherche du totem renfermant le pouvoir de la métamorphose. Au cours de cette aventure qui vous amène à Kugane, votre amie est forcée de remettre en question sa véritable identité...",70371,0,114878,114278,114578,5,43,6
181,DPS physiques à distance (Dawntrail),,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, et pour y parvenir, ses membres se sont emparés de plusieurs totems magiques originaires du Tural qu'ils comptent bien employer à mauvais escient. Raholl Ja, un vieux Mamool Ja, vous demande de retrouver sa petite-fille Ceetol Ja, partie à la poursuite du totem. Avec elle, vous devrez trouver un moyen de vaincre les formidables pouvoirs de défense de la relique pour arriver à en reprendre possession.",70377,0,114879,114279,114579,5,43,7
182,DPS magiques (Dawntrail),,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, et pour y parvenir, ses membres se sont emparés de plusieurs totems magiques originaires du Tural qu'ils comptent bien employer à mauvais escient. Vous allez faire équipe avec Tepeke à Thavnair afin de les en empêcher. Vous devrez remonter la piste du voleur pour retrouver l'ancien artefact et comprendre le pouvoir mystérieux qu'il renferme.",70383,0,114880,114280,114580,5,43,8
183,Dawntrail,,"L'or­ga­ni­sa­tion secrète malfaisante des Affranchis cherche à renverser les nations et à établir un nouvel ordre sur terre, mais vous êtes parvenue à contrecarrer ses plans en envoyant ses lieutenants derrière les barreaux et en restituant les totems à leurs pro­prié­taires. Hélas pour vous, Apyaahi, la chef du groupuscule, n'a pas dit son dernier mot et compte bien semer le chaos jusqu'à ce que sa soif d'absolu soit étanchée...",70727,0,114881,114281,114581,2,44,3
184,Le Championnat céleste de l'Arcadion,L'Arcadion,"Un déluge de coups et de sorts, puis les cris du public en délire... Un face-à-face spectaculaire où les par­ti­ci­pants mettent leur vie en jeu dans un feu d'artifice de brutalité : c'est ça, l'Arcadion ! Plongez dans l'arène et défiez des adversaires sans merci pour décrocher le titre suprême, celui de Champion céleste !",70976,0,114885,114285,114585,3,4,8
185,Dawntrail - Conclusion,,"La Reine Éternité projetait de drainer l'éther d'autres mondes afin d'assurer la pérennité des Éternels, ces êtres fabriqués à partir des souvenirs des défunts. Vous l'avez terrassée, sauvant de fait d'innombrables vies. Cependant, tout est encore loin d'être résolu dans les royaumes fédérés du Tuliyollal et de Néo-Alexandrie...",70909,0,114884,114284,114584,1,52,3
186,,,,0,0,0,0,0,0,0,0
187,,,,0,0,0,0,0,0,0,0
188,Pandæmonium - Épilogue,,"Quelque temps s'est écoulé depuis que vous avez mis un frein aux ambitions et à la folie d'Athéna. Or, voilà que le professeur Claudien veut vous renvoyer au Pandæmonium, cette fois afin d'y livrer un objet bien particulier... L'occasion pour vous de retourner dans ce passé qui vous avait peut-être manqué, et de revoir des visages familiers...",70788,0,114882,114282,114582,3,4,7
189,Dawntrail,,"Les succulents tacos de Xbalyav Ty'e font la fierté de Tuliyollal, et nombreux sont les clients qui se pressent aux tables de l'éta­blis­se­ment pour les déguster. Parmi eux, des visiteurs étrangers se désignant comme une “or­ga­ni­sa­tion secrète malfaisante” ont attiré l'attention du vigilant Br'uk Evu...",70353,0,114883,114283,114583,2,55,1
190,,,,0,0,0,0,0,0,0,0
191,Quêtes de l'académie de magie - prologue,Endwalker,"Au cœur de la Cité du savoir, dans l'académie de magie de Sharlayan, les demandes de fournitures diverses et variées ne manquent pas. Sur les conseils de Montichaigne, vous avez pris contact avec Qih Aliapoh, qui vous a ensuite présenté plusieurs membres de la faculté dont les travaux sont au point mort. Arriverez-vous à satisfaire leurs besoins si particuliers ?",70009,0,114887,114287,114587,2,58,1
192,Quêtes du département d'archéologie,Rurusha,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le professeur Rurusha cherche un artisan pour l'aider à restaurer une relique mécanique. Persuadée que cette bien nommée “Dhyata dorée” possède des propriétés magiques uniques, elle met en jeu toute sa carrière avec ce projet, au grand dam de Boric, son assistant.",69674,0,114888,114288,114588,7,56,1
193,Quêtes du département d'astronomie,Jude,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Jude est un étudiant introverti du département d'astronomie. Il est à la recherche d'un astre aperçu de manière fortuite avec son ami Jeromere il y a des années, l'étoile d'azur. Pour réussir à dénicher ce corps céleste élusif, et convaincre son ancien camarade d'études de s'intéresser à nouveau à l'observation de l'espace, il a besoin d'aide pour construire une lunette astronomique.",69681,0,114889,114289,114589,7,56,2
194,Quêtes du département de médecine,Debroye,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le professeur Galveroche est un grand spécialiste de la diététique, mais il ne voit la nourriture que sous un prisme utilitariste. Le Conseil l'a sommé de préparer des rations pour le futur exode de l'humanité dans l'espace, et si ces dernières sont parfaites sur le plan nutritionnel, leur goût est si atroce que personne ne saurait en avaler une bouchée. Avec Debroye, son apprentie, vous allez devoir lui prouver qu'il est possible de marier gastronomie et efficacité.",69688,0,114890,114290,114590,7,56,3
195,Quêtes du département d'anthropologie,Hinageshi,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Hinageshi fait partie du bureau d'études du professeur Tankin, et en pince sévère pour son mentor. Ce dernier n'a malheureusement d'yeux que pour ses recherches. En l'aidant à analyser des cultures du monde entier, elle espère attirer l'attention de l'enseignant, et qui sait, lui faire réaliser les sentiments qu'elle éprouve.",69695,0,114891,114291,114591,8,57,1
196,Quêtes du département d'éthérologie,T'laqa Tia,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le laboratoire d'étude de l'éther environnant auquel appartient T'laqa Tia est menacé de fermeture, notamment car le mal d'éther du professeur assistant l'empêche de se déplacer pour continuer ses travaux. Il souhaite vous confier la pêche de divers spécimens afin de prouver sa théorie des flux aquatiques.",69702,0,114892,114292,114592,8,57,2
197,Quêtes de l'académie de magie - épilogue,Endwalker,"Montichaigne, le recteur de l'académie de magie, a proposé d'organiser un colloque interdisciplinaire et il compte sur vous pour y faire participer les professeurs et les étudiants que vous avez aidés. Vous devrez également servir de guide à un invité venu de loin : Searchingway, un Loporrite à la curiosité sans limite.",70010,0,114893,114293,114593,2,59,1
198,Quêtes du bazar aux Mille Perles - prologue,Dawntrail,"Ropli, le gérant du bazar aux Mille Perles, a eu vent de vos talents pour les tâches manuelles. En effet, il souhaite faire de son marché un lieu convivial qui relie les clients et les commerçants, comme un collier aux ornements variés. Alors qu'il vous présente ses collaborateurs, vous comprenez qu'il espère que vous les assistiez pour résoudre leurs problèmes... ",70502,0,114894,114294,114594,2,58,11
199,Quêtes de la quincaillerie de Rral Soj,Rral Soj,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le credo de Rral Soj est de fournir ses clients rapidement avec les outils dont ils ont besoin au quotidien. C'est pourquoi elle a recruté une nouvelle employée, Papawni, afin qu'elle lui permette de réaliser ses commandes plus efficacement. Mais cette ancienne main-du-pot, peu habituée à sa façon de procéder, semble avoir bien du mal à s'adapter aux exigences de sa patronne. Montrez-leur la voie à suivre pour aider les deux artisanes à forger une col­la­bo­ra­tion aussi solide que le métal...",70510,0,114895,114295,114595,7,56,11
200,Quêtes du scriptorium de Pameka,Pameka,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le métier de Pameka consiste à prendre la plume à la place de ses clients pour tout document dont ils auraient besoin, car les individus incapables d'écrire sont encore nombreux à Tuliyollal. Un jour, elle reçoit la curieuse requête de Zemoweni, qui aimerait coucher sur le papier les histoires et les légendes que lui racontent les habitués de la taverne où il travaille. Et c'est à vous qu'il incombe de con­fec­tion­ner les livres destinés à accueillir ces récits.",70517,0,114896,114296,114596,7,56,12
201,Quêtes du bar à jus de Xeerol Ja,Xeerol Ja,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Tenancière d'un petit bar à jus, Xeerol Ja voit bien que son commerce boit la tasse. Avec l'aide d'Halnaruk, le récolteur dont elle loue les services, elle cherche donc à diversifier son menu pour proposer aux Tuliyollois des boissons aux effets bénéfiques sur la santé. Elle souhaite donc que vous l'aidiez à préparer de nouvelles recettes adaptées aux goûts de ses clients...",70524,0,114897,114297,114597,7,56,13
202,Quêtes de la pharmacie de Shunye,Shunye,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Le patron de la “pharmacie de Shunye”, un Shetona à l'air mé­lan­co­li­que, vient de recruter un nouvel employé qui a lourdement insisté pour travailler auprès de lui. Uvlo, c'est son nom, fait en effet partie d'un lointain clan viéra, et souhaite en apprendre plus sur le mode de vie de ses cousins du Tural. Tandis que vous effectuerez des livraisons d'herbes et de minéraux, vous découvrirez le triste passé de Shunye et le sort de sa tribu...",70531,0,114898,114298,114598,8,57,11
203,Quêtes de la poissonnerie de Donuhanu,Donuhanu,"**Aucune livraison d'objet collectionnable n'est nécessaire au cours de la série de quêtes.**
Donuhanu s'est spécialisé dans la vente de produits halieutiques rares et atypiques, malgré un succès très relatif. Mais sa rencontre avec Pashenine, un jeune Whalaqee venu lui soumettre une drôle de requête, va changer la donne. Préparez-vous à pêcher des poissons tous plus étranges les uns que les autres pour les aider chacun à atteindre leurs objectifs !",70538,0,114899,114299,114599,8,57,12
