#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
945,Cible : 100 macros communes issues des **données du client**,,,0,0,0
946,"En cas de problème lors du téléchargement des données du client, vous pouvez restaurer les macros communes à un état antérieur à cette opération. Choisissez une sauvegarde à restaurer.",,,0,0,0
947,"Une sauvegarde des données existantes est au­to­ma­ti­que­ment effectuée chaque fois que des données sont téléchargées depuis le serveur.
Vous pouvez conserver jusqu'à dix sauvegardes de secours (vous n'en avez aucune ac­tu­el­le­ment).",,,0,0,0
948,Date de sauvegarde : 27/8/2013 8:00,,,0,0,0
949,RESTAURATION DES DONNÉES DU PERSONNAGE,,,0,0,0
950,,,,0,0,0
951,Cible : **données du personnage**,,,0,0,0
952,"En cas de problème lors du téléchargement des données du personnage, vous pouvez restaurer ces dernières à un état antérieur à cette opération. Choisissez une sauvegarde à restaurer.",,,0,0,0
953,"Une sauvegarde des données existantes est au­to­ma­ti­que­ment effectuée chaque fois que des données sont téléchargées depuis le serveur.
Vous pouvez conserver jusqu'à dix sauvegardes de secours (vous n'en avez aucune ac­tu­el­le­ment).",,,0,0,0
954,Les macros communes seront restaurées à partir de la sauvegarde du 27/8/2013 à 8:00. Continuer ?,,,0,0,0
955,Les données du personnage seront restaurées à partir de la sauvegarde du 27/8/2013 à 8:00. Continuer ?,,,0,0,0
956,Les macros communes ont été restaurées.,,,0,0,0
957,La restauration des macros communes a échoué.,,,0,0,0
958,Les données du personnage ont été restaurées.,,,0,0,0
959,La restauration des données du personnage a échoué.,,,0,0,0
960,Les données sauvegardées sont corrompues et ne peuvent être téléchargées.,,,0,0,0
961,DONNÉES CORROMPUES,,,0,0,0
962,"Cette fonction permet de sauvegarder sur le serveur les données de configuration ac­tu­el­le­ment stockées sur votre plateforme de jeu (incluant ATH, barres de raccourcis, etc.).

Avant toute utilisation, nous vous recommandons fortement d'effectuer une sauvegarde locale de vos données. Pour ce faire, retournez au programme de connexion, puis sélectionnez “Configuration” puis “Sauvegarde/Import des données per­son­nelles”.",,,0,0,0
963,,,,0,0,0
964,,,,0,0,0
965,,,,0,0,0
966,Le téléchargement de la liste des fichiers de restauration a échoué.,,,0,0,0
967,Le téléchargement de la liste des fichiers de restauration a échoué.,,,0,0,0
968,Le téléchargement du fichier de restauration spécifié a échoué.,,,0,0,0
969,La restauration à partir du fichier spécifié a échoué.,,,0,0,0
970,La préparation de la restauration du fichier spécifié a échoué.,,,0,0,0
971,La restauration du fichier spécifié a échoué.,,,0,0,0
972,,,,0,0,0
973,Recherche des fichiers de restauration,,,0,0,0
974,Préparation du téléchargement,,,0,0,0
975,Copier les paramètres d'un autre personnage,,,0,0,0
976,27.8.2013 8:00:00,,,0,0,0
977,,,,0,0,0
978,,,,0,0,0
979,Données du client,,,0,0,0
980,SAUVEGARDE DES DONNÉES DE LA CONFIGURATION SYSTÈME,,,0,0,0
981,J'ai compris.,,,0,0,0
982,"Plus de UNKNOWN jour s'est écoulé depuis la dernière sauvegarde sur le serveur
.
Il est recommandé de les mettre à jour ré­gu­liè­re­ment.",,,0,0,0
983,Notifier ré­gu­liè­re­ment après un certain délai,,,0,0,0
984,* Les paramètres de notification peuvent être modifiés dans la configuration système.,,,0,0,0
985,Accepter,,,0,0,0
986,,,,0,0,0
987,"Les données du personnage sélectionné vont être copiées.
* Il est recommandé d'utiliser la fonctionnalité de sauvegarde des données.",,,0,0,0
988,,,,0,0,0
989,,,,0,0,0
990,,,,0,0,0
991,Manuel du jeu,,,0,0,0
992,,,,0,0,0
993,COPIE DES DONNÉES DU PERSONNAGE,,,0,0,0
994,Choisissez les données à copier du personnage sélectionné.,,,0,0,0
995,"Choisissez le personnage dont vous souhaitez copier les données
de configuration de l'ATH ainsi que des barres et croix de raccourcis.
* Parmi les 8 personnages les plus récemment connectés.",,,0,0,0
996,Recherche de données d'autres personnages,,,0,0,0
997,Impossible de trouver les données d'autres personnages,,,0,0,0
998,"Les données du personnage ont été copiées.
Elles seront appliquées à la prochaine connexion.",,,0,0,0
999,,,,0,0,0
1000,Longueur de la queue,,,0,0,0
1001,Forme de la queue,,,0,0,0
1002,,,,0,0,0
1003,Courte,,,0,0,0
1004,,,,0,0,0
1005,,,,0,0,0
1006,,,,0,0,0
1007,Longue,,,0,0,0
1008,,,,0,0,0
1009,,,,0,0,0
1010,,,,0,0,0
1011,,,,0,0,0
1012,,,,0,0,0
1013,Motif du pelage,,,0,0,0
1014,Couleur du pelage,,,0,0,0
1015,Longueur des oreilles,,,0,0,0
1016,Forme des oreilles,,,0,0,0
1017,Tour de poitrine,,,0,0,0
1018,Courtes,,,0,0,0
1019,,,,0,0,0
1020,,,,0,0,0
1021,,,,0,0,0
1022,Longues,,,0,0,0
1023,Type 1,,,0,0,0
1024,Type 2,,,0,0,0
1025,Type 3,,,0,0,0
1026,Type 4,,,0,0,0
1027,,,,0,0,0
1028,Petit,,,0,0,0
1029,,,,0,0,0
1030,,,,0,0,0
1031,,,,0,0,0
1032,Large,,,0,0,0
1033,Forme des oreilles,,,0,0,0
1034,Longueur des oreilles,,,0,0,0
1035,Courtes,,,0,0,0
1036,Longues,,,0,0,0
1037,Tour de poitrine,,,0,0,0
1038,Petit,,,0,0,0
1039,Large,,,0,0,0
1040,Forme de la queue,,,0,0,0
1041,Longueur de la queue,,,0,0,0
1042,Courte,,,0,0,0
1043,Longue,,,0,0,0
1044,Longueur des crocs,,,0,0,0
1045,Tatouages,,,0,0,0
1046,Couleur des tatouages,,,0,0,0
1047,Signes distinctifs,,,0,0,0
1048,,,,0,0,0
1049,,,,0,0,0
1050,Type 1,,,0,0,0
1051,Type 2,,,0,0,0
1052,Type 3,,,0,0,0
1053,Type 4,,,0,0,0
1054,,,,0,0,0
1055,Type 1,,,0,0,0
1056,Type 2,,,0,0,0
1057,Type 3,,,0,0,0
1058,Type 4,,,0,0,0
1059,Type 5,,,0,0,0
1060,Type 6,,,0,0,0
1061,,,,0,0,0
1062,,,,0,0,0
1063,,,,0,0,0
1064,,,,0,0,0
1065,Type 1,,,0,0,0
1066,Type 2,,,0,0,0
1067,Type 3,,,0,0,0
1068,Type 4,,,0,0,0
1069,Type 5,,,0,0,0
1070,Type 6,,,0,0,0
1071,,,,0,0,0
1072,,,,0,0,0
1073,,,,0,0,0
1074,,,,0,0,0
1075,Grands,,,0,0,0
1076,Petits,,,0,0,0
1077,,,,0,0,0
1078,,,,0,0,0
1079,,,,0,0,0
1080,Type 1,,,0,0,0
1081,Type 2,,,0,0,0
1082,Type 3,,,0,0,0
1083,Type 4,,,0,0,0
1084,Type 5,,,0,0,0
1085,Type 6,,,0,0,0
1086,,,,0,0,0
1087,,,,0,0,0
1088,,,,0,0,0
1089,,,,0,0,0
1090,Type 1,,,0,0,0
1091,Type 2,,,0,0,0
1092,Type 3,,,0,0,0
1093,Type 4,,,0,0,0
1094,,,,0,0,0
1095,,,,0,0,0
1096,,,,0,0,0
1097,,,,0,0,0
1098,,,,0,0,0
1099,,,,0,0,0
1100,Voyager vers un autre Monde,,,0,0,0
1101,"Vous pouvez choisir de voyager temporairement vers un autre Monde moins encombré.

**• La destination sera au­to­ma­ti­que­ment sé­lec­tion­née.
• Votre personnage apparaîtra près de l'éthérite de sa ville de départ.**",,,0,0,0
1102,En savoir plus sur le voyage inter-Monde et ses restrictions,,,0,0,0
1103,Fermer,,,0,0,0
1104,Voyager vers un autre Monde,,,0,0,0
1105,Annuler,,,0,0,0
1106,"Transfert de votre personnage vers un autre Monde en cours.
Veuillez patienter.",,,0,0,0
1107,Impossible de voyager vers un autre Monde ac­tu­el­le­ment.,,,0,0,0
1108,"Impossible de voyager vers un autre Monde ac­tu­el­le­ment. Veuillez patienter un moment, puis réessayer.",,,0,0,0
1109,Vous devez d'abord renommer votre personnage avant de pouvoir voyager vers un autre Monde.,,,0,0,0
1110,Vous devez d'abord renommer votre servant avant de pouvoir voyager vers un autre Monde.,,,0,0,0
1111,"Impossible de retourner dans votre Monde d'origine ac­tu­el­le­ment. Votre personnage a quitté le jeu ou a été déconnecté alors qu'il se trouvait dans une instance.
Veuillez vous connecter à nouveau avant de réessayer.",,,0,0,0
1112,Impossible de voyager vers un autre Monde ac­tu­el­le­ment. Votre personnage n'a pas complété l'in­tro­duc­tion du jeu.,,,0,0,0
1113,Impossible de retourner dans votre Monde d'origine ac­tu­el­le­ment. Votre personnage se trouve dans la geôle de Mordion.,,,0,0,0
1114,Impossible de voyager vers un autre Monde ac­tu­el­le­ment. Le service est temporairement inaccessible.,,,0,0,0
1115,"Le transfert de votre personnage vers un autre Monde a échoué. Veuillez patienter un moment, puis réessayer.",,,0,0,0
1116,Le transfert de votre personnage vers un autre Monde a réussi. Vous pouvez maintenant vous connecter sur UNKNOWN.,,,0,0,0
1117,Retourner dans votre Monde d'origine,,,0,0,0
1118, Défiler,,,0,0,0
1119,,,,0,0,0
1120,,,,0,0,0
1121,,,,0,0,0
1122,,,,0,0,0
1123,,,,0,0,0
1124,,,,0,0,0
1125,,,,0,0,0
1126,,,,0,0,0
1127,,,,0,0,0
1128,,,,0,0,0
1129,,,,0,0,0
1130,,,,0,0,0
1131,,,,0,0,0
1132,,,,0,0,0
1133,,,,0,0,0
1134,,,,0,0,0
1135,,,,0,0,0
1136,,,,0,0,0
1137,,,,0,0,0
1138,,,,0,0,0
1139,,,,0,0,0
1140,,,,0,0,0
1141,,,,0,0,0
1142,,,,0,0,0
1143,,,,0,0,0
1144,,,,0,0,0
1145,,,,0,0,0
1146,,,,0,0,0
1147,,,,0,0,0
1148,,,,0,0,0
1149,,,,0,0,0
1150,Voyager vers un autre centre de traitement de données,,,0,0,0
1151,Retourner dans votre centre de traitement de données d'origine,,,0,0,0
1152,ORIGINAIRE DE,,,0,0,0
1153,EN VOYAGE DANS,,,0,0,0
1154,UNKNOWN (UNKNOWN),,,0,0,0
1155,"Voyagez vers un Monde appartenant à un centre de traitement de données différent de votre Monde d'origine !
Formez une équipe prête pour l'aventure, partez à l'assaut de donjons ou faites des emplettes sur ces marchés exotiques ; le choix est vôtre !

*** La majorité des fonctionnalités du jeu restent accessibles, mais certaines, comme les linkshells ou les compagnies libres, seront temporairement désactivées.**",,,0,0,0
1156,Avertissements concernant le voyage entre centre de traitement de données,,,0,0,0
1157,注意事項について了承しました,,,0,0,0
1158,Voyager,,,0,0,0
1159,Annuler,,,0,0,0
1160,,,,0,0,0
1161,Fermer,,,0,0,0
1162,"Choisissez le centre de traitement de données et le Monde vers lesquels vous désirez voyager.
Temps d'attente escompté : moins d'une minute",,,0,0,0
1163,"Retourner dans son centre de traitement de données et son Monde d'origine
Temps d'attente escompté : moins d'une minute",,,0,0,0
1164,Centre de données,,,0,0,0
1165,Monde,,,0,0,0
1166,Confirmer,,,0,0,0
1167,Annuler,,,0,0,0
1168,❖UNKNOWN,,,0,0,0
1169,Acquisition des données du Monde...,,,0,0,0
1170,"Le voyage de UNKNOWNUNKNOWN vers le Monde UNKNOWN dans le centre de traitement de données UNKNOWN va commencer.
Temps d'attente escompté : moins d'une minute

**Pour assurer la sécurité de votre personnage pendant son transfert :
・cette procédure ne peut en aucun cas être annulée
・il est impossible de se connecter avec un autre personnage
Nous vous remercions de votre compréhension.**",,,0,0,0
1171,Voyager,,,0,0,0
1172,Retour,,,0,0,0
1173,"Veuillez patienter. Votre personnage est en route vers un autre centre de traitement de données.
* La procédure peut prendre plus de temps suivant l'affluence.
Temps d'attente escompté : moins d'une minute",,,0,0,0
1174,UNKNOWNUNKNOWN vient d'arriver sur UNKNOWN dans le centre de traitement de données UNKNOWN !,,,0,0,0
1175,Ce personnage est ac­tu­el­le­ment en voyage dans le centre de traitement de données UNKNOWN.,,,0,0,0
1176,Vous devez changer le nom de votre personnage pour pouvoir vous connecter dans ce Monde. Veuillez retourner dans votre Monde d'origine pour effectuer ce changement.,,,0,0,0
1177,Vous devez changer le nom de votre servant pour pouvoir vous connecter dans ce Monde. Veuillez retourner dans votre Monde d'origine pour effectuer ce changement.,,,0,0,0
1178,"Vous devez retourner dans votre Monde d'origine pour modifier votre nom ou celui de votre servant.
Après avoir changé de nom, votre personnage apparaîtra près de l'éthérite de sa ville de départ.",,,0,0,0
1179,"Demande de retour dans votre Monde d'origine acceptée.
Merci de patienter.",,,0,0,0
1180,Impossible de retourner dans votre Monde d'origine pour l'instant.,,,0,0,0
1181,Impossible de retourner dans votre Monde d'origine pour l'instant. Veuillez patienter avant de réessayer.,,,0,0,0
1182,Le transfert de votre personnage vers votre Monde d'origine a échoué. Veuillez patienter un moment avant de réessayer grâce au sous-menu.,,,0,0,0
1183,Vous êtes de retour dans votre Monde d'origine.,,,0,0,0
1184,Vous devez renommer ce personnage pour pouvoir vous connecter dans ce Monde. Veuillez retourner dans votre Monde d'origine pour effectuer ce changement.,,,0,0,0
1185,Vous devez renommer un des servants de ce personnage pour pouvoir vous connecter dans ce Monde. Veuillez retourner dans votre Monde d'origine pour effectuer ce changement.,,,0,0,0
1186,Rentrer,,,0,0,0
1187,Temps écoulé : ,,,0,0,0
1188,Choix du centre de traitement de données,,,0,0,0
1189,Choix du Monde,,,0,0,0
1190,Confirmer,,,0,0,0
1191,"Le retour de UNKNOWNUNKNOWN dans son centre de traitement de données (UNKNOWN) et son Monde d'origine (UNKNOWN) va commencer.
Temps d'attente escompté : moins d'une minute

**Pour assurer la sécurité de votre personnage pendant son transfert :
・cette procédure ne peut en aucun cas être annulée
・il est impossible de se connecter avec un autre personnage
Nous vous remercions de votre compréhension.**",,,0,0,0
1192,"Lors de votre visite d'autres centres de traitement de données, l'affichage des données du personnage sera simplifié.",,,0,0,0
1193,,,,0,0,0
1194,,,,0,0,0
1195,,,,0,0,0
1196,,,,0,0,0
1197,,,,0,0,0
1198,,,,0,0,0
1199,,,,0,0,0
1200,"Impossible de retourner dans votre Monde d'origine pour le moment.
(UNKNOWN)",,,0,0,0
1201,Voyage entre centres de traitement de données impossible. Aucun autre centre de traitement de données n'est disponible dans cette région.,,,0,0,0
1202,"Impossible de retourner dans votre Monde d'origine ac­tu­el­le­ment. Veuillez patienter un moment, puis réessayer.",,,0,0,0
1203,Vous devez d'abord renommer votre personnage avant de pouvoir voyager vers un autre centre de traitement de données.,,,0,0,0
1204,Vous devez d'abord renommer votre servant avant de pouvoir voyager vers un autre centre de traitement de données.,,,0,0,0
1205,Impossible de retourner dans votre Monde d'origine ac­tu­el­le­ment. Votre personnage se trouve dans la geôle de Mordion.,,,0,0,0
1206,Impossible de voyager vers un autre centre de traitement de données ac­tu­el­le­ment. Votre personnage n'a pas complété l'in­tro­duc­tion du jeu.,,,0,0,0
1207,Votre personnage doit se trouver dans son Monde d'origine pour pouvoir voyager vers un autre centre de traitement de données.,,,0,0,0
1208,"Le transfert de votre personnage vers son Monde d'origine a échoué. Veuillez patienter un moment avant de réessayer.
[UNKNOWN]",,,0,0,0
1209,"Impossible de retourner dans votre Monde d'origine ac­tu­el­le­ment. Le service est temporairement inaccessible.
(UNKNOWN)",,,0,0,0
1210,"Le transfert de votre personnage vers son Monde d'origine a échoué. Veuillez patienter un moment, puis réessayer.",,,0,0,0
1211,"Impossible de voyager vers votre Monde d'origine. Votre personnage a quitté le jeu ou a été déconnecté alors qu'il se trouvait dans une instance.
Veuillez vous connecter à nouveau avant de réessayer.",,,0,0,0
1212,Impossible de se rendre dans le centre de traitement de données UNKNOWN. Vous y avez déjà atteint la limite de personnages.,,,0,0,0
1213,Impossible de voyager vers un autre centre de traitement de données. Le personnage n'est pas dans le centre de traitement de données de son Monde d'origine.,,,0,0,0
1214,UNKNOWN n'est pas le Monde d'origine de ce personnage.,,,0,0,0
1215,Le Monde choisi appartient au même centre de traitement de données que votre Monde d'origine. Veuillez utiliser le voyage inter-Monde.,,,0,0,0
1216,Impossible de voyager vers le Monde UNKNOWN. Son centre de traitement de données n'est pas dans la même région que le vôtre.,,,0,0,0
1217,Vous êtes déjà dans le Monde UNKNOWN. Annulation de la demande.,,,0,0,0
1218,Le Monde UNKNOWN ne peut ac­tu­el­le­ment pas être choisi comme destination pour retourner dans votre Monde d'origine.,,,0,0,0
1219,"Impossible de retourner dans votre Monde d'origine en raison d'un problème avec les données du jeu. Veuillez contacter le service client si le problème persiste.
(UNKNOWN)",,,0,0,0
1220,"Erreur. Le serveur n'a pas pu traiter la demande.
(UNKNOWN)",,,0,0,0
1221,Impossible de retourner dans votre Monde d'origine. Ce personnage fait ac­tu­el­le­ment partie d'une équipe.,,,0,0,0
1222,Autres options,,,0,0,0
1223,Obtention des données d'un personnage,,,0,0,0
1224,"Si l'affichage des données du personnage a été simplifié pour faciliter le processus de connexion, cette commande vous permet d'obtenir les données nécessaires pour un changement de nom ou la modification d'un personnage après utilisation d'un philtre d'illusion.",,,0,0,0
1225,Les données nécessaires à l'affichage de ce personnage vont être téléchargées depuis le serveur. Continuer ?,,,0,0,0
1226,Obtention des données du personnage...,,,0,0,0
1227,Veuillez obtenir les données de ce personnage avant de le renommer.,,,0,0,0
1228,Veuillez obtenir les données de ce personnage avant de renommer un servant.,,,0,0,0
1229,Vous devez renommer ce personnage pour vous connecter avec. Veuillez d'abord obtenir ses données.,,,0,0,0
1230,"Pour vous connecter avec ce personnage, vous devez renommer un ou plusieurs servants. Veuillez d'abord obtenir les données du personnage.",,,0,0,0
1231,"Vous allez désormais retourner dans votre Monde d'origine.
Votre personnage apparaîtra près de l'éthérite de sa ville de départ.",,,0,0,0
1232,"Pour voyager vers un autre Monde avec ce personnage, vous devez d'abord retourner dans votre Monde d'origine et le renommer.",,,0,0,0
1233,"Pour voyager vers un autre Monde avec ce personnage, vous devez d'abord retourner dans votre Monde d'origine et renommer un ou plusieurs servants.",,,0,0,0
1234,"Le voyage vers le Monde UNKNOWN n'a pas pu être effectué, faute d'une connexion préalable à un centre de traitement de données de la même région.
Veuillez retourner à l'écran titre et sélectionner un des centres de traitement de données de la région UNKNOWN lors du choix de personnage. Vous pourrez ensuite utiliser le voyage inter-Monde ou entre centres de traitement de données pour vous rendre dans le Monde UNKNOWN.",,,0,0,0
1235,"Le nombre maximum de personnages à votre disposition a été atteint pour les centres de traitement de données de la région UNKNOWN.
Pour vous rendre dans un Monde dans un centre de traitement de données d'une région autre que celle de votre Monde d'origine, vous devez avoir la possibilité d'y créer au moins un personnage. Veuillez ajuster le nombre de personnages que vous possédez dans la région UNKNOWN au préalable.",,,0,0,0
1236,La précédente déconnexion de ce personnage ne s'était pas faite cor­rec­te­ment. Veuillez patienter un instant avant de pouvoir utiliser le sous-menu à nouveau.,,,0,0,0
1237,"Le personnage joué au moment de votre dernière déconnexion n'a pas pu être trouvé sur ce centre de traitement de données.
Veuillez vous connecter à un autre centre de traitement de données.",,,0,0,0
1238,"**Ce Monde est ac­tu­el­le­ment encombré. Il est donc impossible de s'y connecter avec un personnage dont ce n'est pas le Monde d'origine et de poursuivre les missions entamées.**
Si vous abandonnez la mission en cours, vous pourrez à nouveau vous connecter à votre Monde d'origine.
Voulez-vous quitter la mission en cours ?",,,0,0,0
1239,"Le processus d'abandon de la mission en cours va être entamé.
Veuillez patienter.",,,0,0,0
1240,"Abandon de la mission en cours.
**Ce processus prend environ 5 minutes.**
Veuillez patienter suf­fi­sam­ment longtemps avant de vous connecter à un autre Monde.",,,0,0,0
1241,"Le processus d'abandon de la mission n'est pas encore terminé.
Merci de bien vouloir patienter.",,,0,0,0
1242,J'ai compris.,,,0,0,0
1243,"Le voyage vers le Monde UNKNOWN n'a pas pu être effectué car une mise à jour des données du compte de service est nécessaire.
Veuillez retourner à l'écran titre et sélectionner un des centres de traitement de données de la région UNKNOWN lors du choix de personnage. Vous pourrez ensuite utiliser le voyage inter-Monde ou entre centres de traitement de données pour vous rendre dans le Monde UNKNOWN.",,,0,0,0
1244,,,,0,0,0
1245,,,,0,0,0
1246,,,,0,0,0
1247,,,,0,0,0
1248,,,,0,0,0
1249,,,,0,0,0
1250,"Il ne sera plus possible de se connecter aux Mondes du centre de traitement de données en cloud après la fin du test de charge du serveur, et tous les personnages et servants qui y ont été créés seront supprimés. Nous vous remercions de votre compréhension.",,,0,0,0
1251,,,,0,0,0
1252,,,,0,0,0
1253,,,,0,0,0
1254,,,,0,0,0
1255,,,,0,0,0
1256,,,,0,0,0
1257,,,,0,0,0
1258,,,,0,0,0
1259,,,,0,0,0
1260,,,,0,0,0
1261,,,,0,0,0
1262,,,,0,0,0
1263,,,,0,0,0
1264,,,,0,0,0
1265,,,,0,0,0
1266,,,,0,0,0
1267,,,,0,0,0
1268,,,,0,0,0
1269,,,,0,0,0
1270,,,,0,0,0
1271,,,,0,0,0
1272,,,,0,0,0
1273,,,,0,0,0
1274,,,,0,0,0
1275,,,,0,0,0
1276,,,,0,0,0
1277,,,,0,0,0
1278,,,,0,0,0
1279,,,,0,0,0
1280,,,,0,0,0
1281,,,,0,0,0
1282,,,,0,0,0
1283,,,,0,0,0
1284,,,,0,0,0
1285,,,,0,0,0
1286,,,,0,0,0
1287,,,,0,0,0
1288,,,,0,0,0
1289,,,,0,0,0
1290,,,,0,0,0
1291,,,,0,0,0
1292,,,,0,0,0
1293,,,,0,0,0
1294,,,,0,0,0
1295,,,,0,0,0
1296,,,,0,0,0
1297,,,,0,0,0
1298,,,,0,0,0
1299,,,,0,0,0
1300,,,,0,0,0
1301,,,,0,0,0
1302,,,,0,0,0
1303,,,,0,0,0
1304,,,,0,0,0
1305,,,,0,0,0
1306,,,,0,0,0
1307,,,,0,0,0
1308,,,,0,0,0
1309,,,,0,0,0
1310,,,,0,0,0
1311,,,,0,0,0
1312,,,,0,0,0
1313,,,,0,0,0
1314,,,,0,0,0
1315,,,,0,0,0
1316,,,,0,0,0
1317,,,,0,0,0
1318,,,,0,0,0
1319,,,,0,0,0
1320,,,,0,0,0
1321,,,,0,0,0
1322,,,,0,0,0
1323,,,,0,0,0
1324,,,,0,0,0
1325,,,,0,0,0
1326,,,,0,0,0
1327,,,,0,0,0
1328,,,,0,0,0
1329,,,,0,0,0
1330,,,,0,0,0
1331,,,,0,0,0
1332,,,,0,0,0
1333,,,,0,0,0
1334,,,,0,0,0
1335,,,,0,0,0
1336,,,,0,0,0
1337,,,,0,0,0
1338,,,,0,0,0
1339,,,,0,0,0
1340,,,,0,0,0
1341,,,,0,0,0
1342,,,,0,0,0
1343,,,,0,0,0
1344,,,,0,0,0
1345,,,,0,0,0
1346,,,,0,0,0
1347,,,,0,0,0
1348,,,,0,0,0
1349,,,,0,0,0
1350,,,,0,0,0
1351,,,,0,0,0
1352,,,,0,0,0
1353,,,,0,0,0
1354,,,,0,0,0
1355,,,,0,0,0
1356,,,,0,0,0
1357,,,,0,0,0
1358,,,,0,0,0
1359,,,,0,0,0
1360,,,,0,0,0
1361,,,,0,0,0
1362,,,,0,0,0
1363,,,,0,0,0
1364,,,,0,0,0
1365,,,,0,0,0
1366,,,,0,0,0
1367,,,,0,0,0
1368,,,,0,0,0
1369,,,,0,0,0
1370,,,,0,0,0
1371,,,,0,0,0
1372,,,,0,0,0
1373,,,,0,0,0
1374,,,,0,0,0
1375,,,,0,0,0
1376,,,,0,0,0
1377,,,,0,0,0
1378,,,,0,0,0
1379,,,,0,0,0
1380,,,,0,0,0
1381,,,,0,0,0
1382,,,,0,0,0
1383,,,,0,0,0
1384,,,,0,0,0
1385,,,,0,0,0
1386,,,,0,0,0
1387,,,,0,0,0
1388,,,,0,0,0
1389,,,,0,0,0
1390,,,,0,0,0
1391,,,,0,0,0
1392,,,,0,0,0
1393,,,,0,0,0
1394,,,,0,0,0
1395,,,,0,0,0
1396,,,,0,0,0
1397,,,,0,0,0
1398,,,,0,0,0
1399,,,,0,0,0
1400,,,,0,0,0
1401,,,,0,0,0
1402,,,,0,0,0
1403,,,,0,0,0
1404,,,,0,0,0
1405,,,,0,0,0
1406,,,,0,0,0
1407,,,,0,0,0
1408,,,,0,0,0
1409,,,,0,0,0
1410,,,,0,0,0
1411,,,,0,0,0
1412,,,,0,0,0
1413,,,,0,0,0
1414,,,,0,0,0
1415,,,,0,0,0
1416,,,,0,0,0
1417,,,,0,0,0
1418,,,,0,0,0
1419,,,,0,0,0
1420,,,,0,0,0
1421,,,,0,0,0
1422,,,,0,0,0
1423,,,,0,0,0
1424,,,,0,0,0
1425,,,,0,0,0
1426,,,,0,0,0
1427,,,,0,0,0
1428,,,,0,0,0
1429,,,,0,0,0
1430,,,,0,0,0
1431,,,,0,0,0
1432,,,,0,0,0
1433,,,,0,0,0
1434,,,,0,0,0
1435,,,,0,0,0
1436,,,,0,0,0
1437,,,,0,0,0
1438,,,,0,0,0
1439,,,,0,0,0
1440,,,,0,0,0
1441,,,,0,0,0
1442,,,,0,0,0
1443,,,,0,0,0
1444,,,,0,0,0
1445,,,,0,0,0
1446,,,,0,0,0
1447,,,,0,0,0
1448,,,,0,0,0
1449,,,,0,0,0
1450,,,,0,0,0
1451,,,,0,0,0
1452,,,,0,0,0
1453,,,,0,0,0
1454,,,,0,0,0
1455,,,,0,0,0
1456,,,,0,0,0
1457,,,,0,0,0
1458,,,,0,0,0
1459,,,,0,0,0
1460,,,,0,0,0
1461,,,,0,0,0
1462,,,,0,0,0
1463,,,,0,0,0
1464,,,,0,0,0
1465,,,,0,0,0
1466,,,,0,0,0
1467,,,,0,0,0
1468,,,,0,0,0
1469,,,,0,0,0
1470,,,,0,0,0
1471,,,,0,0,0
1472,,,,0,0,0
1473,,,,0,0,0
1474,,,,0,0,0
1475,,,,0,0,0
1476,,,,0,0,0
1477,,,,0,0,0
1478,,,,0,0,0
1479,,,,0,0,0
1480,,,,0,0,0
1481,,,,0,0,0
1482,,,,0,0,0
1483,,,,0,0,0
1484,,,,0,0,0
1485,,,,0,0,0
1486,,,,0,0,0
1487,,,,0,0,0
1488,,,,0,0,0
1489,,,,0,0,0
1490,,,,0,0,0
1491,,,,0,0,0
1492,,,,0,0,0
1493,,,,0,0,0
1494,,,,0,0,0
1495,,,,0,0,0
1496,,,,0,0,0
1497,,,,0,0,0
1498,,,,0,0,0
1499,,,,0,0,0
1500,,,,0,0,0
1501,,,,0,0,0
1502,,,,0,0,0
1503,,,,0,0,0
1504,,,,0,0,0
1505,,,,0,0,0
1506,,,,0,0,0
1507,,,,0,0,0
1508,,,,0,0,0
1509,,,,0,0,0
1510,,,,0,0,0
1511,,,,0,0,0
1512,,,,0,0,0
1513,,,,0,0,0
1514,,,,0,0,0
1515,,,,0,0,0
1516,,,,0,0,0
1517,,,,0,0,0
1518,,,,0,0,0
1519,,,,0,0,0
1520,,,,0,0,0
1521,,,,0,0,0
1522,,,,0,0,0
1523,,,,0,0,0
1524,,,,0,0,0
1525,,,,0,0,0
1526,,,,0,0,0
1527,,,,0,0,0
1528,,,,0,0,0
1529,,,,0,0,0
1530,,,,0,0,0
1531,,,,0,0,0
1532,,,,0,0,0
1533,,,,0,0,0
1534,,,,0,0,0
1535,,,,0,0,0
1536,,,,0,0,0
1537,,,,0,0,0
1538,,,,0,0,0
1539,,,,0,0,0
1540,,,,0,0,0
1541,,,,0,0,0
1542,,,,0,0,0
1543,,,,0,0,0
1544,,,,0,0,0
1545,,,,0,0,0
1546,,,,0,0,0
1547,,,,0,0,0
1548,,,,0,0,0
1549,,,,0,0,0
1550,,,,0,0,0
1551,,,,0,0,0
1552,,,,0,0,0
1553,,,,0,0,0
1554,,,,0,0,0
1555,,,,0,0,0
1556,,,,0,0,0
1557,,,,0,0,0
1558,,,,0,0,0
1559,,,,0,0,0
1560,,,,0,0,0
1561,,,,0,0,0
1562,,,,0,0,0
1563,,,,0,0,0
1564,,,,0,0,0
1565,,,,0,0,0
1566,,,,0,0,0
1567,,,,0,0,0
1568,,,,0,0,0
1569,,,,0,0,0
1570,,,,0,0,0
1571,,,,0,0,0
1572,,,,0,0,0
1573,,,,0,0,0
