#,Item[0],Item[1],Item[2],Item[3],Item[4]
18836,51450,0,0,0,0
18837,51450,0,0,0,0
18838,51450,0,0,0,0
18839,51450,0,0,0,0
18841,51451,0,0,0,0
18842,51451,0,0,0,0
18843,51451,0,0,0,0
18844,51451,0,0,0,0
18845,51451,0,0,0,0
18847,51452,0,0,0,0
18848,51452,0,0,0,0
18849,51452,0,0,0,0
18850,51452,0,0,0,0
18851,51452,0,0,0,0
18853,51453,0,0,0,0
18854,51453,0,0,0,0
18855,51453,0,0,0,0
18856,51453,0,0,0,0
18857,51453,0,0,0,0
18859,51454,0,0,0,0
18860,51454,0,0,0,0
18861,51454,0,0,0,0
18862,51454,0,0,0,0
18863,51454,0,0,0,0
18865,51455,0,0,0,0
18866,51455,0,0,0,0
18867,51455,0,0,0,0
18868,51455,0,0,0,0
18869,51455,0,0,0,0
18871,51449,0,0,0,0
18872,51450,51451,0,0,0
18873,51452,51453,0,0,0
18874,51454,0,0,0,0
18875,51455,0,0,0,0
18876,51449,0,0,0,0
18877,51450,51451,0,0,0
18878,51452,51453,0,0,0
18879,51454,0,0,0,0
18880,51455,0,0,0,0
18881,51449,0,0,0,0
18882,51450,51451,0,0,0
18883,51452,51453,0,0,0
18884,51454,0,0,0,0
18885,51455,0,0,0,0
18886,51449,0,0,0,0
18887,51450,51451,0,0,0
18888,51452,51453,0,0,0
18889,51454,0,0,0,0
18890,51455,0,0,0,0
19063,45274,0,0,0,0
19064,45274,0,0,0,0
19065,45274,0,0,0,0
19066,45274,0,0,0,0
19067,45274,0,0,0,0
19069,45275,0,0,0,0
19070,45275,0,0,0,0
19071,45275,0,0,0,0
19072,45275,0,0,0,0
19073,45275,0,0,0,0
19075,45276,0,0,0,0
19076,45276,0,0,0,0
19077,45276,0,0,0,0
19078,45276,0,0,0,0
19079,45276,0,0,0,0
19081,45277,0,0,0,0
19082,45277,0,0,0,0
19083,45277,0,0,0,0
19084,45277,0,0,0,0
19085,45277,0,0,0,0
19087,45278,0,0,0,0
19088,45278,0,0,0,0
19089,45278,0,0,0,0
19090,45278,0,0,0,0
19091,45278,0,0,0,0
19093,45279,0,0,0,0
19094,45279,0,0,0,0
19095,45279,0,0,0,0
19096,45279,0,0,0,0
19097,45279,0,0,0,0
19099,45280,0,0,0,0
19100,45280,0,0,0,0
19101,45280,0,0,0,0
19102,45280,0,0,0,0
19103,45280,0,0,0,0
20470,45281,0,0,0,0
20471,45281,0,0,0,0
20472,45281,0,0,0,0
20473,45281,0,0,0,0
20474,45281,0,0,0,0
20475,45282,0,0,0,0
20476,45282,0,0,0,0
20477,45282,0,0,0,0
20478,45282,0,0,0,0
20479,45283,0,0,0,0
20480,45283,0,0,0,0
20481,45283,0,0,0,0
20482,45283,0,0,0,0
20483,45283,0,0,0,0
20484,45284,0,0,0,0
20485,45284,0,0,0,0
20486,45284,0,0,0,0
20487,45284,0,0,0,0
20488,45284,0,0,0,0
20489,45285,0,0,0,0
20490,45285,0,0,0,0
20491,45285,0,0,0,0
20492,45285,0,0,0,0
20493,45285,0,0,0,0
20494,45286,0,0,0,0
20495,45286,0,0,0,0
20496,45286,0,0,0,0
20497,45286,0,0,0,0
20498,45286,0,0,0,0
20564,45287,0,0,0,0
20565,45287,0,0,0,0
20566,45287,0,0,0,0
20596,50483,0,0,0,0
20597,50483,0,0,0,0
20598,50483,0,0,0,0
20599,50483,0,0,0,0
20600,50483,0,0,0,0
20633,45288,0,0,0,0
20634,45288,0,0,0,0
20635,45288,0,0,0,0
20636,45288,0,0,0,0
20819,51456,0,0,0,0
20820,51456,0,0,0,0
20821,51456,0,0,0,0
20822,51456,0,0,0,0
20823,51456,0,0,0,0
20825,51457,0,0,0,0
20826,51457,0,0,0,0
20827,51457,0,0,0,0
20828,51457,0,0,0,0
20829,51457,0,0,0,0
20831,51458,0,0,0,0
20832,51458,0,0,0,0
20833,51458,0,0,0,0
20834,51458,0,0,0,0
20835,51458,0,0,0,0
20837,51459,0,0,0,0
20838,51459,0,0,0,0
20839,51459,0,0,0,0
20840,51459,0,0,0,0
20841,51459,0,0,0,0
20843,51460,0,0,0,0
20844,51460,0,0,0,0
20845,51460,0,0,0,0
20846,51460,0,0,0,0
20847,51460,0,0,0,0
20849,51461,0,0,0,0
20850,51461,0,0,0,0
20851,51461,0,0,0,0
20852,51461,0,0,0,0
20853,51461,0,0,0,0
20855,51462,0,0,0,0
20856,51462,0,0,0,0
20857,51462,0,0,0,0
20858,51462,0,0,0,0
20859,51462,0,0,0,0
20861,51456,0,0,0,0
20862,51457,51458,0,0,0
20863,51459,51460,0,0,0
20864,51461,0,0,0,0
20865,51462,0,0,0,0
20866,51456,0,0,0,0
20867,51457,51458,0,0,0
20868,51459,51460,0,0,0
20869,51461,0,0,0,0
20870,51462,0,0,0,0
20871,51456,0,0,0,0
20872,51457,51458,0,0,0
20873,51459,51460,0,0,0
20874,51461,0,0,0,0
20875,51462,0,0,0,0
20876,51456,0,0,0,0
20877,51457,51458,0,0,0
20878,51459,51460,0,0,0
20879,51461,0,0,0,0
20880,51462,0,0,0,0
20977,45289,0,0,0,0
20978,45289,0,0,0,0
20979,45289,0,0,0,0
20980,45289,0,0,0,0
20981,45289,0,0,0,0
21012,45290,0,0,0,0
21013,45290,0,0,0,0
21014,45290,0,0,0,0
21015,45290,0,0,0,0
21016,45290,0,0,0,0
21017,45291,45292,0,0,0
21018,45291,45292,0,0,0
21019,45291,45292,0,0,0
21020,45291,45292,0,0,0
21021,45291,0,0,0,0
21026,45292,0,0,0,0
21027,45293,0,0,0,0
21028,45294,0,0,0,0
21029,45293,0,0,0,0
21030,45294,0,0,0,0
21031,45293,0,0,0,0
21032,45294,0,0,0,0
21219,50681,0,0,0,0
21220,50681,0,0,0,0
21221,50681,0,0,0,0
21222,50681,0,0,0,0
21223,50681,0,0,0,0
21224,50682,0,0,0,0
21225,50682,0,0,0,0
21226,50682,0,0,0,0
21227,50682,0,0,0,0
21228,50682,0,0,0,0
21229,50683,0,0,0,0
21230,50683,0,0,0,0
21231,50683,0,0,0,0
21232,50683,0,0,0,0
21233,50683,0,0,0,0
21234,50684,0,0,0,0
21235,50684,0,0,0,0
21236,50684,0,0,0,0
21237,50684,0,0,0,0
21238,50684,0,0,0,0
21239,50685,0,0,0,0
21240,50685,0,0,0,0
21241,50685,0,0,0,0
21242,50685,0,0,0,0
21243,50685,0,0,0,0
21244,50686,0,0,0,0
21245,50686,0,0,0,0
21246,50686,0,0,0,0
21247,50686,0,0,0,0
21248,50686,0,0,0,0
21249,50687,0,0,0,0
21250,50687,0,0,0,0
21251,50687,0,0,0,0
21252,50687,0,0,0,0
21253,50687,0,0,0,0
21254,50688,0,0,0,0
21255,50688,0,0,0,0
21256,50688,0,0,0,0
21257,50688,0,0,0,0
21258,50688,0,0,0,0
21259,50689,0,0,0,0
21260,50689,0,0,0,0
21261,50689,0,0,0,0
21262,50689,0,0,0,0
21263,50689,0,0,0,0
21264,50690,0,0,0,0
21265,50690,0,0,0,0
21266,50690,0,0,0,0
21267,50690,0,0,0,0
21268,50690,0,0,0,0
21269,50691,0,0,0,0
21270,50691,0,0,0,0
21271,50691,0,0,0,0
21272,50691,0,0,0,0
21273,50691,0,0,0,0
21302,45297,0,0,0,0
21303,45297,0,0,0,0
21304,45297,0,0,0,0
21305,45297,0,0,0,0
21306,45297,0,0,0,0
21633,51463,0,0,0,0
21634,51463,0,0,0,0
21635,51463,0,0,0,0
21636,51463,0,0,0,0
21637,51463,0,0,0,0
21639,51464,0,0,0,0
21640,51464,0,0,0,0
21641,51464,0,0,0,0
21642,51464,0,0,0,0
21643,51464,0,0,0,0
21645,51465,0,0,0,0
21646,51465,0,0,0,0
21647,51465,0,0,0,0
21648,51465,0,0,0,0
21649,51465,0,0,0,0
21651,51466,0,0,0,0
21652,51466,0,0,0,0
21653,51466,0,0,0,0
21654,51466,0,0,0,0
21655,51466,0,0,0,0
21657,51467,0,0,0,0
21658,51467,0,0,0,0
21659,51467,0,0,0,0
21660,51467,0,0,0,0
21661,51467,0,0,0,0
21663,51468,0,0,0,0
21664,51468,0,0,0,0
21665,51468,0,0,0,0
21666,51468,0,0,0,0
21667,51468,0,0,0,0
21669,51469,0,0,0,0
21670,51469,0,0,0,0
21671,51469,0,0,0,0
21672,51469,0,0,0,0
21673,51469,0,0,0,0
21675,51463,0,0,0,0
21676,51464,51465,0,0,0
21677,51466,51467,0,0,0
21678,51468,0,0,0,0
21679,51469,0,0,0,0
21680,51463,0,0,0,0
21681,51464,51465,0,0,0
21682,51466,51467,0,0,0
21683,51468,0,0,0,0
21684,51469,0,0,0,0
21685,51463,0,0,0,0
21686,51464,51465,0,0,0
21687,51466,51467,0,0,0
21688,51468,0,0,0,0
21689,51469,0,0,0,0
21690,51463,0,0,0,0
21691,51464,51465,0,0,0
21692,51466,51467,0,0,0
21693,51468,0,0,0,0
21694,51469,0,0,0,0
21938,45298,0,0,0,0
21939,45298,0,0,0,0
21940,45298,0,0,0,0
22006,50543,0,0,0,0
22007,50543,0,0,0,0
22008,50543,0,0,0,0
22009,50543,0,0,0,0
22010,50543,0,0,0,0
22011,50544,0,0,0,0
22012,50544,0,0,0,0
22013,50544,0,0,0,0
22014,50544,0,0,0,0
22015,50544,0,0,0,0
22016,50545,0,0,0,0
22017,50545,0,0,0,0
22018,50545,0,0,0,0
22019,50545,0,0,0,0
22020,50545,0,0,0,0
22021,50546,0,0,0,0
22022,50546,0,0,0,0
22023,50546,0,0,0,0
22024,50546,0,0,0,0
22025,50546,0,0,0,0
22026,50547,0,0,0,0
22027,50547,0,0,0,0
22028,50547,0,0,0,0
22029,50547,0,0,0,0
22030,50547,0,0,0,0
22031,50548,0,0,0,0
22032,50548,0,0,0,0
22033,50548,0,0,0,0
22034,50548,0,0,0,0
22035,50548,0,0,0,0
22036,50549,0,0,0,0
22037,50549,0,0,0,0
22038,50549,0,0,0,0
22039,50549,0,0,0,0
22040,50549,0,0,0,0
22041,50550,0,0,0,0
22042,50550,0,0,0,0
22043,50550,0,0,0,0
22044,50550,0,0,0,0
22045,50550,0,0,0,0
22046,50551,0,0,0,0
22047,50551,0,0,0,0
22048,50551,0,0,0,0
22049,50551,0,0,0,0
22050,50551,0,0,0,0
22051,50552,0,0,0,0
22052,50552,0,0,0,0
22053,50552,0,0,0,0
22054,50552,0,0,0,0
22055,50552,0,0,0,0
22056,50553,0,0,0,0
22057,50553,0,0,0,0
22058,50553,0,0,0,0
22059,50553,0,0,0,0
22060,50553,0,0,0,0
22061,50554,0,0,0,0
22062,50554,0,0,0,0
22063,50554,0,0,0,0
22064,50554,0,0,0,0
22065,50554,0,0,0,0
22066,50555,0,0,0,0
22067,50555,0,0,0,0
22068,50555,0,0,0,0
22069,50555,0,0,0,0
22070,50555,0,0,0,0
22071,50556,0,0,0,0
22072,50556,0,0,0,0
22073,50556,0,0,0,0
22074,50556,0,0,0,0
22075,50556,0,0,0,0
22076,50557,0,0,0,0
22077,50557,0,0,0,0
22078,50557,0,0,0,0
22079,50557,0,0,0,0
22080,50557,0,0,0,0
22231,50558,0,0,0,0
22232,50558,0,0,0,0
22233,50558,0,0,0,0
22234,50558,0,0,0,0
22235,50558,0,0,0,0
22236,50559,0,0,0,0
22237,50559,0,0,0,0
22238,50559,0,0,0,0
22239,50559,0,0,0,0
22240,50559,0,0,0,0
22241,50560,0,0,0,0
22242,50560,0,0,0,0
22243,50560,0,0,0,0
22244,50560,0,0,0,0
22245,50560,0,0,0,0
22246,50561,0,0,0,0
22247,50561,0,0,0,0
22248,50561,0,0,0,0
22249,50561,0,0,0,0
22250,50561,0,0,0,0
22251,50562,0,0,0,0
22252,50562,0,0,0,0
22253,50562,0,0,0,0
22254,50562,0,0,0,0
22255,50562,0,0,0,0
22256,50563,0,0,0,0
22257,50563,0,0,0,0
22258,50563,0,0,0,0
22259,50563,0,0,0,0
22260,50563,0,0,0,0
22261,50564,0,0,0,0
22262,50564,0,0,0,0
22263,50564,0,0,0,0
22264,50564,0,0,0,0
22265,50564,0,0,0,0
22266,50565,0,0,0,0
22267,50565,0,0,0,0
22268,50565,0,0,0,0
22269,50565,0,0,0,0
22270,50565,0,0,0,0
22271,50566,0,0,0,0
22272,50566,0,0,0,0
22273,50566,0,0,0,0
22274,50566,0,0,0,0
22275,50566,0,0,0,0
22276,50567,0,0,0,0
22277,50567,0,0,0,0
22278,50567,0,0,0,0
22279,50567,0,0,0,0
22280,50567,0,0,0,0
22281,50568,0,0,0,0
22282,50568,0,0,0,0
22283,50568,0,0,0,0
22284,50568,0,0,0,0
22285,50568,0,0,0,0
22286,50569,0,0,0,0
22287,50569,0,0,0,0
22288,50569,0,0,0,0
22289,50569,0,0,0,0
22290,50569,0,0,0,0
22291,50570,0,0,0,0
22292,50570,0,0,0,0
22293,50570,0,0,0,0
22294,50570,0,0,0,0
22295,50570,0,0,0,0
22296,50571,0,0,0,0
22297,50571,0,0,0,0
22298,50571,0,0,0,0
22299,50571,0,0,0,0
22300,50571,0,0,0,0
22301,50572,0,0,0,0
22302,50572,0,0,0,0
22303,50572,0,0,0,0
22304,50572,0,0,0,0
22305,50572,0,0,0,0
22318,45299,0,0,0,0
22319,45299,0,0,0,0
22320,45299,0,0,0,0
22321,45299,0,0,0,0
22322,45299,0,0,0,0
22323,45300,0,0,0,0
22324,45300,0,0,0,0
22325,45300,0,0,0,0
22326,45300,0,0,0,0
22327,45300,0,0,0,0
22328,45301,0,0,0,0
22329,45301,0,0,0,0
22330,45301,0,0,0,0
22331,45301,0,0,0,0
22332,45301,0,0,0,0
22333,45302,0,0,0,0
22334,45302,0,0,0,0
22335,45302,0,0,0,0
22336,45302,0,0,0,0
22337,45302,0,0,0,0
22338,45303,0,0,0,0
22339,45303,0,0,0,0
22340,45303,0,0,0,0
22341,45303,0,0,0,0
22342,45303,0,0,0,0
22343,45304,0,0,0,0
22344,45304,0,0,0,0
22345,45304,0,0,0,0
22346,45304,0,0,0,0
22347,45304,0,0,0,0
22348,45305,0,0,0,0
22349,45305,0,0,0,0
22350,45305,0,0,0,0
22351,45305,0,0,0,0
22352,45305,0,0,0,0
22362,45306,0,0,0,0
22363,45306,0,0,0,0
22364,45306,0,0,0,0
22365,45306,0,0,0,0
22366,45306,0,0,0,0
22367,45307,0,0,0,0
22368,45307,0,0,0,0
22369,45307,0,0,0,0
22370,45307,0,0,0,0
22371,45307,0,0,0,0
22372,45308,0,0,0,0
22373,45308,0,0,0,0
22374,45308,0,0,0,0
22375,45308,0,0,0,0
22376,45308,0,0,0,0
22452,45309,0,0,0,0
22453,45309,0,0,0,0
22454,45309,0,0,0,0
22455,45309,0,0,0,0
22456,45309,0,0,0,0
22509,45310,0,0,0,0
22510,45310,0,0,0,0
22511,45310,0,0,0,0
22512,45310,0,0,0,0
22513,45310,0,0,0,0
22514,45311,0,0,0,0
22515,45311,0,0,0,0
22516,45311,0,0,0,0
22517,45311,0,0,0,0
22518,45311,0,0,0,0
22606,45312,0,0,0,0
22607,45312,0,0,0,0
22608,45312,0,0,0,0
22609,45312,0,0,0,0
22610,45312,0,0,0,0
22611,45313,0,0,0,0
22612,45313,0,0,0,0
22613,45313,0,0,0,0
22614,45313,0,0,0,0
22615,45313,0,0,0,0
22748,51470,0,0,0,0
22749,51470,0,0,0,0
22750,51470,0,0,0,0
22751,51470,0,0,0,0
22752,51470,0,0,0,0
22754,51471,0,0,0,0
22755,51471,0,0,0,0
22756,51471,0,0,0,0
22757,51471,0,0,0,0
22758,51471,0,0,0,0
22760,51472,0,0,0,0
22761,51472,0,0,0,0
22762,51472,0,0,0,0
22763,51472,0,0,0,0
22764,51472,0,0,0,0
22766,51473,0,0,0,0
22767,51473,0,0,0,0
22768,51473,0,0,0,0
22769,51473,0,0,0,0
22770,51473,0,0,0,0
22772,51474,0,0,0,0
22773,51474,0,0,0,0
22774,51474,0,0,0,0
22775,51474,0,0,0,0
22776,51474,0,0,0,0
22778,51475,0,0,0,0
22779,51475,0,0,0,0
22780,51475,0,0,0,0
22781,51475,0,0,0,0
22782,51475,0,0,0,0
22784,51476,0,0,0,0
22785,51476,0,0,0,0
22786,51476,0,0,0,0
22787,51476,0,0,0,0
22788,51476,0,0,0,0
22790,51470,0,0,0,0
22791,51471,51472,0,0,0
22792,51473,51474,0,0,0
22793,51475,0,0,0,0
22794,51476,0,0,0,0
22795,51470,0,0,0,0
22796,51471,51472,0,0,0
22797,51473,51474,0,0,0
22798,51475,0,0,0,0
22799,51476,0,0,0,0
22800,51470,0,0,0,0
22801,51471,51472,0,0,0
22802,51473,51474,0,0,0
22803,51475,0,0,0,0
22804,51476,0,0,0,0
22805,51470,0,0,0,0
22806,51471,51472,0,0,0
22807,51473,51474,0,0,0
22808,51475,0,0,0,0
22809,51476,0,0,0,0
22997,45314,0,0,0,0
22998,45314,0,0,0,0
22999,45314,0,0,0,0
23000,45314,0,0,0,0
23001,45315,0,0,0,0
23002,45315,0,0,0,0
23003,45316,0,0,0,0
23004,45316,0,0,0,0
23005,45316,0,0,0,0
23006,45316,0,0,0,0
23007,45316,0,0,0,0
23008,45317,0,0,0,0
23009,45317,0,0,0,0
23010,45317,0,0,0,0
23011,45317,0,0,0,0
23012,45317,0,0,0,0
23013,45318,0,0,0,0
23014,45318,0,0,0,0
23015,45318,0,0,0,0
23016,45318,0,0,0,0
23017,45319,0,0,0,0
23018,45319,0,0,0,0
23019,45319,0,0,0,0
23038,45320,0,0,0,0
23039,45320,0,0,0,0
23040,45320,0,0,0,0
23041,45320,0,0,0,0
23042,45320,0,0,0,0
23226,45319,0,0,0,0
23350,45321,0,0,0,0
23351,45321,0,0,0,0
23352,45321,0,0,0,0
23353,45321,0,0,0,0
23354,45321,0,0,0,0
23355,45322,0,0,0,0
23356,45322,0,0,0,0
23357,45322,0,0,0,0
23358,45322,0,0,0,0
23359,45322,0,0,0,0
23373,45315,0,0,0,0
23374,45315,0,0,0,0
23384,45323,0,0,0,0
23385,45323,0,0,0,0
23386,45323,0,0,0,0
23387,45323,0,0,0,0
23388,45323,0,0,0,0
23389,45324,0,0,0,0
23390,45324,0,0,0,0
23391,45324,0,0,0,0
23392,45324,0,0,0,0
23393,45324,0,0,0,0
23706,51477,0,0,0,0
23707,51477,0,0,0,0
23708,51477,0,0,0,0
23709,51477,0,0,0,0
23710,51477,0,0,0,0
23712,51478,0,0,0,0
23713,51478,0,0,0,0
23714,51478,0,0,0,0
23715,51478,0,0,0,0
23716,51478,0,0,0,0
23718,51479,0,0,0,0
23719,51479,0,0,0,0
23720,51479,0,0,0,0
23721,51479,0,0,0,0
23722,51479,0,0,0,0
23724,51480,0,0,0,0
23725,51480,0,0,0,0
23726,51480,0,0,0,0
23727,51480,0,0,0,0
23728,51480,0,0,0,0
23730,51481,0,0,0,0
23731,51481,0,0,0,0
23732,51481,0,0,0,0
23733,51481,0,0,0,0
23734,51481,0,0,0,0
23736,51482,0,0,0,0
23737,51482,0,0,0,0
23738,51482,0,0,0,0
23739,51482,0,0,0,0
23740,51482,0,0,0,0
23742,51483,0,0,0,0
23743,51483,0,0,0,0
23744,51483,0,0,0,0
23745,51483,0,0,0,0
23746,51483,0,0,0,0
23748,51477,0,0,0,0
23749,51478,51479,0,0,0
23750,51480,51481,0,0,0
23751,51482,0,0,0,0
23752,51483,0,0,0,0
23753,51477,0,0,0,0
23754,51478,51479,0,0,0
23755,51480,51481,0,0,0
23756,51482,0,0,0,0
23757,51483,0,0,0,0
23758,51477,0,0,0,0
23759,51478,51479,0,0,0
23760,51480,51481,0,0,0
23761,51482,0,0,0,0
23762,51483,0,0,0,0
23763,51477,0,0,0,0
23764,51478,51479,0,0,0
23765,51480,51481,0,0,0
23766,51482,0,0,0,0
23767,51483,0,0,0,0
24004,45325,0,0,0,0
24005,45325,0,0,0,0
24006,45325,0,0,0,0
24145,45326,0,0,0,0
24146,45326,0,0,0,0
24147,45326,0,0,0,0
24148,45327,0,0,0,0
24149,45327,0,0,0,0
24150,45327,0,0,0,0
24151,45327,0,0,0,0
24152,45327,0,0,0,0
24153,45328,0,0,0,0
24154,45328,0,0,0,0
24155,45328,0,0,0,0
24156,45328,0,0,0,0
24157,45328,0,0,0,0
24158,45329,0,0,0,0
24159,45329,0,0,0,0
24160,45329,0,0,0,0
24161,45329,0,0,0,0
24162,45329,0,0,0,0
24192,45330,0,0,0,0
24193,45330,0,0,0,0
24194,45330,0,0,0,0
24195,45330,0,0,0,0
24196,45330,0,0,0,0
24368,51484,0,0,0,0
24369,51484,0,0,0,0
24370,51484,0,0,0,0
24371,51484,0,0,0,0
24372,51484,0,0,0,0
24374,51485,0,0,0,0
24375,51485,0,0,0,0
24376,51485,0,0,0,0
24377,51485,0,0,0,0
24378,51485,0,0,0,0
24380,51486,0,0,0,0
24381,51486,0,0,0,0
24382,51486,0,0,0,0
24383,51486,0,0,0,0
24384,51486,0,0,0,0
24386,51487,0,0,0,0
24387,51487,0,0,0,0
24388,51487,0,0,0,0
24389,51487,0,0,0,0
24390,51487,0,0,0,0
24392,51488,0,0,0,0
24393,51488,0,0,0,0
24394,51488,0,0,0,0
24395,51488,0,0,0,0
24396,51488,0,0,0,0
24398,51489,0,0,0,0
24399,51489,0,0,0,0
24400,51489,0,0,0,0
24401,51489,0,0,0,0
24402,51489,0,0,0,0
24404,51490,0,0,0,0
24405,51490,0,0,0,0
24406,51490,0,0,0,0
24407,51490,0,0,0,0
24408,51490,0,0,0,0
24410,51484,0,0,0,0
24411,51485,51486,0,0,0
24412,51487,51488,0,0,0
24413,51489,0,0,0,0
24414,51490,0,0,0,0
24415,51484,0,0,0,0
24416,51485,51486,0,0,0
24417,51487,51488,0,0,0
24418,51489,0,0,0,0
24419,51490,0,0,0,0
24420,51484,0,0,0,0
24421,51485,51486,0,0,0
24422,51487,51488,0,0,0
24423,51489,0,0,0,0
24424,51490,0,0,0,0
24425,51484,0,0,0,0
24426,51485,51486,0,0,0
24427,51487,51488,0,0,0
24428,51489,0,0,0,0
24429,51490,0,0,0,0
24552,50630,0,0,0,0
24553,50630,0,0,0,0
24554,50630,0,0,0,0
24555,50630,0,0,0,0
24556,50630,0,0,0,0
24591,45331,0,0,0,0
24592,45331,0,0,0,0
24593,45331,0,0,0,0
24594,45332,0,0,0,0
24595,45332,0,0,0,0
24596,45332,0,0,0,0
24597,45332,0,0,0,0
24598,45332,0,0,0,0
24599,45333,0,0,0,0
24600,45333,0,0,0,0
24601,45333,0,0,0,0
24602,45334,0,0,0,0
24603,45334,0,0,0,0
24604,45334,0,0,0,0
24605,45335,0,0,0,0
24606,45335,0,0,0,0
24607,45335,0,0,0,0
24608,45336,0,0,0,0
24609,45336,0,0,0,0
24610,45336,0,0,0,0
24611,45336,0,0,0,0
24999,45337,0,0,0,0
25000,45337,0,0,0,0
25208,50482,0,0,0,0
25209,50482,0,0,0,0
25210,50482,0,0,0,0
25211,50482,0,0,0,0
25212,50479,0,0,0,0
25213,50479,0,0,0,0
25214,50479,0,0,0,0
25215,50479,0,0,0,0
25726,51491,0,0,0,0
25727,51491,0,0,0,0
25728,51491,0,0,0,0
25729,51491,0,0,0,0
25730,51491,0,0,0,0
25732,51492,0,0,0,0
25733,51492,0,0,0,0
25734,51492,0,0,0,0
25735,51492,0,0,0,0
25736,51492,0,0,0,0
25738,51493,0,0,0,0
25739,51493,0,0,0,0
25740,51493,0,0,0,0
25741,51493,0,0,0,0
25742,51493,0,0,0,0
25744,51494,0,0,0,0
25745,51494,0,0,0,0
25746,51494,0,0,0,0
25747,51494,0,0,0,0
25748,51494,0,0,0,0
25750,51495,0,0,0,0
25751,51495,0,0,0,0
25752,51495,0,0,0,0
25753,51495,0,0,0,0
25754,51495,0,0,0,0
25756,51496,0,0,0,0
25757,51496,0,0,0,0
25758,51496,0,0,0,0
25759,51496,0,0,0,0
25760,51496,0,0,0,0
25762,51497,0,0,0,0
25763,51497,0,0,0,0
25764,51497,0,0,0,0
25765,51497,0,0,0,0
25766,51497,0,0,0,0
25768,51491,0,0,0,0
25769,51492,51493,0,0,0
25770,51494,51495,0,0,0
25771,51496,0,0,0,0
25772,51497,0,0,0,0
25773,51491,0,0,0,0
25774,51492,51493,0,0,0
25775,51494,51495,0,0,0
25776,51496,0,0,0,0
25777,51497,0,0,0,0
25778,51491,0,0,0,0
25779,51492,51493,0,0,0
25780,51494,51495,0,0,0
25781,51496,0,0,0,0
25782,51497,0,0,0,0
25783,51491,0,0,0,0
25784,51492,51493,0,0,0
25785,51494,51495,0,0,0
25786,51496,0,0,0,0
25787,51497,0,0,0,0
25886,51498,0,0,0,0
25887,51498,0,0,0,0
25888,51498,0,0,0,0
25889,51498,0,0,0,0
25890,51498,0,0,0,0
25892,51499,0,0,0,0
25893,51499,0,0,0,0
25894,51499,0,0,0,0
25895,51499,0,0,0,0
25896,51499,0,0,0,0
25898,51500,0,0,0,0
25899,51500,0,0,0,0
25900,51500,0,0,0,0
25901,51500,0,0,0,0
25902,51500,0,0,0,0
25904,51501,0,0,0,0
25905,51501,0,0,0,0
25906,51501,0,0,0,0
25907,51501,0,0,0,0
25908,51501,0,0,0,0
25910,51502,0,0,0,0
25911,51502,0,0,0,0
25912,51502,0,0,0,0
25913,51502,0,0,0,0
25914,51502,0,0,0,0
25916,51503,0,0,0,0
25917,51503,0,0,0,0
25918,51503,0,0,0,0
25919,51503,0,0,0,0
25920,51503,0,0,0,0
25922,51504,0,0,0,0
25923,51504,0,0,0,0
25924,51504,0,0,0,0
25925,51504,0,0,0,0
25926,51504,0,0,0,0
25928,51498,0,0,0,0
25929,51499,51500,0,0,0
25930,51501,51502,0,0,0
25931,51503,0,0,0,0
25932,51504,0,0,0,0
25933,51498,0,0,0,0
25934,51499,51500,0,0,0
25935,51501,51502,0,0,0
25936,51503,0,0,0,0
25937,51504,0,0,0,0
25938,51498,0,0,0,0
25939,51499,51500,0,0,0
25940,51501,51502,0,0,0
25941,51503,0,0,0,0
25942,51504,0,0,0,0
25943,51498,0,0,0,0
25944,51499,51500,0,0,0
25945,51501,51502,0,0,0
25946,51503,0,0,0,0
25947,51504,0,0,0,0
26046,51505,0,0,0,0
26047,51505,0,0,0,0
26048,51505,0,0,0,0
26049,51505,0,0,0,0
26050,51505,0,0,0,0
26052,51506,0,0,0,0
26053,51506,0,0,0,0
26054,51506,0,0,0,0
26055,51506,0,0,0,0
26056,51506,0,0,0,0
26058,51507,0,0,0,0
26059,51507,0,0,0,0
26060,51507,0,0,0,0
26061,51507,0,0,0,0
26062,51507,0,0,0,0
26064,51508,0,0,0,0
26065,51508,0,0,0,0
26066,51508,0,0,0,0
26067,51508,0,0,0,0
26068,51508,0,0,0,0
26070,51509,0,0,0,0
26071,51509,0,0,0,0
26072,51509,0,0,0,0
26073,51509,0,0,0,0
26074,51509,0,0,0,0
26076,51510,0,0,0,0
26077,51510,0,0,0,0
26078,51510,0,0,0,0
26079,51510,0,0,0,0
26080,51510,0,0,0,0
26082,51511,0,0,0,0
26083,51511,0,0,0,0
26084,51511,0,0,0,0
26085,51511,0,0,0,0
26086,51511,0,0,0,0
26088,51505,0,0,0,0
26089,51506,51507,0,0,0
26090,51508,51509,0,0,0
26091,51510,0,0,0,0
26092,51511,0,0,0,0
26093,51505,0,0,0,0
26094,51506,51507,0,0,0
26095,51508,51509,0,0,0
26096,51510,0,0,0,0
26097,51511,0,0,0,0
26098,51505,0,0,0,0
26099,51506,51507,0,0,0
26100,51508,51509,0,0,0
26101,51510,0,0,0,0
26102,51511,0,0,0,0
26103,51505,0,0,0,0
26104,51506,51507,0,0,0
26105,51508,51509,0,0,0
26106,51510,0,0,0,0
26107,51511,0,0,0,0
26206,51512,0,0,0,0
26207,51512,0,0,0,0
26208,51512,0,0,0,0
26209,51512,0,0,0,0
