#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2001923,païssa pétulant,païssas pétulants,Païssa pétulant,0,0,0,1,0,0,False,67732,26110,0,1,1,0,0,0
2001924,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001925,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001926,cristal de brise d'été,cristaux de brise d'été,Cristal de brise d'été,0,0,0,1,0,0,False,67717,20004,0,3,1,0,0,0
2001927,lys pleureur,lys pleureurs,Lys pleureur,0,0,0,1,0,0,False,67735,26024,1,1,1,3,0,0
2001928,fragment d'optiroc,fragments d'optiroc,Fragment d'optiroc,0,0,0,1,0,0,False,67742,20004,0,1,1,0,0,0
2001929,fragment d'auraroc,fragments d'auraroc,Fragment d'auraroc,0,0,0,1,0,0,False,67742,20002,0,1,1,0,0,0
2001930,fragment d'oraroc,fragments d'oraroc,Fragment d'oraroc,0,0,0,1,0,0,False,67742,20001,0,1,1,0,0,0
2001931,gros œuf d'anzu,gros œufs d'anzu,Gros œuf d'anzu,0,0,0,1,0,0,False,67713,25252,0,3,1,0,0,0
2001932,coffre venu d'Ishgard,coffres venu d'Ishgard,Coffre venu d'Ishgard,0,0,0,1,0,0,False,67760,26316,0,1,1,0,0,0
2001933,coffre pour la fête des étoiles,coffres pour la fête des étoiles,Coffre pour la fête des étoiles,0,0,0,1,0,0,False,67760,21002,0,1,1,0,0,0
2001934,bout de sarment de la Mer de nuages séché,bouts de sarment de la Mer de nuages séché,Sarment de la Mer de nuages séché,0,0,0,1,0,0,False,67728,25019,1,5,1,3,0,0
2001935,sac vanu vanu,sacs vanu vanu,Sac vanu vanu,0,0,0,1,0,0,False,67732,26110,1,1,1,3,0,0
2001936,gâteau de riz grillé,gâteaux de riz grillés,Gâteau de riz grillé,0,0,0,1,0,0,False,67758,22640,0,2,1,3,0,0
2001937,tibia de dhalmel,tibias de dhalmel,Tibia de dhalmel,0,0,0,1,0,0,False,67723,22202,0,2,1,0,0,0
2001938,carte de la Valention,cartes de la Valention,Carte de la Valention,0,0,0,1,1,0,False,67755,26174,0,3,1,0,0,0
2001939,carte oubliée,cartes oubliées,Carte oubliée,0,0,0,1,1,0,False,67756,26174,0,1,1,0,0,0
2001940,mochi de la transition,mochi de la transition,Mochi de la transition,0,0,0,1,0,0,False,0,24015,0,99,1,0,0,0
2001941,fagot de brindilles séchées,fagots de brindilles séchées,Brindilles séchées,0,0,0,1,0,0,False,67716,21653,1,1,1,3,0,0
2001942,flamme ultime d'Ifrit,flammes ultimes d'Ifrit,Flamme ultime d'Ifrit,0,0,0,1,1,0,False,67206,25911,0,1,1,0,0,0
2001943,rafale ultime de Garuda,rafales ultimes de Garuda,Rafale ultime de Garuda,0,0,0,1,1,0,False,67206,25901,0,1,1,0,0,0
2001944,pierre ultime de Titan,pierres ultimes de Titan,Pierre ultime de Titan,0,0,0,1,1,0,False,67206,21464,0,1,1,0,0,0
2001945,lettre pour Hilda,lettres pour Hilda,Lettre pour Hilda,0,0,0,1,1,0,False,67774,25906,0,1,1,3,0,0
2001946,fragment de l'Enigma Codex,fragments de l'Enigma Codex,Fragment de l'Enigma Codex,0,0,0,1,0,0,False,67785,20401,0,1,1,0,0,0
2001947,pot d'onguent d'Extrême-Orient,pots d'onguent d'Extrême-Orient,Onguent d'Extrême-Orient,0,0,0,1,0,0,False,67012,20661,0,1,1,0,0,0
2001948,Yo-kai Watch,Yo-kai Watch,Yo-kai Watch,0,0,0,1,1,0,False,67677,55750,0,1,1,0,0,0
2001949,branche de jeune mélia,branches de jeune mélia,Branche de jeune mélia,0,0,0,1,1,0,False,67791,22416,0,1,1,0,0,0
2001950,pile de rondins de bois,piles de rondins de bois,Rondins de bois,0,0,0,1,1,0,False,67792,52113,1,1,1,3,0,0
2001951,branche de jeune mélia,branches de jeune mélia,Branche de jeune mélia,0,0,0,1,1,0,False,67797,22416,0,2,1,0,0,0
2001952,pied de feuilles à fumée,pieds de feuilles à fumée,Feuilles à fumée,0,0,0,1,0,0,False,67798,25009,0,3,1,0,0,0
2001953,sachet de feuilles transformées,sachets de feuilles transformées,Feuilles transformées,0,0,0,1,0,0,False,67798,23001,0,2,1,0,0,0
2001954,jarre de nourriture,jarres de nourriture,Jarre de nourriture,0,0,0,1,1,0,False,67801,22852,0,3,1,0,0,0
2001955,sac de terre malodorante,sacs de terre malodorante,Terre malodorante,0,0,0,1,0,0,False,67801,27501,0,3,1,0,0,0
2001956,sac de sable ocre du Déclin d'Avalonia,sacs de sable ocre du Déclin d'Avalonia,Sable ocre du Déclin d'Avalonia,0,0,0,1,0,0,False,67802,27401,0,3,1,0,0,0
2001957,bûche de vieux bois sec,bûches de vieux bois sec,Bûche de vieux bois sec,0,0,0,1,1,0,False,67802,52113,0,3,1,0,0,0
2001958,botte de comméline argentée,bottes de comméline argentée,Comméline argentée,0,0,0,1,1,0,False,67803,25015,0,4,1,0,0,0
2001959,fruit de toucheciel mûr,fruits de toucheciel mûrs,Fruit de toucheciel mûr,0,0,0,1,0,0,False,67804,25221,0,3,1,0,0,0
2001960,bouteille de liqueur de toucheciel,bouteilles de liqueur de toucheciel,Liqueur de toucheciel,0,0,0,1,1,0,False,67804,25057,0,1,1,0,0,0
2001961,tendon de chocobo,tendons de chocobo,Tendon de chocobo,0,0,0,1,0,0,False,67806,25154,1,3,1,3,0,0
2001962,peau de bandersnatch,peaux de bandersnatch,Peau de bandersnatch,0,0,0,1,1,0,False,67806,22013,0,2,1,0,0,0
2001963,crevette-tarse,crevettes-tarses,Crevette-tarse,0,0,0,1,1,0,False,67809,29404,1,1,1,3,0,0
2001964,œuf de nanka,œufs de nanka,Œuf de nanka,0,0,1,1,0,0,False,67809,25156,0,2,1,0,0,0
2001965,brin de menthe de Vairlame,brins de menthe de Vairlame,Menthe de Vairlame,0,0,0,1,0,0,False,67810,25016,0,3,1,0,0,0
2001966,brin de sauge dravanienne,brins de sauge dravanienne,Sauge dravanienne,0,0,0,1,0,0,False,67810,25009,0,3,1,0,0,0
2001967,assortiment de plantes aromatiques,assortiments de plantes aromatiques,Assortiment de plantes aromatiques,0,0,1,1,0,0,False,67810,22623,0,1,1,0,0,0
2001968,paquet pour Uhm Ala,paquets pour Uhm Ala,Paquet pour Uhm Ala,0,0,0,1,0,0,False,67813,23001,0,1,1,0,0,0
2001969,mémoquartz allagois séphirotique,mémoquartz allagois séphirotiques,Mémoquartz allagois séphirotique,0,0,0,1,0,0,False,67817,25931,0,1,1,0,0,0
2001970,sachet de poudre magique,sachets de poudre magique,Poudre magique,0,0,0,1,0,0,False,67666,21219,1,1,1,10,0,0
2001971,fragment de coquille de merveillœuf,fragments de coquille de merveillœuf,Fragment de coquille de merveillœuf,0,0,0,1,0,0,False,67666,26111,1,1,1,5,0,0
2001972,Prœuf,Prœufs,Prœuf,0,0,0,1,0,0,False,0,21308,0,99,1,0,0,0
2001973,filet thermorésistant,filets thermorésistants,Filet thermorésistant,0,0,0,1,0,0,False,67675,25919,1,1,1,1,0,0
2001974,bombardo captif,bombardos captifs,Bombardo captif,0,0,0,1,0,0,False,67675,59403,1,1,1,3,0,0
2001975,bague usée,bagues usées,Bague usée,0,0,0,1,1,0,False,67093,54421,0,1,1,0,0,0
2001976,Médallium des Yo-kai,Médalliums des Yo-kai,Médallium des Yo-kai,0,0,0,1,0,0,False,0,787,1,1,1,0,0,0
2001977,carte de portail magique I,cartes de portail magique I,Carte de portail magique I,0,0,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001978,matériau pour Zénith,matériaux pour Zénith,Matériau pour Zénith,0,0,0,1,0,0,False,67860,21003,0,1,1,0,0,0
2001979,message pour Handeloup,messages pour Handeloup,Message pour Handeloup,0,0,0,1,0,0,False,67861,26171,0,1,1,0,0,0
2001980,relique confisquée,reliques confisquées,Relique confisquée,0,0,0,1,1,0,False,67861,21002,0,1,1,0,0,0
2001981,débris mystérieux,débris mystérieux,Débris mystérieux,0,0,0,1,0,0,False,67862,21252,0,2,1,0,0,0
2001982,caisse pour un artisan en herbe,caisses pour un artisan en herbe,Caisse pour un artisan en herbe,0,0,0,1,1,0,False,67826,26108,0,3,1,0,0,0
2001983,caisse de débris un peu sales,caisses de débris un peu sales,Débris un peu sales,0,0,0,1,1,0,False,67828,21003,0,1,1,0,0,0
2001984,sac de matériaux divers et variés,sacs de matériaux divers et variés,Matériaux divers et variés,0,0,0,1,0,0,False,67828,26110,0,1,1,0,0,0
2001985,liane de sankchinni,lianes de sankchinni,Liane de sankchinni,0,0,0,1,1,0,False,67829,21662,0,3,1,0,0,0
2001986,caisse de matériaux abandonnés,caisses de matériaux abandonnés,Matériaux abandonnés,0,0,0,1,1,0,False,67830,21003,0,3,1,0,0,0
2001987,lot de pierres taillées,lots de pierres taillées,Pierres taillées,0,0,0,1,0,0,False,67836,22605,0,1,1,0,0,0
2001988,,,,0,0,0,1,0,0,False,0,25311,1,1,1,3,0,0
2001989,rondin de bois pétrifié,rondins de bois pétrifié,Rondin de bois pétrifié,0,0,0,1,0,0,False,67841,22407,0,3,1,0,0,0
2001990,velouté mog aux champignons et aux légumes de l'Écume,veloutés mogs aux champignons et aux légumes de l'Écume,Velouté mog,0,0,0,1,0,0,False,67843,24104,0,3,1,0,0,0
2001991,cristal de kupoirier,cristaux de kupoirier,Cristal de kupoirier,0,0,0,1,0,0,False,67844,20016,0,1,1,0,0,0
2001992,sifflet Landerwaffe,sifflets Landerwaffe,Sifflet Landerwaffe,0,0,0,1,0,0,False,69593,26038,1,1,1,3,0,0
2001993,mémento d'Ulan,mémentos d'Ulan,Mémento d'Ulan,0,0,0,1,0,0,False,0,26189,1,1,6,0,0,0
2001994,lunette anima,lunettes anima,Lunette anima,0,0,0,1,1,0,False,0,25986,1,1,6,0,0,0
2001995,tas d'écailles de wyverne,tas d'écailles de wyverne,Écailles de wyverne,0,0,0,1,0,0,False,67849,22262,0,1,1,0,0,0
2001996,cadeau pour Whei Ahf,cadeaux pour Whei Ahf,Cadeau pour Whei Ahf,0,0,0,1,0,0,False,67850,29717,0,1,1,0,0,0
2001997,lot de nids de passereau,lot de nids de passereau,Nids de passereau,0,0,0,1,0,0,False,67851,21003,0,1,1,0,0,0
2001998,lot d'épines de ouadjet,lot d'épines de ouadjet,Épines de ouadjet,0,0,0,1,0,0,False,67851,26110,0,1,1,0,0,0
2001999,lot d'éclats de cristal,lot d'éclats de cristal,Éclats de cristal,0,0,0,1,0,0,False,67851,26108,0,1,1,0,0,0
2002000,plateau-repas ishgardais,plateaux-repas ishgardais,Plateau-repas ishgardais,0,0,0,1,0,0,False,67852,24204,0,3,1,0,0,0
2002001,clef,clefs,Clef,0,0,0,1,1,0,False,0,25902,0,1,1,0,0,0
2002002,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002003,biscuit étrange,biscuits étranges,Biscuit étrange,0,0,0,1,0,0,False,0,24067,1,99,1,0,0,0
2002004,flammèche,flammèches,Flammèche,0,0,0,1,1,0,False,0,25911,1,99,1,0,0,0
2002005,bombe fumigène de clairvoyance,bombes fumigènes de clairvoyance,Bombe fumigène de clairvoyance,0,0,0,1,1,0,False,0,26015,1766,99,1,0,0,4
2002006,pierre de vent,pierres de vent,Pierre de vent,0,0,0,1,1,0,False,0,20004,0,1,1,0,0,0
2002007,pierre de vent,pierres de vent,Pierre de vent,0,0,0,1,1,0,False,0,20004,0,1,1,0,0,0
2002008,clef ixale,clefs ixali,Clef ixale,0,0,0,1,1,0,False,0,25904,0,1,1,0,0,0
2002009,mémoquartz allagois sophiologique,mémoquartz allagois sophiologiques,Mémoquartz allagois sophiologique,0,0,0,1,0,0,False,67869,25931,0,1,1,0,0,0
2002010,livre relié plein cuir,livres reliés plein cuir,Livre relié plein cuir,0,0,0,1,0,0,False,67922,26158,0,1,1,0,0,0
2002011,vieille armure de protecteur,vieilles armures de protecteur,Vieille armure de protecteur,0,0,0,1,1,0,False,67906,48088,0,1,1,0,0,0
2002012,lot de cristaux d'invocation,lots de cristaux d'invocation,Cristaux d'invocation,0,0,0,1,0,0,False,67881,20009,0,2,1,0,0,0
2002013,paire de vieux sabatons de protecteur,paires de vieux sabatons de protecteur,Vieux sabatons de protecteur,0,0,0,1,1,0,False,67906,47018,0,1,1,0,0,0
2002014,cadeau de la fête des étoiles,cadeaux de la fête des étoiles,Cadeau de la fête des étoiles,0,0,0,1,0,0,False,67912,21294,0,5,1,0,0,0
2002015,lettre à Reauverre,lettres à Reauverre,Lettre à Reauverre,0,0,0,1,1,0,False,67913,26175,0,1,1,0,0,0
2002016,cadeau de Nymeia,cadeaux de Nymeia,Cadeau de Nymeia,0,0,0,1,0,0,False,67914,26113,0,1,1,0,0,0
2002017,cadeau de Reauverre,cadeaux de Reauverre,Cadeau de Reauverre,0,0,0,1,0,0,False,67913,26107,0,1,1,0,0,0
2002018,recueil de récits d'aventures : chapitre I,recueils de récits d'aventures : chapitre I,Récits d'aventures : chapitre I,0,0,0,1,0,0,False,67916,26155,0,1,1,0,0,0
2002019,colis perdu,colis perdus,Colis perdu,0,0,0,1,0,0,False,67911,21003,0,1,1,0,0,0
2002020,carré d'étoffe spectrale,carrés d'étoffe spectrale,Étoffe spectrale,0,0,0,1,0,0,False,67917,21614,0,1,1,0,0,0
2002021,carré d'étoffe spectrale imprégnée,carrés d'étoffe spectrale imprégnée,Étoffe spectrale imprégnée,0,0,0,1,0,0,False,67917,21615,0,1,1,0,0,0
2002022,fiole d'essence résonnante,fioles d'essence résonnante,Essence résonnante,0,0,0,1,1,0,False,67915,20622,0,1,1,0,0,0
2002023,carnet de Khloe,carnets de Khloe,Carnet de Khloe,0,0,0,1,0,0,False,0,25987,1,1,7,0,0,0
2002024,recueil de récits d'aventures : chapitre II,recueils de récits d'aventures : chapitre II,Récits d'aventures : chapitre II,0,0,0,1,0,0,False,67916,26156,0,1,1,0,0,0
2002025,recueil de récits d'aventures : chapitre III,recueils de récits d'aventures : chapitre III,Récits d'aventures : chapitre III,0,0,0,1,0,0,False,67916,26157,0,1,1,0,0,0
2002026,"bouteille d'eau-de-vie ""Fond d'alambic""","bouteilles d'eau-de-vie ""Fond d'alambic""","Eau-de-vie ""Fond d'alambic""",0,0,0,1,1,0,False,67915,25057,0,1,1,0,0,0
2002027,livre usé,livres usés,Livre usé,0,0,0,1,0,0,False,67875,26159,0,1,1,0,0,0
2002028,débris métallo-organique,débris métallo-organiques,Débris métallo-organique,0,0,0,1,0,0,False,67016,20954,1,1,1,0,0,0
2002029,lunette anima améliorée,lunettes anima améliorées,Lunette anima améliorée,0,0,0,1,1,0,False,67932,25996,1,1,6,0,0,0
2002030,joyau du Crystallum,joyaux du Crystallum,Joyau du Crystallum,0,0,0,1,0,0,False,67932,21328,0,1,1,0,0,0
2002031,poupée magique ancienne,poupées magiques anciennes,Poupée magique ancienne,0,0,0,1,1,0,False,67932,59401,0,1,1,0,0,0
2002032,morceau de lave spectrale,morceaux de lave spectrale,Lave spectrale,0,0,0,1,0,0,False,67932,21471,0,1,1,0,0,0
2002033,mémoquartz allagois zurvanique,mémoquartz allagois zurvaniques,Mémoquartz allagois zurvanique,0,0,0,1,0,0,False,67931,25931,0,1,1,0,0,0
2002034,fiole d'huile de salamandre,fioles d'huile de salamandre,Huile de salamandre,0,0,0,1,1,0,False,67908,22603,1,1,1,2,0,0
2002035,éclat de foudre irradiant,éclats de foudre irradiants,Éclat de foudre irradiant,0,0,1,1,0,0,False,0,20005,0,99,1,0,0,0
2002036,éclat de feu irradiant,éclats de feu irradiants,Éclat de feu irradiant,0,0,1,1,0,0,False,0,20001,0,99,1,0,0,0
2002037,éclat de terre irradiant,éclats de terre irradiants,Éclat de terre irradiant,0,0,1,1,0,0,False,0,20006,0,99,1,0,0,0
2002038,éclat de glace irradiant,éclats de glace irradiants,Éclat de glace irradiant,0,0,1,1,0,0,False,0,20003,0,99,1,0,0,0
2002039,éclat d'eau irradiant,éclats d'eau irradiants,Éclat d'eau irradiant,0,0,1,1,0,0,False,0,20002,0,99,1,0,0,0
2002040,éclat de vent irradiant,éclats de vent irradiants,Éclat de vent irradiant,0,0,1,1,0,0,False,0,20004,0,99,1,0,0,0
2002041,cristal de foudre surchargé,cristaux de foudre surchargés,Cristal de foudre surchargé,0,0,1,1,0,0,False,0,20025,0,99,1,0,0,0
2002042,cristal de feu surchargé,cristaux de feu surchargés,Cristal de feu surchargé,0,0,1,1,0,0,False,0,20021,0,99,1,0,0,0
2002043,cristal de terre surchargé,cristaux de terre surchargés,Cristal de terre surchargé,0,0,1,1,0,0,False,0,20024,0,99,1,0,0,0
2002044,cristal de glace surchargé,cristaux de glace surchargés,Cristal de glace surchargé,0,0,1,1,0,0,False,0,20022,0,99,1,0,0,0
2002045,cristal d'eau surchargé,cristaux d'eau surchargés,Cristal d'eau surchargé,0,0,1,1,0,0,False,0,20026,0,99,1,0,0,0
2002046,cristal de vent surchargé,cristaux de vent surchargés,Cristal de vent surchargé,0,0,1,1,0,0,False,0,20023,0,99,1,0,0,0
2002047,fiole d'huile de Salamanderville,fioles d'huile de Salamanderville,Huile de Salamanderville,0,0,0,1,1,0,False,67908,22653,1,1,1,4,0,0
2002048,clef d'identification impériale,clefs d'identification impériales,Clef d'identification impériale,0,0,0,1,1,0,False,0,26014,0,1,1,0,0,0
2002049,clef d'identification impériale,clefs d'identification impériales,Clef d'identification impériale,0,0,0,1,1,0,False,0,26014,0,1,1,0,0,0
2002050,clef d'identification impériale,clefs d'identification impériales,Clef d'identification impériale,0,0,0,1,1,0,False,0,26014,0,1,1,0,0,0
2002051,clef d'identification impériale,clefs d'identification impériales,Clef d'identification impériale,0,0,0,1,1,0,False,0,26014,0,1,1,0,0,0
2002052,sifflet Hôô,sifflets Hôô,Sifflet Hôô,0,0,0,1,0,0,False,67086,26039,1,1,1,3,0,0
2002053,remède,remèdes,Remède,0,0,0,1,0,0,False,67954,20661,1,1,1,3,0,0
2002054,stupéfactœuf,stupéfactœufs,Stupéfactœuf,0,0,0,1,0,0,False,67958,21310,0,3,1,0,0,0
2002055,stupéfactœuf,stupéfactœufs,Stupéfactœuf,0,0,0,1,0,0,False,67959,21310,0,3,1,0,0,0
2002056,carton d'invitation,cartons d'invitation,Carton d'invitation,0,0,0,1,0,0,False,67960,26173,0,1,1,0,0,0
2002057,enveloppe de la guilde des mineurs,enveloppes de la guilde des mineurs,Enveloppe de la guilde des mineurs,0,0,1,1,1,0,False,68090,25918,0,1,1,0,0,0
2002058,caisse de matériel pour la section Recherche et Développement,caisses de matériel pour la section Recherche et Développement,Matériel pour la section Recherche et Développement,0,0,0,1,1,0,False,68093,26108,0,1,1,0,0,0
2002059,boule de pollen parfumé,boules de pollen parfumé,Pollen parfumé,0,0,0,1,1,0,False,0,21219,0,99,1,0,0,0
2002060,foie de ver odorant,foies de ver odorants,Foie de ver odorant,0,0,0,1,0,0,False,0,22635,0,99,1,0,0,0
2002061,potion anémiante,potions anémiantes,Potion anémiante,0,0,0,1,1,0,False,0,22612,1,1,1,3,1,1
2002062,squelette primitif,squelettes primitifs,Squelette primitif,0,0,0,1,0,0,False,0,22213,0,99,1,0,0,0
2002063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002064,glande visqueuse,glandes visqueuses,Glande visqueuse,0,0,0,1,1,0,False,0,22602,0,99,1,0,0,0
2002065,katana,katana,Katana,0,0,0,1,0,0,False,68129,36427,0,1,1,0,0,0
2002066,lot d'outils flambant neufs,lots d'outils flambant neufs,Outils flambant neufs,0,0,0,1,0,0,False,68154,21003,0,1,1,0,0,0
2002067,botte de petits chrysanthèmes jaunes,bottes de petits chrysanthèmes jaunes,Petits chrysanthèmes jaunes,0,0,0,1,1,0,False,68030,25029,0,1,1,0,0,0
2002068,sarbacane,sarbacanes,Sarbacane,0,0,0,1,1,0,False,68031,22452,0,1,1,0,0,0
2002069,,,,0,0,0,1,0,0,False,68032,26015,1766,1,1,3,0,4
2002070,poignée de poudre brouille-mémoire,poignées de poudre brouille-mémoire,Poudre brouille-mémoire,0,0,0,1,1,0,False,68033,22623,1,1,1,3,0,0
2002071,bloc d'acier rouillé,blocs d'acier rouillé,Bloc d'acier rouillé,0,0,0,1,0,0,False,68153,21222,0,1,1,0,0,0
2002072,décurion impérial inconscient,décurions impériaux inconscients,Décurion impérial inconscient,0,0,0,1,0,0,False,68033,40282,1,1,1,3,0,0
2002073,soldat impérial inconscient,soldats impériaux inconscients,Soldat impérial inconscient,0,0,0,1,0,0,False,68033,40282,1,1,1,3,0,0
2002074,boîte de cylindres,boîtes de cylindres,Cylindres de J'khebica,0,0,0,1,1,0,False,68139,26108,0,1,1,0,0,0
2002075,cadeau pour Nanamo,cadeaux pour Nanamo,Cadeau pour Nanamo,0,0,0,1,0,0,False,68139,26107,0,1,1,0,0,0
2002076,carnet décati,carnets décatis,Carnet décati,0,0,0,1,0,0,False,68171,26168,0,1,1,0,0,0
2002077,brin d'herbe aromatique,brins d'herbe aromatique,Brin d'herbe aromatique,0,0,0,1,1,0,False,68172,25016,0,6,1,0,0,0
2002078,bandana taché de sang,bandanas tachés de sang,Bandana taché de sang,0,0,0,1,0,0,False,68188,23301,0,1,1,0,0,0
2002079,sac de chaux magnésienne,sacs de chaux magnésienne,Sac de chaux magnésienne,0,0,0,1,0,0,False,68182,27404,1,4,1,3,0,0
2002080,bouteille d'arak cristallin,bouteilles d'arak cristallin,Bouteille d'arak cristallin,0,0,0,1,1,0,False,68396,25057,0,1,1,0,0,0
2002081,boîte avec un coffre d'orchestrion,boîtes avec des coffres d'orchestrion,Coffre d'orchestrion de Wido,0,0,0,1,1,0,False,68139,21003,0,1,1,0,0,0
2002082,boîte d'ornements,boîtes d'ornements,Ornements de Hal,0,0,0,1,1,0,False,68139,21002,0,1,1,0,0,0
2002083,échantillon de terre,échantillons de terre,Échantillon de terre,0,0,1,1,0,0,False,68179,21465,0,3,1,0,0,0
2002084,échantillon d'eau,échantillons d'eau,Échantillon d'eau,0,0,1,1,0,0,False,68179,22614,0,1,1,0,0,0
2002085,morceau de viande de sarcosuchus,morceaux de viande de sarcosuchus,Viande de sarcosuchus,0,0,0,1,0,0,False,68180,25151,0,3,1,0,0,0
2002086,champignon de la Velodyna,champignons de la Velodyna,Champignon de la Velodyna,0,0,0,1,0,0,False,68180,25401,0,3,1,0,0,0
2002087,noyau d'élémentaire de terre,noyaux d'élémentaire de terre,Noyau d'élémentaire de terre,0,0,0,1,0,0,False,68183,21264,0,3,1,0,0,0
2002088,pot d'huile de lin,pots d'huile de lin,Pot d'huile de lin,0,0,0,1,0,0,False,68212,22636,0,3,1,0,0,0
2002089,pierre des flots,pierres des flots,Pierre des flots,0,0,0,1,1,0,False,68251,21454,0,1,1,0,0,0
2002090,ale éventée,ales éventées,Ale éventée,0,0,1,1,1,0,False,68354,20643,1,1,1,3,0,0
2002091,pincée de poudre sèche,pincées de poudre sèche,Poudre sèche,0,0,0,1,1,0,False,68404,21006,1,1,1,3,0,0
2002092,fiole de sécrétion de fourmilion,fioles de sécrétion de fourmilion,Sécrétion de fourmilion,0,0,0,1,1,0,False,68404,20661,0,1,1,0,0,0
2002093,tas de poissons pourris,tas de poissons pourris,Poissons pourris,0,0,0,1,0,0,False,68017,29034,1,2,1,3,0,0
2002094,carapace d'unkiu,carapaces d'unkiu,Carapace d'unkiu,0,0,0,1,1,0,False,68019,22257,0,1,1,0,0,0
2002095,pierre scintillante,pierres scintillantes,Pierre scintillante,0,0,0,1,1,0,False,68022,26513,0,1,1,0,0,0
2002096,Yasakani no Magatama,Yasakani no Magatama,Yasakani no Magatama,0,0,0,1,0,0,False,68023,26513,0,1,1,0,0,0
2002097,panda roux,pandas roux,Panda roux,0,0,0,1,0,0,False,68206,59534,0,2,1,0,0,0
2002098,pot de lave en fusion,pots de lave en fusion,Pot de lave en fusion,0,0,0,1,0,0,False,68211,30352,0,6,1,0,0,0
2002099,signalement graphique,signalements graphiques,Signalement graphique,0,0,0,1,0,0,False,68009,26151,3140,1,1,0,0,0
2002100,sublime corne de corail rouge,sublimes cornes de corail rouge,Sublime corne de corail rouge,0,0,0,1,1,0,False,68239,29060,0,3,1,0,0,0
2002101,sabre court de général,sabres courts de général,Sabre court de général,0,0,0,1,0,0,False,68247,36432,0,1,1,0,0,0
2002102,poignée d'algues rouges,poignées d'algues rouges,Algues rouges,0,0,0,1,1,0,False,68252,26110,0,3,1,0,0,0
2002103,champignon de vitalité,champignons de vitalité,Champignon de vitalité,0,0,0,1,0,0,False,68252,25405,0,3,1,0,0,0
2002104,morceau de viande de gibier frais,morceaux de viande de gibier frais,Viande de gibier frais,0,0,0,1,0,0,False,68252,25159,0,3,1,0,0,0
2002105,trésor d'oiseau migrateur,trésors d'oiseau migrateur,Trésor d'oiseau migrateur,0,0,0,1,0,0,False,68253,26001,0,3,1,0,0,0
2002106,paquet pour Sentei,paquets pour Sentei,Paquet pour Sentei,0,0,0,1,0,0,False,68278,26109,0,1,1,0,0,0
2002107,lot de grelots inachevés,lots de grelots inachevés,Grelots inachevés,0,0,0,1,0,0,False,68278,26108,0,1,1,0,0,0
2002108,poignée de cailloux ronds,poignées de cailloux ronds,Cailloux ronds,0,0,0,1,1,0,False,68278,21222,0,4,1,0,0,0
2002109,porte-bonheur,porte-bonheur,Porte-bonheur,0,0,0,1,0,0,False,68000,26110,0,1,1,0,0,0
2002110,décoction de la dernière chance,décoctions de la dernière chance,Décoction de la dernière chance,0,0,0,1,1,0,False,68001,20661,0,3,1,0,0,0
2002111,morceau de viande de hainag,morceaux de viande de hainag,Viande de hainag,0,0,0,1,0,0,False,68292,25152,0,4,1,0,0,0
2002112,bouteille d'huile d'éclairage,bouteilles d'huile d'éclairage,Huile d'éclairage,0,0,0,1,1,0,False,68314,25452,1,5,1,3,0,0
2002113,liasse de contrats de vétéran (débutant/quotidiens),liasses de contrats de vétéran (débutant/quotidiens),Contrats de vétéran (débutant),0,0,0,1,1,0,False,0,26504,1,1,4,0,0,0
2002114,liasse de contrats de vétéran (intermédiaire/quotidiens),liasses de contrats de vétéran (intermédiaire/quotidiens),Contrats de vétéran (intermédiaire),0,0,0,1,1,0,False,0,26505,1,1,4,0,0,0
2002115,liasse de contrats de vétéran (avancé/quotidiens),liasses de contrats de vétéran (avancé/quotidiens),Contrats de vétéran (avancé),0,0,0,1,1,0,False,0,26506,1,1,4,0,0,0
2002116,contrat d'élite de vétéran,contrats d'élite de vétéran,Contrat d'élite de vétéran,0,0,0,1,0,0,False,0,26507,1,1,4,0,0,0
2002117,épée des Mol,épées des Mol,Épée des Mol,0,0,1,1,1,0,False,68337,30420,0,1,1,0,0,0
2002118,paquet rempli d'offrandes diverses,paquets remplis d'offrandes,Offrandes diverses,0,0,0,1,0,0,False,68337,26109,0,1,1,0,0,0
2002119,bouteille d'eau pure,bouteilles d'eau pure,Eau pure,0,0,0,1,1,0,False,68337,22614,0,1,1,0,0,0
2002120,morceau de bois ordinaire,morceaux de bois ordinaire,Bois ordinaire,0,0,0,1,0,0,False,0,22455,1,99,1,0,0,0
2002121,morceau de beau bois,morceaux de beau bois,Beau bois,0,0,0,1,0,0,False,0,22459,1,99,1,0,0,0
2002122,pot de sève de pilier céleste,pots de sève de pilier céleste,Sève de pilier céleste,0,0,0,1,0,0,False,0,22642,1,99,1,0,0,0
2002123,morceau d'écorce séchée,morceaux d'écorce séchée,Écorce séchée,0,0,0,1,0,0,False,0,22634,1,99,1,0,0,0
2002124,morceau d'écorce humide,morceaux d'écorce humide,Écorce humide,0,0,0,1,0,0,False,0,22418,1,99,1,0,0,0
