#,Item,QuestRequired[0],QuestRequired[1],AchievementRequired,StateRequired,Patch,Unknown_70_1,Unknown_70_2,Unknown1,IsHQ
262709.6,3881,0,0,0,100,0,14,0,0,False
262709.7,2835,0,0,0,100,0,29,0,0,False
262709.8,3656,0,0,0,100,0,29,0,0,False
262710.0,2652,0,0,0,100,0,29,0,0,False
262710.1,3309,0,0,0,100,0,74,0,0,False
262710.2,3310,0,0,0,100,0,81,0,0,False
262710.3,3761,0,0,0,100,0,14,0,0,False
262710.4,3763,0,0,0,100,0,29,0,0,False
262710.5,3001,0,0,0,100,0,46,0,0,False
262710.6,3532,0,0,0,100,0,81,0,0,False
262710.7,3533,0,0,0,100,0,74,0,0,False
262710.8,3013,0,0,0,100,0,36,0,0,False
262710.9,3014,0,0,0,100,0,29,0,0,False
262711.0,2658,0,0,0,100,0,74,0,0,False
262711.1,2660,0,0,0,100,0,46,0,0,False
262711.2,3315,0,0,0,100,0,36,0,0,False
262711.3,3317,0,0,0,100,0,14,0,0,False
262711.4,3536,0,0,0,100,0,29,0,0,False
262711.5,3768,0,0,0,100,0,46,0,0,False
262711.6,3537,0,0,0,100,0,81,0,0,False
262711.7,3771,0,0,0,100,0,36,0,0,False
262711.8,2663,0,0,0,100,0,74,0,0,False
262711.9,3019,0,0,0,100,0,14,0,0,False
262711.10,3020,0,0,0,100,0,29,0,0,False
262711.11,2666,0,0,0,100,0,74,0,0,False
262711.12,2670,0,0,0,100,0,29,0,0,False
262711.13,2672,0,0,0,100,0,36,0,0,False
262711.14,3023,0,0,0,100,0,46,0,0,False
262711.15,3322,0,0,0,100,0,29,0,0,False
262711.16,3324,0,0,0,100,0,14,0,0,False
262711.17,3543,0,0,0,100,0,81,0,0,False
262711.18,3774,0,0,0,100,0,74,0,0,False
262711.19,3779,0,0,0,100,0,46,0,0,False
262711.20,3549,0,0,0,100,0,36,0,0,False
262711.21,3038,0,0,0,100,0,74,0,0,False
262711.22,3041,0,0,0,100,0,46,0,0,False
262711.23,2700,0,0,0,100,0,29,0,0,False
262711.24,3336,0,0,0,100,0,74,0,0,False
262711.25,3790,0,0,0,100,0,14,0,0,False
262712.0,2714,0,0,0,100,0,36,0,0,False
262712.1,3341,0,0,0,100,0,36,0,0,False
262712.2,3561,0,0,0,100,0,14,0,0,False
262712.3,3562,0,0,0,100,0,81,0,0,False
262712.4,3795,0,0,0,100,0,81,0,0,False
262712.5,3052,0,0,0,100,0,29,0,0,False
262712.6,3053,0,0,0,100,0,36,0,0,False
262712.7,3799,0,0,0,100,0,29,0,0,False
262712.8,2727,0,0,0,100,0,46,0,0,False
262712.9,3348,0,0,0,100,0,74,0,0,False
262712.10,3575,0,0,0,100,0,46,0,0,False
262712.11,3805,0,0,0,100,0,46,0,0,False
262712.12,2731,0,0,0,100,0,74,0,0,False
262712.13,3351,0,0,0,100,0,81,0,0,False
262712.14,3578,0,0,0,100,0,36,0,0,False
262712.15,3810,0,0,0,100,0,36,0,0,False
262712.16,3077,0,0,0,100,0,14,0,0,False
262712.17,2733,0,0,0,100,0,46,0,0,False
262712.18,2734,0,0,0,100,0,74,0,0,False
262712.19,3092,0,0,0,100,0,81,0,0,False
262712.20,3363,0,0,0,100,0,74,0,0,False
262712.21,3583,0,0,0,100,0,46,0,0,False
262712.22,3823,0,0,0,100,0,14,0,0,False
262712.23,3099,0,0,0,100,0,46,0,0,False
262713.0,3104,0,0,0,100,0,81,0,0,False
262713.1,3369,0,0,0,100,0,74,0,0,False
262713.2,3601,0,0,0,100,0,29,0,0,False
262713.3,3829,0,0,0,100,0,29,0,0,False
262713.4,2758,0,0,0,100,0,74,0,0,False
262713.5,3120,0,0,0,100,0,14,0,0,False
262713.6,3121,0,0,0,100,0,29,0,0,False
262713.7,3379,0,0,0,100,0,46,0,0,False
262713.8,3607,0,0,0,100,0,36,0,0,False
262713.9,3837,0,0,0,100,0,74,0,0,False
262713.10,2769,0,0,0,100,0,14,0,0,False
262713.11,2778,0,0,0,100,0,29,0,0,False
262713.12,3129,0,0,0,100,0,0,0,0,False
262713.13,3385,0,0,0,100,0,74,0,0,False
262713.14,3613,0,0,0,100,0,29,0,0,False
262713.15,3843,0,0,0,100,0,14,0,0,False
262713.16,3404,0,0,0,100,0,81,0,0,False
262713.17,3621,0,0,0,100,0,81,0,0,False
262713.18,3849,0,0,0,100,0,81,0,0,False
262714.0,2808,0,0,0,100,0,14,0,0,False
262714.1,3410,0,0,0,100,0,36,0,0,False
262714.2,3627,0,0,0,100,0,46,0,0,False
262714.3,3853,0,0,0,100,0,46,0,0,False
262714.4,2816,0,0,0,100,0,74,0,0,False
262714.5,3162,0,0,0,100,0,29,0,0,False
262714.6,3163,0,0,0,100,0,29,0,0,False
262714.7,3415,0,0,0,100,0,36,0,0,False
262714.8,3639,0,0,0,100,0,46,0,0,False
262714.9,3860,0,0,0,100,0,74,0,0,False
262714.10,3426,0,0,0,100,0,14,0,0,False
262714.11,3871,0,0,0,100,0,29,0,0,False
262714.12,2834,0,0,0,100,0,46,0,0,False
262714.13,2837,0,0,0,100,0,29,0,0,False
262714.14,3653,0,0,0,100,0,81,0,0,False
262714.15,3187,0,0,0,100,0,14,0,0,False
262714.16,3188,0,0,0,100,0,14,0,0,False
262714.17,3442,0,0,0,100,0,14,0,0,False
262714.18,3668,0,0,0,100,0,74,0,0,False
262714.19,3885,0,0,0,100,0,36,0,0,False
262714.20,2861,0,0,0,100,0,74,0,0,False
262714.21,3206,0,0,0,100,0,14,0,0,False
262714.22,3457,0,0,0,100,0,36,0,0,False
262714.23,3909,0,0,0,100,0,81,0,0,False
262715.0,1601,0,0,0,100,0,0,0,0,False
262715.1,1680,0,0,0,100,0,0,0,0,False
262715.2,1749,0,0,0,100,0,0,0,0,False
262715.3,1819,0,0,0,100,0,0,0,0,False
262715.4,1889,0,0,0,100,0,0,0,0,False
262715.5,2219,0,0,0,100,0,0,0,0,False
262715.6,7952,0,0,0,100,0,0,0,0,False
262715.7,1602,0,0,0,100,0,0,0,0,False
262715.8,1681,0,0,0,100,0,0,0,0,False
262715.9,1750,0,0,0,100,0,0,0,0,False
262715.10,1820,0,0,0,100,0,0,0,0,False
262715.11,1891,0,0,0,100,0,0,0,0,False
262715.12,9184,0,0,0,100,0,0,0,0,False
262715.13,1603,0,0,0,100,0,0,0,0,False
262715.14,1682,0,0,0,100,0,0,0,0,False
262715.15,1751,0,0,0,100,0,0,0,0,False
262715.16,1821,0,0,0,100,0,0,0,0,False
262715.17,1892,0,0,0,100,0,0,0,0,False
262715.18,2226,0,0,0,100,0,0,0,0,False
262715.19,9185,0,0,0,100,0,0,0,0,False
262716.0,1604,0,0,0,100,0,0,0,0,False
262716.1,1605,0,0,0,101,0,0,0,0,False
262716.2,1607,0,0,0,102,0,0,0,0,False
262716.3,1609,0,0,0,103,0,0,0,0,False
262716.4,1752,0,0,0,104,0,0,0,0,False
262716.5,1753,0,0,0,105,0,0,0,0,False
262716.6,1754,0,0,0,106,0,0,0,0,False
262716.7,1756,0,0,0,107,0,0,0,0,False
262716.8,1822,0,0,0,108,0,0,0,0,False
262716.9,1823,0,0,0,109,0,0,0,0,False
262716.10,1824,0,0,0,110,0,0,0,0,False
262716.11,1825,0,0,0,111,0,0,0,0,False
262716.12,1683,0,0,0,112,0,0,0,0,False
262716.13,1684,0,0,0,113,0,0,0,0,False
262716.14,1685,0,0,0,114,0,0,0,0,False
262716.15,1686,0,0,0,115,0,0,0,0,False
262716.16,1688,0,0,0,116,0,0,0,0,False
262716.17,8660,0,0,0,117,0,0,0,0,False
262716.18,9186,0,0,0,118,0,0,0,0,False
262716.19,8661,0,0,0,119,0,0,0,0,False
262716.20,1893,0,0,0,120,0,0,0,0,False
262716.21,1894,0,0,0,121,0,0,0,0,False
262716.22,1895,0,0,0,122,0,0,0,0,False
262716.23,1897,0,0,0,123,0,0,0,0,False
262716.24,2228,0,0,0,124,0,0,0,0,False
262716.25,2229,0,0,0,125,0,0,0,0,False
262716.26,2230,0,0,0,126,0,0,0,0,False
262716.27,2231,0,0,0,127,0,0,0,0,False
262716.28,2233,0,0,0,128,0,0,0,0,False
262716.29,2236,0,0,0,129,0,0,0,0,False
262717.0,1611,0,0,0,100,0,0,0,0,False
262717.1,1758,0,0,0,100,0,0,0,0,False
262717.2,1827,0,0,0,100,0,0,0,0,False
262717.3,8662,0,0,0,100,0,0,0,0,False
262717.4,1899,0,0,0,100,0,0,0,0,False
262717.5,1614,0,0,0,100,0,0,0,0,False
262717.6,8663,0,0,0,100,0,0,0,0,False
262717.7,1694,0,0,0,100,0,0,0,0,False
262717.8,1764,0,0,0,100,0,0,0,0,False
262717.9,1833,0,0,0,100,0,0,0,0,False
262717.10,2242,0,0,0,100,0,0,0,0,False
262717.11,1622,0,0,0,100,0,0,0,0,False
262717.12,1905,0,0,0,100,0,0,0,0,False
262717.13,1766,0,0,0,100,0,0,0,0,False
262717.14,2246,0,0,0,100,0,0,0,0,False
262717.15,1625,0,0,0,100,0,0,0,0,False
262717.16,1697,0,0,0,100,0,0,0,0,False
262717.17,1836,0,0,0,100,0,0,0,0,False
262717.18,9193,0,0,0,100,0,0,0,0,False
262717.19,2248,0,0,0,100,0,0,0,0,False
262717.20,1627,0,0,0,100,0,0,0,0,False
262717.21,1769,0,0,0,100,0,0,0,0,False
262717.22,1908,0,0,0,100,0,0,0,0,False
262717.23,2250,0,0,0,100,0,0,0,0,False
262717.24,1699,0,0,0,100,0,0,0,0,False
262717.25,1838,0,0,0,100,0,0,0,0,False
262718.0,8664,0,0,0,100,0,0,0,0,False
262718.1,10400,0,0,0,100,0,0,0,0,False
262718.2,10462,0,0,0,100,0,0,0,0,False
262718.3,1633,0,0,0,100,0,0,0,0,False
262718.4,1776,0,0,0,100,0,0,0,0,False
262718.5,1845,0,0,0,100,0,0,0,0,False
262718.6,2257,0,0,0,100,0,0,0,0,False
262718.7,1706,0,0,0,100,0,0,0,0,False
262718.8,1915,0,0,0,100,0,0,0,0,False
262718.9,1637,0,0,0,100,0,0,0,0,False
262718.10,1778,0,0,0,100,0,0,0,0,False
262718.11,1847,0,0,0,100,0,0,0,0,False
262718.12,2260,0,0,0,100,0,0,0,0,False
262718.13,8665,0,0,0,100,0,0,0,0,False
262718.14,10401,0,0,0,100,0,0,0,0,False
262718.15,10463,0,0,0,100,0,0,0,0,False
262718.16,1708,0,0,0,100,0,0,0,0,False
262718.17,1917,0,0,0,100,0,0,0,0,False
262718.18,2262,0,0,0,100,0,0,0,0,False
262718.19,1643,0,0,0,100,0,0,0,0,False
262718.20,1711,0,0,0,100,0,0,0,0,False
262718.21,1781,0,0,0,100,0,0,0,0,False
262718.22,8666,0,0,0,100,0,0,0,0,False
262718.23,10402,0,0,0,100,0,0,0,0,False
262718.24,10464,0,0,0,100,0,0,0,0,False
262719.0,1659,0,0,0,100,0,0,0,0,False
262719.1,1796,0,0,0,101,0,0,0,0,False
262719.2,10403,0,0,0,102,0,0,0,0,False
262719.3,10404,0,0,0,103,0,0,0,0,False
262719.4,10405,0,0,0,104,0,0,0,0,False
262719.5,1855,0,0,0,105,0,0,0,0,False
262719.6,1867,0,0,0,106,0,0,0,0,False
262719.7,1728,0,0,0,107,0,0,0,0,False
262719.8,9209,0,0,0,108,0,0,0,0,False
262719.9,8667,0,0,0,109,0,0,0,0,False
262719.10,1925,0,0,0,110,0,0,0,0,False
262719.11,1937,0,0,0,111,0,0,0,0,False
262719.12,10465,0,0,0,112,0,0,0,0,False
262719.13,10466,0,0,0,113,0,0,0,0,False
262719.14,10467,0,0,0,114,0,0,0,0,False
262719.15,2270,0,0,0,115,0,0,0,0,False
262719.16,2279,0,0,0,116,0,0,0,0,False
262719.17,2287,0,0,0,117,0,0,0,0,False
262720.0,1995,0,0,0,100,0,0,0,0,False
262720.1,2055,0,0,0,100,0,0,0,0,False
262720.2,2142,0,0,0,100,0,0,0,0,False
262720.3,2219,0,0,0,100,0,0,0,0,False
262720.4,1958,0,0,0,100,0,0,0,0,False
262720.5,2056,0,0,0,100,0,0,0,0,False
262720.6,2106,0,0,0,100,0,0,0,0,False
262720.7,2143,0,0,0,100,0,0,0,0,False
262720.8,1996,0,0,0,100,0,0,0,0,False
262720.9,1959,0,0,0,100,0,0,0,0,False
262720.10,2144,0,0,0,100,0,0,0,0,False
262720.11,2057,0,0,0,100,0,0,0,0,False
262720.12,2107,0,0,0,100,0,0,0,0,False
262721.0,1997,0,0,0,100,0,0,0,0,False
262721.1,2145,0,0,0,100,0,0,0,0,False
262721.2,2228,0,0,0,100,0,0,0,0,False
262721.3,1960,0,0,0,100,0,0,0,0,False
262721.4,2058,0,0,0,100,0,0,0,0,False
262721.5,2108,0,0,0,100,0,0,0,0,False
262721.6,2229,0,0,0,100,0,0,0,0,False
262721.7,2146,0,0,0,100,0,0,0,0,False
262721.8,1998,0,0,0,100,0,0,0,0,False
262721.9,2231,0,0,0,100,0,0,0,0,False
262721.10,2059,0,0,0,100,0,0,0,0,False
262721.11,2147,0,0,0,100,0,0,0,0,False
262721.12,1961,0,0,0,100,0,0,0,0,False
262721.13,2000,0,0,0,100,0,0,0,0,False
262721.14,2109,0,0,0,100,0,0,0,0,False
262721.15,2233,0,0,0,100,0,0,0,0,False
262721.16,2061,0,0,0,100,0,0,0,0,False
262722.0,2002,0,0,0,100,0,0,0,0,False
262722.1,2111,0,0,0,100,0,0,0,0,False
262722.2,2149,0,0,0,100,0,0,0,0,False
262722.3,1963,0,0,0,100,0,0,0,0,False
262722.4,2004,0,0,0,100,0,0,0,0,False
262722.5,2063,0,0,0,100,0,0,0,0,False
262722.6,2151,0,0,0,100,0,0,0,0,False
262722.7,2010,0,0,0,100,0,0,0,0,False
262722.8,2116,0,0,0,100,0,0,0,0,False
262722.9,2011,0,0,0,100,0,0,0,0,False
262722.10,2246,0,0,0,100,0,0,0,0,False
262722.11,1965,0,0,0,100,0,0,0,0,False
262722.12,2066,0,0,0,100,0,0,0,0,False
262722.13,2118,0,0,0,100,0,0,0,0,False
262722.14,2156,0,0,0,100,0,0,0,0,False
262722.15,2069,0,0,0,100,0,0,0,0,False
262722.16,2250,0,0,0,100,0,0,0,0,False
262722.17,1967,0,0,0,100,0,0,0,0,False
262722.18,2015,0,0,0,100,0,0,0,0,False
262723.0,2160,0,0,0,100,0,0,0,0,False
262723.1,10524,0,0,0,100,0,0,0,0,False
262723.2,2071,0,0,0,100,0,0,0,0,False
262723.3,2121,0,0,0,100,0,0,0,0,False
262723.4,2021,0,0,0,100,0,0,0,0,False
262723.5,2076,0,0,0,100,0,0,0,0,False
262723.6,1969,0,0,0,100,0,0,0,0,False
262723.7,2123,0,0,0,100,0,0,0,0,False
262723.8,2166,0,0,0,100,0,0,0,0,False
262723.9,2260,0,0,0,100,0,0,0,0,False
262723.10,10525,0,0,0,100,0,0,0,0,False
262723.11,2023,0,0,0,100,0,0,0,0,False
262723.12,2078,0,0,0,100,0,0,0,0,False
262723.13,2026,0,0,0,100,0,0,0,0,False
262723.14,2169,0,0,0,100,0,0,0,0,False
262723.15,10526,0,0,0,100,0,0,0,0,False
262723.16,2125,0,0,0,100,0,0,0,0,False
262724.0,2083,0,0,0,100,0,0,0,0,False
262724.1,10527,0,0,0,100,0,0,0,0,False
262724.2,1974,0,0,0,100,0,0,0,0,False
262724.3,2270,0,0,0,100,0,0,0,0,False
262724.4,2088,0,0,0,100,0,0,0,0,False
262724.5,2130,0,0,0,100,0,0,0,0,False
262724.6,2039,0,0,0,100,0,0,0,0,False
262724.7,2185,0,0,0,100,0,0,0,0,False
262724.8,2287,0,0,0,100,0,0,0,0,False
262724.9,10528,0,0,0,100,0,0,0,0,False
262724.10,1981,0,0,0,100,0,0,0,0,False
262724.11,10529,0,0,0,100,0,0,0,0,False
262725.0,2314,0,0,0,100,0,0,0,0,False
262725.1,2340,0,0,0,100,0,0,0,0,False
262725.2,2366,0,0,0,100,0,0,0,0,False
262725.3,2391,0,0,0,100,0,0,0,0,False
262725.4,2416,0,0,0,100,0,0,0,0,False
262725.5,2442,0,0,0,100,0,0,0,0,False
262725.6,2467,0,0,0,100,0,0,0,0,False
262725.7,2493,0,0,0,100,0,0,0,0,False
262725.8,2328,0,0,0,100,0,0,0,0,False
262725.9,2355,0,0,0,100,0,0,0,0,False
262725.10,2380,0,0,0,100,0,0,0,0,False
262725.11,2405,0,0,0,100,0,0,0,0,False
262725.12,2430,0,0,0,100,0,0,0,0,False
262725.13,2456,0,0,0,100,0,0,0,0,False
262725.14,2481,0,0,0,100,0,0,0,0,False
262725.15,2507,0,0,0,100,0,0,0,0,False
262725.16,2315,0,0,0,100,0,0,0,0,False
262725.17,2341,0,0,0,100,0,0,0,0,False
262725.18,2367,0,0,0,100,0,0,0,0,False
262725.19,2392,0,0,0,100,0,0,0,0,False
262725.20,2417,0,0,0,100,0,0,0,0,False
262725.21,2443,0,0,0,100,0,0,0,0,False
262725.22,2468,0,0,0,100,0,0,0,0,False
262725.23,2494,0,0,0,100,0,0,0,0,False
262726.0,2316,0,0,0,1,0,0,0,0,False
262726.1,2317,0,0,0,2,0,0,0,0,False
262726.2,2318,0,0,0,3,0,0,0,0,False
262726.3,2329,0,0,0,4,0,0,0,0,False
262726.4,2342,0,0,0,5,0,0,0,0,False
262726.5,2343,0,0,0,6,0,0,0,0,False
262726.6,2344,0,0,0,7,0,0,0,0,False
262726.7,2356,0,0,0,8,0,0,0,0,False
262726.8,2368,0,0,0,9,0,0,0,0,False
262726.9,2369,0,0,0,10,0,0,0,0,False
262726.10,2370,0,0,0,11,0,0,0,0,False
262726.11,2381,0,0,0,12,0,0,0,0,False
262726.12,2393,0,0,0,13,0,0,0,0,False
262726.13,2394,0,0,0,14,0,0,0,0,False
262726.14,2395,0,0,0,15,0,0,0,0,False
262726.15,2406,0,0,0,16,0,0,0,0,False
262726.16,2418,0,0,0,17,0,0,0,0,False
262726.17,2419,0,0,0,18,0,0,0,0,False
262726.18,2420,0,0,0,19,0,0,0,0,False
262726.19,2431,0,0,0,20,0,0,0,0,False
262726.20,2433,0,0,0,21,0,0,0,0,False
262726.21,2445,0,0,0,22,0,0,0,0,False
262726.22,2444,0,0,0,23,0,0,0,0,False
262726.23,2457,0,0,0,24,0,0,0,0,False
262726.24,2459,0,0,0,25,0,0,0,0,False
262726.25,2469,0,0,0,26,0,0,0,0,False
262726.26,2470,0,0,0,27,0,0,0,0,False
262726.27,2471,0,0,0,28,0,0,0,0,False
262726.28,2482,0,0,0,29,0,0,0,0,False
262726.29,2495,0,0,0,30,0,0,0,0,False
262726.30,2496,0,0,0,31,0,0,0,0,False
262726.31,2497,0,0,0,32,0,0,0,0,False
262726.32,2508,0,0,0,33,0,0,0,0,False
262727.0,2331,0,0,0,100,0,0,0,0,False
262727.1,2446,0,0,0,100,0,0,0,0,False
262727.2,2484,0,0,0,100,0,0,0,0,False
262727.3,2510,0,0,0,100,0,0,0,0,False
262727.4,2345,0,0,0,100,0,0,0,0,False
262727.5,2358,0,0,0,100,0,0,0,0,False
262727.6,2371,0,0,0,100,0,0,0,0,False
262727.7,2383,0,0,0,100,0,0,0,0,False
262727.8,2396,0,0,0,100,0,0,0,0,False
262727.9,2408,0,0,0,100,0,0,0,0,False
262727.10,2319,0,0,0,100,0,0,0,0,False
262727.11,2421,0,0,0,100,0,0,0,0,False
262727.12,2434,0,0,0,100,0,0,0,0,False
262727.13,2460,0,0,0,100,0,0,0,0,False
262727.14,2472,0,0,0,100,0,0,0,0,False
262727.15,2498,0,0,0,100,0,0,0,0,False
262727.16,2332,0,0,0,100,0,0,0,0,False
262727.17,2346,0,0,0,100,0,0,0,0,False
262727.18,2372,0,0,0,100,0,0,0,0,False
262727.19,2397,0,0,0,100,0,0,0,0,False
262727.20,2447,0,0,0,100,0,0,0,0,False
262727.21,2485,0,0,0,100,0,0,0,0,False
262727.22,2511,0,0,0,100,0,0,0,0,False
262727.23,2359,0,0,0,100,0,0,0,0,False
262727.24,2384,0,0,0,100,0,0,0,0,False
262727.25,2409,0,0,0,100,0,0,0,0,False
262727.26,2320,0,0,0,100,0,0,0,0,False
262727.27,2422,0,0,0,100,0,0,0,0,False
262727.28,2448,0,0,0,100,0,0,0,0,False
262727.29,2473,0,0,0,100,0,0,0,0,False
262727.30,2499,0,0,0,100,0,0,0,0,False
262727.31,2347,0,0,0,100,0,0,0,0,False
262727.32,2373,0,0,0,100,0,0,0,0,False
262727.33,2398,0,0,0,100,0,0,0,0,False
262728.0,2321,0,0,0,100,0,0,0,0,False
262728.1,2334,0,0,0,100,0,0,0,0,False
262728.2,2423,0,0,0,100,0,0,0,0,False
262728.3,2436,0,0,0,100,0,0,0,0,False
262728.4,2474,0,0,0,100,0,0,0,0,False
262728.5,2487,0,0,0,100,0,0,0,0,False
262728.6,2500,0,0,0,100,0,0,0,0,False
262728.7,2513,0,0,0,100,0,0,0,0,False
262728.8,2348,0,0,0,100,0,0,0,0,False
262728.9,2449,0,0,0,100,0,0,0,0,False
262728.10,2462,0,0,0,100,0,0,0,0,False
262728.11,2361,0,0,0,100,0,0,0,0,False
262728.12,2386,0,0,0,100,0,0,0,0,False
262728.13,2411,0,0,0,100,0,0,0,0,False
262728.14,2322,0,0,0,100,0,0,0,0,False
262728.15,2349,0,0,0,100,0,0,0,0,False
262728.16,2374,0,0,0,100,0,0,0,0,False
262728.17,2399,0,0,0,100,0,0,0,0,False
262728.18,2424,0,0,0,100,0,0,0,0,False
262728.19,2475,0,0,0,100,0,0,0,0,False
262728.20,2501,0,0,0,100,0,0,0,0,False
262728.21,2335,0,0,0,100,0,0,0,0,False
262728.22,2437,0,0,0,100,0,0,0,0,False
262728.23,2488,0,0,0,100,0,0,0,0,False
262728.24,2514,0,0,0,100,0,0,0,0,False
262728.25,2350,0,0,0,100,0,0,0,0,False
262728.26,2400,0,0,0,100,0,0,0,0,False
262728.27,2425,0,0,0,100,0,0,0,0,False
262728.28,2323,0,0,0,100,0,0,0,0,False
262728.29,2476,0,0,0,100,0,0,0,0,False
262728.30,2502,0,0,0,100,0,0,0,0,False
262729.0,2451,0,0,0,100,0,0,0,0,False
262729.1,2464,0,0,0,100,0,0,0,0,False
262729.2,2324,0,0,0,100,0,0,0,0,False
262729.3,2337,0,0,0,100,0,0,0,0,False
262729.4,2351,0,0,0,100,0,0,0,0,False
262729.5,2363,0,0,0,100,0,0,0,0,False
262729.6,2376,0,0,0,100,0,0,0,0,False
262729.7,2388,0,0,0,100,0,0,0,0,False
262729.8,2401,0,0,0,100,0,0,0,0,False
262729.9,2413,0,0,0,100,0,0,0,0,False
262729.10,2426,0,0,0,100,0,0,0,0,False
262729.11,2439,0,0,0,100,0,0,0,0,False
262729.12,2452,0,0,0,100,0,0,0,0,False
262729.13,2477,0,0,0,100,0,0,0,0,False
262729.14,2490,0,0,0,100,0,0,0,0,False
262729.15,2516,0,0,0,100,0,0,0,0,False
262729.16,2503,0,0,0,100,0,0,0,0,False
262729.17,2325,0,0,0,100,0,0,0,0,False
262729.18,2352,0,0,0,100,0,0,0,0,False
262729.19,2402,0,0,0,100,0,0,0,0,False
262729.20,2427,0,0,0,100,0,0,0,0,False
262729.21,2453,0,0,0,100,0,0,0,0,False
262729.22,2478,0,0,0,100,0,0,0,0,False
262729.23,2504,0,0,0,100,0,0,0,0,False
262730.0,2519,0,0,0,100,0,0,0,0,False
262730.1,2545,0,0,0,100,0,0,0,0,False
262730.2,2571,0,0,0,100,0,0,0,0,False
262730.3,2520,0,0,0,100,0,0,0,0,False
262730.4,2546,0,0,0,100,0,0,0,0,False
262730.5,2572,0,0,0,100,0,0,0,0,False
262731.0,2521,0,0,0,100,0,0,0,0,False
262731.1,2534,0,0,0,100,0,0,0,0,False
262731.2,2560,0,0,0,100,0,0,0,0,False
262731.3,2547,0,0,0,100,0,0,0,0,False
262731.4,2573,0,0,0,100,0,0,0,0,False
262731.5,2522,0,0,0,100,0,0,0,0,False
262731.6,2548,0,0,0,100,0,0,0,0,False
262731.7,2574,0,0,0,100,0,0,0,0,False
262731.8,2523,0,0,0,100,0,0,0,0,False
262731.9,2536,0,0,0,100,0,0,0,0,False
262731.10,2549,0,0,0,100,0,0,0,0,False
262732.0,2562,0,0,0,100,0,0,0,0,False
262732.1,2575,0,0,0,100,0,0,0,0,False
262732.2,2524,0,0,0,100,0,0,0,0,False
262732.3,2537,0,0,0,100,0,0,0,0,False
262732.4,2550,0,0,0,100,0,0,0,0,False
262732.5,2563,0,0,0,100,0,0,0,0,False
262732.6,2525,0,0,0,100,0,0,0,0,False
262732.7,2576,0,0,0,100,0,0,0,0,False
262732.8,2551,0,0,0,100,0,0,0,0,False
262732.9,2526,0,0,0,100,0,0,0,0,False
262732.10,2577,0,0,0,100,0,0,0,0,False
262733.0,2552,0,0,0,100,0,0,0,0,False
262733.1,2565,0,0,0,100,0,0,0,0,False
262733.2,2578,0,0,0,100,0,0,0,0,False
262733.3,2540,0,0,0,100,0,0,0,0,False
262733.4,2527,0,0,0,100,0,0,0,0,False
262733.5,2553,0,0,0,100,0,0,0,0,False
262733.6,2566,0,0,0,100,0,0,0,0,False
262733.7,2579,0,0,0,100,0,0,0,0,False
262733.8,2528,0,0,0,100,0,0,0,0,False
262733.9,2554,0,0,0,100,0,0,0,0,False
262734.0,2580,0,0,0,100,0,0,0,0,False
262734.1,2529,0,0,0,100,0,0,0,0,False
262734.2,2542,0,0,0,100,0,0,0,0,False
262734.3,2568,0,0,0,100,0,0,0,0,False
262734.4,2555,0,0,0,100,0,0,0,0,False
262734.5,2530,0,0,0,100,0,0,0,0,False
262734.6,2556,0,0,0,100,0,0,0,0,False
262734.7,2582,0,0,0,100,0,0,0,0,False
262735.0,4091,0,0,0,100,0,0,0,0,False
262735.1,4092,0,0,0,100,0,0,0,0,False
262735.2,4305,0,0,0,100,0,0,0,0,False
262735.3,4306,0,0,0,100,0,0,0,0,False
262735.4,4421,0,0,0,100,0,0,0,0,False
262735.5,4422,0,0,0,100,0,0,0,0,False
262735.6,4198,0,0,0,100,0,0,0,0,False
262735.7,4094,0,0,0,100,0,0,0,0,False
262735.8,4309,0,0,0,100,0,0,0,0,False
262735.9,4097,0,0,0,100,0,0,0,0,False
262735.10,4311,0,0,0,100,0,0,0,0,False
262735.11,4430,0,0,0,100,0,0,0,0,False
262735.12,4433,0,0,0,100,0,0,0,0,False
262735.13,4209,0,0,0,100,0,0,0,0,False
262735.14,4103,0,0,0,100,0,0,0,0,False
262735.15,4315,0,0,0,100,0,0,0,0,False
262735.16,4106,0,0,0,100,0,0,0,0,False
262735.17,4317,0,0,0,100,0,0,0,0,False
262735.18,4439,0,0,0,100,0,0,0,0,False
262735.19,4214,0,0,0,100,0,0,0,0,False
262735.20,4216,0,0,0,100,0,0,0,0,False
262735.21,4218,0,0,0,100,0,0,0,0,False
262735.22,4220,0,0,0,100,0,0,0,0,False
262735.23,4222,0,0,0,100,0,0,0,0,False
262735.24,4224,0,0,0,100,0,0,0,0,False
262735.25,4454,0,0,0,100,0,0,0,0,False
262736.0,4304,0,0,0,100,0,0,0,0,False
262736.1,4197,0,0,0,100,0,0,0,0,False
262736.2,4307,0,0,0,100,0,0,0,0,False
262736.3,4204,0,0,0,100,0,0,0,0,False
262736.4,4308,0,0,0,100,0,0,0,0,False
262736.5,4095,0,0,0,100,0,0,0,0,False
262736.6,4099,0,0,0,100,0,0,0,0,False
262736.7,4205,0,0,0,100,0,0,0,0,False
262736.8,4431,0,0,0,100,0,0,0,0,False
262736.9,4313,0,0,0,100,0,0,0,0,False
262736.10,4435,0,0,0,100,0,0,0,0,False
262736.11,4211,0,0,0,100,0,0,0,0,False
262736.12,4314,0,0,0,100,0,0,0,0,False
262736.13,4105,0,0,0,100,0,0,0,0,False
