#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
5523,porte de mort,portes de mort,0,0,0,1,1,0
5524,dahaka ombral,dahakas ombraux,0,0,0,1,0,0
5525,molosse nocturne,molosses nocturnes,0,0,0,1,0,0
5526,Diabolos nihil,Diabolos nihil,0,0,0,1,0,1
5527,Taro,Taro,0,0,0,1,0,1
5528,molosse des Chiens galeux,molosses des Chiens galeux,0,0,0,1,0,0
5529,Chortocyon,Chortocyons,0,0,0,1,0,1
5530,Gowrow,Gowrow,0,0,0,1,0,1
5531,scorpion de lave,scorpions de lave,0,0,0,1,0,0
5532,pince du scorpion,pinces du scorpion,0,0,0,1,1,0
5533,queue du scorpion,queues du scorpion,0,0,0,1,1,0
5534,vautour d'Abalathia,vautours d'Abalathia,0,0,0,1,0,0
5535,anzu nicheur,anzus nicheurs,0,0,1,1,0,0
5536,miacis des cimes,miacis des cimes,0,0,0,1,0,0
5537,grotyugh fleuri,grotyughs fleuris,0,0,0,1,0,0
5538,hropken des cimes,hropkens des cimes,0,0,0,1,0,0
5539,opken des cimes,opkens des cimes,0,0,1,1,0,0
5540,ver géant des profondeurs,vers géants des profondeurs,0,0,0,1,0,0
5541,ver des profondeurs,vers des profondeurs,0,0,0,1,0,0
5542,ogrebon d'Abalathia,ogrebons d'Abalathia,0,0,1,1,0,0
5543,golem d'argile d'Abalathia,golems d'argile d'Abalathia,0,0,0,1,0,0
5544,anala volcanique,analas volcaniques,0,0,1,1,0,0
5545,crabe de lave,crabes de lave,0,0,0,1,0,0
5546,canis de la 3e cohorte,canes de la 3e cohorte,0,0,0,1,0,0
5547,hoplomachus de la 3e cohorte,hoplomachi de la 3e cohorte,0,0,1,1,0,0
5548,laquearius de la 3e cohorte,laquearii de la 3e cohorte,0,0,0,1,0,0
5549,eques de la 3e cohorte,equites de la 3e cohorte,0,0,1,1,0,0
5550,secutor de la 3e cohorte,secutores de la 3e cohorte,0,0,0,1,0,0
5551,signifer de la 3e cohorte,signiferi de la 3e cohorte,0,0,0,1,0,0
5552,sagittarius de la 3e cohorte,sagittarii de la 3e cohorte,0,0,0,1,0,0
5553,armure aérienne magitek,armures aériennes magitek,0,0,1,1,1,0
5554,tailladeur magitek,tailladeurs magitek,0,0,0,1,0,0
5555,colosse magitek,colosses magitek,0,0,0,1,0,0
5556,avant-garde magitek de défense,avant-gardes magitek de défense,0,0,1,1,1,0
5557,griffe d'adamantium magitek,griffes d'adamantium magitek,0,0,0,1,1,0
5558,faucheuse magitek,faucheuses magitek,0,0,0,1,1,0
5559,vaisseau magitek,vaisseaux magitek,0,0,0,1,0,0
5560,prédateur magitek,prédateurs magitek,0,0,0,1,0,0
5561,armure aérienne magitek de soutien,armures aériennes magitek de soutien,0,0,1,1,1,0
5562,arme blindée,armes blindées,0,0,1,1,1,0
5563,drone magitek,drones magitek,0,0,0,1,0,0
5564,Ilberd le Griffon,Ilberd le Griffon,0,0,1,1,0,1
5565,chaîne de fer,chaînes de fer,0,0,0,1,1,0
5566,lame du Griffon,lames du Griffon,0,0,0,1,1,0
5567,Zurvan,Zurvan,0,0,0,1,0,1
5568,Infini,Infini,0,0,1,1,0,1
5569,volonté honnie,volontés honnies,0,0,0,1,1,0
5570,malice honnie,malices honnies,0,0,0,1,1,0
5571,ruse honnie,ruses honnies,0,0,0,1,1,0
5572,muscle honni,muscles honnis,0,0,0,1,0,0
5573,Yda,Yda,0,0,1,1,1,1
5574,Yugiri l'insaisissable,Yugiri l'insaisissable,0,0,0,1,1,1
5575,Gosetsu le dévoué,Gosetsu le dévoué,0,0,0,1,0,1
5576,Grynewaht,Grynewaht,0,0,0,1,0,1
5577,hoplomachus impérial,hoplomachi impériaux,0,0,1,1,0,0
5578,laquearius impérial,laquearii impériaux,0,0,0,1,0,0
5579,eques impérial,equites impériaux,0,0,1,1,0,0
5580,secutor impérial,secutores impériaux,0,0,0,1,0,0
5581,signifer impérial,signiferi impériaux,0,0,0,1,0,0
5582,sagittarius impérial,sagittarii impériaux,0,0,0,1,0,0
5583,colosse impérial,colosses impériaux,0,0,0,1,0,0
5584,module de contrainte,modules de contrainte,0,0,0,1,0,0
5585,sac de spores,sacs de spores,0,0,0,1,0,0
5586,petit sac de spores,petits sacs de spores,0,0,0,1,0,0
5587,tourbillon tranchant,tourbillons tranchants,0,0,0,1,0,0
5588,scorie,scories,0,0,0,1,1,0
5589,gaz volcanique,gaz volcaniques,0,0,0,1,0,0
5590,gladiateur du Griffon,gladiateurs du Griffon,0,0,0,1,0,0
5591,maraudeur du Griffon,maraudeurs du Griffon,0,0,0,1,0,0
5592,maître d'hast du Griffon,maîtres d'hast du Griffon,0,0,0,1,0,0
5593,Buër,Buër,0,0,0,1,0,1
5594,légat de glace,légats de glace,0,0,0,1,0,0
5595,légat de vent,légats de vent,0,0,0,1,0,0
5596,légat de foudre,légats de foudre,0,0,0,1,0,0
5597,chien de Buër,chiens de Buër,0,0,0,1,0,0
5598,brasier de Mhach,brasiers de Mhach,0,0,0,1,0,0
5599,glacier de Mhach,glaciers de Mhach,0,0,0,1,0,0
5600,tonnerre de Mhach,tonnerres de Mhach,0,0,0,1,0,0
5601,obscurité de Mhach,obscurités de Mhach,0,0,1,1,1,0
5602,glyphe mhachois,glyphes mhachois,0,0,0,1,0,0
5603,cristal de glace amplifié,cristaux de glace amplifiés,0,0,0,1,0,0
5604,cristal de foudre amplifié,cristaux de foudre amplifiés,0,0,0,1,0,0
5605,cristal de vent amplifié,cristaux de vent amplifiés,0,0,0,1,0,0
5606,pierre d'entrave,pierres d'entrave,0,0,0,1,1,0
5607,clydopithèque,clydopithèques,0,0,0,1,0,0
5608,Ropen,Ropen,0,0,0,1,0,1
5609,kikorangi,kikorangis,0,0,0,1,0,0
5610,herensugue,herensugues,0,0,0,1,0,0
5611,hoita,hoita,0,0,0,1,0,0
5612,roi ufiti,rois ufitis,0,0,0,1,0,0
5613,uncegila,uncegilas,0,0,1,1,0,0
5614,Ève l'excentrique,Ève l'excentrique,0,0,1,1,1,1
5615,bariaua,bariauas,0,0,0,1,1,0
5616,blondine,blondines,0,0,0,1,1,0
5617,Iriz Ima,Iriz Ima,0,0,1,1,0,1
5618,cumulonimbus,cumulonimbus,0,0,0,1,0,0
5619,jidra,jidras,0,0,0,1,0,0
5620,Gerjis,Gerjis,0,0,0,1,0,1
5621,aventurier maraudeur,aventuriers maraudeurs,0,0,1,1,0,0
5622,aventurier pugiliste,aventuriers pugilistes,0,0,1,1,0,0
5623,aventurier maître d'hast,aventuriers maîtres d'hast,0,0,1,1,0,0
5624,aventurier leader,aventuriers leaders,0,0,1,1,0,0
5625,vérifiniveau,vérifiniveaux,0,0,0,1,0,0
5626,flamme blanche,flammes blanches,0,0,0,1,1,0
5627,Achéron,Achéron,0,0,1,1,0,0
5628,béhémoth roi,béhémoths rois,0,0,0,1,0,0
5629,Alte Roite,Alte Roite,0,0,1,1,0,1
5630,boule ardente,boules ardentes,0,0,0,1,1,0
5631,Catastrophe,Catastrophe,0,0,0,1,0,1
5632,tentacule,tentacules,0,0,0,1,0,0
5633,Halicarnasse,Halicarnasse,0,0,0,1,0,1
5634,faucheur d'âmes,faucheurs d'âmes,0,0,0,1,0,0
5635,volume ancien,volumes anciens,0,0,0,1,0,0
5636,géant de fer,géants de fer,0,0,0,1,0,0
5637,ninja,ninja,0,0,0,1,0,0
5638,faucheuse magitek,faucheuses magitek,0,0,0,1,1,0
5639,Bardam,Bardam,0,0,0,1,0,1
5640,Shinryu,Shinryu,0,0,0,1,0,1
5641,aile gauche,ailes gauches,0,0,1,1,1,0
5642,aile droite,ailes droites,0,0,1,1,1,0
5643,Kyokuho,Kyokuho,0,0,0,1,0,1
5644,Renard doré,Renards dorés,0,0,0,1,0,0
5645,grand esprit vengeur de Kugane,grands esprits vengeurs de Kugane,0,0,0,1,0,0
5646,Udoku,Udoku,0,0,1,1,0,1
5647,géomancien amiable,géomanciens amiables,0,0,0,1,0,0
5648,Shatotto,Shatotto,0,0,0,1,1,1
5649,golem gemmé bestial,golems gemmés bestiaux,0,0,0,1,0,0
5650,avant-garde magitek lourde prototype I,avant-gardes magitek lourdes prototype I,0,0,1,1,1,0
5651,hastatus de la 12e légion,hastati de la 12e légion,0,0,0,1,0,0
5652,princeps de la 12e légion,principes de la 12e légion,0,0,0,1,0,0
5653,hoplomachus de la 12e légion,hoplomachi de la 12e légion,0,0,1,1,0,0
5654,signifer de la 12e légion,signiferi de la 12e légion,0,0,0,1,0,0
5655,lacératrice de la 12e légion,lacératrices de la 12e légion,0,0,0,1,1,0
5656,pugiliste des Immortels,pugilistes des Immortels,0,0,0,1,0,0
5657,élémentaliste des Deux Vipères,élé­men­ta­lis­tes des Deux Vipères,0,0,1,1,0,0
5658,M'naago,M'naago,0,0,0,1,1,1
5659,Conrad,Conrad,0,0,0,1,0,1
5660,résistant mhigois,résistants mhigois,0,0,0,1,0,0
5661,résistant mhigois,résistants mhigois,0,0,0,1,0,0
5662,résistant mhigois,résistants mhigois,0,0,0,1,0,0
5663,Gatty,Gatty,0,0,0,1,1,1
5664,Camazotz,Camazotz,0,0,0,1,0,1
5665,E-Sumi-Yan,E-Sumi-Yan,0,0,0,1,0,1
5666,Hewerald la Grosse Hache,Hewerald la Grosse Hache,0,0,0,1,0,1
5667,Io,Io,0,0,1,1,0,1
5668,Faunehm,Faunehm,0,0,0,1,1,1
5669,Orn Khai,Orn Khai,0,0,1,1,0,1
5670,tourelle magitek TM-I,tourelle magitek TM-I,0,0,0,1,1,0
5671,liéchi,liéchis,0,0,0,1,0,0
5672,gagana mineur,gaganas mineurs,0,0,0,1,0,0
5673,dhara de poussière,dharas de poussière,0,0,0,1,0,0
5674,fopar,fopars,0,0,0,1,0,0
5675,sapria,saprias,0,0,0,1,1,0
5676,frelon gazelle,frelons gazelles,0,0,0,1,0,0
5677,fileuse,fileuses,0,0,0,1,1,0
5678,pugil de la Velodyna,pugils de la Velodyna,0,0,0,1,0,0
5679,bhut glacial,bhuts glaciaux,0,0,0,1,0,0
5680,sarcosuchus de la Velodyna,sarcosuchus de la Velodyna,0,0,0,1,0,0
5681,fourmilion fureteur,fourmilions fureteurs,0,0,0,1,0,0
5682,fourmilion creuseur,fourmilions creuseurs,0,0,0,1,0,0
5683,grizzli de montagne,grizzlis de montagne,0,0,0,1,0,0
5684,cordulie,cordulies,0,0,0,1,1,0
5685,diakka,diakkas,0,0,0,1,1,0
5686,saillot,saillots,0,0,0,1,0,0
5687,moussemousse,moussemousses,0,0,0,1,1,0
5688,marid sacré,marids sacrés,0,0,0,1,0,0
5689,Qalyana kshatriya,Qalyanas kshatriyas,0,0,0,1,1,0
5690,Qalyana shudra,Qalyanas shudras,0,0,0,1,1,0
5691,Qalyana brahmin,Qalyanas brahmins,0,0,0,1,1,0
5692,gagana,gaganas,0,0,0,1,0,0
5693,teleoceras,teleoceras,0,0,0,1,0,0
5694,fourmilion traqueur,fourmilions traqueurs,0,0,0,1,0,0
5695,fourmilion des fossés,fourmilions des fossés,0,0,0,1,0,0
5696,dhara des hauteurs,dharas des hauteurs,0,0,0,1,0,0
5697,gazelle,gazelles,0,0,0,1,1,0
5698,anila de poussière,anilas de poussière,0,0,1,1,0,0
5699,Qiqirn croque-viande,Qiqirns croque-viande,0,0,0,1,0,0
5700,chapuli,chapulis,0,0,0,1,0,0
5701,lunigère sanguine,lunigères sanguines,0,0,0,1,1,0
5702,fluturini,fluturinis,0,0,0,1,0,0
5703,bucorve gyrabanien,bucorves gyrabaniens,0,0,0,1,0,0
5704,roudsoud,roudsouds,0,0,0,1,0,0
5705,griffe de grès,griffes de grès,0,0,0,1,1,0
5706,Qiqirn tranche-viande,Qiqirns tranche-viande,0,0,0,1,0,0
5707,urolithe de marbre,urolithes de marbre,0,0,1,1,0,0
5708,scaraléoptère gyrabanien,scaraléoptères gyrabaniens,0,0,0,1,0,0
5709,moudsoud,moudsoud,0,0,0,1,0,0
5710,chapuli ailes-hautes,chapulis ailes-hautes,0,0,0,1,0,0
5711,vrai griffon,vrais griffons,0,0,0,1,0,0
5712,jhammel,jhammels,0,0,0,1,0,0
5713,eruca des hauteurs,erucae des hauteurs,0,0,1,1,1,0
5714,kongamato,kongamato,0,0,0,1,0,0
5715,pantera,panteras,0,0,0,1,1,0
5716,kaluk,kaluks,0,0,0,1,0,0
5717,phoebad,phoebads,0,0,0,1,0,0
5718,dhara de sel,dharas de sel,0,0,0,1,0,0
5719,thalassina,thalassinas,0,0,0,1,1,0
5720,chélone,chélones,0,0,0,1,1,0
5721,soblyn,soblyns,0,0,0,1,0,0
5722,dhruva de sel,dhruvas de sel,0,0,0,1,0,0
5723,abaddon,abaddons,0,0,1,1,0,0
5724,sangsue des Lacs,sangsues des Lacs,0,0,0,1,1,0
5725,minotaure d'Abalathia,minotaures d'Abalathia,0,0,0,1,0,0
5726,vepar,vepars,0,0,0,1,0,0
5727,edila rampante,edilas rampantes,0,0,1,1,1,0
5728,spector,spectors,0,0,0,1,0,0
5729,bête d'argile des montagnes,bêtes d'argile des montagnes,0,0,0,1,1,0
5730,nanka des Lacs,nankas des Lacs,0,0,0,1,0,0
5731,anila de sel,anilas de sel,0,0,1,1,0,0
5732,bhut gardien,bhuts gardiens,0,0,0,1,0,0
5733,tatsunoko,tatsunoko,0,0,0,1,0,0
5734,gyuki,gyuki,0,0,0,1,0,0
5735,unkiu,unkiu,0,0,1,1,0,0
5736,coquorail,coquoraux,0,0,0,1,0,0
5737,poisson-bombo,poissons-bombos,0,0,0,1,0,0
5738,serpent de mer,serpents de mer,0,0,0,1,0,0
5739,shiranui,shiranui,0,0,0,1,0,0
5740,requin volant,requins volants,0,0,0,1,0,0
5741,anala infernal,analas infernaux,0,0,1,1,0,0
5742,gasame,gasame,0,0,0,1,0,0
5743,bukan rouge,bukan rouges,0,0,0,1,0,0
5744,hyoe rouge,hyoe rouges,0,0,0,1,0,0
5745,honkan rouge,honkan rouges,0,0,0,1,0,0
5746,raie rayée,raies rayées,0,0,0,1,1,0
5747,apa,apas,0,0,1,1,1,0
5748,bucorve de rubis,bucorves de rubis,0,0,0,1,0,0
5749,gedan des îles,gedans des îles,0,0,0,1,0,0
5750,yumemi,yumemi,0,0,0,1,0,0
5751,yumemi nu,yumemi nus,0,0,0,1,0,0
5752,Lupin bretteur,Lupins bretteurs,0,0,0,1,0,0
5753,Lupin lancier,Lupins lanciers,0,0,0,1,0,0
5754,Lupin archer,Lupins archers,0,0,0,1,0,0
5755,tenaga,tenaga,0,0,0,1,0,0
5756,koja,koja,0,0,0,1,0,0
5757,rhinoscarabée,rhinoscarabées,0,0,0,1,0,0
5758,furet domien,furets domiens,0,0,0,1,0,0
5759,bucorve de rivière,bucorves de rivière,0,0,0,1,0,0
5760,tigre yanxien,tigres yanxiens,0,0,0,1,0,0
5761,bibao,bibao,0,0,0,1,0,0
5762,serpent d'eau,serpents d'eau,0,0,0,1,0,0
5763,minobi,minobi,0,0,0,1,0,0
5764,vanara,vanaras,0,0,0,1,0,0
5765,taoquan,taoquan,0,0,0,1,0,0
5766,apa du Gensui,apas du Gensui,0,0,1,1,1,0
5767,dhara du Gensui,dharas du Gensui,0,0,0,1,0,0
5768,kiyofusa magatsu,kiyofusa magatsu,0,0,0,1,0,0
5769,namazu ebisu,namazu ebisu,0,0,0,1,0,0
5770,koja magatsu,koja magatsu,0,0,0,1,0,0
5771,bucorve ailes-blanches,bucorves ailes-blanches,0,0,0,1,0,0
5772,tigre de la vallée,tigres de la vallée,0,0,0,1,0,0
5773,hainag,hainags,0,0,0,1,0,0
5774,gedan de la steppe,gedans de la steppe,0,0,0,1,0,0
5775,matamata,matamata,0,0,0,1,0,0
5776,dhole de la steppe,dholes de la steppe,0,0,0,1,0,0
5777,halgai,halgai,0,0,0,1,0,0
5778,khun chuluu,khun chuluu,0,0,0,1,0,0
5779,muu shuwuu,muu shuwuu,0,0,0,1,0,0
5780,purbol,purbols,0,0,0,1,0,0
5781,mammouth,mammouths,0,0,0,1,0,0
5782,Matanga,Matangas,0,0,0,1,0,0
5783,manzasiri,manzasiri,0,0,0,1,0,0
5784,anala de la steppe,analas de la steppe,0,0,1,1,0,0
5785,baras,baras,0,0,0,1,0,0
5786,gulo gulo,gulo gulo,0,0,0,1,0,0
5787,vombrellule,vombrellules,0,0,0,1,1,0
5788,chaotyugh,chaotyughs,0,0,0,1,0,0
5789,queue,queues,0,0,0,1,1,0
5790,sentinelle des Deux Vipères,sentinelles des Deux Vipères,0,0,0,1,1,0
5791,chasseuse des M,chasseuses des M,0,0,0,1,1,0
5792,archère vira,archères viras,0,0,1,1,1,0
5793,résistant mhigois,résistants mhigois,0,0,0,1,0,0
5794,guetteur de la Confédération,guetteurs de la Confédération,0,0,0,1,0,0
5795,guetteur des Intrépides,guetteurs des Intrépides,0,0,0,1,0,0
5796,guetteur namazu,guetteurs namazu,0,0,0,1,0,0
5797,guerrier qestir,guerriers qestir,0,0,0,1,0,0
5798,guerrier dotharl,guerriers dotharl,0,0,0,1,0,0
5799,grizzly géant,grizzly géants,0,0,0,1,0,0
5800,isonade,isonade,0,0,1,1,0,0
5801,maman bucorve,mamans bucorves,0,0,0,1,1,0
5802,ichtyophage,ichtyophages,0,0,1,1,0,0
5803,tenaga vigoureux,tenaga vigoureux,0,0,0,1,0,0
5804,manzasiri féroce,manzasiri féroces,0,0,0,1,0,0
5805,anala enragé,analas enragés,0,0,1,1,0,0
5806,Matanga agressif,Matangas agressifs,0,0,0,1,0,0
5807,limace de Gyr Abania,limaces de Gyr Abania,0,0,0,1,1,0
5808,dhara de poussière doré,dharas de poussière dorés,0,0,0,1,0,0
5809,fourmilion traquenardeur,fourmilions traquenardeurs,0,0,0,1,0,0
5810,shuck famélique,shucks faméliques,0,0,0,1,0,0
5811,ahriman famélique,ahrimans faméliques,0,0,1,1,0,0
5812,flagelleur d'âmes famélique,flagelleurs d'âmes faméliques,0,0,0,1,0,0
5813,pugiliste de la brigade des Cadavres,pugilistes de la brigade des Cadavres,0,0,0,1,0,0
5814,assassin sinistre,assassins sinistres,0,0,1,1,0,0
5815,faucheuse impériale,faucheuses impériales,0,0,0,1,1,0
5816,gobavant-garde de la Main indigo,gobavant-gardes de la Main indigo,0,0,0,1,0,0
5817,voltigeur de la Main indigo,voltigeurs de la Main indigo,0,0,0,1,0,0
5818,urolithe massif,urolithes massifs,0,0,1,1,0,0
5819,esclave du supplice,esclaves du supplice,0,0,0,1,0,0
5820,Ifrit-Egi,Ifrit-Egi,0,0,1,1,0,1
5821,Titan-Egi,Titan-Egi,0,0,0,1,0,1
5822,idole de mana brisée,idoles de mana brisées,0,0,1,1,1,0
5823,pierre tombale obscure,pierres tombales obscures,0,0,0,1,1,0
5824,golem sylvestre,golems sylvestres,0,0,0,1,0,0
5825,grand eibis,grands eibis,0,0,0,1,0,0
5826,tenaga enchaîné,tenaga enchaînés,0,0,0,1,0,0
5827,gladiateur pillard,gladiateurs pillards,0,0,0,1,0,0
5828,pugiliste pillard,pugilistes pillards,0,0,0,1,0,0
5829,Qiqirn porte-viande,Qiqirns porte-viande,0,0,0,1,0,0
5830,Qiqirn mâche-viande,Qiqirns mâche-viande,0,0,0,1,0,0
5831,shiranui vagabond,shiranui vagabonds,0,0,0,1,0,0
5832,katanamochi rouge,katanamochi rouges,0,0,0,1,0,0
5833,majinaishi rouge,majinaishi rouges,0,0,0,1,0,0
5834,zohyo rouge,zohyo rouges,0,0,0,1,0,0
5835,petite chenille,petites chenilles,0,0,0,1,1,0
5836,chenille vorace,chenilles voraces,0,0,0,1,1,0
5837,imposteur impérial,imposteurs impériaux,0,0,1,1,0,0
5838,furet dodu,furets dodus,0,0,0,1,0,0
5839,gedan nécrophage,gedans nécrophages,0,0,0,1,0,0
5840,grizzli grisonnant,grizzlis grisonnants,0,0,0,1,0,0
5841,guerrier buduga,guerriers buduga,0,0,0,1,0,0
5842,chasseur buduga,chasseurs buduga,0,0,0,1,0,0
5843,soigneur buduga,soigneurs buduga,0,0,0,1,0,0
5844,canis impérial,canes impériaux,0,0,0,1,0,0
5845,armure aérienne impériale,armures aériennes impériales,0,0,1,1,1,0
5846,lacératrice impérial,lacératrices impériaux,0,0,0,1,1,0
5847,arrière-garde impériale,arrière-gardes impériales,0,0,1,1,1,0
5848,hexadrone impérial,hexadrones impériaux,0,0,1,1,0,0
5849,apa violette,apas violettes,0,0,1,1,1,0
5850,loup d'arène,loups d'arène,0,0,0,1,0,0
5851,torama apprivoisé,toramas apprivoisés,0,0,0,1,0,0
5852,statue agressive,statues agressives,0,0,0,1,1,0
5853,Serpent de la Mer de Rubis,Serpent de la Mer de Rubis,0,0,0,1,0,1
5854,superviseur du Saint-Office,superviseurs du Saint-Office,0,0,0,1,0,0
5855,garde du Saint-Office,gardes du Saint-Office,0,0,0,1,0,0
5856,gagana au long cou,gaganas au long cou,0,0,0,1,0,0
5857,lame de cuivre,lames de cuivre,0,0,0,1,0,0
5858,Ixal bec-fort,Ixali bec-fort,0,0,1,1,0,0
5859,Ixal aile-forte,Ixali aile-forte,0,0,1,1,0,0
5860,houret désespéré,hourets désespérés,0,0,1,1,0,0
5861,guerrier isolationniste,guerriers isolationnistes,0,0,0,1,0,0
5862,maître d'hast masqué,maîtres d'hast masqués,0,0,0,1,0,0
5863,archer masqué,archers masqués,0,0,1,1,0,0
5864,rustaud mamool ja,rustauds mamool ja,0,0,0,1,0,0
5865,pillard mamool ja,pillards mamool ja,0,0,0,1,0,0
5866,lacératrice expérimentale,lacératrices expérimentales,0,0,0,1,1,0
5867,morbol patriarche,morbols patriarches,0,0,0,1,0,0
5868,fileuse gorgée,fileuses gorgées,0,0,0,1,1,0
5869,onibi présumé,onibi présumés,0,0,1,1,0,0
5870,belette enragée,belettes enragées,0,0,0,1,1,0
5871,phacochère,phacochères,0,0,0,1,0,0
5872,truand hyurgoth,truands hyurgoths,0,0,0,1,0,0
5873,pantera grise,panteras grises,0,0,0,1,1,0
5874,moussemousse moussue,moussemousses moussues,0,0,0,1,1,0
5875,wamouracampa nuisible,wamouracampas nuisibles,0,0,0,1,0,0
5876,tenaga déchaîné,tenaga déchaînés,0,0,0,1,0,0
5877,manzasiri errant,manzasiri errants,0,0,0,1,0,0
5878,vombrellule jasante,vombrellules jasantes,0,0,0,1,1,0
5879,,,0,0,0,0,0,0
5880,chasseur gesi,chasseurs gesi,0,0,0,1,0,0
5881,,,0,0,0,0,0,0
5882,chasseur de trésors des Rouges,chasseurs de trésors des Rouges,0,0,0,1,0,0
5883,brigand lupin,brigands lupins,0,0,0,1,0,0
5884,taoquan affamé,taoquan affamés,0,0,0,1,0,0
5885,koja déchaîné,koja déchaînés,0,0,0,1,0,0
5886,gedan affamé,gedans affamés,0,0,0,1,0,0
5887,anala prophétisé,anala prophétisés,0,0,1,1,0,0
5888,rat vandale,rats vandales,0,0,0,1,0,0
5889,requin volant agressif,requins volants agressifs,0,0,0,1,0,0
5890,tatsunoko agressif,tatsunoko agressifs,0,0,0,1,0,0
5891,morpho violet,morphos violets,0,0,0,1,0,0
5892,gardien bestial,gardiens bestiaux,0,0,0,1,0,0
5893,agresseur roegadyn,agresseurs roegadyns,0,0,1,1,0,0
5894,agresseur hyurois,agresseurs hyurois,0,0,1,1,0,0
5895,Qiqirn croque-œuf,Qiqirns croque-œuf,0,0,0,1,0,0
5896,bhut somnambule,bhuts somnambules,0,0,0,1,0,0
5897,shiranui alléché,shiranui alléchés,0,0,0,1,0,0
5898,yumemi alléché,yumemi alléchés,0,0,1,1,0,0
5899,unkiu alléché,unkiu alléchés,0,0,1,1,0,0
5900,poisson-bombo alléché,poissons-bombos alléchés,0,0,0,1,0,0
5901,rhinoscarabée excité,rhinoscarabées excités,0,0,0,1,0,0
5902,penghou,penghou,0,0,0,1,0,0
5903,bucorve peluché,bucorves peluchés,0,0,0,1,0,0
5904,essaim de moucherons,essaims de moucherons,0,0,1,1,0,0
5905,bibao tournoyant,bibao tournoyants,0,0,0,1,0,0
5906,anala de Nhaama,analas de Nhaama,0,0,1,1,0,0
5907,gazelle alpha,gazelles alpha,0,0,0,1,1,0
5908,mammouth charnu,mammouths charnus,0,0,0,1,0,0
5909,vieux matamata,vieux matamata,0,0,0,1,0,0
5910,teleoceras affamé,teleoceras affamés,0,0,0,1,0,0
5911,minotaure affamé,minotaures affamés,0,0,0,1,0,0
5912,Namazu déterminé,Namazu déterminés,0,0,0,1,0,0
5913,déserteur,déserteurs,0,0,0,1,0,0
5914,tatsunoko irrité,tatsunoko irrités,0,0,0,1,0,0
5915,homme suspect,hommes suspects,0,0,1,1,0,0
5916,pirate empoisonné,pirates empoisonnés,0,0,0,1,0,0
5917,gedan grégaire,gedans grégaires,0,0,0,1,0,0
5918,tonosama yumemi,tonosama yumemi,0,0,0,1,0,0
5919,chaotyugh à tiges grimpantes,chaotyughs à tiges grimpantes,0,0,0,1,0,0
5920,kshatriya embusquée,kshatriyas embusquées,0,0,0,1,1,0
5921,shudra embusquée,shudras embusquées,0,0,0,1,1,0
5922,brahmin embusquée,brahmins embusquées,0,0,0,1,1,0
5923,fileuse cracheuse,fileuses cracheuses,0,0,0,1,1,0
5924,pantera vulgaire,panteras vulgaires,0,0,0,1,1,0
5925,drone magitek détraqué,drones magitek détraqués,0,0,0,1,0,0
5926,chapuli marbré,chapulis marbrés,0,0,0,1,0,0
5927,griffon ignoble,griffons ignobles,0,0,0,1,0,0
5928,Mauci,Mauci,0,0,0,1,0,1
5929,matamata matriarche,matamata matriarches,0,0,0,1,1,0
5930,faucheux,faucheux,0,0,0,1,0,0
5931,scaraléoptère fécondeur,scaraléoptères fécondeurs,0,0,0,1,0,0
5932,kongamato fécondeur,kongamato fécondeurs,0,0,0,1,0,0
5933,Qiqirn courtois,Qiqirns courtois,0,0,0,1,0,0
5934,Qiqirn broie-viande,Qiqirns broie-viande,0,0,0,1,0,0
5935,moudsoud journalier,moudsoud journaliers,0,0,0,1,0,0
5936,coquorail géant,coquoraux géants,0,0,0,1,0,0
5937,gasame de source chaude,gasame de source chaude,0,0,0,1,0,0
5938,Intrépide rompu au combat,Intrépides rompus au combat,0,0,1,1,0,0
5939,kiyofusa cuirassé,kiyofusa cuirassés,0,0,0,1,0,0
5940,scarabée débroussailleur,scarabées débroussailleurs,0,0,0,1,0,0
5941,muu shuwuu prophétisé,muu shuwuu prophétisés,0,0,0,1,0,0
5942,bhut écorché,bhuts écorchés,0,0,0,1,0,0
5943,griffe de grès fécondatrice,griffes de grès fécondatrices,0,0,0,1,1,0
5944,dhruva indépendant,dhruvas indépendants,0,0,0,1,0,0
5945,jeune zu,jeunes zus,0,0,0,1,0,0
5946,soldat impérial,soldats impériaux,0,0,0,1,0,0
5947,laquearius de la 12e légion,laquearii de la 12e légion,0,0,0,1,0,0
5948,secutor de la 12e légion,secutores de la 12e légion,0,0,0,1,0,0
5949,signifer de la 12e légion,signiferi de la 12e légion,0,0,0,1,0,0
5950,épéiste des Crânes,épéistes des Crânes,0,0,1,1,0,0
5951,lancier des Crânes,lanciers des Crânes,0,0,0,1,0,0
5952,mage des Crânes,mages des Crânes,0,0,0,1,0,0
5953,Fordola rem Lupus,Fordola rem Lupus,0,0,0,1,1,1
5954,Zenos yae Galvus,Zenos yae Galvus,0,0,0,1,0,1
5955,bretteur des Ferae Domitae,bretteurs des Ferae Domitae,0,0,0,1,0,0
5956,lancier des Ferae Domitae,lanciers des Ferae Domitae,0,0,0,1,0,0
5957,archer des Ferae Domitae,archers des Ferae Domitae,0,0,1,1,0,0
5958,faucheuse de la 12e légion,faucheuses de la 12e légion,0,0,0,1,1,0
5959,résistant mhigois,résistants mhigois,0,0,0,1,0,0
