#,Description,Item,GatheringItemLevel,Unknown2,TerritoryType,Unknown0,FishingRecordType,Unknown1,IsVisible
20249,"Le corps de ce poisson est parcouru de larges rayures verticales qu'on croirait tatouées à l'encre noire. Ses congénères n'ont pas tous le même nombre de rayures, et le débat fait rage pour savoir s'il faut les considérer ou non comme des espèces identiques.",43809,650,7000,56,0,35,False,True
20250,"Habitant des profondeurs des marais de Ligaka, ce petit poisson aux couleurs éclatantes se déplace en banc au milieu de la végétation sous-marine, un spectacle qui évoque la floraison d'un arbre fruitier.",43810,645,7000,56,0,35,False,True
20251,"On raconte que cette raie serait en fait une drôle de poterie que les Mobelins auraient fabriquée dans un accès de fantaisie, et qui aurait pris vie spontanément. Cette espèce est en tout cas très populaire chez les amateurs de céramique.",43811,650,7000,56,0,36,False,True
20252,"Les reflets rougeoyants de cette espèce évoquent une flamme dansante. La légende raconte qu'un bandit en fuite aurait fait tomber sa torche dans l'eau, et que celle-ci se serait métamorphosée en poisson.",43812,655,7000,56,0,36,False,True
20253,"Un type de colossoma endémique du bassin versant de l'Ihuykatumu. Il ressemble beaucoup au pipira, ce qui peut constituer un avantage sélectif, cette dernière espèce n'étant pas cannibale.",43813,665,7000,56,0,37,False,True
20254,"Ce poisson se distingue par sa nageoire caudale brillant de reflets orangés, qui la font ressembler à une flamme sous-marine. Il s'entend très mal avec la torche du malandrin, un autre poisson faisant l'objet d'une métaphore similaire.",43814,660,7000,56,0,37,False,True
20255,"Avec ses écailles irisées et ses nageoires roses, ce poisson d'eau douce est par­ti­cu­liè­rement agréable à l'œil. On dit qu'il est la petite sœur d'un arc-en-ciel, raison pour laquelle il se plaît à dessiner, en se mouvant, des ponts colorés dans l'eau.",43815,660,7000,57,0,35,False,True
20256,"La bouche de ce petit poisson est extensible telle une ventouse. Sa chair est relativement fade, mais on le trouve en abondance, ce qui en fait un aliment incontournable pour les populations locales.",43816,645,7000,57,0,35,False,True
20257,Le corps de cette anguille est parcouru de rayures rouges lui donnant l'apparence du charbon chauffé à blanc. Elle serait de fait dotée d'un organe magique produisant une chaleur diffuse.,43817,655,7000,57,0,36,False,True
20258,"Ne vous laissez pas charmer par ses jolies écailles iridescentes : ce poisson ex­trê­me­ment agressif n'est pas là pour être admiré. Dès qu'une proie est en vue, ses congénères et lui fondent sur elle et la déchiquettent jusqu'à ce qu'il n'en reste plus rien.",43818,650,7000,57,0,36,False,True
20259,"Ce silure de grande taille apprécie la douceur des fonds marins. Il atteint environ trois yalms une fois adulte, et peine alors à trouver un coin discret où se reposer.",43819,650,7000,57,0,37,False,True
20260,"Un pirarucu aux couleurs vives. Quand plusieurs d'entre eux se regroupent, on croirait qu'une myriade de fleurs ont éclos au fond des mers. De pauvres hères seraient même morts noyés en tentant de “cueillir” ces dernières.",43820,665,7000,57,0,37,False,True
20261,"Ce poisson est reconnaissable à sa double nageoire caudale parcourue d'une traînée noire comme de l'encre, une particularité qui lui vaut le surnom de “poisson à deux pattes”, et que certains jugent visuellement perturbante.",43821,665,7000,62,0,36,False,True
20262,"Un immense crocodile qui habitait jadis le bassin versant de l'Ihuykatumu. Aujourd'hui, on le croise uniquement dans les marais de Ligaka, sur lesquels il règne en maître incontesté.",43822,655,7000,62,0,37,False,True
20263,"La teinte bleutée de ce crabe lui permet de se fondre dans l'eau des lacs de cratère qui lui servent d'habitat. Une fois bouilli, il vire au rouge écarlate et peut se consommer avec sa carapace, qui est plus tendre qu'il n'y paraît.",43823,660,7000,58,0,38,False,True
20264,"D'après certains, l'épaisse nageoire dorsale de ce poisson évoquerait la crète des Mamool Ja du clan des Hoobigo. Pour cette raison, il était jadis considéré comme un signe de mauvais augure par les Xbr'aal.",43824,645,7000,58,0,38,False,True
20265,"Cette grande tortue sillonne les profondeurs des lacs de cratère. On raconte qu'elle passe de longues années à mémoriser tous les courants aquatiques de son aire d'habitat, et qu'elle s'aventure parfois dans d'autres lacs en empruntant des passages sous l'eau.",43825,655,7000,58,0,39,False,True
20266,"Ce poisson d'eau douce au corps rayé et aux longues moustaches se jette sur ses proies avec habileté et vivacité. Ces ca­rac­té­ris­ti­ques lui ont valu son nom, hommage aux rôdeurs vipère.",43826,655,7000,58,0,39,False,True
20267,"Ce crocodile est endémique de L'Horizon d'Ut'ohmu. En de rares occasions, on peut l'apercevoir au bord de l'eau, en train de prendre le soleil sans un bruit. Toutefois, malgré son calme apparent, il est fortement déconseillé de l'approcher.",43827,665,7000,58,0,40,False,True
20268,"Bien que les écailles de ce poisson soient originellement de couleur claire, sa tendance à s'envelopper de mousse et d'algues le fait paraître vert foncé. Plusieurs experts ont émis l'hypothèse que cela lui servirait à se camoufler en crocodile pour échapper à ses prédateurs.",43828,660,7000,58,0,40,False,True
20269,"On surprend souvent ce petit poisson à nager dans les eaux directement touchées par les rayons du soleil. Ses écailles, recouvertes d'une infinité de minuscules cristaux, réfléchissent la lumière du jour et éblouissent les prédateurs.",43829,670,7000,59,0,38,False,True
20270,"Une croyance locale attribue aux yeux disproportionnés de ce poisson le pouvoir de lire le destin du monde. Un rite divinatoire, pratiqué dans certains villages, consiste à le poser vivant dans un plat et à compter ses soubresauts pour prédire l'avenir.",43830,670,7000,59,0,38,False,True
20271,"Les nageoires amples de ce poisson ne sont pas sans évoquer les volants qui ornent les tenues des grandes occasions. Pour cette raison, il est très prisé par les habitants d'Iq Br'aax, qui considèrent que manger sa chair apporte chance et prospérité.",43831,680,7000,59,0,39,False,True
20272,"La similarité que présente ce poisson-chat avec un ibruq ne se limite pas à son apparence. Bien que de tempérament placide à l'ordinaire, il charge en ligne droite dès qu'il aperçoit une proie et la heurte à coups de crâne jusqu'à ce que mort s'en suive.",43832,675,7000,59,0,39,False,True
20273,"Bien que ce poisson soit appelé par de nombreux noms, tous les pêcheurs s'accordent à lui reconnaître des ca­rac­té­ris­ti­ques uniques, à commencer par la nuée de tâches qui parsèment son corps rouge-brun. Il paraîtrait, d'ailleurs, que le nombre de ces dernières augmente avec l'âge.",43833,690,7000,59,0,40,False,True
20274,"Des légendes locales dépeignent ce grand poisson doré comme un guide qui connaîtrait le chemin menant à la mystérieuse cité d'or. On ne compte plus le nombre de plongeurs qui, inspirés par ces récits, ont exploré les lacs de cratère à sa recherche.",43834,685,7000,59,0,40,False,True
20275,"La rayure noire qui traverse les flancs de ce poisson n'est pas sans évoquer la nervure d'une feuille d'arbre – une particularité qui, associée à sa petite taille, lui a valu son nom. Cela ne l'empêche pas de bouder les feuilles mortes qui flottent à la surface de l'eau, leur préférant de loin les petits insectes.",43835,675,7000,60,0,38,False,True
20276,D'aucuns affirment que ce poisson éblouissant aurait obtenu ses écailles dorées en baignant dans les rayons du soleil qui éclairent la partie haute de la forêt de Yak T'el. Les Xbr'aal les élevaient autrefois afin que leurs bocaux servent de sources de lumière.,43836,680,7000,60,0,38,False,True
20277,"Cette anguille est dotée d'un organe électrique lui permettant de produire des décharges de très forte intensité, dont la puissance rivalise avec celle d'un sort de foudre. Les pêcheurs au harpon qui souhaiteraient la prendre en chasse sont donc invités à exercer la plus grande prudence.",43837,670,7000,60,0,39,False,True
20278,"Ce poisson originaire de la forêt de Yak T'el se distingue par ses nageoires pectorales longues et fines. Bien que les locaux affirment que ces dernières seraient en fait des moustaches, les ichtyologistes n'ont pas encore tranché sur la question.",43838,675,7000,60,0,39,False,True
20279,"Les écailles de ce poisson sont à la fois scintillantes comme l'or et solides comme le fer, si bien qu'elles faisaient autrefois office de monnaie locale. Encore aujourd'hui, elles sont très appréciées des Xbr'aal qui s'en servent pour décorer leurs armes et armures.",43839,685,7000,60,0,40,False,True
20280,"D'après une vieille légende, ce poisson serait la réincarnation d'un br'aax par­ti­cu­liè­rement sanguinaire. Démontrant la même férocité, il n'utilise pas seulement ses dents acérées pour dévorer d'autres poissons, mais aussi pour déchiqueter les mammifères qui auraient eu le malheur de tomber à l'eau.",43840,690,7000,60,0,40,False,True
20281,"Sachant que les mots “Iq Rrax” peuvent se traduire lit­té­ra­le­ment par “sang écarlate”, on peut affirmer que ce crabe porte bien son nom. Outre sa couleur, il démontre un penchant marqué pour l'hémoglobine et aime emmagasiner le sang de ses proies dans ses pinces pour le sucer plus tard.",43841,690,7000,63,0,38,False,True
20282,"Les dimensions colossales de ce poisson seraient presque comparables à celles des wivres, ces créatures que les Mamool Ja utilisent comme montures. Une légende veut d'ailleurs que ce soit la forme prise par l'une d'elles ayant fui le champ de bataille.",43842,690,7000,63,0,40,False,True
20283,Ce poisson d'eau douce possède une glande à conservation d'éther par­ti­cu­liè­rement efficace malgré sa petite taille. L'énergie magique qu'il accumule ainsi lui permet de nager plus vite et d'échapper aux prédateurs.,43843,680,7000,61,0,41,False,True
20284,Ce petit poisson aux nageoires atrophiées qu'il agite avec intensité pour se déplacer vit en général dans les eaux calmes des lacs. Les Hhetsarro le considèrent comme un symbole de l'effort et du travail acharné.,43844,670,7000,61,0,41,False,True
20285,Ce poisson migratoire se déplace dans les larges étendues d'eau du Xak Tural. Certains groupes de nomades hhetsarro le vénèrent comme un esprit qui les guide dans leurs voyages.,43845,685,7000,61,0,42,False,True
20286,Ce poisson de taille moyenne vit dans les eaux de la Niikwerepi. Sa chair dégage un goût vaseux trop prononcé pour être comestible. Toutefois sa vivacité fait le bonheur des pêcheurs en herbe !,43846,680,7000,61,0,42,False,True
20287,Le long nez de ce prédateur aquatique est souvent séché pour obtenir une sorte de javelot aiguisé. On raconte que le jeu de fléchettes très populaire dans la prairie de Yawtanane serait né d'une ancienne pratique consistant à lancer ces poissons séchés.,43847,690,7000,61,0,43,False,True
20288,"Ce large poisson aux écailles sombres vit la nuit dans les profondeurs du lac Toari, et sait se faire discret. Les pêcheurs invétérés souhaitant le ferrer sont bien souvent entraînés jusqu'à l'insomnie...",43848,675,7000,61,0,43,False,True
20289,,0,0,0,0,0,0,False,False
20290,,0,0,0,0,0,0,False,False
20291,,0,0,0,0,0,0,False,False
20292,,0,0,0,0,0,0,False,False
20293,,0,0,0,0,0,0,False,False
20294,,0,0,0,0,0,0,False,False
20295,,0,0,0,0,0,0,False,False
20296,,0,0,0,0,0,0,False,False
20297,,0,0,0,0,0,0,False,False
20298,,0,0,0,0,0,0,False,False
20299,,0,0,0,0,0,0,False,False
20300,,0,0,0,0,0,0,False,False
20301,,0,0,0,0,0,0,False,False
20302,,0,0,0,0,0,0,False,False
20303,,0,0,0,0,0,0,False,False
20304,,0,0,0,0,0,0,False,False
30000,,17835,290,0,10000,0,44,False,False
30001,,17836,290,0,10000,0,44,False,False
30002,,17951,260,0,10000,0,44,False,False
30003,,26744,425,0,10000,0,44,False,False
30004,,26745,425,0,10000,0,44,False,False
30005,,29573,290,0,10000,0,44,False,False
30006,,29574,290,0,10000,0,44,False,False
30007,,29578,290,0,10000,0,44,False,False
30008,,29579,290,0,10000,0,44,False,False
30009,,29581,290,0,10000,0,44,False,False
30010,,29589,290,0,10000,0,44,False,False
30011,,36611,560,0,10000,0,44,False,False
30012,,36612,560,0,10000,0,44,False,False
30013,,43556,690,0,10000,0,44,False,False
30014,,43557,690,0,10000,0,44,False,False
