#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
185,Ananta,Ananta,"Les Anantas se sont établies dans Les Marges de Gyr Abania. La moitié supérieure de leur corps a forme humaine, mais elles sont dotées d'une queue de serpent à la place des jambes. Leur race a pour particularité de ne pas compter d'individus mâles, et les Anantas ont également pour ca­rac­té­ris­ti­que de pouvoir utiliser la magie pour donner aux métaux la forme qu'elles désirent. C'est ainsi qu'elles se fabriquent de merveilleux ornements.",0,0,1,1,1,0
186,M'naago,M'naago,"“Aprrrès toutes les louanges qu'on m'a faites sur toi, je suis contente d'avoir enfin eu l'occasion de te voir te battre, Player.”",0,0,0,1,1,1
187,Kotokaze,Kotokaze,"“Soyez les bienvenus dans notre taverne ! Nous avons une nouvelle cuvée de *saké*, notre fameux alcool de riz local, je ne vous dis que ça !”",0,0,0,1,1,1
188,mammouth,mammouths,"Un gigantesque herbivore qui peuple les terres froides et les régions montagneuses gelées. C'est une créature douce, mais qui peut être prise de panique si elle est approchée sans précaution. Elle peut alors provoquer des blessures graves en attaquant avec ses larges défenses. C'est d'ailleurs pour cette raison que les grands carnivores le prennent rarement pour cible.",0,0,0,1,0,0
189,phoebad,phoebad,"Un golem qui se forme na­tu­rel­le­ment dans les régions comme celle du lac Seld, car le sel y abonde. Une légende gyrabanienne raconte également que le Destructeur aurait ordonné à une femme de quitter la ville où elle habitait sans se retourner, mais que celle-ci fut changée en phoebad lorsqu'elle jeta un coup d'œil par-dessus son épaule.",0,0,0,1,0,0
190,Susano,Susano,"Un kami invoqué par les Kojin. Détenteur de trois reliques, c'est le dieu de la mer de ces hommes-bêtes. C'est également un adorateur des combats qui n'hésite pas à assommer quiconque le défie d'un grand coup d'Ame no Murakumo, son sabre.",0,0,0,1,0,1
191,Lakshmi,Lakshmi,"Une déesse invoquée par les Anantas, qui lui prêtent beauté, fertilité et un grand pouvoir d'apaisement, dont elles auraient elles-mêmes en partie hérité. C'est une divinité remplie de bonté qui calme ses adorateurs en les embrassant de son *étreinte séduisante*.",0,0,0,1,1,1
192,Grynewaht,Grynewaht,"“Cette fois justement, j'aurai ma vengeance ! Et lorsque je t'aurai tuée, mes supérieurs seront forcés de me rendre le rang qui m'est dû ! Bouahaha !”",0,0,0,1,0,1
193,Rasho,Rasho,"“Si vous pensiez trouver ici des gens à cheval sur l'étiquette, vous avez frappé à la mauvaise porte. Je vous rappelle que nous sommes des pirates. Il y en a même certains qui jurent à chaque fois qu'ils ouvrent la bouche, et d'autres qui ne se sont pas lavés depuis plus de trois jours.”",0,0,0,1,0,1
194,Cirina,Cirina,“Notre tribu converse avec les êtres divins. Leurs oracles nous guident dans la vie de tous les jours. ”,0,0,0,1,1,1
195,Magnai,Magnai,“Les Oronir sont les fils d'Azim. Aucune alliance ne peut permettre à qui que ce soit de devenir l'enfant d'un Dieu.”,0,0,0,1,0,1
196,Sadu,Sadu,"“Les Dotharl sont sans doute les plus courageux des guerriers, puisque nous ne craignons rien, pas même la mort.”",0,0,0,1,1,1
197,Shinryu,Shinryu,"Un dieu de la destruction sans culte officiel. Ilberd l'a invoqué en utilisant un œil de dragon et en sacrifiant de nombreux frères d'armes. S'il a cette forme de dragon, c'est parce qu'il est devenu encore plus puissant que Bahamut.",0,0,0,1,0,1
198,Yotsuyu,Yotsuyu,"“Mon âme est comme un puits sans fond, et il vous faudra encore souffrir un peu pour faire de moi une femme comblée...”",0,0,1,1,1,1
199,Krile Baldesion,Krile Baldesion,"“C'est donc vous, la fameuse Guerrière de la Lumière... Je comprends mieux pourquoi vos ennemis vous craignent autant.”",0,0,0,1,1,1
200,Lyse,Lyse,"“Je suis même prête à chasser tous les Impériaux à coups de pied dans le derche, s'il le faut !”",0,0,0,1,1,1
201,Zenos yae Galvus,Zenos yae Galvus,“J'espère bien que cette proie va me procurer du plaisir...”,0,0,0,1,0,1
202,Hien,Hien,“Qu'êtes-vous donc venus chercher finalement ? Ma tête à trancher ou mon bras pour lever une armée ?”,0,0,0,1,0,1
203,moussemousse,moussemousses,"Ces petites boules vertes indigènes des régions humides ressemblent aux sphères végétales ornant certains jardins orientaux. À l'inverse de ces arrangements floraux purement décoratifs, les moussemousses possèdent deux courtes jambes qui leur permettent de déambuler quand ils se sont assez gorgés d'eau. On notera aussi leur étrange tendance à se regrouper en “bosquet” pour combattre la déshydratation lorsque l'air devient trop sec.",0,0,0,1,0,0
204,chapuli,chapulis,"Considéré comme nuisible en Gyr Abania, le chapuli se nourrit es­sen­tiel­le­ment de fruits et de feuilles qu'il détache grâce à sa corne frontale acérée. Bien qu'herbivore, il peut se montrer assez féroce pour attaquer des êtres humains et des bêtes sauvages quand il est nerveux. Il est donc conseillé de garder ses distances, d'autant plus que les bonds dont ils sont capables sont remarquables une fois leurs pattes arrière entièrement développées.",0,0,0,1,0,0
205,Qiqirn croque-viande,Qiqirns croque-viande,"Con­trai­re­ment à certains de leurs cousins, la plupart des Qiqirns de Gyr Abania sont ex­trê­me­ment féroces, assez pour faire de pauvres voyageurs leur repas. Malgré le danger qu'ils présentent pour la population, les Garlemaldais les ont toujours considérés comme faisant partie de la faune locale plutôt que comme une tribu barbare, et ils n'ont de ce fait jamais tenté de réfréner leur appétit pour la chair humaine.",0,0,0,1,0,0
206,Hrodric le Médisant,Hrodric le Médisant,"Ce membre de la haute noblesse gyrabanienne était le cousin du roi Theodoric, ce qui le plaçait en cinquième position dans l'ordre de succession. Son sens aigu de la justice l'a toutefois poussé à condamner avec sévérité les atrocités commises par son monarque, ce qui lui valut de s'attirer son courroux. Pour se venger de cette trahison, Theodoric le fit emprisonner et changer en créature monstrueuse.",0,0,0,1,0,1
207,Fordola rem Lupus,Fordola rem Lupus,“L'empire de Garlemald est ma seule et unique patrie !”,0,0,0,1,1,1
208,Rofocale le Roi centaure,Rofocale le Roi centaure,"On pense que cet étrange personnage qui attendait la venue d'aventuriers sous les ruines de Rabanastre était jadis un général, dont l'apparence a été corrompue par le pouvoir de l'auralithe qu'il possède. Certains comparent son apparence à celle d'un soldat blanchi sous le harnais et juché sur un char de guerre. Toutefois, personne ne saurait expliquer avec certitude ses origines.",0,0,0,1,0,1
209,Argath Thadalfus,Argath Thadalfus,"Cet être contre nature a pris possession du corps d'un jeune noble en l'influençant grâce à une auralithe et l'a ensuite métamorphosé. Arrogant, il se considère comme un dieu et commande deux masques : l'un disant la vérité et l'autre proférant des mensonges. La cité royale de Lesalia a été sa prison pendant des générations, mais il s'est récemment réveillé pour des raisons inconnues.",0,0,1,1,0,1
210,Raubahn & Pipin,Raubahn & Pipin,"“Le bras m'en tombe ! Tu es devenu un féroce combattant, Pipin.”
“Père, ce n'est pas le moment de plaisanter. Admettez plutôt que vous avez vo­lon­tai­re­ment laissé cet ennemi vous attaquer pour que j'intervienne.”",0,0,0,1,0,1
211,koja,koja,"Les koja sont des amas de boue animés par un souffle de vie évanescent. Ils sont le plus souvent invoqués par des prêtres onmyo ou des géomanciens qui les utilisent comme servants et sont en cela considérés comme l'équivalent oriental du golem. Quant aux traits de leur visage si distinctifs, on dit qu'ils seraient ceux du fonctionnaire eunuque qui a mis au point leur technique d'invocation. Cette légende n'a toutefois jamais été vérifiée.",0,0,0,1,0,0
212,ango,ango,"L'ango est un proche cousin de l'orobon. Sa tête boursouflée et sa grande gueule lui confèrent une allure si stupide qu'il est difficile de le regarder droit dans les yeux. Pour cette raison, les pécheurs appelaient ce poisson “l'angoissant”, mais voilà bien longtemps qu'ils n'emploient plus que son diminutif, “l'ango”. ",0,0,1,1,0,0
213,sphère de guidage,sphères de guidage,"Ces sphères font office de guides sur le continent d'Azys Lla et sont dotées du système d'ex­ploi­ta­tion “Système 2000” intégrant à la fois des pilotes d'ordre civil et militaire. Bien que ceci leur confère une polyvalence accrue, certains critiquent “Système 2000” pour ses problèmes de conception entraînant des débordements de pile lors de l'exécution de programme 16 bits.",0,0,0,1,1,0
214,Tansui,Tansui,"“J'comprends bien qu'vous ayez pas envie d'fricoter avec la Confédération, mais c'est pour vot' bien ! Qui sait c'qui pourrait vous arriver, si vous naviguez sans notre protection !?”",0,0,0,1,0,1
215,Genbu,Genbu,"“Ho ho ho. Je ne m'étais pas trompé sur l'étendue de ton courage et de ta force, humaine.”",0,0,0,1,0,1
216,Byakko,Byakko,“À vous d'apaiser mon âme !”,0,0,0,1,0,1
217,Arenvald Lentinus,Arenvald Lentinus,"“Je me battrai de toutes mes forces... C'est le moins que je puisse faire pour honorer la mémoire de mes amis A'aba et Aulie, qui ont donné leur vie pour sauver la mienne.”",0,0,1,1,0,1
218,Lupin,Lupins,"Les Lupins sont originaires du continent oriental d'Othard et ont une morphologie proche de celle des humains, exception faite de leur tête de loup. Voyant en eux un peuple guerrier, les anciens seigneurs de Doma firent de leur sujet certains clans lupins durant les anciennes guerres intestines. Ces hommes-bêtes gagnèrent ainsi un statut social privilégié. Mal­heu­reu­se­ment, l'Empire reconnut chez eux ces mêmes qualités de combattants lors de leur conquête de Doma et les embrigada en nombre dans son armée.",0,0,0,1,0,1
219,Hancock,Hancock,"“Je vous prie de bien vouloir m'en excuser... Ma devise est de toujours aller droit au but, car le temps, c'est de l'argent. Mais je dois bien avouer que parfois, mon honnêteté me coûte un peu...”",0,0,0,1,0,1
220,Hisui & Kurenai,Hisui & Kurenai,"“Vous pouvez vous approcher si vous voulez regarder de plus près, vous savez ! Dites-moi juste à qui vous pensez avoir affaire. Kurenai... ou Hisui ?”",0,0,0,1,0,1
221,wanyûdô & katasharin,wanyûdô & katasharin,"Ces automates nés en Orient s'apparentent à des roues de charrette sur lesquelles on aurait greffé des visages d'homme ou de femme, un ornement pour le moins dérangeant qui fait écho à la légende selon laquelle ces masques auraient le pouvoir de déposséder de leur âme ceux qui les regardent. De quoi décourager bien des intrus...",0,0,0,1,0,0
222,hatamoto,hatamoto,"Le spectre d'un valeureux samouraï tombé au champ d'honneur. On désignait autrefois par *hatamoto* les guerriers d'un certain rang, souvent des protecteurs de riches familles seigneuriales. Leur destin était dans la majorité des cas de mourir au combat, et ceux dont l'âme n'a pu trouver le repos hantent encore les terres orientales de nos jours.",0,0,0,1,0,0
223,yukinko,yukinko,Ces animaux sont des cousins des korpokkur qui ramassent des tiges de paille pour con­fec­tion­ner des capes ru­di­men­taires leur permettant de résister au froid et à la neige. Les Orientaux les imitent d'ailleurs depuis longtemps et ont perfectionné cette technique en inventant les voiles d'hivernage qui protègent leurs arbres par temps glacial.,0,0,0,1,0,0
224,Qitian Dasheng,Qitian Dasheng,"Ce singe s'est métamorphosé en Zuijû et a acquis un immense pouvoir après avoir vécu plus de mille ans. Il monte la garde au Compas de l'Hirondelle, afin que le fûsui-tamatebako, un ancien artefact manipulant le temps et créé par son maître, ne tombe pas entre de mauvaises mains. On l'appelle aussi “Grand Sage, l'Égal du Ciel”.",0,0,0,1,0,1
225,Hiruko,Hiruko,"Cette mystérieuse entité barre la route aux braves qui parviennent à se hisser au trentième étage du Pilier des Cieux. Conçue pour ne laisser passer que les héros qui ont un espoir de survie face à des cataclysmes de l'envergure des fléaux, elle remplit sa mission d'écrémage en s'appuyant sur un arsenal conséquent, constitué de sortilèges interdits et aujourd'hui disparus.",0,0,0,1,0,1
226,lapin du bonheur,lapins du bonheur,Ces mystérieux petits animaux sont connus pour porter chance sur Eurêka. L'équipe d'exploration a reçu plusieurs rapports d'aventuriers clamant que les lapins s'attacheraient parfois à eux et les guideraient vers des caches aux trésors. Personne ne sait en revanche comment s'attirer leur bénédiction à coup sûr.,0,0,0,1,0,0
227,Louhi,Louhi,"Découverte à Eurêka Pagos, cette imposante démone manie une paire de lames de glace qu'elle matérialise en manipulant l'énergie éthérée environnante. Si la communauté scien­ti­fi­que ne s'est pas encore penchée sur son cas, sa capacité à contrôler de nombreux serviteurs indique qu'elle occupe un rang élevé dans la hiérarchie des démons.",0,0,0,1,1,1
228,Tsukuyomi,Tsukuyomi,"Cette Primordiale s'est manifestée en grande partie grâce au pouvoir du Masokagami, un trésor sacré que l'Empire s'est procuré auprès des Kojin rouges. On l'appelle la Maîtresse de la lune et de la nuit, et bien qu'elle apparût sous forme féminine lors de son invocation à Doma, cette divinité est généralement représentée sous les traits d'un homme dans la culture orientale.",0,0,0,1,1,1
229,Yiazmat,Yiazmat,"Cette créature est en réalité le Vangaa Ba'Gamnan que l'auralithe Duma a métamorphosé en un terrible dragon. Au fin fond de Goug, la cité des machines, elle attendait patiemment qu'on la trouve afin d'assouvir sa vengeance.",0,0,0,1,0,1
230,Gosetsu,Gosetsu,“Je m'appelle Gosetsu et je suis un illustre samouraï de Doma ! En garde !”,0,0,0,1,0,1
231,hannya karakuri,hannya karakuri,"Mis au point par des artisans hingashiens ayant puisé leur inspiration dans le savoir domien antique, cet automate porte un masque qui symbolise la jalousie et la malice. En plus de ses armes très dangereuses, il est également doté d'un mécanisme d'auto-destruction qui le rend com­plè­te­ment im­pré­vi­si­ble.",0,0,0,1,0,0
232,moudsoud,moudsoud,"Assiégés dans leur château par les Garlemaldais, les résistants mhigois désespérés n'eurent d'autre choix que de demander à leurs mages d'invoquer des créatures du néant afin de redonner ar­ti­fi­ciellement vie à leurs camarades morts au combat, et avoir ainsi une chance de survivre. Hélas pour eux, ce pacte tacite fut rapidement rompu, et les moudsoud hantent toujours la région de Gyr Abania.",0,0,0,1,0,0
233,Tokkapchi,Tokkapchi,"Cette abomination découverte dans l'Arboretum Sainte-Mocianne est un spécimen particulier de korpokkur recouvert d'une boue aux propriétés in­ha­bi­tuelles. Les feuilles mortes sur sa tête ressemblent quelque peu à une couronne, ce qui lui a donné le surnom de “roi fangeux”.",0,0,0,1,0,1
234,dragon des brumes,dragons des brumes,"Après avoir été capturé par les Allagois, ce dragon fantomatique a subi des altérations magismologiques avant de se retrouver confiné dans les terres désolées de L'Escarre. Ayant perdu toute trace d'in­tel­li­gence, il se laisse purement guider par son instinct de survie et attaque avec ses brumes magiques quiconque ose pénétrer dans ce qui est devenu son domaine.",0,0,0,1,0,0
235,Suzaku,Suzaku,"“Tenzen... Où que tu sois, je sais que tu veilles sur moi...”",0,0,0,1,1,1
236,Pazuzu,Pazuzu,"Lorsque les tempêtes effroyables de cet être du néant se déchaînent sur Eurêka Anemos, c'est comme si les morts revenaient sur terre pour emporter les vivants avec eux. Telle est en tout cas l'hypothèse des explorateurs, dont la con­nais­san­ce des lieux est bien trop faible pour ne pas laisser libre cours à leur imagination.",0,0,0,1,0,1
237,Penthésilée,Penthésilée,"Cet être du néant en forme de papillon qui rôde sur Eurêka Pyros est parvenu à ne faire plus qu'un avec les flammes ardentes qui l'entourent, et son énergie élémentaire démesurée lui permet d'engloutir l'éther environnant avec voracité.",0,0,0,1,1,1
238,Asahi sas Brutus,Asahi sas Brutus,"“Tu ne comptes tout de même pas céder à la tentation de me tuer, moi le re­pré­sen­tant de l'Empire !? Qui plus est pour venger une femme qui était ton ennemie !”",0,0,1,1,0,1
239,Yojimbo & Daigoro,Yojimbo & Daigoro,“Kageyama ! Vous n'avez plus de quoi vous payer mes services. Je n'ai donc aucune raison de continuer de me battre pour vous. Au revoir.”,0,0,0,1,0,1
240,Oméga,Oméga,"Oméga est une arme autoévolutive originaire d'une planète lointaine. Elle est capable de mettre à jour ses fonctions et d'accroître son armement en analysant elle-même les données de ses combats. En l'étudiant de très près, les Allagois ont permis à leur civilisation de connaître un essor technologique sans précédent.",0,0,1,1,1,1
241,Tataru (Stormblood),Tataru (Stormblood),"“Pas d'inquiétude, je suis là ! Avec l'expérience que j'ai accumulée à Ishgard, je vais vous obtenir une tripotée d'in­for­ma­tions en un rien de temps !”",0,0,0,1,1,1
242,Dvergr,Dvergr,Un être occupant le quatrième rang de la Hiérarchie du néant. Ses con­nais­san­ces approfondies en métallurgie et en orfèvrerie font de lui une sorte d'artisan du monde des Ténèbres. On raconte d'ailleurs qu'il emmagasine ses créations à l'intérieur de son armure.,0,0,0,1,0,1
243,Ejika Tsunjika,Ejika Tsunjika,"“Ejika Tsunjika, des Élèves de Baldesion. J'ai beaucoup entendu parler de vous et de vos exploits au sein des Héritiers. Je veux bien que vous m'accompagniez, pourvu que vous ne me mettiez pas de bâtons dans les roues.”",0,0,1,1,0,1
244,Prometheus,Prometheus,"Une arme magitek développée par l'empire de Garlemald. Conçue à l'origine comme une arme d'assaut devant détruire les remparts, ses capacités de forage lui permirent d'être également utilisée dans les Ténèbres de Ghimlyt pour creuser des tranchées et participer à des opérations offensives.",0,0,0,1,0,1
245,Gardien de Provenance,Gardiens de Provenance,"Un dragon de cristal habitant la zone d'Hydatos. Sa ressemblance avec un dragon supérieur est indéniable, mais il s'agit en fait d'une créature enchantée née d'une con­cen­tra­tion de l'éther environnant, un peu comme pour les luminares. Il aurait pris cette forme par mimétisme.",0,0,0,1,0,0
246,Seiryû,Seiryû,"“Et c'est ainsi que Tenzen et moi fîmes un pacte. Je lui promis de devenir le plus puissant d'entre nous, et après l'avoir enfin vaincu, de veiller sur le monde comme lui le faisait.”",0,0,0,1,0,1
247,Alpha,Alpha,"“Kwééé... Kwé !”
- Nouvel employé des Forges de Garlond.",0,0,1,1,0,1
248,Altesse namazu nain doré,Altesse namazu nain doré,"Un Namazu de couleur or. Apprenant que les marionnettes dorées de Namazu étaient populaires comme porte-bonheur au Proche-Orient, il décida de se rendre à Radz-at-Han dans l'espoir de mener une vie de farniente. Il changea la couleur de son corps en doré grâce à une potion alchimique et réussit à s'arroger un rôle de divinité protectrice de la salle des trésors.",0,0,1,1,1,0
249,Gilgamesh (Stormblood),Gilgamesh (Stormblood),"“Mon instinct ne m'a jamais trahi. J'ai im­mé­dia­te­ment compris en vous voyant que vous étiez une combattante hors pair. Votre arme sera donc à moi ! Préparez-vous, car je ne vous ferai aucun cadeau !”",0,0,0,1,0,1
250,"Ultima, la Grande Séraphine","Ultima, la Grande Séraphine","Cette machine destructrice anti-magie ultime doit son nom à ses capacités extrêmes. Si elle était au départ une simple entité annihilante, la crainte qu'elle inspirait aux gens s'est petit à petit mutée en déférence, et lui a conféré une conscience. On peut comparer ce phénomène à la création d'un Primordial par un souhait populaire.",0,0,1,1,1,1
251,Alphinaud & Alisaie (Stormblood),Alphinaud & Alisaie (Stormblood),"“Cependant, je pense être capable d'aider deux partis longtemps ennemis à tisser une relation et à se rapprocher.”
“(soupire) Je sais que je ne te retirerai pas cette idée de la tête, alors vas-y, fais comme tu veux.”",0,0,1,1,0,1
252,Noctis Lucis Caelum,Noctis Lucis Caelum,“Quand tout sera réglé... plus personne n'aura à se soucier de ses origines.”,0,0,0,1,0,1
253,amaro,amaros,"Principale monture volante utilisée en Norvrandt, cette créature était à l'origine proche des chamas, mais elle a été améliorée magiquement par les sorciers de l'ancien empire de Ronka. Bien que le processus en question ait été depuis oublié, les spécimens chez lesquels les ca­rac­té­ris­ti­ques anciennes persistent font preuve d'une grande in­tel­li­gence.",0,0,1,1,0,0
254,arme maligne,armes malignes,Cette étrange créature au corps trapu et au-dessus de laquelle flotte une épée serait en réalité un familier créé en insufflant la vie magiquement dans une arme. C'est par­ti­cu­liè­rement dans le royaume de Nabaath Areng qu'on les utilisait et de là que proviennent celles qui errent sans maîtres dans la nature.,0,0,1,1,1,0
255,Chai-Nuzz & Dulia-Chai,Chai-Nuzz & Dulia-Chai,"“Moi, j'ai la solution à votre problème ! Mon marrri va s'occuper de vos talos ! C'est un expert en la matière, c'est lui qui a supervisé les chantiers des mines d'Amh Araeng. Il n'est pas l'héritier de la Daedalus pour rrrien, héhé !”",0,0,0,1,0,1
256,gigapampa,gigapampas,"Cette créature végétale, qui vit prin­ci­pa­le­ment dans les terres arides comme celles d'Amh Araeng, se distingue des pampas ordinaires par sa grande taille et le fait qu'elle développe de nombreuses branches. On dit que sa chair est très sucrée et délicieuse, mais la présence de nombreuses graines la rend difficile à manger.",0,0,0,1,0,0
257,Feo Ul,Feo Ul,"“Parfait ! Ça veut dire que toi et tout ce qui t'appartient pouvez faire la traversée sans problème ! À partir de maintenant, tu seras mon petit arbrisseau et je serai ta jolie branchette. Rien ne pourra nous séparer !”",0,0,0,1,0,1
258,Runar,Runar,"“Mais bien sûr, Mademoiselle ! Tu es une amie de Matoya, et ses amis sont nos amis. On lui doit tous la vie ! Si elle n'avait pas été là il y a deux ans, le peuple de la Nuit tout entier serait six fulms sous terre à l'heure qu'il est.”",0,0,0,1,0,1
259,Grenoldt,Grenoldt,"“Oui, je la vois par­fai­te­ment... L'âme du cristal, ce sublime éclat qu'aucun artisan au monde ne pourra jamais égaler ! Ouoooooh ! Ça y est, les idées affluent dans ma tête sans discontinuer ! Cette fois, plus rien peut m'arrêter !”",0,0,0,1,0,1
260,Philia,Philia,"Grand purgateur qui régnait sur Grand-Lac, Philia était à l'origine une Elfe emprisonnée à Suppliciante, et on dit que les chaînes qui s'étendent à chacun de ses membres seraient un vestige de cette période. Son nom vient du fait qu'elle aurait dévoré les habitants du village auquel elle était fortement liée.",0,0,1,1,1,1
261,Titania,Titania,"Titania a autrefois réussi à protéger ses sujets en affrontant les grands purgateurs, mais le monarque du peuple féerique d'Il Mheg est devenu l'un d'entre eux après avoir été exposé à l'immense pouvoir de la Lumière. Ce qui lui a valu d'être longtemps enfermé au Lyhe Ghiah.",0,0,0,1,0,1
262,Éros,Éros,"Grand purgateur qui se terrait dans la grande forêt de Rak'tika, Éros rappelle par son apparence les créatures chimériques. Certain estiment qu'il s'agit en réalité de plusieurs monstres ayant fusionnés ensemble lors du déluge de Lumière. Son nom viendrait du fait que cet étrange mélange évoque une débauche sexuelle.",0,0,1,1,0,1
263,Storgê,Storgê,"Maître des terres d'Amh Araeng, ce grand purgateur serait à l'origine une créature appartenant à la classe des êtres féeriques. Il a centré son règne autour du Puits de Malikah, et le nom de Storgê lui aurait été donné parce qu'il s'est nourrit de l'amour d'une reine envers son défunt roi.",0,0,0,1,0,1
264,Formidable,Formidable,"Les Nains du clan des Gogg ont créé cet immense automate en employant toute l'étendue de leur savoir-faire afin de démontrer qu'ils étaient capable de faire mieux que leurs rivaux des Tholl. Hélas, le résultat de leur orgueil est qu'ils ont été incapable de contrôler cette machine devenue source de destruction.",0,0,0,1,0,1
265,Lyna,Lyna,"“Nous sommes parés à exécuter le plan, et les autres bases le seront très bientôt. Nous sauverons la prêtresse de la Lumière, quoi qu'il en coûte. Que les Ténèbres nous apportent la victoire !”",0,0,0,1,1,1
266,bouffonnes d'Eulmore,bouffonnes d'Eulmore,"“Oui, c'est pas mal du tout ! Nous t'emmenons avec nous à Eulmore ! À partir d'aujourd'hui, tu vas pouvoir exprimer tes talents de cuisinière dans notre paradis sur terre !”
“Regardez-moi tous ces visages impatients ! Ne vous en faites pas, nous savons très bien ce que vous attendez !”",0,0,0,1,1,0
267,Innocence,Innocence,"Ce grand purgateur était à l'origine don Vauthry, le gouverneur d'Eulmore. L'éveil de facteurs qui lui ont été transmis avant sa naissance ont fait que son apparence a com­plè­te­ment changé après sa transformation. Son pouvoir était bien supérieur à celui des autres grands purgateurs.",0,0,1,1,0,1
268,Y'shtola (Shadowbringers),Y'shtola (Shadowbringers),"“Échapper ? Je n'ai nulle intention de fuir mes problèmes. Jusqu'au retour de notre amie, je continuerai de tenir bon.”",0,0,0,1,1,1
269,Urianger (Shadowbringers),Urianger (Shadowbringers),"“Qu'en dites-vous, Maître Matoya ? Nous pouvons accepter notre sort ou le défier. Mais nous ne pouvons y échapper.”",0,0,1,1,0,1
270,Ran'jit,Ran'jit,"“N'allez pas chercher de raison cachée à mes actes, il n'y en a pas. Je sers don Vauthry car je crois en son idéal, c'est aussi simple que cela. L'homme ne pourra jamais échapper à la tentation de la guerre, quand bien même il chercherait à faire ce qui est juste.”",0,0,0,1,0,1
271,Hadès,Hadès,"Qu'il s'agisse de la véritable identité de l'Ascien Emet-Selch ou d'une entité née de la volonté de porter le désir de nombreux anciens, Hadès a continué à se battre afin de redonner la vie à ses semblables.",0,0,1,1,0,1
272,Ardbert,Ardbert,"“Ce monde n'a pas dit son dernier mot. L'aventure n'est pas terminée, au contraire... elle ne fait que commencer !”",0,0,1,1,0,1
273,hobgobelin,hobgobelins,"Connus en Norvrandt pour semer la terreur partout où ils passent, ces hommes-bêtes sont pourtant plus civilisés qu'on ne pourrait le croire, puisqu'ils disposent d'un langage et savent manier des outils. En revanche, ils n'ont aucune morale et vivent prin­ci­pa­le­ment de pillages et autres larcins. Pour un Nain, l'assimilation de sa mère à une de ces viles créatures est la pire des insultes.",0,0,0,1,0,0
274,porxie,porxies,"Les familiers préférés des Nu Mou sont en réalité fabriqués à partir d'un mélange d'eau et d'argile cuit au feu d'une loupiote féérique. Leur chair est également très savoureuse, si tant est qu'on considère la boue comme un aliment consommable.",0,0,0,1,0,0
275,iguane,iguanes,"Ces reptiles massifs chassent leurs proies dans toute l'île de Kholusia. Leur goût pour la prédation est proportionnel à leur corpulence et à la longueur de leur langue, et certains spécimens seraient même capables de gober un Nain en une seule bouchée.",0,0,1,1,0,0
276,Nu Mou,Nu Mou,"Les Nu Mou sont le peuple féérique de l'Il Mheg qui a développé les rapports les plus profonds avec les humains, notamment en raison de leurs liens avec le royaume de Voeburt. Ils considèrent l'équité comme un principe sacré, ce qui en fait de très bons partenaires commerciaux.",0,0,0,1,0,0
277,Fuath,Fuath,"Les Fuath sont des fées aquatiques vivant autour des points d'eau de l'Il Mheg. Nettement moins affables que les Nu Mou, leurs facéties envers les visiteurs de la région peuvent atteindre un tel degré de méchanceté qu'elles vont jusqu'à choquer les Pixies elles-mêmes.",0,0,0,1,0,0
278,Leannan Sith,Leannan Sith,"De la même manière que les sirènes des mers, ce végétal aux allures de jeune femme aux formes voluptueuses attire à lui ses proies avec son chant enjôleur, afin de se nourrir de leur énergie vitale quand elles se montrent trop faibles pour résister à ses charmes.",0,0,0,1,1,1
279,ermite du palais,ermites du palais,"Déçu par les hommes et leur soif de pouvoir, un Nu Mou décida un jour de se retirer à tout jamais dans le Cosmos coruscant, un palais autrefois habité par les familles royales elfiques. Il s'est alors vêtu de ce déguisement fort peu engageant, tout l'opposé de son apparence naturelle des plus avenantes. Sa con­nais­san­ce de la magie et des propriétés de l'âme est sans égale.",0,0,1,1,0,0
280,prêtresse de la Lumière,prêtresses de la Lumière,“Je vois que tu as repris le flambeau... Ça suffit à me mettre du baume au cœur !”,0,0,0,1,1,0
281,Archaeotania,Archaeotania,"Ce monstre gigantesque en provenance des profondeurs de La Tempête ressemble à s'y méprendre à l'une des créatures qui auraient détruit la civilisation humaine d'autrefois. A-t-elle été recréée par Emet-Selch afin que ses contemporains fassent l'expérience de la même souffrance, comme certains le prétendent ? Aujourd'hui encore, cette question reste sans réponse...",0,0,1,1,1,1
282,9S,9S,"Ce jeune garçon vêtu de noir rencontré dans la réplique de l'usine désaffectée a tout d'un enfant normal, mais sous cette apparence se cacherait en réalité un androïde que n'a d'humain que son aspect physique. En outre, personne ne sait pourquoi il contrôlait une forme de vie mécanique...",0,0,0,1,0,1
283,panier fleuri,paniers fleuris,"Ces paniers animés étaient autrefois des golems créés par les mages voeburtois afin d'entretenir les pâturages du royaume. Les Pixies auraient usé de leur magie pour transformer ceux qui fonctionnaient encore après la disparition de leurs maîtres, tout cela afin qu'ils prennent soin de leurs si chers champs de fleurs.",0,0,0,1,0,0
284,Qitari,Qitari,"Les individus de cette espèce ressemblent à de grands rats et vivent par-delà les chutes de Rak'tika. En raison d'une courte espérance de vie d'environ vingt-cinq ans, les Qitari s'efforcent de conserver au mieux leur héritage et de le transmettre aux générations futures. Les anciens Ronka appréciaient d'ailleurs cette qualité et voyaient en eux autant de scribes qu'ils pouvaient mettre à leur service.",0,0,0,1,0,0
